flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-09-01,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-09-01T08:45:00+00:00,2026-09-01T08:45:00+00:00,,,,Mount Isa,Australia/Brisbane,ISA,YBMA,,,,2026-08-31T10:24:00+00:00,,,,,,empty,,,,,,,,,,7CADE8,,,,,,,
2026-09-01,scheduled,,Perth International,Australia/Perth,PER,YPPH,,,,2026-09-01T08:30:00+00:00,2026-09-01T08:30:00+00:00,,2026-08-31T08:30:00+00:00,,Geraldton,Australia/Perth,GET,YGEL,,,,2026-08-31T09:17:00+00:00,,,,,,empty,,,,,,,,,,7CAF5C,,,,,,,
2026-09-01,landed,,Geraldton,Australia/Perth,GET,YGEL,,,,2026-09-01T07:00:00+00:00,2026-09-01T07:00:00+00:00,2026-08-31T06:54:00+00:00,2026-08-31T06:54:00+00:00,2026-08-31T06:54:00+00:00,Perth International,Australia/Perth,PER,YPPH,,,,2026-08-31T07:46:00+00:00,,2026-08-31T07:43:00+00:00,2026-08-31T07:40:00+00:00,2026-08-31T07:40:00+00:00,2026-08-31T07:40:00+00:00,empty,,,,,,,,,,7CAF5C,,,,,,,
2026-08-31,scheduled,,Milas,Europe/Istanbul,BJV,LTFE,,,,2026-08-31T07:00:00+00:00,2026-08-31T07:00:00+00:00,,,,Le Bourget,Europe/Paris,LBG,LFPB,,,,2026-08-31T09:36:00+00:00,,,,,,VistaJet,H5,VJH,715,H5715,VJH715,,,,,3C135A,,,,,,,
2026-08-31,active,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,G2,,2026-08-31T09:15:00+00:00,2026-08-31T09:15:00+00:00,,2026-08-31T09:55:00+00:00,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,D45,9,2026-08-31T12:35:00+00:00,40.0,,,,,Vietnam Airlines,VN,HVN,3725,VN3725,HVN3725,,,,,896597,etihad airways,ey,etd,403,ey403,etd403,
2026-08-31,active,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,G2,,2026-08-31T09:15:00+00:00,2026-08-31T09:15:00+00:00,,2026-08-31T09:55:00+00:00,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,D45,9,2026-08-31T12:35:00+00:00,40.0,,,,,Air Europa,UX,AEA,2704,UX2704,AEA2704,,,,,896597,etihad airways,ey,etd,403,ey403,etd403,
2026-08-31,active,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,G2,,2026-08-31T09:15:00+00:00,2026-08-31T09:15:00+00:00,,2026-08-31T09:55:00+00:00,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,D45,9,2026-08-31T12:35:00+00:00,40.0,,,,,Bangkok Airways,PG,BKP,4016,PG4016,BKP4016,,,,,896597,etihad airways,ey,etd,403,ey403,etd403,
2026-08-31,active,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,G2,,2026-08-31T09:15:00+00:00,2026-08-31T09:15:00+00:00,,2026-08-31T09:55:00+00:00,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,D45,9,2026-08-31T12:35:00+00:00,40.0,,,,,Egyptair,MS,MSR,8131,MS8131,MSR8131,,,,,896597,etihad airways,ey,etd,403,ey403,etd403,
2026-08-31,active,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,G2,,2026-08-31T09:15:00+00:00,2026-08-31T09:15:00+00:00,,2026-08-31T09:55:00+00:00,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,D45,9,2026-08-31T12:35:00+00:00,40.0,,,,,Air Cambodia,K6,KHV,5403,K65403,KHV5403,,,,,896597,etihad airways,ey,etd,403,ey403,etd403,
2026-08-31,active,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,G2,,2026-08-31T09:15:00+00:00,2026-08-31T09:15:00+00:00,,2026-08-31T09:55:00+00:00,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,D45,9,2026-08-31T12:35:00+00:00,40.0,,,,,Condor,DE,CFG,5463,DE5463,CFG5463,,,,,896597,etihad airways,ey,etd,403,ey403,etd403,
