flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-06-08,scheduled,,,Yantai,Asia/Shanghai,YNT,ZSYT,,,,2026-06-08T00:05:00+00:00,2026-06-08T00:05:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,,,,2026-06-08T03:00:00+00:00,,,,,,Central Airlines,I9,HLF,8871,I98871,HLF8871,,,,,,,,,,,
2026-06-08,scheduled,,,Yiwu,Asia/Shanghai,YIW,ZSYW,,,,2026-06-08T00:05:00+00:00,2026-06-08T00:05:00+00:00,,,,Diosdado Macapagal International (Clark International),Asia/Manila,CRK,RPLC,,,,2026-06-08T02:55:00+00:00,,,,,,China Postal Airlines,CF,CYZ,287,CF287,CYZ287,,,,,,,,,,,
2026-06-08,scheduled,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,3,,,2026-06-08T00:05:00+00:00,2026-06-08T00:05:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,2,,,2026-06-08T05:10:00+00:00,,,,,,AirAsia,AK,AXM,151,AK151,AXM151,,,,,,,,,,,
2026-06-08,scheduled,,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,A6,,2026-06-08T00:05:00+00:00,2026-06-08T00:05:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-06-08T05:25:00+00:00,,,,,,Juneyao Air,HO,DKH,1366,HO1366,DKH1366,,,,,,,,,,,
2026-06-08,scheduled,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-08T00:05:00+00:00,2026-06-08T00:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-06-08T06:25:00+00:00,,,,,,Singapore Airlines,SQ,SIA,801,SQ801,SIA801,,,,,,,,,,,
2026-06-08,scheduled,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,1,,,2026-06-08T00:05:00+00:00,2026-06-08T00:05:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,,,2026-06-08T10:05:00+00:00,,,,,,Philippine Airlines,PR,PAL,221,PR221,PAL221,,,,,,,,,,,
2026-06-08,scheduled,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-06-08T00:00:00+00:00,2026-06-08T00:00:00+00:00,,,,Mactan-Cebu International,Asia/Manila,CEB,RPVM,1,,,2026-06-08T01:30:00+00:00,,,,,,Cebu Pacific,5J,CEB,553,5J553,CEB553,,,,,75860F,,,,,,
2026-06-08,scheduled,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,E2,,2026-06-08T00:05:00+00:00,2026-06-08T00:05:00+00:00,,,,Bandaranaike International,Asia/Colombo,CMB,VCBI,,,,2026-06-08T01:05:00+00:00,,,,,,Batik Air Malaysia,OD,MXD,297,OD297,MXD297,,,,,,,,,,,
2026-06-08,scheduled,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,H6,,2026-06-08T00:05:00+00:00,2026-06-08T00:05:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-06-08T05:50:00+00:00,,,,,,Batik Air Malaysia,OD,MXD,191,OD191,MXD191,,,,,,,,,,,
2026-06-08,scheduled,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-06-08T00:05:00+00:00,2026-06-08T00:05:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-06-08T02:50:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9017,CF9017,CYZ9017,,,,,,,,,,,
