flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-09-01,scheduled,,,Boram,Pacific/Port_Moresby,WWK,AYWK,,,,2026-09-01T07:45:00+00:00,2026-09-01T07:45:00+00:00,,,,Madang,Pacific/Port_Moresby,MAG,AYMD,,,,2026-09-01T08:45:00+00:00,,,,,,PNG Air,CG,TOK,8639,CG8639,TOK8639,,,,,,,,,,,
2026-09-01,scheduled,,,Boram,Pacific/Port_Moresby,WWK,AYWK,,,,2026-09-01T07:40:00+00:00,2026-09-01T07:40:00+00:00,,,,Jackson Field,Pacific/Port_Moresby,POM,AYPY,D,,,2026-09-01T09:00:00+00:00,,,,,,Air Niugini,PX,ANG,141,PX141,ANG141,,,,,,,,,,,
2026-09-01,scheduled,,,Boram,Pacific/Port_Moresby,WWK,AYWK,,,,2026-09-01T07:30:00+00:00,2026-09-01T07:30:00+00:00,,,,Madang,Pacific/Port_Moresby,MAG,AYMD,,,,2026-09-01T08:20:00+00:00,,,,,,Air Niugini,PX,ANG,4129,PX4129,ANG4129,,,,,,,,,,,
2026-09-01,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,,2026-09-01T08:10:00+00:00,2026-09-01T08:10:00+00:00,,2026-09-01T08:10:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,,2026-09-01T09:20:00+00:00,,,,,,Etihad Airways,EY,ETD,4607,EY4607,ETD4607,,air new zealand,nz,anz,409,nz409,anz409,,,,C82269
2026-09-01,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,,2026-09-01T08:10:00+00:00,2026-09-01T08:10:00+00:00,,2026-09-01T08:10:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,,2026-09-01T09:20:00+00:00,,,,,,EVA Air,BR,EVA,3245,BR3245,EVA3245,,air new zealand,nz,anz,409,nz409,anz409,,,,C82269
2026-09-01,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,,2026-09-01T09:55:00+00:00,2026-09-01T09:55:00+00:00,,2026-09-01T09:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,28,2,2026-09-01T11:00:00+00:00,,,,,,Air New Zealand,NZ,ANZ,422,NZ422,ANZ422,,,,,,,,,,,C82269
2026-09-01,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,,2026-09-01T09:55:00+00:00,2026-09-01T09:55:00+00:00,,2026-09-01T09:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,28,2,2026-09-01T11:00:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4480,SQ4480,SIA4480,,air new zealand,nz,anz,422,nz422,anz422,,,,C82269
2026-09-01,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,,2026-09-01T09:55:00+00:00,2026-09-01T09:55:00+00:00,,2026-09-01T09:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,28,2,2026-09-01T11:00:00+00:00,,,,,,South African Airways,SA,SAA,7075,SA7075,SAA7075,,air new zealand,nz,anz,422,nz422,anz422,,,,C82269
2026-09-01,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,,2026-09-01T09:55:00+00:00,2026-09-01T09:55:00+00:00,,2026-09-01T09:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,28,2,2026-09-01T11:00:00+00:00,,,,,,Etihad Airways,EY,ETD,4629,EY4629,ETD4629,,air new zealand,nz,anz,422,nz422,anz422,,,,C82269
2026-09-01,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,,2026-09-01T09:55:00+00:00,2026-09-01T09:55:00+00:00,,2026-09-01T09:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,28,2,2026-09-01T11:00:00+00:00,,,,,,Air China,CA,CCA,5979,CA5979,CCA5979,,air new zealand,nz,anz,422,nz422,anz422,,,,C82269
