flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,,,,2026-07-05T10:00:00+00:00,2026-07-05T10:00:00+00:00,,,,Antalya,Europe/Istanbul,AYT,LTAI,,,,2026-07-05T13:58:00+00:00,,,,,,Unicair,,UNI,133,,UNI133,,,,,3CC95A,,,,,,,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,K,,2026-07-05T10:00:00+00:00,2026-07-05T10:00:00+00:00,,,,Frederic Chopin,Europe/Warsaw,WAW,EPWA,,,,2026-07-05T11:35:00+00:00,,,,,,Lufthansa,LH,DLH,5720,LH5720,DLH5720,,,,,48AD80,lot,lo,lot,352,lo352,lot352,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,K,,2026-07-05T10:00:00+00:00,2026-07-05T10:00:00+00:00,,,,Frederic Chopin,Europe/Warsaw,WAW,EPWA,,,,2026-07-05T11:35:00+00:00,,,,,,Air India,AI,AIC,7918,AI7918,AIC7918,,,,,48AD80,lot,lo,lot,352,lo352,lot352,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,L26,,2026-07-05T10:00:00+00:00,2026-07-05T10:00:00+00:00,,,,Chicago O'hare International,America/Chicago,ORD,KORD,5,,,2026-07-05T12:35:00+00:00,,,,,,Air Canada,AC,ACA,9469,AC9469,ACA9469,,,,,3C6712,lufthansa,lh,dlh,436,lh436,dlh436,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,L26,,2026-07-05T10:00:00+00:00,2026-07-05T10:00:00+00:00,,,,Chicago O'hare International,America/Chicago,ORD,KORD,5,,,2026-07-05T12:35:00+00:00,,,,,,United Airlines,UA,UAL,8738,UA8738,UAL8738,,,,,3C6712,lufthansa,lh,dlh,436,lh436,dlh436,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,G28,,2026-07-05T10:00:00+00:00,2026-07-05T10:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,A,,2026-07-05T11:00:00+00:00,18.0,,,,,United Airlines,UA,UAL,9183,UA9183,UAL9183,,,,,3C4A04,lufthansa,lh,dlh,97,lh97,dlh97,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,G28,,2026-07-05T10:00:00+00:00,2026-07-05T10:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,A,,2026-07-05T11:00:00+00:00,18.0,,,,,Singapore Airlines,SQ,SIA,2225,SQ2225,SIA2225,,,,,3C4A04,lufthansa,lh,dlh,97,lh97,dlh97,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,G28,,2026-07-05T10:00:00+00:00,2026-07-05T10:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,A,,2026-07-05T11:00:00+00:00,18.0,,,,,All Nippon Airways,NH,ANA,6214,NH6214,ANA6214,,,,,3C4A04,lufthansa,lh,dlh,97,lh97,dlh97,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,G28,,2026-07-05T10:00:00+00:00,2026-07-05T10:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,A,,2026-07-05T11:00:00+00:00,18.0,,,,,Air India,AI,AIC,8527,AI8527,AIC8527,,,,,3C4A04,lufthansa,lh,dlh,97,lh97,dlh97,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,K20,,2026-07-05T09:55:00+00:00,2026-07-05T09:55:00+00:00,,,,Ulemiste,Europe/Tallinn,TLL,EETN,,,,2026-07-05T13:15:00+00:00,,,,,,Lufthansa,LH,DLH,4456,LH4456,DLH4456,,,,,502CE4,airbaltic,bt,bti,824,bt824,bti824,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,K20,,2026-07-05T09:55:00+00:00,2026-07-05T09:55:00+00:00,,,,Ulemiste,Europe/Tallinn,TLL,EETN,,,,2026-07-05T13:15:00+00:00,,,,,,Air Canada,AC,ACA,6468,AC6468,ACA6468,,,,,502CE4,airbaltic,bt,bti,824,bt824,bti824,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,H2,,2026-07-05T09:50:00+00:00,2026-07-05T09:50:00+00:00,,,,Newark Liberty International,America/New_York,EWR,KEWR,C,138,11,2026-07-05T12:35:00+00:00,,,,,,Lufthansa,LH,DLH,7609,LH7609,DLH7609,,,,,A1F1A0,united airlines,ua,ual,31,ua31,ual31,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,H2,,2026-07-05T09:50:00+00:00,2026-07-05T09:50:00+00:00,,,,Newark Liberty International,America/New_York,EWR,KEWR,C,138,11,2026-07-05T12:35:00+00:00,,,,,,Air Canada,AC,ACA,3938,AC3938,ACA3938,,,,,A1F1A0,united airlines,ua,ual,31,ua31,ual31,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,G20,,2026-07-05T09:50:00+00:00,2026-07-05T09:50:00+00:00,,,,Mikonos,Europe/Athens,JMK,LGMK,,,,2026-07-05T13:25:00+00:00,12.0,,,,,Aegean Airlines,A3,AEE,1498,A31498,AEE1498,,,,,3C66A4,lufthansa,lh,dlh,2532,lh2532,dlh2532,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,K,,2026-07-05T09:50:00+00:00,2026-07-05T09:50:00+00:00,,,,Macedonia International,Europe/Athens,SKG,LGTS,,,,2026-07-05T12:50:00+00:00,,,,,,Singapore Airlines,SQ,SIA,2851,SQ2851,SIA2851,,,,,4692CC,aegean airlines,a3,aee,501,a3501,aee501,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,K,,2026-07-05T09:50:00+00:00,2026-07-05T09:50:00+00:00,,,,Macedonia International,Europe/Athens,SKG,LGTS,,,,2026-07-05T12:50:00+00:00,,,,,,Lufthansa,LH,DLH,5930,LH5930,DLH5930,,,,,4692CC,aegean airlines,a3,aee,501,a3501,aee501,
2026-07-05,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,K,,2026-07-05T09:50:00+00:00,2026-07-05T09:50:00+00:00,,,,Macedonia International,Europe/Athens,SKG,LGTS,,,,2026-07-05T12:50:00+00:00,,,,,,Air Canada,AC,ACA,5754,AC5754,ACA5754,,,,,4692CC,aegean airlines,a3,aee,501,a3501,aee501,
2026-07-05,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,21,,2026-07-05T12:20:00+00:00,2026-07-05T12:20:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,1,,,2026-07-05T14:50:00+00:00,,,,,,QantasLink,,QLK,1263,,QLK1263,,,,,7C78AC,,,,,,,
