flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-06-20,active,,Hamilton Island,Australia/Lindeman,HTI,YBHM,,,,2026-06-20T09:45:00+00:00,2026-06-20T09:45:00+00:00,2026-06-19T10:06:00+00:00,2026-06-19T10:06:00+00:00,2026-06-19T10:06:00+00:00,Maroochydore,Australia/Brisbane,MCY,YBSU,,,,2026-06-19T11:14:00+00:00,,,,,,empty,,,,,,,,,,7C4D28,,,,,,,
2026-06-20,landed,,Gold Coast (coolangatta),Australia/Brisbane,OOL,YBCG,,,,2026-06-20T07:45:00+00:00,2026-06-20T07:45:00+00:00,2026-06-19T08:14:00+00:00,2026-06-19T08:14:00+00:00,2026-06-19T08:14:00+00:00,Gold Coast (coolangatta),Australia/Brisbane,OOL,YBCG,,,,2026-06-19T09:30:00+00:00,,2026-06-19T09:20:00+00:00,2026-06-19T09:20:00+00:00,2026-06-19T09:20:00+00:00,2026-06-19T09:20:00+00:00,empty,,,,,,,,,,7C05D2,,,,,,,
2026-06-19,scheduled,,Pres Ibanez,America/Santiago,PUQ,SCCI,,3,,2026-06-19T05:12:00+00:00,2026-06-19T05:12:00+00:00,,,,Arturo Merino Benitez,America/Santiago,SCL,SCEL,,,,2026-06-19T06:38:00+00:00,,,,,,Iberia,IB,IBE,6758,IB6758,IBE6758,,,,,E80449,latam airlines,la,lan,308,la308,lan308,
2026-06-19,scheduled,,Pondicherry,Asia/Kolkata,PNY,VOPC,,,,2026-06-19T14:00:00+00:00,2026-06-19T14:00:00+00:00,,,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,A3,1,2026-06-19T15:15:00+00:00,10.0,,,,,IndiGo,6E,IGO,7143,6E7143,IGO7143,,,,,801751,,,,,,,
2026-06-19,scheduled,,Lohegaon,Asia/Kolkata,PNQ,VAPO,,,,2026-06-19T12:15:00+00:00,2026-06-19T12:15:00+00:00,,,,Jodhpur,Asia/Kolkata,JDH,VIJO,,,,2026-06-19T14:00:00+00:00,10.0,,,,,Virgin Atlantic,VS,VIR,9025,VS9025,VIR9025,,,,,801434,indigo,6e,igo,133,6e133,igo133,
2026-06-19,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,280,,2026-06-19T14:45:00+00:00,2026-06-19T14:45:00+00:00,,,,Naha,Asia/Tokyo,OKA,ROAH,I,,,2026-06-19T17:15:00+00:00,,,,,,All Nippon Airways,NH,ANA,6994,NH6994,ANA6994,,,,,,asiana airlines,oz,aar,172,oz172,aar172,
2026-06-19,scheduled,,Naha,Asia/Tokyo,OKA,ROAH,D,36,,2026-06-19T17:10:00+00:00,2026-06-19T17:10:00+00:00,,,,Ishigaki,Asia/Tokyo,ISG,ROIG,,,,2026-06-19T18:10:00+00:00,,,,,,All Nippon Airways,NH,ANA,2449,NH2449,ANA2449,,,,,,solaseed air,6j,snj,49,6j49,snj49,
2026-06-19,scheduled,,Naha,Asia/Tokyo,OKA,ROAH,D,24,,2026-06-19T16:50:00+00:00,2026-06-19T16:50:00+00:00,,,,Chu-Bu Centrair International (Central Japan International),Asia/Tokyo,NGO,RJGG,1,11,,2026-06-19T19:00:00+00:00,,,,,,Japan Airlines,JL,JTL,6230,JL6230,JTL6230,,,,,,jetstar japan,gk,jjp,380,gk380,jjp380,
2026-06-19,active,,Naha,Asia/Tokyo,OKA,ROAH,D,25,,2026-06-19T11:00:00+00:00,2026-06-19T11:00:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-06-19T13:25:00+00:00,,,,,,Japan Airlines,JL,JAL,904,JL904,JAL904,,,,,8479BC,,,,,,,
2026-06-19,scheduled,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,1,110,,2026-06-19T12:30:00+00:00,2026-06-19T12:30:00+00:00,,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,8L,,2026-06-19T14:20:00+00:00,21.0,,,,,China Southern Airlines,CZ,CSN,4421,CZ4421,CSN4421,,,,,782080,xiamen air,mf,cxa,8540,mf8540,cxa8540,
2026-06-19,scheduled,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,1,110,,2026-06-19T12:30:00+00:00,2026-06-19T12:30:00+00:00,,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,8L,,2026-06-19T14:20:00+00:00,21.0,,,,,Sichuan Airlines,3U,CSC,2642,3U2642,CSC2642,,,,,782080,xiamen air,mf,cxa,8540,mf8540,cxa8540,
2026-06-19,scheduled,,Sydney Bankstown,Australia/Sydney,BWU,YSBK,,,,2026-06-19T13:00:00+00:00,2026-06-19T13:00:00+00:00,,,,Williamtown,Australia/Sydney,NTL,YWLM,,,,2026-06-19T13:22:00+00:00,,,,,,empty,,,,,,,,,,7C5D78,,,,,,,
2026-06-19,scheduled,,Williamtown,Australia/Sydney,NTL,YWLM,,,,2026-06-19T15:30:00+00:00,2026-06-19T15:30:00+00:00,,,,Coffs Harbour,Australia/Sydney,CFS,YCFS,,,,2026-06-19T16:12:00+00:00,,,,,,empty,,,,,,,,,,7C5D78,,,,,,,
2026-06-19,active,,Narita International Airport,Asia/Tokyo,NRT,RJAA,2,75,,2026-06-19T11:15:00+00:00,2026-06-19T11:15:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-06-19T17:05:00+00:00,,,,,,Japan Airlines,JL,JAL,725,JL725,JAL725,,,,,861BD2,,,,,,,
2026-06-19,cancelled,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-06-19T17:05:00+00:00,2026-06-19T17:05:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-06-19T20:05:00+00:00,,,,,,Xiamen Air,MF,CXA,7589,MF7589,CXA7589,,,,,,china eastern airlines,mu,ces,6366,mu6366,ces6366,
2026-06-19,scheduled,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,,,,2026-06-19T17:00:00+00:00,2026-06-19T17:00:00+00:00,,,,Mian Yang,Asia/Shanghai,MIG,ZUMY,T1,,,2026-06-19T19:00:00+00:00,,,,,,Kunming Airlines,KY,KNA,6768,KY6768,KNA6768,,,,,,tibet airlines,tv,tba,9856,tv9856,tba9856,
2026-06-19,scheduled,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,,,,2026-06-19T17:00:00+00:00,2026-06-19T17:00:00+00:00,,,,Mian Yang,Asia/Shanghai,MIG,ZUMY,T1,,,2026-06-19T19:00:00+00:00,,,,,,Loong Air,GJ,CDC,5430,GJ5430,CDC5430,,,,,,tibet airlines,tv,tba,9856,tv9856,tba9856,
