flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-07-10,scheduled,,,Awang,Asia/Manila,CBO,RPMC,,,,2026-07-10T07:50:00+00:00,2026-07-10T07:50:00+00:00,,,,,,TWT,RPMN,,,,2026-07-10T09:05:00+00:00,,,,,,Philippine Airlines,PR,PAL,2487,PR2487,PAL2487,,,,,,,,,,,
2026-07-10,active,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-07-10T01:00:00+00:00,2026-07-10T01:00:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-07-10T03:15:00+00:00,13.0,,,,,North-Western Cargo,CO,CNW,9635,CO9635,CNW9635,,,,,7BD029,,,,,,
2026-07-10,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-10T04:45:00+00:00,2026-07-10T04:45:00+00:00,,,,Amausi,Asia/Kolkata,LKO,VILK,3,,,2026-07-10T06:55:00+00:00,15.0,,,,,KLM,KL,KLM,4770,KL4770,KLM4770,,,,,8014E4,indigo,6e,igo,643,6e643,igo643
2026-07-10,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-10T04:45:00+00:00,2026-07-10T04:45:00+00:00,,,,Amausi,Asia/Kolkata,LKO,VILK,3,,,2026-07-10T06:55:00+00:00,15.0,,,,,British Airways,BA,BAW,8234,BA8234,BAW8234,,,,,8014E4,indigo,6e,igo,643,6e643,igo643
2026-07-10,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,S117,,2026-07-10T03:00:00+00:00,2026-07-10T03:00:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,1,2026-07-10T05:35:00+00:00,,,,,,Azerbaijan Airlines,J2,AHY,6829,J26829,AHY6829,,,,,06A0F7,qatar airways,qr,qtr,829,qr829,qtr829
2026-07-10,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,S117,,2026-07-10T03:00:00+00:00,2026-07-10T03:00:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,1,2026-07-10T05:35:00+00:00,,,,,,Iberia,IB,IBE,6253,IB6253,IBE6253,,,,,06A0F7,qatar airways,qr,qtr,829,qr829,qtr829
2026-07-10,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,S117,,2026-07-10T03:00:00+00:00,2026-07-10T03:00:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,1,2026-07-10T05:35:00+00:00,,,,,,British Airways,BA,BAW,6173,BA6173,BAW6173,,,,,06A0F7,qatar airways,qr,qtr,829,qr829,qtr829
2026-07-10,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,S117,,2026-07-10T03:00:00+00:00,2026-07-10T03:00:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,1,2026-07-10T05:35:00+00:00,,,,,,JetBlue,B6,JBU,6512,B66512,JBU6512,,,,,06A0F7,qatar airways,qr,qtr,829,qr829,qtr829
2026-07-10,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,S117,,2026-07-10T03:00:00+00:00,2026-07-10T03:00:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,1,2026-07-10T05:35:00+00:00,,,,,,AlphaSky,AS,JAG,5765,AS5765,JAG5765,,,,,06A0F7,qatar airways,qr,qtr,829,qr829,qtr829
2026-07-10,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,S117,,2026-07-10T03:00:00+00:00,2026-07-10T03:00:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,1,2026-07-10T05:35:00+00:00,,,,,,RwandAir,WB,RWD,1427,WB1427,RWD1427,,,,,06A0F7,qatar airways,qr,qtr,829,qr829,qtr829
2026-07-10,scheduled,,,Copernicus Airport,Europe/Warsaw,WRO,EPWR,,,,2026-07-10T02:05:00+00:00,2026-07-10T02:05:00+00:00,,,,Varna,Europe/Sofia,VAR,LBWN,,,,2026-07-10T05:07:00+00:00,,,,,,Ryanair,FR,RYR,,FR,RYR,,,,,48C26C,,,,,,
2026-07-10,active,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,B3,,2026-07-10T00:45:00+00:00,2026-07-10T00:45:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-07-10T05:40:00+00:00,,,,,,Batik Air,ID,BTK,699,ID699,BTK699,,,,,7503C2,,,,,,
2026-07-10,scheduled,,,Sentani,Asia/Jayapura,DJJ,WAJJ,,,,2026-07-10T07:15:00+00:00,2026-07-10T07:15:00+00:00,,,,Tanahmerah,Asia/Jayapura,TMH,WAKT,,,,2026-07-10T08:20:00+00:00,,,,,,Trigana Air,IL,TGN,281,IL281,TGN281,,,,,,,,,,,
2026-07-10,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,A11,,2026-07-10T02:15:00+00:00,2026-07-10T02:15:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-07-10T08:30:00+00:00,,,,,,Turkish Airlines,TK,THY,9301,TK9301,THY9301,,,,,76CDB5,singapore airlines,sq,sia,392,sq392,sia392
2026-07-10,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,A11,,2026-07-10T02:15:00+00:00,2026-07-10T02:15:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-07-10T08:30:00+00:00,,,,,,Air New Zealand,NZ,ANZ,3392,NZ3392,ANZ3392,,,,,76CDB5,singapore airlines,sq,sia,392,sq392,sia392
2026-07-10,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,A11,,2026-07-10T02:15:00+00:00,2026-07-10T02:15:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-07-10T08:30:00+00:00,,,,,,Malaysia Airlines,MH,MAS,5794,MH5794,MAS5794,,,,,76CDB5,singapore airlines,sq,sia,392,sq392,sia392
2026-07-10,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,A11,,2026-07-10T02:15:00+00:00,2026-07-10T02:15:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-07-10T08:30:00+00:00,,,,,,Aegean Airlines,A3,AEE,1226,A31226,AEE1226,,,,,76CDB5,singapore airlines,sq,sia,392,sq392,sia392
2026-07-10,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,C25,,2026-07-10T02:10:00+00:00,2026-07-10T02:10:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,61,7,2026-07-10T11:45:00+00:00,,,,,,Singapore Airlines,SQ,SIA,8598,SQ8598,SIA8598,,,,,76BD42,scoot,tr,tgw,10,tr10,tgw10
2026-07-10,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,B6,,2026-07-10T02:10:00+00:00,2026-07-10T02:10:00+00:00,,,,Manchester Airport,Europe/London,MAN,EGCC,2,,,2026-07-10T09:15:00+00:00,,,,,,Air New Zealand,NZ,ANZ,3302,NZ3302,ANZ3302,,,,,76CDAB,singapore airlines,sq,sia,302,sq302,sia302
2026-07-10,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,F50,,2026-07-10T02:00:00+00:00,2026-07-10T02:00:00+00:00,,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,2,B4,,2026-07-10T05:50:00+00:00,,,,,,Singapore Airlines,SQ,SIA,6091,SQ6091,SIA6091,,,,,04012B,ethiopian airlines,et,eth,639,et639,eth639
2026-07-10,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,F50,,2026-07-10T02:00:00+00:00,2026-07-10T02:00:00+00:00,,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,2,B4,,2026-07-10T05:50:00+00:00,,,,,,Malaysia Airlines,MH,MAS,5973,MH5973,MAS5973,,,,,04012B,ethiopian airlines,et,eth,639,et639,eth639
2026-07-10,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D32,,2026-07-10T01:55:00+00:00,2026-07-10T01:55:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-10T09:50:00+00:00,,,,,,IndiGo,6E,IGO,3814,6E3814,IGO3814,,,,,,jet linx aviation,jl,jtl,38,jl38,jtl38
2026-07-10,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D32,,2026-07-10T01:55:00+00:00,2026-07-10T01:55:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-10T09:50:00+00:00,,,,,,AlphaSky,AS,JAG,7348,AS7348,JAG7348,,,,,,jet linx aviation,jl,jtl,38,jl38,jtl38
2026-07-10,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D32,,2026-07-10T01:55:00+00:00,2026-07-10T01:55:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-10T09:50:00+00:00,,,,,,American Airlines,AA,AAL,8488,AA8488,AAL8488,,,,,,jet linx aviation,jl,jtl,38,jl38,jtl38
2026-07-10,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D32,,2026-07-10T01:55:00+00:00,2026-07-10T01:55:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-10T09:50:00+00:00,,,,,,SriLankan Airlines,UL,ALK,3338,UL3338,ALK3338,,,,,,jet linx aviation,jl,jtl,38,jl38,jtl38
2026-07-10,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D32,,2026-07-10T01:55:00+00:00,2026-07-10T01:55:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-10T09:50:00+00:00,,,,,,Qantas,QF,QFA,4017,QF4017,QFA4017,,,,,,jet linx aviation,jl,jtl,38,jl38,jtl38
2026-07-10,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,B4,,2026-07-10T01:45:00+00:00,2026-07-10T01:45:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,11,1,2026-07-10T11:00:00+00:00,,,,,,Virgin Australia,VA,VOZ,5537,VA5537,VOZ5537,,,,,76CD76,singapore airlines,sq,sia,237,sq237,sia237
2026-07-10,scheduled,,,Surigao,Asia/Manila,SUG,RPMS,,,,2026-07-10T07:25:00+00:00,2026-07-10T07:25:00+00:00,,,,Mactan-Cebu International,Asia/Manila,CEB,RPVM,1,,,2026-07-10T08:15:00+00:00,,,,,,Cebu Pacific,5J,CEB,6902,5J6902,CEB6902,,,,,758511,,,,,,
2026-07-10,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-07-10T07:00:00+00:00,2026-07-10T07:00:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,55,,2026-07-10T15:10:00+00:00,,,,,,Vietnam Airlines,VN,HVN,3308,VN3308,HVN3308,,,,,,all nippon airways,nh,ana,834,nh834,ana834
2026-07-10,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-07-10T07:00:00+00:00,2026-07-10T07:00:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,55,,2026-07-10T15:10:00+00:00,,,,,,Air Canada,AC,ACA,6282,AC6282,ACA6282,,,,,,all nippon airways,nh,ana,834,nh834,ana834
2026-07-10,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-07-10T07:00:00+00:00,2026-07-10T07:00:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,55,,2026-07-10T15:10:00+00:00,,,,,,United Airlines,UA,UAL,7904,UA7904,UAL7904,,,,,,all nippon airways,nh,ana,834,nh834,ana834
2026-07-10,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-07-10T06:55:00+00:00,2026-07-10T06:55:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-10T10:40:00+00:00,,,,,,Qantas,QF,QFA,8225,QF8225,QFA8225,,,,,,cathay pacific,cx,cpa,744,cx744,cpa744
