flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared,aircraft
2026-07-07,scheduled,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,,2026-07-07T07:20:00+00:00,2026-07-07T07:20:00+00:00,,,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-07-07T11:50:00+00:00,100.0,,,,,Batik Air,ID,BTK,172,ID172,BTK172,,,,,,,,,,750425,,
2026-07-07,scheduled,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,,,2026-07-07T06:25:00+00:00,2026-07-07T06:25:00+00:00,,,,Diosdado Macapagal International (Clark International),Asia/Manila,CRK,RPLC,,,,2026-07-07T12:15:00+00:00,30.0,,,,,Atlas Air,5Y,GTI,7581,5Y7581,GTI7581,,,,,,,,,,A4F2EE,,
2026-07-07,scheduled,,Sheremetyevo International,Europe/Moscow,SVO,UUEE,,,,2026-07-07T01:15:00+00:00,2026-07-07T01:15:00+00:00,,,,Antalya,Europe/Istanbul,AYT,LTAI,,,,2026-07-07T05:34:00+00:00,,,,,,Southwind Airlines,2S,STW,168,2S168,STW168,,,,,,,,,,4B9E4B,,
2026-07-07,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,F42,,2026-07-07T04:40:00+00:00,2026-07-07T04:40:00+00:00,,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,2,,,2026-07-07T06:15:00+00:00,,,,,,Qantas,QF,QFA,8756,QF8756,QFA8756,indigo,6e,igo,1002,6e1002,igo1002,,,,80174D,,
2026-07-07,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D30,,2026-07-07T04:10:00+00:00,2026-07-07T04:10:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,,46,2026-07-07T08:15:00+00:00,,,,,,Sichuan Airlines,3U,CSC,7030,3U7030,CSC7030,china southern airlines,cz,csn,8490,cz8490,csn8490,,,,,,
2026-07-07,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,A1,,2026-07-07T03:25:00+00:00,2026-07-07T03:25:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,17,2026-07-07T08:40:00+00:00,,,,,,China Eastern Airlines,MU,CES,8312,MU8312,CES8312,shanghai airlines,fm,csh,844,fm844,csh844,,,,,,
2026-07-07,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D48,,2026-07-07T03:15:00+00:00,2026-07-07T03:15:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,9,2026-07-07T05:35:00+00:00,,,,,,Iberia,IB,IBE,6278,IB6278,IBE6278,qatar airways,qr,qtr,945,qr945,qtr945,,,,,,
2026-07-07,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D48,,2026-07-07T03:15:00+00:00,2026-07-07T03:15:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,9,2026-07-07T05:35:00+00:00,,,,,,British Airways,BA,BAW,4495,BA4495,BAW4495,qatar airways,qr,qtr,945,qr945,qtr945,,,,,,
2026-07-07,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D48,,2026-07-07T03:15:00+00:00,2026-07-07T03:15:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,9,2026-07-07T05:35:00+00:00,,,,,,JetBlue,B6,JBU,5584,B65584,JBU5584,qatar airways,qr,qtr,945,qr945,qtr945,,,,,,
2026-07-07,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D48,,2026-07-07T03:15:00+00:00,2026-07-07T03:15:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,9,2026-07-07T05:35:00+00:00,,,,,,Royal Air Maroc,AT,RAM,5731,AT5731,RAM5731,qatar airways,qr,qtr,945,qr945,qtr945,,,,,,
2026-07-07,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D48,,2026-07-07T03:15:00+00:00,2026-07-07T03:15:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,9,2026-07-07T05:35:00+00:00,,,,,,AlphaSky,AS,JAG,5776,AS5776,JAG5776,qatar airways,qr,qtr,945,qr945,qtr945,,,,,,
2026-07-07,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D48,,2026-07-07T03:15:00+00:00,2026-07-07T03:15:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,9,2026-07-07T05:35:00+00:00,,,,,,American Airlines,AA,AAL,8232,AA8232,AAL8232,qatar airways,qr,qtr,945,qr945,qtr945,,,,,,
2026-07-07,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D48,,2026-07-07T03:15:00+00:00,2026-07-07T03:15:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,9,2026-07-07T05:35:00+00:00,,,,,,RwandAir,WB,RWD,1117,WB1117,RWD1117,qatar airways,qr,qtr,945,qr945,qtr945,,,,,,
2026-07-07,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D48,,2026-07-07T03:15:00+00:00,2026-07-07T03:15:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,9,2026-07-07T05:35:00+00:00,,,,,,Royal Jordanian,RJ,RJA,3807,RJ3807,RJA3807,qatar airways,qr,qtr,945,qr945,qtr945,,,,,,
2026-07-07,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D48,,2026-07-07T03:15:00+00:00,2026-07-07T03:15:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,9,2026-07-07T05:35:00+00:00,,,,,,LATAM Airlines,LA,LAN,5274,LA5274,LAN5274,qatar airways,qr,qtr,945,qr945,qtr945,,,,,,
2026-07-07,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D48,,2026-07-07T03:15:00+00:00,2026-07-07T03:15:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,9,2026-07-07T05:35:00+00:00,,,,,,AirSERBIA,JU,ASL,8340,JU8340,ASL8340,qatar airways,qr,qtr,945,qr945,qtr945,,,,,,
2026-07-07,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D46,,2026-07-07T03:00:00+00:00,2026-07-07T03:00:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-07-07T07:15:00+00:00,,,,,,Air China,CA,CCA,7972,CA7972,CCA7972,shenzhen airlines,zh,csz,228,zh228,csz228,,,,,,
2026-07-07,scheduled,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,3,,,2026-07-07T07:05:00+00:00,2026-07-07T07:05:00+00:00,,,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,1,,,2026-07-07T08:05:00+00:00,,,,,,China Eastern Airlines,MU,CES,8988,MU8988,CES8988,vietnam airlines,vn,hvn,1340,vn1340,hvn1340,,,,,,
2026-07-07,scheduled,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-07-07T02:45:00+00:00,2026-07-07T02:45:00+00:00,,,,Jazan,Asia/Riyadh,GIZ,OEGN,,,,2026-07-07T04:40:00+00:00,,,,,,KLM,KL,KLM,3799,KL3799,KLM3799,saudia,sv,sva,1773,sv1773,sva1773,,,,710413,,
2026-07-07,scheduled,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-07-07T02:40:00+00:00,2026-07-07T02:40:00+00:00,,,,Mohammad Bin Abdulaziz,Asia/Riyadh,MED,OEMA,,,01,2026-07-07T04:15:00+00:00,,,,,,KLM,KL,KLM,3793,KL3793,KLM3793,saudia,sv,sva,1469,sv1469,sva1469,,,,7100AA,,
2026-07-07,scheduled,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,D,,2026-07-07T06:40:00+00:00,2026-07-07T06:40:00+00:00,,,,Shenyang,Asia/Shanghai,SHE,ZYTX,T3,,,2026-07-07T08:50:00+00:00,,,,,,China Eastern Airlines,MU,CES,4575,MU4575,CES4575,shanghai airlines,fm,csh,9087,fm9087,csh9087,,,,7812FE,,
2026-07-07,scheduled,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,H137,,2026-07-07T06:35:00+00:00,2026-07-07T06:35:00+00:00,,,,,,BAR,ZJQH,T1,,,2026-07-07T09:50:00+00:00,,,,,,Etihad Airways,EY,ETD,5763,EY5763,ETD5763,china eastern airlines,mu,ces,6319,mu6319,ces6319,,,,780FC0,,
2026-07-07,scheduled,,Girua,Pacific/Port_Moresby,PNP,AYGR,,,,2026-07-07T10:00:00+00:00,2026-07-07T10:00:00+00:00,,,,Jackson Field,Pacific/Port_Moresby,POM,AYPY,D,,,2026-07-07T10:30:00+00:00,,,,,,Air Niugini,PX,ANG,853,PX853,ANG853,,,,,,,,,,,,
2026-07-07,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,2,12-2,,2026-07-07T07:15:00+00:00,2026-07-07T07:15:00+00:00,,,,Yancheng,Asia/Shanghai,YNZ,ZSYN,,,,2026-07-07T09:05:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1591,ZH1591,CSZ1591,air china,ca,cca,1591,ca1591,cca1591,,,,7803F7,,
2026-07-07,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,2,12-2,,2026-07-07T07:15:00+00:00,2026-07-07T07:15:00+00:00,,,,Yancheng,Asia/Shanghai,YNZ,ZSYN,,,,2026-07-07T09:05:00+00:00,,,,,,Shandong Airlines,SC,CDG,5077,SC5077,CDG5077,air china,ca,cca,1591,ca1591,cca1591,,,,7803F7,,
2026-07-07,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,J,,2026-07-07T07:15:00+00:00,2026-07-07T07:15:00+00:00,,,,,,NNG,ZGNN,T2,,5,2026-07-07T10:40:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1335,ZH1335,CSZ1335,air china,ca,cca,1335,ca1335,cca1335,,,,780BFB,,
2026-07-07,cancelled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-07-07T07:15:00+00:00,2026-07-07T07:15:00+00:00,,,,Xianyang,Asia/Shanghai,XIY,ZLXY,2,,,2026-07-07T09:45:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1231,ZH1231,CSZ1231,air china,ca,cca,1231,ca1231,cca1231,,,,7800C8,,
2026-07-07,cancelled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-07-07T07:15:00+00:00,2026-07-07T07:15:00+00:00,,,,Xianyang,Asia/Shanghai,XIY,ZLXY,2,,,2026-07-07T09:45:00+00:00,,,,,,Shandong Airlines,SC,CDG,5337,SC5337,CDG5337,air china,ca,cca,1231,ca1231,cca1231,,,,7800C8,,
2026-07-07,cancelled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-07-07T07:15:00+00:00,2026-07-07T07:15:00+00:00,,,,Xianyang,Asia/Shanghai,XIY,ZLXY,2,,,2026-07-07T09:45:00+00:00,,,,,,Air New Zealand,NZ,ANZ,3763,NZ3763,ANZ3763,air china,ca,cca,1231,ca1231,cca1231,,,,7800C8,,
2026-07-07,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,J,,2026-07-07T07:10:00+00:00,2026-07-07T07:10:00+00:00,,,,Changzhou,Asia/Shanghai,CZX,ZSCG,,,,2026-07-07T09:05:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1825,ZH1825,CSZ1825,air china,ca,cca,1825,ca1825,cca1825,,,,,,
2026-07-07,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,J,,2026-07-07T07:10:00+00:00,2026-07-07T07:10:00+00:00,,,,Changzhou,Asia/Shanghai,CZX,ZSCG,,,,2026-07-07T09:05:00+00:00,,,,,,Shandong Airlines,SC,CDG,5678,SC5678,CDG5678,air china,ca,cca,1825,ca1825,cca1825,,,,,,
2026-07-07,cancelled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-07-07T07:10:00+00:00,2026-07-07T07:10:00+00:00,,,,Karamay,Asia/Shanghai,KRY,ZWKM,,,,2026-07-07T11:55:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1233,ZH1233,CSZ1233,air china,ca,cca,1233,ca1233,cca1233,,,,,,
2026-07-07,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-07-07T05:00:00+00:00,2026-07-07T05:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,,,2026-07-07T11:10:00+00:00,24.0,,,,,Lufthansa Cargo,GEC,GEC,8431,GEC8431,GEC8431,,,,,,,,,,3C70C2,,
2026-07-07,scheduled,,Oksibil,Asia/Jayapura,OKL,WAJO,,,,2026-07-07T08:35:00+00:00,2026-07-07T08:35:00+00:00,,,,Sentani,Asia/Jayapura,DJJ,WAJJ,,,,2026-07-07T09:25:00+00:00,,,,,,Trigana Air,IL,TGN,252,IL252,TGN252,,,,,,,,,,,,
2026-07-07,scheduled,,Sunan International,Asia/Pyongyang,FNJ,ZKPY,2,,,2026-07-07T08:30:00+00:00,2026-07-07T08:30:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,2,,2,2026-07-07T09:50:00+00:00,,,,,,Air Koryo,JS,KOR,151,JS151,KOR151,,,,,,,,,,,,
2026-07-07,scheduled,,Fak Fak,Asia/Jayapura,FKQ,WASF,,,,2026-07-07T08:40:00+00:00,2026-07-07T08:40:00+00:00,,,,Jefman,Asia/Jayapura,SOQ,WASS,,,,2026-07-07T09:35:00+00:00,,,,,,Wings Air,IW,WON,1513,IW1513,WON1513,,,,,,,,,,,,
2026-07-07,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-07-07T06:10:00+00:00,2026-07-07T06:10:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,58A,,2026-07-07T15:45:00+00:00,,,,,,United Airlines,UA,UAL,7916,UA7916,UAL7916,all nippon airways,nh,ana,836,nh836,ana836,,,,,,
2026-07-07,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-07-07T06:40:00+00:00,2026-07-07T06:40:00+00:00,,,,,,JHG,ZPJH,,,,2026-07-07T09:30:00+00:00,,,,,,China Southern Airlines,CZ,CSN,2105,CZ2105,CSN2105,chongqing airlines,oq,cqn,2105,oq2105,cqn2105,,,,,,
2026-07-07,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-07-07T06:40:00+00:00,2026-07-07T06:40:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-07T09:05:00+00:00,,,,,,Xiamen Air,MF,CXA,7470,MF7470,CXA7470,china eastern airlines,mu,ces,6141,mu6141,ces6141,,,,780F41,,
2026-07-07,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-07-07T06:40:00+00:00,2026-07-07T06:40:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-07T09:05:00+00:00,,,,,,China United Airlines,KN,CUA,6233,KN6233,CUA6233,china eastern airlines,mu,ces,6141,mu6141,ces6141,,,,780F41,,
2026-07-07,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-07-07T06:40:00+00:00,2026-07-07T06:40:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-07T09:05:00+00:00,,,,,,Sichuan Airlines,3U,CSC,5361,3U5361,CSC5361,china eastern airlines,mu,ces,6141,mu6141,ces6141,,,,780F41,,
2026-07-07,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-07-07T06:40:00+00:00,2026-07-07T06:40:00+00:00,,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,,24,2026-07-07T08:55:00+00:00,,,,,,China Eastern Airlines,MU,CES,3865,MU3865,CES3865,juneyao air,ho,dkh,1854,ho1854,dkh1854,,,,,,
2026-07-07,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-07-07T06:40:00+00:00,2026-07-07T06:40:00+00:00,,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,,24,2026-07-07T08:55:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,5204,ZH5204,CSZ5204,juneyao air,ho,dkh,1854,ho1854,dkh1854,,,,,,
2026-07-07,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-07-07T06:40:00+00:00,2026-07-07T06:40:00+00:00,,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,,24,2026-07-07T08:55:00+00:00,,,,,,Sichuan Airlines,3U,CSC,4598,3U4598,CSC4598,juneyao air,ho,dkh,1854,ho1854,dkh1854,,,,,,
2026-07-07,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-07-07T06:40:00+00:00,2026-07-07T06:40:00+00:00,,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,,24,2026-07-07T08:55:00+00:00,,,,,,China Southern Airlines,CZ,CSN,195,CZ195,CSN195,juneyao air,ho,dkh,1854,ho1854,dkh1854,,,,,,
2026-07-07,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-07-07T06:40:00+00:00,2026-07-07T06:40:00+00:00,,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,,24,2026-07-07T08:55:00+00:00,,,,,,Air China,CA,CCA,3280,CA3280,CCA3280,juneyao air,ho,dkh,1854,ho1854,dkh1854,,,,,,
2026-07-07,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-07-07T06:40:00+00:00,2026-07-07T06:40:00+00:00,,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,,24,2026-07-07T08:55:00+00:00,,,,,,Xiamen Air,MF,CXA,5865,MF5865,CXA5865,juneyao air,ho,dkh,1854,ho1854,dkh1854,,,,,,
2026-07-07,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-07-07T06:00:00+00:00,2026-07-07T06:00:00+00:00,,,,Liege Airport,Europe/Brussels,LGG,EBLG,,,,2026-07-07T11:21:00+00:00,,,,,,China Postal Airlines,CF,CYZ,,CF,CYZ,,,,,,,,,,781DC7,,
2026-07-07,active,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-07-07T01:00:00+00:00,2026-07-07T01:00:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-07-07T03:15:00+00:00,20.0,,,,,North-Western Cargo,CO,CNW,9635,CO9635,CNW9635,,,,,,,,,,7BD028,,
2026-07-07,scheduled,,Palese,Europe/Rome,BRI,LIBD,,,,2026-07-07T00:55:00+00:00,2026-07-07T00:55:00+00:00,,,,Valerio Catullo,Europe/Rome,VRN,LIPX,,,,2026-07-07T02:06:00+00:00,,,,,,Ryanair,FR,RYR,,FR,RYR,,,,,,,,,,4D220A,,
2026-07-07,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-07-07T05:35:00+00:00,2026-07-07T05:35:00+00:00,,,,Moranbah,Australia/Brisbane,MOV,YMRB,,,,2026-07-07T07:15:00+00:00,,,,,,QantasLink,,QLK,,,QLK,,,,,,,,,,7CB067,,
2026-07-07,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E3,,2026-07-07T03:15:00+00:00,2026-07-07T03:15:00+00:00,,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,A6,,2026-07-07T06:45:00+00:00,30.0,,,,,Air Europa,UX,AEA,2723,UX2723,AEA2723,etihad airways,ey,etd,401,ey401,etd401,,,,8964FA,,
2026-07-07,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E3,,2026-07-07T03:15:00+00:00,2026-07-07T03:15:00+00:00,,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,A6,,2026-07-07T06:45:00+00:00,30.0,,,,,Bangkok Airways,PG,BKP,4012,PG4012,BKP4012,etihad airways,ey,etd,401,ey401,etd401,,,,8964FA,,
2026-07-07,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E3,,2026-07-07T03:15:00+00:00,2026-07-07T03:15:00+00:00,,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,A6,,2026-07-07T06:45:00+00:00,30.0,,,,,Egyptair,MS,MSR,8137,MS8137,MSR8137,etihad airways,ey,etd,401,ey401,etd401,,,,8964FA,,
2026-07-07,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E3,,2026-07-07T03:15:00+00:00,2026-07-07T03:15:00+00:00,,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,A6,,2026-07-07T06:45:00+00:00,30.0,,,,,Air Cambodia,K6,KHV,5401,K65401,KHV5401,etihad airways,ey,etd,401,ey401,etd401,,,,8964FA,,
