flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-09-19,scheduled,,Hamilton,Pacific/Auckland,HLZ,NZHN,,,0.0,2026-09-19T07:00:00+00:00,2026-09-19T07:00:00+00:00,,2026-09-19T07:00:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,19,,2026-09-19T08:15:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5829,NZ5829,ANZ5829,,,,,C82336,,,,,,,
2026-09-19,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-09-19T02:40:00+00:00,2026-09-19T02:40:00+00:00,,,,Zhengzhou,Asia/Shanghai,CGO,ZHCC,,,,2026-09-19T04:10:00+00:00,,,,,,SF Airlines,O3,CSS,7233,O37233,CSS7233,,,,,,,,,,,,
2026-09-19,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-09-19T02:30:00+00:00,2026-09-19T02:30:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,,,,2026-09-19T06:30:00+00:00,,,,,,China Postal Airlines,CF,CYZ,285,CF285,CYZ285,,,,,,,,,,,,
2026-09-19,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-09-19T02:20:00+00:00,2026-09-19T02:20:00+00:00,,,,Jinjiang,Asia/Shanghai,JJN,ZSQZ,,,,2026-09-19T03:35:00+00:00,,,,,,SF Airlines,O3,CSS,7068,O37068,CSS7068,,,,,,,,,,,,
2026-09-19,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-09-19T02:20:00+00:00,2026-09-19T02:20:00+00:00,,,,Jinjiang,Asia/Shanghai,JJN,ZSQZ,,,,2026-09-19T03:35:00+00:00,,,,,,SF Airlines,O3,CSS,7064,O37064,CSS7064,,,,,,,,,,,,
2026-09-19,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-09-19T02:10:00+00:00,2026-09-19T02:10:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-19T04:15:00+00:00,,,,,,JDL Airlines,JG,JDL,2679,JG2679,JDL2679,,,,,,,,,,,,
2026-09-19,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-09-19T02:10:00+00:00,2026-09-19T02:10:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-19T04:10:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9085,CF9085,CYZ9085,,,,,,,,,,,,
2026-09-19,scheduled,,Dunedin International,Pacific/Auckland,DUD,NZDN,,8,0.0,2026-09-19T06:40:00+00:00,2026-09-19T06:40:00+00:00,,2026-09-19T06:40:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,18,,2026-09-19T08:25:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5680,NZ5680,ANZ5680,,,,,C828EA,,,,,,,
2026-09-19,scheduled,,Dunedin International,Pacific/Auckland,DUD,NZDN,,8,0.0,2026-09-19T06:40:00+00:00,2026-09-19T06:40:00+00:00,,2026-09-19T06:40:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,18,,2026-09-19T08:25:00+00:00,,,,,,Qantas,QF,QFA,8571,QF8571,QFA8571,,,,,C828EA,,air new zealand,nz,anz,5680,nz5680,anz5680
2026-09-19,scheduled,,Dunedin International,Pacific/Auckland,DUD,NZDN,,8,0.0,2026-09-19T06:40:00+00:00,2026-09-19T06:40:00+00:00,,2026-09-19T06:40:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,18,,2026-09-19T08:25:00+00:00,,,,,,Etihad Airways,EY,ETD,4620,EY4620,ETD4620,,,,,C828EA,,air new zealand,nz,anz,5680,nz5680,anz5680
