flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-07-04,scheduled,,,Cincinnati/Northern Kentucky,America/New_York,CVG,KCVG,,,,2026-07-04T00:30:00+00:00,2026-07-04T00:30:00+00:00,,,,Manchester-boston Regional Airport,America/New_York,MHT,KMHT,,,,2026-07-04T02:17:00+00:00,,,,,,Star Peru,2I,SRU,7523,2I7523,SRU7523,,,,,,,,,,,
2026-07-04,scheduled,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,,,,2026-07-04T12:30:00+00:00,2026-07-04T12:30:00+00:00,,,,Liege Airport,Europe/Brussels,LGG,EBLG,,,,2026-07-04T17:07:00+00:00,,,,,,Air China Cargo,CAO,CAO,,CAO,CAO,,,,,780005,,,,,,
2026-07-04,scheduled,,,Doha International,Asia/Qatar,DOH,OTHH,,3-6,,2026-07-04T08:00:00+00:00,2026-07-04T08:00:00+00:00,,,,Dublin International,Europe/Dublin,DUB,EIDW,1,,2,2026-07-04T13:30:00+00:00,,,,,,Oman Air,WY,OMA,6283,WY6283,OMA6283,,,,,,qatar airways,qr,qtr,17,qr17,qtr17
2026-07-04,scheduled,,,Doha International,Asia/Qatar,DOH,OTHH,,3-6,,2026-07-04T08:00:00+00:00,2026-07-04T08:00:00+00:00,,,,Dublin International,Europe/Dublin,DUB,EIDW,1,,2,2026-07-04T13:30:00+00:00,,,,,,RwandAir,WB,RWD,1405,WB1405,RWD1405,,,,,,qatar airways,qr,qtr,17,qr17,qtr17
2026-07-04,scheduled,,,Doha International,Asia/Qatar,DOH,OTHH,,3-6,,2026-07-04T08:00:00+00:00,2026-07-04T08:00:00+00:00,,,,Dublin International,Europe/Dublin,DUB,EIDW,1,,2,2026-07-04T13:30:00+00:00,,,,,,Virgin Australia,VA,VOZ,6043,VA6043,VOZ6043,,,,,,qatar airways,qr,qtr,17,qr17,qtr17
2026-07-04,scheduled,,,Doha International,Asia/Qatar,DOH,OTHH,,3-6,,2026-07-04T08:00:00+00:00,2026-07-04T08:00:00+00:00,,,,Dublin International,Europe/Dublin,DUB,EIDW,1,,2,2026-07-04T13:30:00+00:00,,,,,,SriLankan Airlines,UL,ALK,3006,UL3006,ALK3006,,,,,,qatar airways,qr,qtr,17,qr17,qtr17
2026-07-04,scheduled,,,Doha International,Asia/Qatar,DOH,OTHH,,B1,,2026-07-04T08:00:00+00:00,2026-07-04T08:00:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,4,,,2026-07-04T13:15:00+00:00,,,,,,RwandAir,WB,RWD,1097,WB1097,RWD1097,,,,,06A146,qatar airways,qr,qtr,3,qr3,qtr3
2026-07-04,scheduled,,,Doha International,Asia/Qatar,DOH,OTHH,,B1,,2026-07-04T08:00:00+00:00,2026-07-04T08:00:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,4,,,2026-07-04T13:15:00+00:00,,,,,,Virgin Australia,VA,VOZ,6106,VA6106,VOZ6106,,,,,06A146,qatar airways,qr,qtr,3,qr3,qtr3
2026-07-04,scheduled,,,Doha International,Asia/Qatar,DOH,OTHH,,B1,,2026-07-04T08:00:00+00:00,2026-07-04T08:00:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,4,,,2026-07-04T13:15:00+00:00,,,,,,British Airways,BA,BAW,7003,BA7003,BAW7003,,,,,06A146,qatar airways,qr,qtr,3,qr3,qtr3
2026-07-04,scheduled,,,Doha International,Asia/Qatar,DOH,OTHH,,C1,,2026-07-04T07:55:00+00:00,2026-07-04T07:55:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-07-04T22:20:00+00:00,,,,,,Iberia,IB,IBE,6383,IB6383,IBE6383,,,,,06A137,qatar airways,qr,qtr,928,qr928,qtr928
