flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-07-11,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-11T02:00:00+00:00,2026-07-11T02:00:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-07-11T06:10:00+00:00,,,,,,VietJet Air,VJ,VJC,821,VJ821,VJC821,,,,,,,,,,,
2026-07-11,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-11T02:00:00+00:00,2026-07-11T02:00:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,234,,2026-07-11T04:35:00+00:00,,,,,,Korean Air,KE,KAL,752,KE752,KAL752,,,,,,,,,,,
2026-07-11,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,FG,,2026-07-11T01:55:00+00:00,2026-07-11T01:55:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-07-11T05:35:00+00:00,,,,,,Japan Airlines,JL,JTL,77,JL77,JTL77,,,,,,,,,,,
2026-07-11,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-11T01:50:00+00:00,2026-07-11T01:50:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-07-11T05:25:00+00:00,,,,,,Japan Airlines,JL,JTL,79,JL79,JTL79,,,,,,,,,,,
2026-07-11,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,69,,2026-07-11T01:35:00+00:00,2026-07-11T01:35:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-11T05:15:00+00:00,,,,,,All Nippon Airways,NH,ANA,813,NH813,ANA813,,,,,,,,,,,
2026-07-11,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,142,,2026-07-11T01:30:00+00:00,2026-07-11T01:30:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,257,,2026-07-11T04:10:00+00:00,,,,,,Asiana Airlines,OZ,AAR,177,OZ177,AAR177,,,,,,,,,,,
2026-07-11,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,66,,2026-07-11T01:25:00+00:00,2026-07-11T01:25:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-11T05:55:00+00:00,,,,,,All Nippon Airways,NH,ANA,877,NH877,ANA877,,,,,,,,,,,
2026-07-11,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-11T01:20:00+00:00,2026-07-11T01:20:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-11T05:45:00+00:00,,,,,,Japan Airlines,JL,JTL,33,JL33,JTL33,,,,,,,,,,,
2026-07-11,scheduled,,,Phuket International,Asia/Bangkok,HKT,VTSP,I,81,,2026-07-11T00:05:00+00:00,2026-07-11T00:05:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-07-11T06:30:00+00:00,,,,,,Shanghai Airlines,FM,CSH,832,FM832,CSH832,,,,,,,,,,,
2026-07-11,scheduled,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,"A, B",,2026-07-11T01:05:00+00:00,2026-07-11T01:05:00+00:00,,,,Oliver Reginald Tambo International (Jan Smuts International),Africa/Johannesburg,JNB,FAOR,B,A05,,2026-07-11T07:55:00+00:00,,,,,,Cathay Pacific,CX,CPA,749,CX749,CPA749,,,,,,,,,,,
