flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-12,scheduled,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,1-12,,2026-08-12T01:05:00+00:00,2026-08-12T01:05:00+00:00,,,,Shenyang,Asia/Shanghai,SHE,ZYTX,,,,2026-08-12T00:30:00+00:00,,,,,,Chengdu Airlines,EU,UEA,2732,EU2732,UEA2732,,,,,,,,,,,
2026-08-12,scheduled,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-08-12T00:35:00+00:00,2026-08-12T00:35:00+00:00,,,,Harbin,Asia/Shanghai,HRB,ZYHB,,,,2026-08-12T00:05:00+00:00,,,,,,Aeroflot,SU,AFL,6645,SU6645,AFL6645,,,,,,,,,,,
2026-08-12,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-12T01:05:00+00:00,2026-08-12T01:05:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-12T01:35:00+00:00,,,,,,Qantas,QF,QFA,7420,QF7420,QFA7420,,,,,,,,,,,
2026-08-12,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-12T00:45:00+00:00,2026-08-12T00:45:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-12T02:20:00+00:00,,,,,,Qantas,QF,QFA,7488,QF7488,QFA7488,,,,,,,,,,,
2026-08-12,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-12T00:25:00+00:00,2026-08-12T00:25:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-12T02:00:00+00:00,,,,,,Qantas,QF,QFA,7445,QF7445,QFA7445,,,,,,,,,,,
2026-08-12,active,,,Gold Coast (coolangatta),Australia/Brisbane,OOL,YBCG,,,,2026-08-12T01:00:00+00:00,2026-08-12T01:00:00+00:00,2026-08-11T15:25:00+00:00,2026-08-11T15:25:00+00:00,2026-08-11T15:25:00+00:00,Gold Coast (coolangatta),Australia/Brisbane,OOL,YBCG,,,,2026-08-11T16:30:00+00:00,,2026-08-11T15:50:00+00:00,2026-08-11T15:54:00+00:00,2026-08-11T15:54:00+00:00,2026-08-11T15:54:00+00:00,empty,KC,KZR,,KC,KZR,,,,,7C3635,,,,,,
2026-08-12,scheduled,,,Tontouta,Pacific/Noumea,NOU,NWWW,,,,2026-08-12T01:30:00+00:00,2026-08-12T01:30:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-08-12T07:55:00+00:00,,,,,,Aircalin,SB,ACI,500,SB500,ACI500,,,,,,,,,,,
2026-08-12,scheduled,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-12T01:00:00+00:00,2026-08-12T01:00:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-12T02:46:00+00:00,,,,,,Team Global Express,,TFX,23,,TFX23,,,,,C82AE2,,,,,,
2026-08-12,scheduled,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-12T00:35:00+00:00,2026-08-12T00:35:00+00:00,,,,Auckland International,Pacific/Auckland,AKL,NZAA,,,,2026-08-12T06:05:00+00:00,,,,,,Qantas,QF,QFA,7527,QF7527,QFA7527,,,,,,,,,,,
2026-08-12,scheduled,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,14,,2026-08-12T00:35:00+00:00,2026-08-12T00:35:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-08-12T07:05:00+00:00,,,,,,Cebu Pacific,5J,CEB,50,5J50,CEB50,,,,,7586CE,,,,,,
