flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-21,scheduled,,,Nadym,Asia/Yekaterinburg,NYM,USMM,,,,2026-08-21T09:15:00+00:00,2026-08-21T09:15:00+00:00,,,,Domodedovo,Europe/Moscow,DME,UUDD,,,,2026-08-21T10:25:00+00:00,,,,,,Yamal Airlines,YC,LLM,174,YC174,LLM174,,,,,,,,,,,
2026-08-21,scheduled,,,Lismore,Australia/Sydney,LSY,YLIS,,,,2026-08-21T10:15:00+00:00,2026-08-21T10:15:00+00:00,,,,Lismore,Australia/Sydney,LSY,YLIS,,,,2026-08-21T11:24:00+00:00,,,,,,empty,,,,,,,,,,7C2F4B,,,,,,
2026-08-21,scheduled,,,Sydney Bankstown,Australia/Sydney,BWU,YSBK,,,36.0,2026-08-21T08:30:00+00:00,2026-08-21T08:30:00+00:00,2026-08-21T08:15:00+00:00,2026-08-21T08:15:00+00:00,2026-08-21T08:15:00+00:00,Lismore,Australia/Sydney,LSY,YLIS,,,,2026-08-21T11:00:00+00:00,35.0,2026-08-21T11:35:00+00:00,,,,empty,,,,,,,,,,7C0634,,,,,,
2026-08-21,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,4,,2026-08-21T18:30:00+00:00,2026-08-21T18:30:00+00:00,,,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-08-21T20:20:00+00:00,,,,,,Air New Zealand,NZ,ANZ,618,NZ618,ANZ618,,,,,C827B1,,,,,,
2026-08-21,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,4,,2026-08-21T18:30:00+00:00,2026-08-21T18:30:00+00:00,,,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-08-21T20:20:00+00:00,,,,,,Etihad Airways,EY,ETD,4586,EY4586,ETD4586,,,,,C827B1,air new zealand,nz,anz,618,nz618,anz618
2026-08-21,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,4,,2026-08-21T18:30:00+00:00,2026-08-21T18:30:00+00:00,,,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-08-21T20:20:00+00:00,,,,,,Air China,CA,CCA,5166,CA5166,CCA5166,,,,,C827B1,air new zealand,nz,anz,618,nz618,anz618
2026-08-21,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,4,,2026-08-21T18:30:00+00:00,2026-08-21T18:30:00+00:00,,,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-08-21T20:20:00+00:00,,,,,,EVA Air,BR,EVA,3252,BR3252,EVA3252,,,,,C827B1,air new zealand,nz,anz,618,nz618,anz618
2026-08-21,scheduled,,,Kisauni,Africa/Dar_es_Salaam,ZNZ,HTZA,2,,,2026-08-21T10:00:00+00:00,2026-08-21T10:00:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,1,,,2026-08-21T10:20:00+00:00,,,,,,Auric Air,UI,AUK,202,UI202,AUK202,,,,,,,,,,,
2026-08-21,scheduled,,,Kisauni,Africa/Dar_es_Salaam,ZNZ,HTZA,2,,,2026-08-21T10:00:00+00:00,2026-08-21T10:00:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,1,,,2026-08-21T10:20:00+00:00,,,,,,euroairlines,Q4,ELE,9603,Q49603,ELE9603,,,,,,auric air,ui,auk,202,ui202,auk202
2026-08-21,scheduled,,,Kisauni,Africa/Dar_es_Salaam,ZNZ,HTZA,2,,,2026-08-21T09:40:00+00:00,2026-08-21T09:40:00+00:00,,,,Tanga,Africa/Dar_es_Salaam,TGT,HTTG,,,,2026-08-21T10:25:00+00:00,,,,,,Auric Air,UI,AUK,203,UI203,AUK203,,,,,,,,,,,
