flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-07-29,scheduled,,,Murray Island,Australia/Brisbane,MYI,YMAE,,,,2026-07-29T09:05:00+00:00,2026-07-29T09:05:00+00:00,,,,Coconut Island,Australia/Brisbane,CNC,YCCT,,,,2026-07-29T09:35:00+00:00,,,,,,Hinterland Aviation,OI,HND,512,OI512,HND512,,,,,,,,,,,
2026-07-29,scheduled,,,Kalimaru,Asia/Makassar,BEJ,WAQT,,,,2026-07-29T07:30:00+00:00,2026-07-29T07:30:00+00:00,,,,Aji Pangeran Tumenggung Pranoto International Airport,,AAP,WALS,,,,2026-07-29T08:35:00+00:00,,,,,,Wings Air,IW,WON,1487,IW1487,WON1487,,,,,,,,,,,
2026-07-29,scheduled,,,Belgrade Nikola Tesla,Europe/Belgrade,BEG,LYBE,,,,2026-07-29T01:05:00+00:00,2026-07-29T01:05:00+00:00,,,,Ben Gurion International,Asia/Jerusalem,TLV,LLBG,,,,2026-07-29T04:41:00+00:00,,,,,,El Al,LY,ELY,5196,LY5196,ELY5196,,,,,738062,,,,,,
2026-07-29,scheduled,,,Sjamsudin Noor,Asia/Makassar,BDJ,WAOO,,,,2026-07-29T07:10:00+00:00,2026-07-29T07:10:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,2,,,2026-07-29T07:55:00+00:00,,,,,,Super Air Jet,IU,SJV,625,IU625,SJV625,,,,,,,,,,,
2026-07-29,scheduled,,,Badu Island,Australia/Brisbane,BDD,YBAU,,,,2026-07-29T09:15:00+00:00,2026-07-29T09:15:00+00:00,,,,Horn Island,Australia/Brisbane,HID,YHID,,,,2026-07-29T09:28:00+00:00,,,,,,Hinterland Aviation,OI,HND,469,OI469,HND469,,,,,7C3B3E,,,,,,
2026-07-29,scheduled,,,Badu Island,Australia/Brisbane,BDD,YBAU,,,,2026-07-29T09:15:00+00:00,2026-07-29T09:15:00+00:00,,,,Horn Island,Australia/Brisbane,HID,YHID,,,,2026-07-29T09:35:00+00:00,,,,,,Hinterland Aviation,OI,HND,602,OI602,HND602,,,,,,,,,,,
2026-07-29,scheduled,,,Bundaberg,Australia/Brisbane,BDB,YBUD,,,,2026-07-29T09:30:00+00:00,2026-07-29T09:30:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,26,D07,2026-07-29T10:25:00+00:00,,,,,,empty,,,454,,,,,,,,,,,,,
2026-07-29,scheduled,,,Bundaberg,Australia/Brisbane,BDB,YBUD,,,,2026-07-29T09:30:00+00:00,2026-07-29T09:30:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,26,D07,2026-07-29T10:25:00+00:00,,,,,,Virgin Australia,VA,VOZ,4020,VA4020,VOZ4020,,,,,,,,,,,
2026-07-29,scheduled,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,,,2026-07-29T01:55:00+00:00,2026-07-29T01:55:00+00:00,,,,"Athens International Airport ""Eleftherios Venizelos""",Europe/Athens,ATH,LGAV,,,08,2026-07-29T05:45:00+00:00,,,,,,Aegean Airlines,A3,AEE,713,A3713,AEE713,,,,,46B822,,,,,,
2026-07-29,scheduled,,,Bacolod,Asia/Manila,BCD,RPVB,,,,2026-07-29T07:35:00+00:00,2026-07-29T07:35:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-07-29T09:00:00+00:00,,,,,,Cebu Pacific,5J,CEB,2382,5J2382,CEB2382,,,,,7585CD,,,,,,
2026-07-29,scheduled,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,F14,,2026-07-29T00:40:00+00:00,2026-07-29T00:40:00+00:00,,,,Beirut Rafic Hariri Airport,Asia/Beirut,BEY,OLBA,,,,2026-07-29T02:25:00+00:00,,,,,,MEA,ME,MEA,4828,ME4828,MEA4828,,,,,,turkish airlines,tk,thy,828,tk828,thy828
2026-07-29,scheduled,,,Baghdad International,Asia/Baghdad,BGW,ORBI,,,,2026-07-29T03:00:00+00:00,2026-07-29T03:00:00+00:00,,,,King Fahd International Airport,Asia/Riyadh,DMM,OEDF,,,,2026-07-29T05:00:00+00:00,,,,,,Iraqi Airways,IA,IAW,6601,IA6601,IAW6601,,,,,,,,,,,
