flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-06-25,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-25T00:05:00+00:00,2026-06-25T00:05:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,,,2026-06-25T07:40:00+00:00,,,,,,T'way Air,TW,TWB,102,TW102,TWB102,,,,,,,,,,,
2026-06-25,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-25T00:05:00+00:00,2026-06-25T00:05:00+00:00,,,,Gardermoen,Europe/Oslo,OSL,ENGM,,,,2026-06-25T07:25:00+00:00,,,,,,Thai Airways,TG,THA,954,TG954,THA954,,,,,,,,,,,
2026-06-25,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-25T00:05:00+00:00,2026-06-25T00:05:00+00:00,,,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,,2026-06-25T07:15:00+00:00,,,,,,Thai Airways,TG,THA,934,TG934,THA934,,,,,,,,,,,
2026-06-25,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-25T00:05:00+00:00,2026-06-25T00:05:00+00:00,,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,1,,,2026-06-25T07:10:00+00:00,,,,,,Thai Airways,TG,THA,930,TG930,THA930,,,,,,,,,,,
2026-06-25,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-25T00:05:00+00:00,2026-06-25T00:05:00+00:00,,,,Chu-Bu Centrair International (Central Japan International),Asia/Tokyo,NGO,RJGG,1,,,2026-06-25T08:00:00+00:00,,,,,,Thai Airways,TG,THA,644,TG644,THA644,,,,,,,,,,,
2026-06-25,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-25T00:01:00+00:00,2026-06-25T00:01:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-06-25T07:45:00+00:00,,,,,,Thai Airways,TG,THA,483,TG483,THA483,,,,,,,,,,,
2026-06-25,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-25T00:00:00+00:00,2026-06-25T00:00:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-06-25T05:00:00+00:00,,,,,,JDL Airlines,JG,JDL,2902,JG2902,JDL2902,,,,,,,,,,,
2026-06-25,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-25T00:00:00+00:00,2026-06-25T00:00:00+00:00,,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,,,,2026-06-25T05:00:00+00:00,,,,,,JDL Airlines,JG,JDL,2768,JG2768,JDL2768,,,,,,,,,,,
2026-06-25,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-25T00:00:00+00:00,2026-06-25T00:00:00+00:00,,,,Zia International,Asia/Dhaka,DAC,VGHS,,,,2026-06-25T02:35:00+00:00,,,,,,Exploits Valley Air Services,8K,EVS,713,8K713,EVS713,,,,,,,,,,,
2026-06-25,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-25T00:00:00+00:00,2026-06-25T00:00:00+00:00,,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,,2026-06-25T05:30:00+00:00,,,,,,Shandong Airlines,SC,CDG,2484,SC2484,CDG2484,,,,,,,,,,,
2026-06-25,scheduled,,,Kota-Kinabalu International Airport,Asia/Kuching,BKI,WBKK,1,,,2026-06-25T00:35:00+00:00,2026-06-25T00:35:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,215,,2026-06-25T06:55:00+00:00,,,,,,Jin Air,LJ,JNA,132,LJ132,JNA132,,,,,,,,,,,71BA17
2026-06-25,scheduled,,,Kota-Kinabalu International Airport,Asia/Kuching,BKI,WBKK,1,,,2026-06-25T00:35:00+00:00,2026-06-25T00:35:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,215,,2026-06-25T06:55:00+00:00,,,,,,Korean Air,KE,KAL,5762,KE5762,KAL5762,jin air,lj,jna,132,lj132,jna132,,,,,71BA17
2026-06-25,scheduled,,,Kota-Kinabalu International Airport,Asia/Kuching,BKI,WBKK,1,,,2026-06-25T00:30:00+00:00,2026-06-25T00:30:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,129,,2026-06-25T06:50:00+00:00,,,,,,Jeju Air,7C,JJA,2604,7C2604,JJA2604,,,,,,,,,,,
2026-06-25,scheduled,,,Kota-Kinabalu International Airport,Asia/Kuching,BKI,WBKK,,,,2026-06-25T00:25:00+00:00,2026-06-25T00:25:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-06-25T06:30:00+00:00,,,,,,Air Busan,BX,ABL,762,BX762,ABL762,,,,,,,,,,,
2026-06-25,scheduled,,,Kota-Kinabalu International Airport,Asia/Kuching,BKI,WBKK,,,,2026-06-25T00:25:00+00:00,2026-06-25T00:25:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-06-25T06:30:00+00:00,,,,,,Asiana Airlines,OZ,AAR,9262,OZ9262,AAR9262,air busan,bx,abl,762,bx762,abl762,,,,,
2026-06-25,scheduled,,,Kota-Kinabalu International Airport,Asia/Kuching,BKI,WBKK,,,,2026-06-25T00:25:00+00:00,2026-06-25T00:25:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-06-25T06:30:00+00:00,,,,,,Jin Air,LJ,JNA,3564,LJ3564,JNA3564,air busan,bx,abl,762,bx762,abl762,,,,,
2026-06-25,scheduled,,,Faleolo,Pacific/Apia,APW,NSFA,,,,2026-06-25T06:05:00+00:00,2026-06-25T06:05:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,76B,,2026-06-25T09:05:00+00:00,,,,,,Virgin Australia,VA,VOZ,74,VA74,VOZ74,,,,,,,,,,,7C7AA6
2026-06-25,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,,,,2026-06-25T04:10:00+00:00,2026-06-25T04:10:00+00:00,,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,,,2026-06-25T05:25:00+00:00,,,,,,Qantas,QF,QFA,7523,QF7523,QFA7523,,,,,,,,,,,
2026-06-25,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-06-25T01:05:00+00:00,2026-06-25T01:05:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-06-25T06:10:00+00:00,,,,,,Malaysia Airlines,MH,MAS,527,MH527,MAS527,,,,,,,,,,,
2026-06-25,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-06-25T00:30:00+00:00,2026-06-25T00:30:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,,,2026-06-25T05:25:00+00:00,,,,,,Asiana Airlines,OZ,AAR,324,OZ324,AAR324,,,,,,,,,,,
2026-06-25,scheduled,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-06-25T00:25:00+00:00,2026-06-25T00:25:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,264,,2026-06-25T04:45:00+00:00,,,,,,Asiana Airlines,OZ,AAR,568,OZ568,AAR568,,,,,,,,,,,
2026-06-25,scheduled,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-06-25T00:25:00+00:00,2026-06-25T00:25:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,264,,2026-06-25T04:45:00+00:00,,,,,,Etihad Airways,EY,ETD,8461,EY8461,ETD8461,asiana airlines,oz,aar,568,oz568,aar568,,,,,
2026-06-25,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-06-25T01:05:00+00:00,2026-06-25T01:05:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-06-25T05:00:00+00:00,,,,,,VietJet Air,VJ,VJC,3949,VJ3949,VJC3949,,,,,,,,,,,
2026-06-25,scheduled,,,Yantai,Asia/Shanghai,YNT,ZSYT,,,,2026-06-25T00:30:00+00:00,2026-06-25T00:30:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,,,,2026-06-25T03:25:00+00:00,,,,,,Central Airlines,I9,HLF,8871,I98871,HLF8871,,,,,,,,,,,
2026-06-25,scheduled,,,Yantai,Asia/Shanghai,YNT,ZSYT,,,,2026-06-25T00:30:00+00:00,2026-06-25T00:30:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-06-25T03:00:00+00:00,,,,,,Central Airlines,I9,HLF,8809,I98809,HLF8809,,,,,,,,,,,
2026-06-25,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,,,,2026-06-25T01:00:00+00:00,2026-06-25T01:00:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-06-25T04:55:00+00:00,,,,,,Atlas Air,5Y,GTI,8193,5Y8193,GTI8193,,,,,,,,,,,
2026-06-25,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,,,,2026-06-25T00:30:00+00:00,2026-06-25T00:30:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-06-25T02:15:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9065,CF9065,CYZ9065,,,,,,,,,,,
2026-06-25,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,,,2026-06-25T00:10:00+00:00,2026-06-25T00:10:00+00:00,,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2,,,2026-06-25T06:55:00+00:00,,,,,,Xiamen Air,MF,CXA,825,MF825,CXA825,,,,,,,,,,,780D76
2026-06-25,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-06-25T00:55:00+00:00,2026-06-25T00:55:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-06-25T02:00:00+00:00,,,,,,Loong Air,GJ,CDC,8372,GJ8372,CDC8372,,,,,,,,,,,
2026-06-25,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-06-25T00:50:00+00:00,2026-06-25T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-06-25T04:00:00+00:00,,,,,,JDL Airlines,JG,JDL,2979,JG2979,JDL2979,,,,,,,,,,,
2026-06-25,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-06-25T00:45:00+00:00,2026-06-25T00:45:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-25T03:15:00+00:00,,,,,,SF Airlines,O3,CSS,6840,O36840,CSS6840,,,,,,,,,,,
2026-06-25,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-06-25T00:40:00+00:00,2026-06-25T00:40:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-06-25T02:25:00+00:00,,,,,,SF Airlines,O3,CSS,7343,O37343,CSS7343,,,,,,,,,,,
2026-06-25,scheduled,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,3,329,,2026-06-25T00:55:00+00:00,2026-06-25T00:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-06-25T05:40:00+00:00,,,,,,Scoot,TR,TGW,121,TR121,TGW121,,,,,,,,,,,
2026-06-25,scheduled,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,3,329,,2026-06-25T00:55:00+00:00,2026-06-25T00:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-06-25T05:40:00+00:00,,,,,,Singapore Airlines,SQ,SIA,8449,SQ8449,SIA8449,scoot,tr,tgw,121,tr121,tgw121,,,,,
2026-06-25,scheduled,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,,,,2026-06-25T00:15:00+00:00,2026-06-25T00:15:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-06-25T02:05:00+00:00,,,,,,SF Airlines,O3,CSS,7232,O37232,CSS7232,,,,,,,,,,,
2026-06-25,scheduled,,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-06-25T01:00:00+00:00,2026-06-25T01:00:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-06-25T03:05:00+00:00,,,,,,SF Airlines,O3,CSS,7509,O37509,CSS7509,,,,,,,,,,,
2026-06-25,scheduled,,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-06-25T00:15:00+00:00,2026-06-25T00:15:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-06-25T03:05:00+00:00,,,,,,Cobalt Air,CO,FCB,9617,CO9617,FCB9617,,,,,,,,,,,
2026-06-25,scheduled,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-06-25T03:05:00+00:00,2026-06-25T03:05:00+00:00,,,,Petropavlovsk-Kamchatsky,Asia/Kamchatka,PKC,UHPP,,,,2026-06-25T08:10:00+00:00,,,,,,Aeroflot,SU,AFL,5616,SU5616,AFL5616,,,,,,,,,,,
2026-06-25,scheduled,,,Newport News Railway,America/New_York,URC,ZWWW,,,,2026-06-25T01:00:00+00:00,2026-06-25T01:00:00+00:00,,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,,,,2026-06-25T04:25:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,3679,ET3679,ETH3679,,,,,,,,,,,
2026-06-25,scheduled,,,Newport News Railway,America/New_York,URC,ZWWW,4,D280,,2026-06-25T00:35:00+00:00,2026-06-25T00:35:00+00:00,,,,Tashkent International,Asia/Tashkent,TAS,UZTT,2,,,2026-06-25T00:30:00+00:00,,,,,,Uzbekistan Airways,HY,UZB,508,HY508,UZB508,,,,,,,,,,,
2026-06-25,scheduled,,,"Ulan-ude, Baykal",Asia/Irkutsk,UUD,UIUU,,,,2026-06-25T00:45:00+00:00,2026-06-25T00:45:00+00:00,,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-06-25T06:40:00+00:00,,,,,,Aurora,HZ,SHU,4211,HZ4211,SHU4211,,,,,,,,,,,
2026-06-25,scheduled,,,"Ulan-ude, Baykal",Asia/Irkutsk,UUD,UIUU,,,,2026-06-25T00:45:00+00:00,2026-06-25T00:45:00+00:00,,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-06-25T06:40:00+00:00,,,,,,Aeroflot,SU,AFL,3623,SU3623,AFL3623,aurora,hz,shu,4211,hz4211,shu4211,,,,,
2026-06-25,scheduled,,,Tianjin Binhai International,Asia/Shanghai,TSN,ZBTJ,,,,2026-06-25T00:40:00+00:00,2026-06-25T00:40:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-06-25T02:25:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9101,CF9101,CYZ9101,,,,,,,,,,,
2026-06-25,scheduled,,,Tianjin Binhai International,Asia/Shanghai,TSN,ZBTJ,,,,2026-06-25T00:10:00+00:00,2026-06-25T00:10:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-25T04:40:00+00:00,,,,,,Suparna Airlines,Y8,YZR,7901,Y87901,YZR7901,,,,,,,,,,,
2026-06-25,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,23,,2026-06-25T00:30:00+00:00,2026-06-25T00:30:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,1,2026-06-25T05:15:00+00:00,,,,,,Emirates,EK,UAE,387,EK387,UAE387,,,,,,,,,,,
2026-06-25,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,2,,2026-06-25T00:20:00+00:00,2026-06-25T00:20:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,2,,,2026-06-25T05:00:00+00:00,,,,,,AirAsia,AK,AXM,379,AK379,AXM379,,,,,,,,,,,75059A
2026-06-25,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,9,,2026-06-25T00:10:00+00:00,2026-06-25T00:10:00+00:00,,,,Los Angeles International,America/Los_Angeles,LAX,KLAX,B,,,2026-06-24T21:10:00+00:00,,,,,,STARLUX,JX,SJX,2,JX2,SJX2,,,,,,,,,,,
2026-06-25,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,7,,2026-06-25T00:10:00+00:00,2026-06-25T00:10:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-06-25T04:25:00+00:00,,,,,,Tigerair Taiwan,IT,TTW,216,IT216,TTW216,,,,,,,,,,,
2026-06-25,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,,,2026-06-25T00:10:00+00:00,2026-06-25T00:10:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-06-25T02:15:00+00:00,,,,,,EVA Air,BR,EVA,6327,BR6327,EVA6327,,,,,,,,,,,
2026-06-25,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-25T01:00:00+00:00,2026-06-25T01:00:00+00:00,,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-06-25T03:00:00+00:00,,,,,,SF Airlines,O3,CSS,6839,O36839,CSS6839,,,,,,,,,,,
2026-06-25,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,E,,2026-06-25T00:45:00+00:00,2026-06-25T00:45:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,9,2026-06-25T04:20:00+00:00,,,,,,Emirates,EK,UAE,329,EK329,UAE329,,,,,,,,,,,
2026-06-25,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-25T00:25:00+00:00,2026-06-25T00:25:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-06-25T03:40:00+00:00,,,,,,Suparna Airlines,Y8,YZR,7979,Y87979,YZR7979,,,,,,,,,,,
2026-06-25,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-25T00:25:00+00:00,2026-06-25T00:25:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-06-25T02:40:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9037,CF9037,CYZ9037,,,,,,,,,,,
2026-06-25,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-25T00:20:00+00:00,2026-06-25T00:20:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-06-25T03:15:00+00:00,,,,,,SF Airlines,O3,CSS,6811,O36811,CSS6811,,,,,,,,,,,
2026-06-25,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-06-25T00:15:00+00:00,2026-06-25T00:15:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-25T02:15:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,305,ZH305,CSZ305,,,,,,,,,,,
2026-06-25,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-06-25T00:15:00+00:00,2026-06-25T00:15:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-06-25T01:50:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,117,ZH117,CSZ117,,,,,,,,,,,
2026-06-25,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2026-06-25T00:05:00+00:00,2026-06-25T00:05:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-06-25T06:55:00+00:00,,,,,,VietJet Air,VJ,VJC,868,VJ868,VJC868,,,,,,,,,,,
2026-06-25,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-06-25T00:01:00+00:00,2026-06-25T00:01:00+00:00,,,,Chu-Bu Centrair International (Central Japan International),Asia/Tokyo,NGO,RJGG,1,,,2026-06-25T07:30:00+00:00,,,,,,Vietnam Airlines,VN,HVN,342,VN342,HVN342,,,,,,,,,,,
2026-06-25,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-25T01:05:00+00:00,2026-06-25T01:05:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,2,,,2026-06-25T08:00:00+00:00,,,,,,Singapore Airlines,SQ,SIA,306,SQ306,SIA306,,,,,,,,,,,
2026-06-25,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-06-25T01:00:00+00:00,2026-06-25T01:00:00+00:00,,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,,1,2026-06-25T05:45:00+00:00,,,,,,Scoot,TR,TGW,866,TR866,TGW866,,,,,,,,,,,
2026-06-25,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-25T00:55:00+00:00,2026-06-25T00:55:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-06-25T07:25:00+00:00,,,,,,China Eastern Airlines,MU,CES,5032,MU5032,CES5032,,,,,,,,,,,
2026-06-25,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-25T00:55:00+00:00,2026-06-25T00:55:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-06-25T06:20:00+00:00,,,,,,China Eastern Airlines,MU,CES,544,MU544,CES544,,,,,,,,,,,7821A9
2026-06-25,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-06-25T00:55:00+00:00,2026-06-25T00:55:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,,,2026-06-25T08:15:00+00:00,,,,,,KLM,KL,KLM,836,KL836,KLM836,,,,,,,,,,,
