flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-07-13,scheduled,,,Techo International Airport,Asia/Phnom_Penh,KTI,VDTI,,,,2026-07-13T13:30:00+00:00,2026-07-13T13:30:00+00:00,,,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-07-13T14:20:00+00:00,,,,,,Air Cambodia,K6,KHV,107,K6107,KHV107,,,,,,,,,,,
2026-07-13,scheduled,,,Techo International Airport,Asia/Phnom_Penh,KTI,VDTI,,,,2026-07-13T13:30:00+00:00,2026-07-13T13:30:00+00:00,,,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-07-13T14:20:00+00:00,,,,,,Etihad Airways,EY,ETD,2664,EY2664,ETD2664,,air cambodia,k6,khv,107,k6107,khv107,,,,
2026-07-13,scheduled,,,Techo International Airport,Asia/Phnom_Penh,KTI,VDTI,,,,2026-07-13T13:30:00+00:00,2026-07-13T13:30:00+00:00,,,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-07-13T14:20:00+00:00,,,,,,Vietnam Airlines,VN,HVN,3804,VN3804,HVN3804,,air cambodia,k6,khv,107,k6107,khv107,,,,
2026-07-13,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-13T14:35:00+00:00,2026-07-13T14:35:00+00:00,,,,"Gannan Xiahe Airport
",,GXH,ZLXH,,,,2026-07-13T15:55:00+00:00,,,,,,China Eastern Airlines,MU,CES,3221,MU3221,CES3221,,sichuan airlines,3u,csc,6359,3u6359,csc6359,,,,
2026-07-13,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-13T14:35:00+00:00,2026-07-13T14:35:00+00:00,,,,"Gannan Xiahe Airport
",,GXH,ZLXH,,,,2026-07-13T15:55:00+00:00,,,,,,Xiamen Air,MF,CXA,4639,MF4639,CXA4639,,sichuan airlines,3u,csc,6359,3u6359,csc6359,,,,
2026-07-13,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-13T14:35:00+00:00,2026-07-13T14:35:00+00:00,,,,"Gannan Xiahe Airport
",,GXH,ZLXH,,,,2026-07-13T15:55:00+00:00,,,,,,China Southern Airlines,CZ,CSN,4751,CZ4751,CSN4751,,sichuan airlines,3u,csc,6359,3u6359,csc6359,,,,
2026-07-13,scheduled,,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-07-13T14:45:00+00:00,2026-07-13T14:45:00+00:00,,,,Sihanoukville,Asia/Phnom_Penh,KOS,VDSV,,,,2026-07-13T16:00:00+00:00,,,,,,Cambodia Airways,KR,KME,804,KR804,KME804,,,,,,,,,,,
2026-07-13,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-13T16:05:00+00:00,2026-07-13T16:05:00+00:00,,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,,2026-07-13T18:50:00+00:00,,,,,,Lucky Air,8L,LKE,9709,8L9709,LKE9709,,,,,,,,,,,
2026-07-13,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-13T16:05:00+00:00,2026-07-13T16:05:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,1,,103,2026-07-13T18:20:00+00:00,,,,,,Sichuan Airlines,3U,CSC,6913,3U6913,CSC6913,,,,,,,,,,,781698
2026-07-13,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-13T16:05:00+00:00,2026-07-13T16:05:00+00:00,,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,11,2026-07-13T19:00:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,9546,ZH9546,CSZ9546,,,,,,,,,,,
