flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-06-30,scheduled,,Hurghada,Africa/Cairo,HRG,HEGN,,,,2026-06-30T01:25:00+00:00,2026-06-30T01:25:00+00:00,,,,Lawica,Europe/Warsaw,POZ,EPPO,,,,2026-06-30T05:45:00+00:00,,,,,,Enter Air,E4,ENT,5992,E45992,ENT5992,,,,,4891AB,,,,,,,
2026-06-30,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,,,,2026-06-30T08:00:00+00:00,2026-06-30T08:00:00+00:00,,,,Heydar Aliyev International (Bina International),Asia/Baku,GYD,UBBB,,,,2026-06-30T13:08:00+00:00,,,,,,One Air,HE,HGO,1710,HE1710,HGO1710,,,,,4080F9,,,,,,,
2026-06-30,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,46,,2026-06-30T09:00:00+00:00,2026-06-30T09:00:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-06-30T14:20:00+00:00,,,,,,Virgin Australia,VA,VOZ,5677,VA5677,VOZ5677,,,,,,,singapore airlines,sq,sia,607,sq607,sia607
2026-06-30,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,46,,2026-06-30T09:00:00+00:00,2026-06-30T09:00:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-06-30T14:20:00+00:00,,,,,,Asiana Airlines,OZ,AAR,6781,OZ6781,AAR6781,,,,,,,singapore airlines,sq,sia,607,sq607,sia607
2026-06-30,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,46,,2026-06-30T09:00:00+00:00,2026-06-30T09:00:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-06-30T14:20:00+00:00,,,,,,Air India,AI,AIC,8171,AI8171,AIC8171,,,,,,,singapore airlines,sq,sia,607,sq607,sia607
2026-06-30,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,283,,2026-06-30T09:00:00+00:00,2026-06-30T09:00:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-06-30T11:40:00+00:00,,,,,,United Airlines,UA,UAL,7306,UA7306,UAL7306,,,,,,,asiana airlines,oz,aar,721,oz721,aar721
2026-06-30,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,283,,2026-06-30T09:00:00+00:00,2026-06-30T09:00:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-06-30T11:40:00+00:00,,,,,,Hong Kong Airlines,HX,CRK,1551,HX1551,CRK1551,,,,,,,asiana airlines,oz,aar,721,oz721,aar721
2026-06-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-30T01:10:00+00:00,2026-06-30T01:10:00+00:00,2026-06-30T01:41:00+00:00,2026-06-30T01:41:00+00:00,2026-06-30T01:41:00+00:00,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-06-30T03:05:00+00:00,,,,,,North-Western Cargo,CO,CNW,9607,CO9607,CNW9607,,,,,7BD026,,,,,,,
2026-06-30,scheduled,,Glasgow International,Europe/London,GLA,EGPF,,,,2026-06-30T00:30:00+00:00,2026-06-30T00:30:00+00:00,,,,Luton Airport,Europe/London,LTN,EGGW,,,,2026-06-30T02:00:00+00:00,,,,,,247 Aviation,,EMC,,,EMC,,,,,407D5F,,,,,,,
2026-06-30,scheduled,,Fak Fak,Asia/Jayapura,FKQ,WASF,,,,2026-06-30T08:40:00+00:00,2026-06-30T08:40:00+00:00,,,,Jefman,Asia/Jayapura,SOQ,WASS,,,,2026-06-30T09:35:00+00:00,,,,,,Wings Air,IW,WON,1513,IW1513,WON1513,,,,,,,,,,,,
