flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-09-12,scheduled,,,Islamabad International,Asia/Karachi,ISB,OPIS,,,,2026-09-12T00:05:00+00:00,2026-09-12T00:05:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,1,,,2026-09-12T02:35:00+00:00,,,,,,airblue,PA,ABQ,210,PA210,ABQ210,,,,,,,,,,,
2026-09-12,scheduled,,,Irkutsk,Asia/Irkutsk,IKT,UIII,,,,2026-09-12T03:00:00+00:00,2026-09-12T03:00:00+00:00,,2026-09-12T04:35:00+00:00,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-09-12T09:05:00+00:00,95.0,,,,,Ural Airlines,U6,SVR,1365,U61365,SVR1365,,,,,,,,,,,
2026-09-12,scheduled,,,Irkutsk,Asia/Irkutsk,IKT,UIII,2,,,2026-09-12T02:10:00+00:00,2026-09-12T02:10:00+00:00,,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-09-12T08:15:00+00:00,,,,,,S7 Airlines,S7,SBI,6407,S76407,SBI6407,,,,,,,,,,,
2026-09-12,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,D64,,2026-09-12T01:05:00+00:00,2026-09-12T01:05:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,265,12,2026-09-12T04:05:00+00:00,,,,,,Juneyao Air,HO,DKH,3110,HO3110,DKH3110,,asiana airlines,oz,aar,368,oz368,aar368,,,,
2026-09-12,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,114,,2026-09-12T04:05:00+00:00,2026-09-12T04:05:00+00:00,,2026-09-12T04:05:00+00:00,,Duong Dong,Asia/Ho_Chi_Minh,PQC,VVPQ,,,,2026-09-12T07:35:00+00:00,,,,,,VietJet Air,VJ,VJC,979,VJ979,VJC979,,,,,,,,,,,
2026-09-12,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,114,,2026-09-12T04:05:00+00:00,2026-09-12T04:05:00+00:00,,2026-09-12T04:05:00+00:00,,Duong Dong,Asia/Ho_Chi_Minh,PQC,VVPQ,,,,2026-09-12T07:35:00+00:00,,,,,,vietjet air,H1,H1,4150,H14150,H14150,,vietjet air,vj,vjc,979,vj979,vjc979,,,,
2026-09-12,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,114,,2026-09-12T04:05:00+00:00,2026-09-12T04:05:00+00:00,,2026-09-12T04:05:00+00:00,,Duong Dong,Asia/Ho_Chi_Minh,PQC,VVPQ,,,,2026-09-12T07:35:00+00:00,,,,,,Flexflight,W2,FXT,4979,W24979,FXT4979,,vietjet air,vj,vjc,979,vj979,vjc979,,,,
2026-09-12,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,114,,2026-09-12T04:05:00+00:00,2026-09-12T04:05:00+00:00,,2026-09-12T04:05:00+00:00,,Duong Dong,Asia/Ho_Chi_Minh,PQC,VVPQ,,,,2026-09-12T07:35:00+00:00,,,,,,vietjet air,A1,A1,2979,A12979,A12979,,vietjet air,vj,vjc,979,vj979,vjc979,,,,
2026-09-12,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-09-12T03:35:00+00:00,2026-09-12T03:35:00+00:00,,,,Wenzhou,Asia/Shanghai,WNZ,ZSWZ,,,,2026-09-12T05:20:00+00:00,,,,,,YTO Cargo Airlines,YG,HYT,9052,YG9052,HYT9052,,,,,,,,,,,
2026-09-12,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-09-12T03:20:00+00:00,2026-09-12T03:20:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,,,,2026-09-12T05:05:00+00:00,,,,,,KlasJet,KJ,KLJ,251,KJ251,KLJ251,,,,,,,,,,,
2026-09-12,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-09-12T03:15:00+00:00,2026-09-12T03:15:00+00:00,,,,Findel,Europe/Luxembourg,LUX,ELLX,,,,2026-09-12T12:40:00+00:00,,,,,,Cargolux,CV,CLX,9015,CV9015,CLX9015,,,,,,,,,,,
2026-09-12,scheduled,,,Dunedin International,Pacific/Auckland,DUD,NZDN,,8,,2026-09-12T06:40:00+00:00,2026-09-12T06:40:00+00:00,,2026-09-12T06:40:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,11,,2026-09-12T08:25:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5680,NZ5680,ANZ5680,,,,,,,,,,,C822ED
2026-09-12,scheduled,,,Dunedin International,Pacific/Auckland,DUD,NZDN,,8,,2026-09-12T06:40:00+00:00,2026-09-12T06:40:00+00:00,,2026-09-12T06:40:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,11,,2026-09-12T08:25:00+00:00,,,,,,Qantas,QF,QFA,8571,QF8571,QFA8571,,air new zealand,nz,anz,5680,nz5680,anz5680,,,,C822ED
