flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-06-07,scheduled,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,,,,2026-06-07T00:05:00+00:00,2026-06-07T00:05:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-06-07T02:35:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9001,CF9001,CYZ9001,,,,,,,,,,,
2026-06-07,scheduled,,,Yiwu,Asia/Shanghai,YIW,ZSYW,,,,2026-06-07T00:05:00+00:00,2026-06-07T00:05:00+00:00,,,,Diosdado Macapagal International (Clark International),Asia/Manila,CRK,RPLC,,,,2026-06-07T02:55:00+00:00,,,,,,China Postal Airlines,CF,CYZ,287,CF287,CYZ287,,,,,,,,,,,
2026-06-07,scheduled,,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-06-07T00:05:00+00:00,2026-06-07T00:05:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-06-07T01:55:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9033,CF9033,CYZ9033,,,,,,,,,,,
2026-06-07,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-07T00:05:00+00:00,2026-06-07T00:05:00+00:00,,,,Kastrup,Europe/Copenhagen,CPH,EKCH,3,,,2026-06-07T07:10:00+00:00,,,,,,Singapore Airlines,SQ,SIA,352,SQ352,SIA352,,,,,,,,,,,
2026-06-07,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-07T00:05:00+00:00,2026-06-07T00:05:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,,,2026-06-07T06:45:00+00:00,,,,,,Singapore Airlines,SQ,SIA,328,SQ328,SIA328,,,,,,,,,,,
2026-06-07,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,,,,2026-06-07T03:20:00+00:00,2026-06-07T03:20:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-06-07T05:15:00+00:00,,,,,,Tasman Cargo Airlines,HJ,TMN,17,HJ17,TMN17,,,,,,,,,,,
2026-06-07,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,,,,2026-06-07T03:10:00+00:00,2026-06-07T03:10:00+00:00,,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,,,2026-06-07T04:25:00+00:00,,,,,,Qantas,QF,QFA,7523,QF7523,QFA7523,,,,,,,,,,,
2026-06-07,scheduled,,,Faleolo,Pacific/Apia,APW,NSFA,,,,2026-06-07T05:00:00+00:00,2026-06-07T05:00:00+00:00,,,,Nadi International,Pacific/Fiji,NAN,NFFN,,,,2026-06-07T06:05:00+00:00,,,,,,Fiji Airways,FJ,FJI,252,FJ252,FJI252,,,,,C8809F,,,,,,
2026-06-07,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,9,,2026-06-07T00:05:00+00:00,2026-06-07T00:05:00+00:00,,,,San Francisco International,America/Los_Angeles,SFO,KSFO,I,,,2026-06-06T20:30:00+00:00,,,,,,STARLUX,JX,SJX,12,JX12,SJX12,,,,,,,,,,,
2026-06-07,scheduled,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,,2026-06-07T00:05:00+00:00,2026-06-07T00:05:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-06-07T01:55:00+00:00,,,,,,SF Airlines,O3,CSS,7013,O37013,CSS7013,,,,,,,,,,,
2026-06-07,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-07T00:05:00+00:00,2026-06-07T00:05:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2026-06-07T01:10:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,107,ZH107,CSZ107,,,,,,,,,,,
2026-06-07,scheduled,,,Lishe International Airport,Asia/Shanghai,NGB,ZSNB,,,,2026-06-07T00:05:00+00:00,2026-06-07T00:05:00+00:00,,,,Ted Stevens Anchorage International Airport,America/Anchorage,ANC,PANC,,,,2026-06-06T08:45:00+00:00,,,,,,Atlas Air,5Y,GTI,8603,5Y8603,GTI8603,,,,,,,,,,,
