flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-06-29,scheduled,,,Fuzhou,Asia/Shanghai,FOC,ZSFZ,,,,2026-06-29T00:25:00+00:00,2026-06-29T00:25:00+00:00,,,,Tianjin Binhai International,Asia/Shanghai,TSN,ZBTJ,,,,2026-06-29T02:35:00+00:00,,,,,,Central Airlines,I9,HLF,9891,I99891,HLF9891,,,,,,,,,,,
2026-06-29,scheduled,,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-06-29T01:55:00+00:00,2026-06-29T01:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-29T05:10:00+00:00,,,,,,Singapore Airlines,SQ,SIA,252,SQ252,SIA252,,,,,76B454,,,,,,
2026-06-29,scheduled,,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-06-29T01:55:00+00:00,2026-06-29T01:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-29T05:10:00+00:00,,,,,,Virgin Australia,VA,VOZ,5546,VA5546,VOZ5546,,,,,76B454,singapore airlines,sq,sia,252,sq252,sia252
2026-06-29,scheduled,,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-06-29T01:55:00+00:00,2026-06-29T01:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-29T05:10:00+00:00,,,,,,All Nippon Airways,NH,ANA,5483,NH5483,ANA5483,,,,,76B454,singapore airlines,sq,sia,252,sq252,sia252
2026-06-29,scheduled,,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-06-29T01:55:00+00:00,2026-06-29T01:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-29T05:10:00+00:00,,,,,,Swiss,LX,SWR,9047,LX9047,SWR9047,,,,,76B454,singapore airlines,sq,sia,252,sq252,sia252
2026-06-29,scheduled,,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-06-29T01:55:00+00:00,2026-06-29T01:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-29T05:10:00+00:00,,,,,,Lufthansa,LH,DLH,7241,LH7241,DLH7241,,,,,76B454,singapore airlines,sq,sia,252,sq252,sia252
2026-06-29,scheduled,,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-06-29T01:55:00+00:00,2026-06-29T01:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-29T05:10:00+00:00,,,,,,Air India,AI,AIC,8231,AI8231,AIC8231,,,,,76B454,singapore airlines,sq,sia,252,sq252,sia252
2026-06-29,scheduled,,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-06-29T01:05:00+00:00,2026-06-29T01:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-06-29T03:50:00+00:00,,,,,,Scoot,TR,TGW,347,TR347,TGW347,,,,,,,,,,,
2026-06-29,scheduled,,,Ngurah Rai International,Asia/Makassar,DPS,WADD,D,1,,2026-06-29T01:05:00+00:00,2026-06-29T01:05:00+00:00,,,,Timika,Asia/Jayapura,TIM,WAYY,,,,2026-06-29T05:45:00+00:00,,,,,,Garuda Indonesia,GA,GIA,652,GA652,GIA652,,,,,,,,,,,
2026-06-29,scheduled,,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,E1,,2026-06-29T01:00:00+00:00,2026-06-29T01:00:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-06-29T04:45:00+00:00,,,,,,AirAsia,AK,AXM,548,AK548,AXM548,,,,,8A03F4,,,,,,
