flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-09-04T03:05:00+00:00,2026-09-04T03:05:00+00:00,,,,Malay,Asia/Manila,MPH,RPVE,,,,2026-09-04T07:00:00+00:00,,,,,,Royalair Philippines,RW,RYL,803,RW803,RYL803,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-09-04T03:00:00+00:00,2026-09-04T03:00:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,,,,2026-09-04T06:20:00+00:00,,,,,,China Postal Airlines,CF,CYZ,205,CF205,CYZ205,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-09-04T03:00:00+00:00,2026-09-04T03:00:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,,,,2026-09-04T07:00:00+00:00,,,,,,China Postal Airlines,CF,CYZ,207,CF207,CYZ207,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-09-04T02:55:00+00:00,2026-09-04T02:55:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,,,2026-09-04T08:50:00+00:00,,,,,,China Southern Airlines,CZ,CSN,451,CZ451,CSN451,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-09-04T02:50:00+00:00,2026-09-04T02:50:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,,,,2026-09-04T05:50:00+00:00,,,,,,China Cargo Airlines,CK,CKK,5061,CK5061,CKK5061,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-09-04T02:40:00+00:00,2026-09-04T02:40:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-09-04T08:30:00+00:00,,,,,,Qantas,QF,QFA,7536,QF7536,QFA7536,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-09-04T02:30:00+00:00,2026-09-04T02:30:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-04T04:40:00+00:00,,,,,,SF Airlines,O3,CSS,7810,O37810,CSS7810,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-09-04T02:30:00+00:00,2026-09-04T02:30:00+00:00,,2026-09-04T02:40:00+00:00,,Los Angeles International,America/Los_Angeles,LAX,KLAX,,,,2026-09-03T23:20:00+00:00,10.0,,,,,Air China,CA,CCA,8091,CA8091,CCA8091,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-09-04T02:20:00+00:00,2026-09-04T02:20:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2026-09-04T04:50:00+00:00,,,,,,VietJet Air,VJ,VJC,7239,VJ7239,VJC7239,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-09-04T02:20:00+00:00,2026-09-04T02:20:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-09-04T08:00:00+00:00,,,,,,Batik Air Malaysia,OD,MXD,617,OD617,MXD617,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-09-04T02:20:00+00:00,2026-09-04T02:20:00+00:00,,,,Liszt Ferenc International,Europe/Budapest,BUD,LHBP,2B,,,2026-09-04T08:05:00+00:00,,,,,,Shanghai Airlines,FM,CSH,869,FM869,CSH869,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-09-04T02:20:00+00:00,2026-09-04T02:20:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,,,,2026-09-04T07:05:00+00:00,,,,,,China Cargo Airlines,CK,CKK,251,CK251,CKK251,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-09-04T02:20:00+00:00,2026-09-04T02:20:00+00:00,,,,Don Muang,Asia/Bangkok,DMK,VTBD,1,,,2026-09-04T05:30:00+00:00,,,,,,SAS Connect,SL,SZS,927,SL927,SZS927,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-09-04T02:15:00+00:00,2026-09-04T02:15:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-09-04T05:25:00+00:00,,,,,,VietJet Air,VJ,VJC,3901,VJ3901,VJC3901,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-09-04T02:15:00+00:00,2026-09-04T02:15:00+00:00,,,,Yuzhno-Sakhalinsk,Asia/Sakhalin,UUS,UHSS,,,,2026-09-04T09:15:00+00:00,,,,,,Aurora,HZ,SHU,4695,HZ4695,SHU4695,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-09-04T02:10:00+00:00,2026-09-04T02:10:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,,,2026-09-04T08:00:00+00:00,,,,,,Air China,CA,CCA,827,CA827,CCA827,,,,,,,,,,,
2026-09-04,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-09-04T02:10:00+00:00,2026-09-04T02:10:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-09-04T07:45:00+00:00,,,,,,Malaysia Airlines,MH,MAS,387,MH387,MAS387,,,,,,,,,,,
2026-09-04,scheduled,,,Tolmachevo,Asia/Novosibirsk,OVB,UNNT,,,,2026-09-04T01:55:00+00:00,2026-09-04T01:55:00+00:00,,,,Surgut,Asia/Yekaterinburg,SGC,USRR,,,,2026-09-04T01:40:00+00:00,,,,,,S7 Airlines,S7,SBI,5349,S75349,SBI5349,,,,,,,,,,,
2026-09-04,scheduled,,,Tolmachevo,Asia/Novosibirsk,OVB,UNNT,,,,2026-09-04T01:45:00+00:00,2026-09-04T01:45:00+00:00,,,,,,NQZ,UACC,2,,,2026-09-04T01:55:00+00:00,,,,,,VietJet Qazaqstan,IQ,QAZ,512,IQ512,QAZ512,,,,,,,,,,,
2026-09-04,scheduled,,,Tolmachevo,Asia/Novosibirsk,OVB,UNNT,,,,2026-09-04T01:45:00+00:00,2026-09-04T01:45:00+00:00,,,,,,NQZ,UACC,2,,,2026-09-04T01:55:00+00:00,,,,,,vietjet qazaqstan,H1,H1,9593,H19593,H19593,,vietjet qazaqstan,iq,qaz,512,iq512,qaz512,,,,
2026-09-04,scheduled,,,Tolmachevo,Asia/Novosibirsk,OVB,UNNT,,,,2026-09-04T01:40:00+00:00,2026-09-04T01:40:00+00:00,,,,Chita,Asia/Yakutsk,HTA,UIAA,,,,2026-09-04T06:35:00+00:00,,,,,,S7 Airlines,S7,SBI,5223,S75223,SBI5223,,,,,,,,,,,
2026-09-04,scheduled,,,Tolmachevo,Asia/Novosibirsk,OVB,UNNT,,,,2026-09-04T01:35:00+00:00,2026-09-04T01:35:00+00:00,,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-09-04T10:10:00+00:00,,,,,,S7 Airlines,S7,SBI,5207,S75207,SBI5207,,,,,,,,,,,
2026-09-04,scheduled,,,Tolmachevo,Asia/Novosibirsk,OVB,UNNT,,,,2026-09-04T01:10:00+00:00,2026-09-04T01:10:00+00:00,,2026-09-04T01:10:00+00:00,,Shimkent,Asia/Almaty,CIT,UAII,A,,,2026-09-04T01:50:00+00:00,,,,,,SCAT,DV,VSV,832,DV832,VSV832,,,,,,,,,,,
2026-09-04,scheduled,,,,,NTG,ZSNT,,,,2026-09-04T02:35:00+00:00,2026-09-04T02:35:00+00:00,,,,Chu-Bu Centrair International (Central Japan International),Asia/Tokyo,NGO,RJGG,,,,2026-09-04T07:55:00+00:00,,,,,,JDL Airlines,JG,JDL,2707,JG2707,JDL2707,,,,,,,,,,,
2026-09-04,scheduled,,,,,NTG,ZSNT,,,,2026-09-04T02:15:00+00:00,2026-09-04T02:15:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,,,,2026-09-04T06:15:00+00:00,,,,,,JDL Airlines,JG,JDL,2931,JG2931,JDL2931,,,,,,,,,,,
2026-09-04,scheduled,,,Nelson,Pacific/Auckland,NSN,NZNS,,,,2026-09-04T06:40:00+00:00,2026-09-04T06:40:00+00:00,,2026-09-04T06:40:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D8,,2026-09-04T07:35:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5841,NZ5841,ANZ5841,,,,,,,,,,,C81B24
2026-09-04,scheduled,,,Nelson,Pacific/Auckland,NSN,NZNS,,,,2026-09-04T06:40:00+00:00,2026-09-04T06:40:00+00:00,,2026-09-04T06:40:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D8,,2026-09-04T07:35:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4526,SQ4526,SIA4526,,air new zealand,nz,anz,5841,nz5841,anz5841,,,,C81B24
2026-09-04,scheduled,,,Nelson,Pacific/Auckland,NSN,NZNS,,,,2026-09-04T06:30:00+00:00,2026-09-04T06:30:00+00:00,,2026-09-04T06:30:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,43,3,2026-09-04T08:00:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5062,NZ5062,ANZ5062,,,,,,,,,,,C820AB
2026-09-04,scheduled,,,Nelson,Pacific/Auckland,NSN,NZNS,,,,2026-09-04T06:30:00+00:00,2026-09-04T06:30:00+00:00,,2026-09-04T06:30:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,43,3,2026-09-04T08:00:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4410,SQ4410,SIA4410,,air new zealand,nz,anz,5062,nz5062,anz5062,,,,C820AB
2026-09-04,scheduled,,,Nelson,Pacific/Auckland,NSN,NZNS,,,,2026-09-04T06:15:00+00:00,2026-09-04T06:15:00+00:00,,2026-09-04T06:15:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,18,,2026-09-04T06:55:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5300,NZ5300,ANZ5300,,,,,,,,,,,C81C9F
2026-09-04,scheduled,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,,,,2026-09-04T03:45:00+00:00,2026-09-04T03:45:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-04T07:30:00+00:00,,,,,,SF Airlines,O3,CSS,364,O3364,CSS364,,,,,,,,,,,
2026-09-04,scheduled,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,,,,2026-09-04T03:40:00+00:00,2026-09-04T03:40:00+00:00,,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,,2026-09-04T05:30:00+00:00,,,,,,Shandong Airlines,SC,CDG,2406,SC2406,CDG2406,,,,,,,,,,,
