flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-08-20,scheduled,,,Techo International Airport,Asia/Phnom_Penh,KTI,VDTI,,,,2026-08-20T13:00:00+00:00,2026-08-20T13:00:00+00:00,,,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-08-20T13:55:00+00:00,,,,,,Cambodia Airways,KR,KME,805,KR805,KME805,,,,,,,,,,,
2026-08-20,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-08-20T11:50:00+00:00,2026-08-20T11:50:00+00:00,,,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-08-20T13:15:00+00:00,,,,,,Vietnam Airlines,VN,HVN,3825,VN3825,HVN3825,,air cambodia,k6,khv,825,k6825,khv825,,,,
2026-08-20,scheduled,,,Utica N Railway,America/New_York,NGQ,ZUAL,,1-4,,2026-08-20T11:20:00+00:00,2026-08-20T11:20:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-20T15:00:00+00:00,,,,,,Tibet Airlines,TV,TBA,9748,TV9748,TBA9748,,,,,,,,,,,782221
2026-08-20,scheduled,,,Aba Hongyuan Airport,,AHJ,ZUHY,,1-4,,2026-08-20T13:50:00+00:00,2026-08-20T13:50:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-20T14:55:00+00:00,,,,,,Air China,CA,CCA,2536,CA2536,CCA2536,,,,,,,,,,,
2026-08-20,scheduled,,,Shashi,Asia/Shanghai,SHS,ZHJZ,,,,2026-08-20T12:50:00+00:00,2026-08-20T12:50:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-20T14:35:00+00:00,,,,,,Loong Air,GJ,CDC,8893,GJ8893,CDC8893,,,,,,,,,,,
2026-08-20,scheduled,,,Nyingchi,Asia/Shanghai,LZY,ZUNZ,,"6,7",,2026-08-20T12:20:00+00:00,2026-08-20T12:20:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-20T14:30:00+00:00,,,,,,Air China,CA,CCA,9566,CA9566,CCA9566,,,,,,,,,,,
2026-08-20,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,569A,,2026-08-20T13:15:00+00:00,2026-08-20T13:15:00+00:00,,,,Yichun Mingyueshan Airport,,YIC,ZSYC,,,,2026-08-20T14:50:00+00:00,,,,,,Shandong Airlines,SC,CDG,9147,SC9147,CDG9147,,shenzhen airlines,zh,csz,9111,zh9111,csz9111,,,,780B20
2026-08-20,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,569A,,2026-08-20T13:15:00+00:00,2026-08-20T13:15:00+00:00,,,,Yichun Mingyueshan Airport,,YIC,ZSYC,,,,2026-08-20T14:50:00+00:00,,,,,,Air China,CA,CCA,3411,CA3411,CCA3411,,shenzhen airlines,zh,csz,9111,zh9111,csz9111,,,,780B20
2026-08-20,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,4,,2026-08-20T10:05:00+00:00,2026-08-20T10:05:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-08-20T11:45:00+00:00,,,,,,Turkish Airlines,TK,THY,270,TK270,THY270,,,,,,,,,,,
2026-08-20,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-20T09:40:00+00:00,2026-08-20T09:40:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-08-20T10:55:00+00:00,,,,,,Tarom,RO,ROT,202,RO202,ROT202,,,,,,,,,,,
2026-08-20,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-20T09:40:00+00:00,2026-08-20T09:40:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-08-20T10:55:00+00:00,,,,,,airBaltic,BT,BTI,5894,BT5894,BTI5894,,tarom,ro,rot,202,ro202,rot202,,,,
2026-08-20,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-20T09:40:00+00:00,2026-08-20T09:40:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-08-20T10:55:00+00:00,,,,,,KLM,KL,KLM,2736,KL2736,KLM2736,,tarom,ro,rot,202,ro202,rot202,,,,
2026-08-20,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-20T09:40:00+00:00,2026-08-20T09:40:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-08-20T10:55:00+00:00,,,,,,El Al,LY,ELY,9496,LY9496,ELY9496,,tarom,ro,rot,202,ro202,rot202,,,,
2026-08-20,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-20T09:40:00+00:00,2026-08-20T09:40:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-08-20T10:55:00+00:00,,,,,,Air France,AF,AFR,6631,AF6631,AFR6631,,tarom,ro,rot,202,ro202,rot202,,,,
2026-08-20,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-20T09:35:00+00:00,2026-08-20T09:35:00+00:00,,,,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,,,,2026-08-20T11:15:00+00:00,,,,,,Wizz Air,W4,WMT,3963,W43963,WMT3963,,,,,,,,,,,4D2101
2026-08-20,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-20T09:20:00+00:00,2026-08-20T09:20:00+00:00,,,,Antalya,Europe/Istanbul,AYT,LTAI,,,,2026-08-20T11:27:00+00:00,15.0,,,,,SkyUp Airlines,4V,SQY,4227,4V4227,SQY4227,,,,,,,,,,,4D24B6
2026-08-20,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-20T07:00:00+00:00,2026-08-20T07:00:00+00:00,,,,Antalya,Europe/Istanbul,AYT,LTAI,,,,2026-08-20T09:01:00+00:00,,,,,,Turkish Airlines,TK,THY,3253,TK3253,THY3253,,,,,,,,,,,4BAB30
2026-08-20,scheduled,,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-08-20T14:05:00+00:00,2026-08-20T14:05:00+00:00,,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,2,,,2026-08-20T16:00:00+00:00,,,,,,Air Cambodia,K6,KHV,840,K6840,KHV840,,,,,,,,,,,
2026-08-20,scheduled,,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-08-20T14:05:00+00:00,2026-08-20T14:05:00+00:00,,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,2,,,2026-08-20T16:00:00+00:00,,,,,,Vietnam Airlines,VN,HVN,3828,VN3828,HVN3828,,air cambodia,k6,khv,840,k6840,khv840,,,,
2026-08-20,cancelled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-20T15:05:00+00:00,2026-08-20T15:05:00+00:00,,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,,,2026-08-20T17:40:00+00:00,,,,,,Xiamen Air,MF,CXA,8422,MF8422,CXA8422,,,,,,,,,,,780E44
2026-08-20,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-20T15:05:00+00:00,2026-08-20T15:05:00+00:00,,,,Jiujiang,Asia/Shanghai,JIU,ZSJJ,,,,2026-08-20T17:05:00+00:00,,,,,,Colorful Guizhou Airlines,GY,CGZ,7209,GY7209,CGZ7209,,,,,,,,,,,7824B9
2026-08-20,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-20T15:05:00+00:00,2026-08-20T15:05:00+00:00,,,,Kashi,Asia/Shanghai,KHG,ZWSH,,,,2026-08-20T19:55:00+00:00,,,,,,China Southern Airlines,CZ,CSN,5704,CZ5704,CSN5704,,,,,,,,,,,
2026-08-20,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-20T15:00:00+00:00,2026-08-20T15:00:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,65,2026-08-20T17:10:00+00:00,,,,,,China Eastern Airlines,MU,CES,9893,MU9893,CES9893,,,,,,,,,,,78069D
2026-08-20,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-20T15:00:00+00:00,2026-08-20T15:00:00+00:00,,,,Yiwu,Asia/Shanghai,YIW,ZSYW,,,,2026-08-20T17:30:00+00:00,,,,,,Colorful Guizhou Airlines,GY,CGZ,7279,GY7279,CGZ7279,,,,,,,,,,,781E15
2026-08-20,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-20T15:00:00+00:00,2026-08-20T15:00:00+00:00,,,,Hotan,Asia/Shanghai,HTN,ZWTN,,,,2026-08-20T19:30:00+00:00,,,,,,Air China,CA,CCA,2503,CA2503,CCA2503,,,,,,,,,,,
2026-08-20,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-20T15:00:00+00:00,2026-08-20T15:00:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-08-20T17:35:00+00:00,,,,,,Sichuan Airlines,3U,CSC,6995,3U6995,CSC6995,,,,,,,,,,,
