flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-09-19,scheduled,,Adelaide International Airport,Australia/Adelaide,ADL,YPAD,,,0.0,2026-09-19T01:25:00+00:00,2026-09-19T01:25:00+00:00,2026-09-18T01:45:00+00:00,2026-09-18T01:45:00+00:00,2026-09-18T01:45:00+00:00,Mount Gambier,Australia/Adelaide,MGB,YMTG,,,,2026-09-18T02:20:00+00:00,,,,,,empty,,,,,,,,,,7C2E09,,,,,,,
2026-09-19,scheduled,,Mount Gambier,Australia/Adelaide,MGB,YMTG,,,0.0,2026-09-19T02:50:00+00:00,2026-09-19T02:50:00+00:00,,2026-09-18T03:30:00+00:00,,Adelaide International Airport,Australia/Adelaide,ADL,YPAD,,,,2026-09-18T04:28:00+00:00,,,,,,empty,,,,,,,,,,7C2E09,,,,,,,
2026-09-18,scheduled,,Ulemiste,Europe/Tallinn,TLL,EETN,,2,0.0,2026-09-18T05:05:00+00:00,2026-09-18T05:05:00+00:00,,2026-09-18T05:05:00+00:00,,Zurich,Europe/Zurich,ZRH,LSZH,1,,,2026-09-18T07:00:00+00:00,,,,,,airBaltic,LX,SWR,1317,LX1317,SWR1317,,,,,502D29,,,,,,,
2026-09-18,scheduled,,Ulemiste,Europe/Tallinn,TLL,EETN,,2,0.0,2026-09-18T05:05:00+00:00,2026-09-18T05:05:00+00:00,,2026-09-18T05:05:00+00:00,,Zurich,Europe/Zurich,ZRH,LSZH,1,,,2026-09-18T07:00:00+00:00,,,,,,Alitalia,AZ,AZA,3869,AZ3869,AZA3869,,,,,502D29,airbaltic,lx,swr,1317,lx1317,swr1317,
2026-09-18,scheduled,,Ulemiste,Europe/Tallinn,TLL,EETN,,,12.0,2026-09-18T05:00:00+00:00,2026-09-18T05:00:00+00:00,,2026-09-18T05:12:00+00:00,,Sharm el-Sheikh International Airport,Africa/Cairo,SSH,HESH,,,,2026-09-18T10:06:00+00:00,,,,,,SkyUp Airlines,U5,SEU,7101,U57101,SEU7101,,,,,508429,,,,,,,
2026-09-18,scheduled,,Ulemiste,Europe/Tallinn,TLL,EETN,,,20.0,2026-09-18T04:40:00+00:00,2026-09-18T04:40:00+00:00,,2026-09-18T05:00:00+00:00,,Antalya,Europe/Istanbul,AYT,LTAI,,,,2026-09-18T08:44:00+00:00,,,,,,Freebird Airlines,FH,FHY,732,FH732,FHY732,,,,,4B9906,,,,,,,
2026-09-18,scheduled,,Ulemiste,Europe/Tallinn,TLL,EETN,,,20.0,2026-09-18T04:25:00+00:00,2026-09-18T04:25:00+00:00,,2026-09-18T04:45:00+00:00,,Antalya,Europe/Istanbul,AYT,LTAI,,,,2026-09-18T08:29:00+00:00,,,,,,Freebird Airlines,FH,FHY,966,FH966,FHY966,,,,,4B9910,,,,,,,
2026-09-18,scheduled,,Wamena,Asia/Jayapura,WMX,WAVV,,,,2026-09-18T10:30:00+00:00,2026-09-18T10:30:00+00:00,,,,Timika,Asia/Jayapura,TIM,WAYY,,,,2026-09-18T11:00:00+00:00,,,,,,Trigana Air,IL,TGN,7384,IL7384,TGN7384,,,,,,,,,,,,
2026-09-18,scheduled,,,,EWE,WAKG,,,,2026-09-18T09:35:00+00:00,2026-09-18T09:35:00+00:00,,,,Timika,Asia/Jayapura,TIM,WAYY,,,,2026-09-18T10:20:00+00:00,,,,,,Wings Air,IW,WON,1605,IW1605,WON1605,,,,,,,,,,,,
2026-09-18,scheduled,,Sentani,Asia/Jayapura,DJJ,WAJJ,,,,2026-09-18T09:00:00+00:00,2026-09-18T09:00:00+00:00,,,,Timika,Asia/Jayapura,TIM,WAYY,,,,2026-09-18T10:10:00+00:00,,,,,,Lion Air,JT,LNI,985,JT985,LNI985,,,,,,,,,,,,
