flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared
2026-07-14,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,18,,2026-07-14T01:30:00+00:00,2026-07-14T01:30:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,,2026-07-14T09:30:00+00:00,,,,,,Lufthansa,LH,DLH,5279,LH5279,DLH5279,air india,ai,aic,309,ai309,aic309,,,,8004DE,,
2026-07-14,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,18,,2026-07-14T01:30:00+00:00,2026-07-14T01:30:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,,2026-07-14T09:30:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,1155,ET1155,ETH1155,air india,ai,aic,309,ai309,aic309,,,,8004DE,,
2026-07-14,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,7,,2026-07-14T00:30:00+00:00,2026-07-14T00:30:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-07-14T06:05:00+00:00,,,,,,,H1,H1,4106,H14106,H14106,vietjet air,vj,vjc,82,vj82,vjc82,,,,888201,,
2026-07-14,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,7,,2026-07-14T00:30:00+00:00,2026-07-14T00:30:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-07-14T06:05:00+00:00,,,,,,Flexflight,W2,FXT,4082,W24082,FXT4082,vietjet air,vj,vjc,82,vj82,vjc82,,,,888201,,
2026-07-14,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,7,,2026-07-14T00:30:00+00:00,2026-07-14T00:30:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-07-14T06:05:00+00:00,,,,,,,A1,A1,5001,A15001,A15001,vietjet air,vj,vjc,82,vj82,vjc82,,,,888201,,
2026-07-14,scheduled,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,1,,,2026-07-14T00:15:00+00:00,2026-07-14T00:15:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-07-14T04:15:00+00:00,,,,,,Philippine Airlines,PR,PAL,3495,PR3495,PAL3495,malaysia airlines,mh,mas,805,mh805,mas805,,,,,,
2026-07-14,scheduled,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,1,,,2026-07-14T00:15:00+00:00,2026-07-14T00:15:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-07-14T04:15:00+00:00,,,,,,Fly Sky Airlines,FY,FSQ,7353,FY7353,FSQ7353,malaysia airlines,mh,mas,805,mh805,mas805,,,,,,
2026-07-14,scheduled,,Xiamen,Asia/Shanghai,XMN,ZSAM,,,,2026-07-14T00:30:00+00:00,2026-07-14T00:30:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-07-14T02:15:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9065,CF9065,CYZ9065,,,,,,,,,,,,
2026-07-14,scheduled,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-07-14T01:00:00+00:00,2026-07-14T01:00:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-07-14T03:05:00+00:00,,,,,,SF Airlines,O3,CSS,7509,O37509,CSS7509,,,,,,,,,,,,
2026-07-14,scheduled,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-07-14T00:45:00+00:00,2026-07-14T00:45:00+00:00,,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,,,,2026-07-14T06:45:00+00:00,,,,,,CMA CGM Air Cargo,2C,CMA,841,2C841,CMA841,,,,,,,,,,,,
