flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared,aircraft
2026-07-02,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-07-02T00:35:00+00:00,2026-07-02T00:35:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,7,2026-07-02T04:45:00+00:00,,,,,,American Airlines,AA,AAL,8306,AA8306,AAL8306,qatar airways,qr,qtr,961,qr961,qtr961,,,,,,
2026-07-02,scheduled,,Inverell,Australia/Sydney,IVR,YIVL,,,,2026-07-02T00:50:00+00:00,2026-07-02T00:50:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-07-02T01:41:00+00:00,,,,,,empty,,,,,,,,,,,,,,,7C01C2,,
2026-07-02,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-07-02T00:35:00+00:00,2026-07-02T00:35:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,7,2026-07-02T04:45:00+00:00,,,,,,Virgin Australia,VA,VOZ,6397,VA6397,VOZ6397,qatar airways,qr,qtr,961,qr961,qtr961,,,,,,
2026-07-02,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-07-02T00:35:00+00:00,2026-07-02T00:35:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,10,2026-07-02T05:35:00+00:00,,,,,,Garuda Indonesia,GA,GIA,8855,GA8855,GIA8855,emirates,ek,uae,399,ek399,uae399,,,,,,
2026-07-02,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-07-02T00:35:00+00:00,2026-07-02T00:35:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,10,2026-07-02T05:35:00+00:00,,,,,,flydubai,FZ,FDB,6399,FZ6399,FDB6399,emirates,ek,uae,399,ek399,uae399,,,,,,
2026-07-02,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-07-02T00:35:00+00:00,2026-07-02T00:35:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,10,2026-07-02T05:35:00+00:00,,,,,,Condor,DE,CFG,5963,DE5963,CFG5963,emirates,ek,uae,399,ek399,uae399,,,,,,
2026-07-02,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,7,,2026-07-02T00:30:00+00:00,2026-07-02T00:30:00+00:00,,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,,,2026-07-02T06:05:00+00:00,,,,,,Garuda Indonesia,GA,GIA,9725,GA9725,GIA9725,xiamen air,mf,cxa,892,mf892,cxa892,,,,7818C7,,
2026-07-02,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-07-02T00:20:00+00:00,2026-07-02T00:20:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,,,2026-07-02T08:50:00+00:00,,,,,,Aeromexico,AM,AMX,7412,AM7412,AMX7412,garuda indonesia,ga,gia,880,ga880,gia880,,,,,,
2026-07-02,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-07-02T00:20:00+00:00,2026-07-02T00:20:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,,,2026-07-02T08:50:00+00:00,,,,,,Japan Airlines,JL,JTL,5014,JL5014,JTL5014,garuda indonesia,ga,gia,880,ga880,gia880,,,,,,
2026-07-02,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,E8,,2026-07-02T00:05:00+00:00,2026-07-02T00:05:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-07-02T08:00:00+00:00,,,,,,Asiana Airlines,OZ,AAR,9280,OZ9280,AAR9280,air busan,bx,abl,602,bx602,abl602,,,,,,
2026-07-02,scheduled,,Mount Isa,Australia/Brisbane,ISA,YBMA,,,,2026-07-02T03:00:00+00:00,2026-07-02T03:00:00+00:00,,,,Alice Springs,Australia/Darwin,ASP,YBAS,,,,2026-07-02T04:59:00+00:00,,,,,,empty,,,,,,,,,,,,,,,7C6F6C,,
2026-07-02,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-07-02T01:55:00+00:00,2026-07-02T01:55:00+00:00,,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,,,,2026-07-02T04:45:00+00:00,,,,,,Atlas Air,5Y,GTI,8993,5Y8993,GTI8993,,,,,,,,,,,,
2026-07-02,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,11,,2026-07-02T01:55:00+00:00,2026-07-02T01:55:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T04:45:00+00:00,,,,,,Cathay Pacific,CX,CPA,427,CX427,CPA427,,,,,,,,,,,,
2026-07-02,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,11,,2026-07-02T01:55:00+00:00,2026-07-02T01:55:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T04:45:00+00:00,,,,,,American Airlines,AA,AAL,8892,AA8892,AAL8892,cathay pacific,cx,cpa,427,cx427,cpa427,,,,,,
2026-07-02,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,11,,2026-07-02T01:55:00+00:00,2026-07-02T01:55:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T04:45:00+00:00,,,,,,Qantas,QF,QFA,8219,QF8219,QFA8219,cathay pacific,cx,cpa,427,cx427,cpa427,,,,,,
2026-07-02,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,14,,2026-07-02T01:50:00+00:00,2026-07-02T01:50:00+00:00,,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-07-02T04:30:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,310,OM310,MGL310,,,,,,,,,,,,
2026-07-02,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,14,,2026-07-02T01:50:00+00:00,2026-07-02T01:50:00+00:00,,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-07-02T04:30:00+00:00,,,,,,Korean Air,KE,KAL,5839,KE5839,KAL5839,miat mongolian airlines,om,mgl,310,om310,mgl310,,,,,,
2026-07-02,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,31,,2026-07-02T01:20:00+00:00,2026-07-02T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,4,2026-07-02T05:20:00+00:00,,,,,,Qatar Airways,QR,QTR,859,QR859,QTR859,,,,,,,,,,,,
2026-07-02,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,31,,2026-07-02T01:20:00+00:00,2026-07-02T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,4,2026-07-02T05:20:00+00:00,,,,,,British Airways,BA,BAW,2293,BA2293,BAW2293,qatar airways,qr,qtr,859,qr859,qtr859,,,,,,
2026-07-02,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,31,,2026-07-02T01:20:00+00:00,2026-07-02T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,4,2026-07-02T05:20:00+00:00,,,,,,LATAM Airlines,LA,LAN,6037,LA6037,LAN6037,qatar airways,qr,qtr,859,qr859,qtr859,,,,,,
2026-07-02,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,31,,2026-07-02T01:20:00+00:00,2026-07-02T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,4,2026-07-02T05:20:00+00:00,,,,,,Iberia,IB,IBE,6329,IB6329,IBE6329,qatar airways,qr,qtr,859,qr859,qtr859,,,,,,
2026-07-02,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,31,,2026-07-02T01:20:00+00:00,2026-07-02T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,4,2026-07-02T05:20:00+00:00,,,,,,Royal Air Maroc,AT,RAM,5713,AT5713,RAM5713,qatar airways,qr,qtr,859,qr859,qtr859,,,,,,
2026-07-02,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,31,,2026-07-02T01:20:00+00:00,2026-07-02T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,4,2026-07-02T05:20:00+00:00,,,,,,AirSERBIA,JU,ASL,8358,JU8358,ASL8358,qatar airways,qr,qtr,859,qr859,qtr859,,,,,,
2026-07-02,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,31,,2026-07-02T01:20:00+00:00,2026-07-02T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,4,2026-07-02T05:20:00+00:00,,,,,,Asiana Airlines,OZ,AAR,6889,OZ6889,AAR6889,qatar airways,qr,qtr,859,qr859,qtr859,,,,,,
2026-07-02,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-07-02T01:15:00+00:00,2026-07-02T01:15:00+00:00,,,,Haikou,Asia/Shanghai,HAK,ZJHK,,,,2026-07-02T05:15:00+00:00,,,,,,KlasJet,KJ,KLJ,517,KJ517,KLJ517,,,,,,,,,,,,
2026-07-02,scheduled,,Irkutsk,Asia/Irkutsk,IKT,UIII,2,,,2026-07-02T01:05:00+00:00,2026-07-02T01:05:00+00:00,,,,Yakutsk,Asia/Yakutsk,YKS,UEEE,,,,2026-07-02T04:55:00+00:00,,,,,,S7 Airlines,S7,SBI,6401,S76401,SBI6401,,,,,,,,,,,,
2026-07-02,scheduled,,Irkutsk,Asia/Irkutsk,IKT,UIII,,,,2026-07-02T01:00:00+00:00,2026-07-02T01:00:00+00:00,,,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-07-02T06:10:00+00:00,,,,,,Aeroflot,SU,AFL,5653,SU5653,AFL5653,,,,,,,,,,,,
2026-07-02,scheduled,,Irkutsk,Asia/Irkutsk,IKT,UIII,,,,2026-07-02T01:00:00+00:00,2026-07-02T01:00:00+00:00,,,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-07-02T06:10:00+00:00,,,,,,Aurora,HZ,SHU,5653,HZ5653,SHU5653,,,,,,,,,,,,
2026-07-02,scheduled,,Irkutsk,Asia/Irkutsk,IKT,UIII,2,,,2026-07-02T00:40:00+00:00,2026-07-02T00:40:00+00:00,,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-07-02T06:45:00+00:00,,,,,,S7 Airlines,S7,SBI,6403,S76403,SBI6403,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T01:05:00+00:00,2026-07-02T01:05:00+00:00,,,,Oliver Reginald Tambo International (Jan Smuts International),Africa/Johannesburg,JNB,FAOR,B,,,2026-07-02T07:55:00+00:00,,,,,,Cathay Pacific,CX,CPA,749,CX749,CPA749,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T01:05:00+00:00,2026-07-02T01:05:00+00:00,,,,Oliver Reginald Tambo International (Jan Smuts International),Africa/Johannesburg,JNB,FAOR,B,,,2026-07-02T07:55:00+00:00,,,,,,LATAM Airlines,LA,LAN,5632,LA5632,LAN5632,cathay pacific,cx,cpa,749,cx749,cpa749,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T01:05:00+00:00,2026-07-02T01:05:00+00:00,,,,Oliver Reginald Tambo International (Jan Smuts International),Africa/Johannesburg,JNB,FAOR,B,,,2026-07-02T07:55:00+00:00,,,,,,Japan Airlines,JL,JTL,7901,JL7901,JTL7901,cathay pacific,cx,cpa,749,cx749,cpa749,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T01:05:00+00:00,2026-07-02T01:05:00+00:00,,,,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,3,,,2026-07-02T08:05:00+00:00,,,,,,Cathay Pacific,CX,CPA,293,CX293,CPA293,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,,,,2026-07-02T01:00:00+00:00,2026-07-02T01:00:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-02T02:45:00+00:00,,,,,,Egyptair,MS,MSR,510,MS510,MSR510,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,,,,2026-07-02T01:00:00+00:00,2026-07-02T01:00:00+00:00,,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,,,,2026-07-02T02:50:00+00:00,,,,,,Hong Kong Air Cargo,RH,HKC,4568,RH4568,HKC4568,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T01:00:00+00:00,2026-07-02T01:00:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,1,,,2026-07-02T08:05:00+00:00,,,,,,Cathay Pacific,CX,CPA,301,CX301,CPA301,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:55:00+00:00,2026-07-02T00:55:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,2,,A,2026-07-02T05:50:00+00:00,,,,,,Peach,MM,APJ,68,MM68,APJ68,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:55:00+00:00,2026-07-02T00:55:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,3,,,2026-07-02T06:15:00+00:00,,,,,,Jetstar Japan,GK,JJP,28,GK28,JJP28,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:55:00+00:00,2026-07-02T00:55:00+00:00,,,,Manchester Airport,Europe/London,MAN,EGCC,2,,,2026-07-02T08:15:00+00:00,,,,,,Cathay Pacific,CX,CPA,259,CX259,CPA259,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,2,,,2026-07-02T00:50:00+00:00,2026-07-02T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,,,2026-07-02T05:30:00+00:00,,,,,,HK express,UO,HKE,616,UO616,HKE616,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,2,,,2026-07-02T00:50:00+00:00,2026-07-02T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,,,2026-07-02T05:30:00+00:00,,,,,,Cathay Pacific,CX,CPA,5616,CX5616,CPA5616,hk express,uo,hke,616,uo616,hke616,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:50:00+00:00,2026-07-02T00:50:00+00:00,,,,Milano Malpensa,Europe/Rome,MXP,LIMC,1,,,2026-07-02T08:00:00+00:00,,,,,,Cathay Pacific,CX,CPA,233,CX233,CPA233,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,,,,2026-07-02T00:50:00+00:00,2026-07-02T00:50:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,,,,2026-07-02T06:20:00+00:00,,,,,,Cathay Pacific,CX,CPA,6,CX6,CPA6,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:45:00+00:00,2026-07-02T00:45:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,,,2026-07-02T05:25:00+00:00,,,,,,Korean Air,KE,KAL,2012,KE2012,KAL2012,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:45:00+00:00,2026-07-02T00:45:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,,,2026-07-02T05:25:00+00:00,,,,,,Air Canada,AC,ACA,6299,AC6299,ACA6299,korean air,ke,kal,2012,ke2012,kal2012,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:45:00+00:00,2026-07-02T00:45:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,,,2026-07-02T05:25:00+00:00,,,,,,WestJet,WS,WJA,6036,WS6036,WJA6036,korean air,ke,kal,2012,ke2012,kal2012,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:45:00+00:00,2026-07-02T00:45:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,,,2026-07-02T05:25:00+00:00,,,,,,Virgin Atlantic,VS,VIR,5516,VS5516,VIR5516,korean air,ke,kal,2012,ke2012,kal2012,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:45:00+00:00,2026-07-02T00:45:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,,,2026-07-02T05:25:00+00:00,,,,,,Delta Air Lines,DL,DAL,7774,DL7774,DAL7774,korean air,ke,kal,2012,ke2012,kal2012,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:45:00+00:00,2026-07-02T00:45:00+00:00,,,,Vancouver International,America/Vancouver,YVR,CYVR,M,,,2026-07-01T21:50:00+00:00,10.0,,,,,Cathay Pacific,CX,CPA,888,CX888,CPA888,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:45:00+00:00,2026-07-02T00:45:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,36,5,2026-07-02T11:45:00+00:00,,,,,,Cathay Pacific,CX,CPA,181,CX181,CPA181,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:45:00+00:00,2026-07-02T00:45:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,36,5,2026-07-02T11:45:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,5627,OM5627,MGL5627,cathay pacific,cx,cpa,181,cx181,cpa181,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:45:00+00:00,2026-07-02T00:45:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,36,5,2026-07-02T11:45:00+00:00,,,,,,British Airways,BA,BAW,4131,BA4131,BAW4131,cathay pacific,cx,cpa,181,cx181,cpa181,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:45:00+00:00,2026-07-02T00:45:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,36,5,2026-07-02T11:45:00+00:00,,,,,,Finnair,AY,FIN,5093,AY5093,FIN5093,cathay pacific,cx,cpa,181,cx181,cpa181,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:45:00+00:00,2026-07-02T00:45:00+00:00,,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,2,,,2026-07-02T08:35:00+00:00,,,,,,Cathay Pacific,CX,CPA,321,CX321,CPA321,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:45:00+00:00,2026-07-02T00:45:00+00:00,,,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,,2026-07-02T08:25:00+00:00,,,,,,Cathay Pacific,CX,CPA,275,CX275,CPA275,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:40:00+00:00,2026-07-02T00:40:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-07-02T04:25:00+00:00,,,,,,Emirates,EK,UAE,381,EK381,UAE381,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:40:00+00:00,2026-07-02T00:40:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-07-02T04:25:00+00:00,,,,,,TAP Air Portugal,TP,TAP,6349,TP6349,TAP6349,emirates,ek,uae,381,ek381,uae381,,,,,,
