flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-09-01,scheduled,,,Magadan,Asia/Magadan,GDX,UHMM,,,,2026-09-01T14:40:00+00:00,2026-09-01T14:40:00+00:00,,,,Sheremetyevo International,Europe/Moscow,SVO,UUEE,B,,,2026-09-01T14:00:00+00:00,,,,,,Aeroflot,SU,AFL,6290,SU6290,AFL6290,,,,,,,,,,,
2026-09-01,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,63,,2026-09-01T10:20:00+00:00,2026-09-01T10:20:00+00:00,,2026-09-01T10:20:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I32,,2026-09-01T15:25:00+00:00,,,,,,China Eastern Airlines,MU,CES,4041,MU4041,CES4041,,qantas,qf,qfa,137,qf137,qfa137,,,,
2026-09-01,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,63,,2026-09-01T10:20:00+00:00,2026-09-01T10:20:00+00:00,,2026-09-01T10:20:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I32,,2026-09-01T15:25:00+00:00,,,,,,IndiGo,6E,IGO,4936,6E4936,IGO4936,,qantas,qf,qfa,137,qf137,qfa137,,,,
2026-09-01,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,63,,2026-09-01T10:20:00+00:00,2026-09-01T10:20:00+00:00,,2026-09-01T10:20:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I32,,2026-09-01T15:25:00+00:00,,,,,,Malaysia Airlines,MH,MAS,4555,MH4555,MAS4555,,qantas,qf,qfa,137,qf137,qfa137,,,,
2026-09-01,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,63,,2026-09-01T10:20:00+00:00,2026-09-01T10:20:00+00:00,,2026-09-01T10:20:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I32,,2026-09-01T15:25:00+00:00,,,,,,Finnair,AY,FIN,5027,AY5027,FIN5027,,qantas,qf,qfa,137,qf137,qfa137,,,,
2026-09-01,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,63,,2026-09-01T10:20:00+00:00,2026-09-01T10:20:00+00:00,,2026-09-01T10:20:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I32,,2026-09-01T15:25:00+00:00,,,,,,American Airlines,AA,AAL,7345,AA7345,AAL7345,,qantas,qf,qfa,137,qf137,qfa137,,,,
2026-09-01,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,63,,2026-09-01T10:20:00+00:00,2026-09-01T10:20:00+00:00,,2026-09-01T10:20:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I32,,2026-09-01T15:25:00+00:00,,,,,,Emirates,EK,UAE,5017,EK5017,UAE5017,,qantas,qf,qfa,137,qf137,qfa137,,,,
2026-09-01,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,63,,2026-09-01T10:20:00+00:00,2026-09-01T10:20:00+00:00,,2026-09-01T10:20:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I32,,2026-09-01T15:25:00+00:00,,,,,,AlphaSky,AS,JAG,5049,AS5049,JAG5049,,qantas,qf,qfa,137,qf137,qfa137,,,,
2026-09-01,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,,2026-09-01T14:00:00+00:00,2026-09-01T14:00:00+00:00,,2026-09-01T14:00:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D18,,2026-09-01T15:25:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4362,SQ4362,SIA4362,,air new zealand,nz,anz,547,nz547,anz547,,,,C820B6
2026-09-01,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,,2026-09-01T14:00:00+00:00,2026-09-01T14:00:00+00:00,,2026-09-01T14:00:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D18,,2026-09-01T15:25:00+00:00,,,,,,Etihad Airways,EY,ETD,4701,EY4701,ETD4701,,air new zealand,nz,anz,547,nz547,anz547,,,,C820B6
2026-09-01,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,,2026-09-01T14:00:00+00:00,2026-09-01T14:00:00+00:00,,2026-09-01T14:00:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D18,,2026-09-01T15:25:00+00:00,,,,,,EVA Air,BR,EVA,3345,BR3345,EVA3345,,air new zealand,nz,anz,547,nz547,anz547,,,,C820B6
2026-09-01,scheduled,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,19,,2026-09-01T09:55:00+00:00,2026-09-01T09:55:00+00:00,,,,Changchun,Asia/Shanghai,CGQ,ZYCC,2,,4,2026-09-01T12:05:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,2706,ZH2706,CSZ2706,,shandong airlines,sc,cdg,4786,sc4786,cdg4786,,,,
