flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-08-05,scheduled,,Zhanjiang,Asia/Shanghai,ZHA,ZGZJ,,6,,2026-08-05T07:50:00+00:00,2026-08-05T07:50:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-08-05T08:55:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,9328,ZH9328,CSZ9328,,,,,78029D,,,,,,,
2026-08-05,scheduled,,Zhanjiang,Asia/Shanghai,ZHA,ZGZJ,,6,,2026-08-05T07:50:00+00:00,2026-08-05T07:50:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-08-05T08:55:00+00:00,,,,,,Shandong Airlines,SC,CDG,9238,SC9238,CDG9238,,,,,78029D,shenzhen airlines,zh,csz,9328,zh9328,csz9328,
2026-08-05,scheduled,,Zhanjiang,Asia/Shanghai,ZHA,ZGZJ,,6,,2026-08-05T07:50:00+00:00,2026-08-05T07:50:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-08-05T08:55:00+00:00,,,,,,Air China,CA,CCA,3348,CA3348,CCA3348,,,,,78029D,shenzhen airlines,zh,csz,9328,zh9328,csz9328,
2026-08-05,scheduled,,Zhanjiang,Asia/Shanghai,ZHA,ZGZJ,T1,"A,B",,2026-08-05T07:30:00+00:00,2026-08-05T07:30:00+00:00,,,,Jinan,Asia/Shanghai,TNA,ZSJN,T1,,,2026-08-05T10:35:00+00:00,,,,,,LongJiang Airlines,LT,SNG,8801,LT8801,SNG8801,,,,,781EFC,,,,,,,
2026-08-05,scheduled,,Zhanjiang,Asia/Shanghai,ZHA,ZGZJ,,"A,B",,2026-08-05T07:10:00+00:00,2026-08-05T07:10:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,2,,7,2026-08-05T09:30:00+00:00,,,,,,China Eastern Airlines,MU,CES,2860,MU2860,CES2860,,,,,7814BF,,,,,,,
2026-08-05,scheduled,,Zhanjiang,Asia/Shanghai,ZHA,ZGZJ,,"A,B",,2026-08-05T07:10:00+00:00,2026-08-05T07:10:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,11,2026-08-05T08:50:00+00:00,,,,,,Ruili Airlines,DR,RLH,6530,DR6530,RLH6530,,,,,,,,,,,,
2026-08-05,scheduled,,Zhanjiang,Asia/Shanghai,ZHA,ZGZJ,,5,,2026-08-05T07:10:00+00:00,2026-08-05T07:10:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,,37,2026-08-05T08:20:00+00:00,,,,,,China Southern Airlines,CZ,CSN,3330,CZ3330,CSN3330,,,,,79A06C,,,,,,,
2026-08-05,scheduled,,Taizhou,Asia/Shanghai,YTY,ZSYA,,3-8,,2026-08-05T07:25:00+00:00,2026-08-05T07:25:00+00:00,,,,Harbin,Asia/Shanghai,HRB,ZYHB,T2,,,2026-08-05T10:05:00+00:00,,,,,,Spring Airlines,9C,CQH,8943,9C8943,CQH8943,,,,,7816D1,,,,,,,
2026-08-05,scheduled,,Yanji,Asia/Shanghai,YNJ,ZYYJ,,2-8,,2026-08-05T07:40:00+00:00,2026-08-05T07:40:00+00:00,,,,Changchun,Asia/Shanghai,CGQ,ZYCC,2,,,2026-08-05T08:45:00+00:00,,,,,,China Southern Airlines,CZ,CSN,3605,CZ3605,CSN3605,,,,,,,,,,,,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,T2,219,,2026-08-05T07:40:00+00:00,2026-08-05T07:40:00+00:00,,,,Harbin,Asia/Shanghai,HRB,ZYHB,T2,,2,2026-08-05T10:00:00+00:00,,,,,,China Southern Airlines,CZ,CSN,5168,CZ5168,CSN5168,,,,,78154F,,,,,,,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,230,,2026-08-05T07:30:00+00:00,2026-08-05T07:30:00+00:00,,,,Yanji,Asia/Shanghai,YNJ,ZYYJ,,,,2026-08-05T09:20:00+00:00,,,,,,China Eastern Airlines,MU,CES,6441,MU6441,CES6441,,,,,781F7E,,,,,,,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,230,,2026-08-05T07:30:00+00:00,2026-08-05T07:30:00+00:00,,,,Yanji,Asia/Shanghai,YNJ,ZYYJ,,,,2026-08-05T09:20:00+00:00,,,,,,Juneyao Air,HO,DKH,5615,HO5615,DKH5615,,,,,781F7E,china eastern airlines,mu,ces,6441,mu6441,ces6441,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,220,,2026-08-05T07:25:00+00:00,2026-08-05T07:25:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,66,2026-08-05T10:40:00+00:00,,,,,,Shandong Airlines,SC,CDG,7621,SC7621,CDG7621,,,,,,,,,,,,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,220,,2026-08-05T07:25:00+00:00,2026-08-05T07:25:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,66,2026-08-05T10:40:00+00:00,,,,,,Tibet Airlines,TV,TBA,3313,TV3313,TBA3313,,,,,,shandong airlines,sc,cdg,7621,sc7621,cdg7621,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,220,,2026-08-05T07:25:00+00:00,2026-08-05T07:25:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,66,2026-08-05T10:40:00+00:00,,,,,,China Express Airlines,G5,HXA,8425,G58425,HXA8425,,,,,,shandong airlines,sc,cdg,7621,sc7621,cdg7621,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,220,,2026-08-05T07:25:00+00:00,2026-08-05T07:25:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,66,2026-08-05T10:40:00+00:00,,,,,,Air China,CA,CCA,4917,CA4917,CCA4917,,,,,,shandong airlines,sc,cdg,7621,sc7621,cdg7621,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,220,,2026-08-05T07:25:00+00:00,2026-08-05T07:25:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,66,2026-08-05T10:40:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,2795,ZH2795,CSZ2795,,,,,,shandong airlines,sc,cdg,7621,sc7621,cdg7621,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,202,,2026-08-05T07:25:00+00:00,2026-08-05T07:25:00+00:00,,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,2,,3,2026-08-05T09:40:00+00:00,,,,,,Shandong Airlines,SC,CDG,7931,SC7931,CDG7931,,,,,780D5A,,,,,,,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,202,,2026-08-05T07:25:00+00:00,2026-08-05T07:25:00+00:00,,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,2,,3,2026-08-05T09:40:00+00:00,,,,,,Tibet Airlines,TV,TBA,3507,TV3507,TBA3507,,,,,780D5A,shandong airlines,sc,cdg,7931,sc7931,cdg7931,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,202,,2026-08-05T07:25:00+00:00,2026-08-05T07:25:00+00:00,,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,2,,3,2026-08-05T09:40:00+00:00,,,,,,Air China,CA,CCA,8781,CA8781,CCA8781,,,,,780D5A,shandong airlines,sc,cdg,7931,sc7931,cdg7931,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,202,,2026-08-05T07:25:00+00:00,2026-08-05T07:25:00+00:00,,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,2,,3,2026-08-05T09:40:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,3013,ZH3013,CSZ3013,,,,,780D5A,shandong airlines,sc,cdg,7931,sc7931,cdg7931,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,202,,2026-08-05T07:25:00+00:00,2026-08-05T07:25:00+00:00,,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,2,,3,2026-08-05T09:40:00+00:00,,,,,,China Express Airlines,G5,HXA,8421,G58421,HXA8421,,,,,780D5A,shandong airlines,sc,cdg,7931,sc7931,cdg7931,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,212,,2026-08-05T07:20:00+00:00,2026-08-05T07:20:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-08-05T08:50:00+00:00,,,,,,Shandong Airlines,SC,CDG,7603,SC7603,CDG7603,,,,,,,,,,,,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,212,,2026-08-05T07:20:00+00:00,2026-08-05T07:20:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-08-05T08:50:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,2897,ZH2897,CSZ2897,,,,,,shandong airlines,sc,cdg,7603,sc7603,cdg7603,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,212,,2026-08-05T07:20:00+00:00,2026-08-05T07:20:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-08-05T08:50:00+00:00,,,,,,China Express Airlines,G5,HXA,6749,G56749,HXA6749,,,,,,shandong airlines,sc,cdg,7603,sc7603,cdg7603,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,212,,2026-08-05T07:20:00+00:00,2026-08-05T07:20:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-08-05T08:50:00+00:00,,,,,,Tibet Airlines,TV,TBA,3397,TV3397,TBA3397,,,,,,shandong airlines,sc,cdg,7603,sc7603,cdg7603,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,212,,2026-08-05T07:20:00+00:00,2026-08-05T07:20:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-08-05T08:50:00+00:00,,,,,,Air China,CA,CCA,4989,CA4989,CCA4989,,,,,,shandong airlines,sc,cdg,7603,sc7603,cdg7603,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,232,,2026-08-05T07:20:00+00:00,2026-08-05T07:20:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-08-05T10:40:00+00:00,,,,,,China Eastern Airlines,MU,CES,6361,MU6361,CES6361,,,,,781C0E,,,,,,,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,232,,2026-08-05T07:20:00+00:00,2026-08-05T07:20:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-08-05T10:40:00+00:00,,,,,,Xiamen Air,MF,CXA,7586,MF7586,CXA7586,,,,,781C0E,china eastern airlines,mu,ces,6361,mu6361,ces6361,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,232,,2026-08-05T07:20:00+00:00,2026-08-05T07:20:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-08-05T10:40:00+00:00,,,,,,Sichuan Airlines,3U,CSC,5391,3U5391,CSC5391,,,,,781C0E,china eastern airlines,mu,ces,6361,mu6361,ces6361,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,A,,2026-08-05T07:20:00+00:00,2026-08-05T07:20:00+00:00,,,,Yinchuan,Asia/Shanghai,INC,ZLIC,,,,2026-08-05T09:50:00+00:00,,,,,,Shandong Airlines,SC,CDG,7905,SC7905,CDG7905,,,,,780FF2,,,,,,,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,,,2026-08-05T07:15:00+00:00,2026-08-05T07:15:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,1,,,2026-08-05T08:50:00+00:00,,,,,,Shandong Airlines,SC,CDG,7637,SC7637,CDG7637,,,,,,,,,,,,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,,,2026-08-05T07:15:00+00:00,2026-08-05T07:15:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,1,,,2026-08-05T08:50:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,2907,ZH2907,CSZ2907,,,,,,shandong airlines,sc,cdg,7637,sc7637,cdg7637,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,,,2026-08-05T07:15:00+00:00,2026-08-05T07:15:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,1,,,2026-08-05T08:50:00+00:00,,,,,,China Express Airlines,G5,HXA,6953,G56953,HXA6953,,,,,,shandong airlines,sc,cdg,7637,sc7637,cdg7637,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,,,2026-08-05T07:15:00+00:00,2026-08-05T07:15:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,1,,,2026-08-05T08:50:00+00:00,,,,,,Tibet Airlines,TV,TBA,3403,TV3403,TBA3403,,,,,,shandong airlines,sc,cdg,7637,sc7637,cdg7637,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,,,2026-08-05T07:15:00+00:00,2026-08-05T07:15:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,1,,,2026-08-05T08:50:00+00:00,,,,,,Air China,CA,CCA,4999,CA4999,CCA4999,,,,,,shandong airlines,sc,cdg,7637,sc7637,cdg7637,
2026-08-05,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,221,,2026-08-05T07:10:00+00:00,2026-08-05T07:10:00+00:00,,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,,23,2026-08-05T09:00:00+00:00,,,,,,Shandong Airlines,SC,CDG,7615,SC7615,CDG7615,,,,,,,,,,,,
