flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-08-19,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-19T01:05:00+00:00,2026-08-19T01:05:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-19T01:35:00+00:00,,,,,,Qantas,QF,QFA,7420,QF7420,QFA7420,,,,,,,,,,,
2026-08-19,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-19T00:45:00+00:00,2026-08-19T00:45:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-19T02:20:00+00:00,,,,,,Qantas,QF,QFA,7488,QF7488,QFA7488,,,,,,,,,,,
2026-08-19,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-19T00:25:00+00:00,2026-08-19T00:25:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-19T02:00:00+00:00,,,,,,Qantas,QF,QFA,7445,QF7445,QFA7445,,,,,,,,,,,
2026-08-19,scheduled,,,Kansai International,Asia/Tokyo,KIX,RJBB,,,,2026-08-19T00:00:00+00:00,2026-08-19T00:00:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-08-19T01:40:00+00:00,,,,,,SF Airlines,O3,CSS,272,O3272,CSS272,,,,,,,,,,,
2026-08-19,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-19T00:05:00+00:00,2026-08-19T00:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-08-19T06:10:00+00:00,,,,,,Japan Airlines,JL,JTL,35,JL35,JTL35,,,,,,,,,,,
2026-08-19,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-19T00:05:00+00:00,2026-08-19T00:05:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-08-19T02:15:00+00:00,,,,,,Juneyao Air,HO,DKH,1386,HO1386,DKH1386,,,,,,,,,,,
2026-08-19,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,INTL,,,2026-08-19T00:05:00+00:00,2026-08-19T00:05:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-08-19T05:40:00+00:00,,,,,,Emirates,EK,UAE,313,EK313,UAE313,,,,,,,,,,,
2026-08-19,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-19T00:25:00+00:00,2026-08-19T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-19T07:55:00+00:00,,,,,,Oman Air,WY,OMA,5585,WY5585,OMA5585,,malaysia airlines,mh,mas,132,mh132,mas132,,,,750595
2026-08-19,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-19T00:25:00+00:00,2026-08-19T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-19T07:55:00+00:00,,,,,,SriLankan Airlines,UL,ALK,2120,UL2120,ALK2120,,malaysia airlines,mh,mas,132,mh132,mas132,,,,750595
2026-08-19,scheduled,,,Tontouta,Pacific/Noumea,NOU,NWWW,,,,2026-08-19T00:50:00+00:00,2026-08-19T00:50:00+00:00,,,,Wallis Island,Pacific/Wallis,WLS,NLWW,,,,2026-08-19T04:40:00+00:00,,,,,,Aircalin,SB,ACI,340,SB340,ACI340,,,,,,,,,,,
2026-08-19,scheduled,,,Essendon,Australia/Melbourne,MEB,YMEN,,,,2026-08-19T00:00:00+00:00,2026-08-19T00:00:00+00:00,,,,Colac,Australia/Melbourne,XCO,YOLA,,,,2026-08-18T15:07:00+00:00,,,,,,empty,,NLI,,,NLI,,,,,,,,,,,7C4364
2026-08-19,scheduled,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,79,,2026-08-19T00:05:00+00:00,2026-08-19T00:05:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-08-19T06:50:00+00:00,,,,,,Cathay Pacific,CX,CPA,156,CX156,CPA156,,,,,,,,,,,780ABA
2026-08-19,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-19T00:25:00+00:00,2026-08-19T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-19T07:55:00+00:00,,,,,,Turkish Airlines,TK,THY,7902,TK7902,THY7902,,malaysia airlines,mh,mas,132,mh132,mas132,,,,750595
2026-08-19,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-19T00:25:00+00:00,2026-08-19T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-19T07:55:00+00:00,,,,,,Thai Airways,TG,THA,5002,TG5002,THA5002,,malaysia airlines,mh,mas,132,mh132,mas132,,,,750595
2026-08-19,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-19T00:25:00+00:00,2026-08-19T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-19T07:55:00+00:00,,,,,,Qatar Airways,QR,QTR,4970,QR4970,QTR4970,,malaysia airlines,mh,mas,132,mh132,mas132,,,,750595
2026-08-19,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-19T00:25:00+00:00,2026-08-19T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-19T07:55:00+00:00,,,,,,KLM,KL,KLM,4096,KL4096,KLM4096,,malaysia airlines,mh,mas,132,mh132,mas132,,,,750595
2026-08-19,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-19T00:25:00+00:00,2026-08-19T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-19T07:55:00+00:00,,,,,,Fly Sky Airlines,FY,FSQ,7170,FY7170,FSQ7170,,malaysia airlines,mh,mas,132,mh132,mas132,,,,750595
