flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-07-21,scheduled,,,,DGD,YDGA,,,,2026-07-21T08:05:00+00:00,2026-07-21T08:05:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,,,,2026-07-20T14:23:00+00:00,,,,,,empty,,,,,,,,,,7C75E1,,,,,,,
2026-07-21,scheduled,,Mount Magnet,Australia/Perth,MMG,YMOG,,,,2026-07-21T08:30:00+00:00,2026-07-21T08:30:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,,,,2026-07-20T13:06:00+00:00,,,,,,empty,,,,,,,,,,7C7539,,,,,,,
2026-07-21,scheduled,,Naracoorte,Australia/Adelaide,NAC,YNRC,,,,2026-07-21T17:00:00+00:00,2026-07-21T17:00:00+00:00,,,,Adelaide International Airport,Australia/Adelaide,ADL,YPAD,,,,2026-07-20T18:03:00+00:00,,,,,,empty,,,,,,,,,,7C7AD0,,,,,,,
2026-07-21,landed,,Forest Hill,Australia/Sydney,WGA,YSWG,,,6.0,2026-07-21T07:00:00+00:00,2026-07-21T07:00:00+00:00,2026-07-20T11:01:00+00:00,2026-07-20T11:01:00+00:00,2026-07-20T11:01:00+00:00,Albury,Australia/Sydney,ABX,YMAY,,,,2026-07-20T11:18:00+00:00,6.0,,2026-07-20T11:24:00+00:00,2026-07-20T11:24:00+00:00,2026-07-20T11:24:00+00:00,empty,,,,,,,,,,7C2DE1,,,,,,,
2026-07-21,scheduled,,Naracoorte,Australia/Adelaide,NAC,YNRC,,,,2026-07-21T09:20:00+00:00,2026-07-21T09:20:00+00:00,,,,Mount Gambier,Australia/Adelaide,MGB,YMTG,,,,2026-07-20T10:09:00+00:00,,,,,,empty,,,,,,,,,,7C7AD0,,,,,,,
2026-07-20,scheduled,,Piedmont Triad International,America/New_York,GSO,KGSO,,42,,2026-07-20T05:16:00+00:00,2026-07-20T05:16:00+00:00,,,,Charlotte Douglas,America/New_York,CLT,KCLT,,B2,4,2026-07-20T06:09:00+00:00,,,,,,American Airlines,AA,AAL,1078,AA1078,AAL1078,,,,,AA3994,,,,,,,
2026-07-20,scheduled,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-07-20T12:10:00+00:00,2026-07-20T12:10:00+00:00,,,,Cluj Napoca International Airport,Europe/Bucharest,CLJ,LRCL,,,,2026-07-20T13:00:00+00:00,,,,,,HiSky,H7,HYM,278,H7278,HYM278,,,,,4A08A5,,,,,,,
2026-07-20,scheduled,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-07-20T12:10:00+00:00,2026-07-20T12:10:00+00:00,,,,Cluj Napoca International Airport,Europe/Bucharest,CLJ,LRCL,,,,2026-07-20T13:00:00+00:00,,,,,,,A1,A1,3316,A13316,A13316,,,,,4A08A5,hisky,h7,hym,278,h7278,hym278,
2026-07-20,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,B21,,2026-07-20T10:20:00+00:00,2026-07-20T10:20:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-07-20T12:40:00+00:00,,,,,,West Air,PN,CHB,6356,PN6356,CHB6356,,,,,780F52,,,,,,,
2026-07-20,scheduled,,Kita Kyushu,Asia/Tokyo,KKJ,RJFR,,,,2026-07-20T11:55:00+00:00,2026-07-20T11:55:00+00:00,,,,Cheongju,Asia/Seoul,CJJ,RKTU,,,1,2026-07-20T13:10:00+00:00,,,,,,Aero K,RF,EOK,373,RF373,EOK373,,,,,71C744,,,,,,,
