flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-07-31,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-31T00:05:00+00:00,2026-07-31T00:05:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,105,,2026-07-31T07:40:00+00:00,,,,,,T'way Air,TW,TWB,102,TW102,TWB102,,,,,,,,,,,
2026-07-31,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-31T00:05:00+00:00,2026-07-31T00:05:00+00:00,,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,1,,,2026-07-31T07:10:00+00:00,,,,,,Thai Airways,TG,THA,930,TG930,THA930,,,,,,,,,,,
2026-07-31,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-31T00:05:00+00:00,2026-07-31T00:05:00+00:00,,,,Gardermoen,Europe/Oslo,OSL,ENGM,,,,2026-07-31T07:25:00+00:00,,,,,,Thai Airways,TG,THA,954,TG954,THA954,,,,,,,,,,,
2026-07-31,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-31T00:05:00+00:00,2026-07-31T00:05:00+00:00,,,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,,2026-07-31T07:15:00+00:00,,,,,,Thai Airways,TG,THA,934,TG934,THA934,,,,,,,,,,,
2026-07-31,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-31T00:05:00+00:00,2026-07-31T00:05:00+00:00,,,,Chu-Bu Centrair International (Central Japan International),Asia/Tokyo,NGO,RJGG,1,,,2026-07-31T08:00:00+00:00,,,,,,Thai Airways,TG,THA,644,TG644,THA644,,,,,,,,,,,
2026-07-31,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-31T00:00:00+00:00,2026-07-31T00:00:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-07-31T05:00:00+00:00,,,,,,JDL Airlines,JG,JDL,2902,JG2902,JDL2902,,,,,,,,,,,
2026-07-31,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-31T00:00:00+00:00,2026-07-31T00:00:00+00:00,,,,Techo International Airport,Asia/Phnom_Penh,KTI,VDTI,,,,2026-07-31T01:20:00+00:00,,,,,,Exploits Valley Air Services,8K,EVS,802,8K802,EVS802,,,,,,,,,,,
2026-07-31,scheduled,,,Kota-Kinabalu International Airport,Asia/Kuching,BKI,WBKK,1,,,2026-07-31T00:35:00+00:00,2026-07-31T00:35:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,210,,2026-07-31T06:55:00+00:00,,,,,,Jin Air,LJ,JNA,132,LJ132,JNA132,,,,,71C017,,,,,,
2026-07-31,scheduled,,,Kota-Kinabalu International Airport,Asia/Kuching,BKI,WBKK,1,,,2026-07-31T00:35:00+00:00,2026-07-31T00:35:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,210,,2026-07-31T06:55:00+00:00,,,,,,Korean Air,KE,KAL,5762,KE5762,KAL5762,,,,,71C017,jin air,lj,jna,132,lj132,jna132
2026-07-31,scheduled,,,Kota-Kinabalu International Airport,Asia/Kuching,BKI,WBKK,1,,,2026-07-31T00:30:00+00:00,2026-07-31T00:30:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,45,,2026-07-31T06:50:00+00:00,,,,,,Jeju Air,7C,JJA,2604,7C2604,JJA2604,,,,,,,,,,,
