flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-05,scheduled,,Hasanudin,Asia/Makassar,UPG,WAAA,,,,2026-08-05T00:30:00+00:00,2026-08-05T00:30:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,1,,,2026-08-05T01:50:00+00:00,,,,,,Citilink,QG,CTV,217,QG217,CTV217,,,,,8A064C,,,,,,,
2026-08-05,scheduled,,Taiyuan,Asia/Shanghai,TYN,ZBYN,2,C,,2026-08-05T00:40:00+00:00,2026-08-05T00:40:00+00:00,,,,Krasnojarsk,Asia/Krasnoyarsk,KJA,UNKL,1,,,2026-08-05T03:50:00+00:00,,,,,,NordStar,Y7,TYA,534,Y7534,TYA534,,,,,,,,,,,,
2026-08-05,scheduled,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,,,2026-08-05T00:55:00+00:00,2026-08-05T00:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-08-05T05:20:00+00:00,,,,,,Scoot,TR,TGW,875,TR875,TGW875,,,,,,,,,,,,
2026-08-05,scheduled,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,,,2026-08-05T00:55:00+00:00,2026-08-05T00:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-08-05T05:20:00+00:00,,,,,,Singapore Airlines,SQ,SIA,8523,SQ8523,SIA8523,,,,,,,scoot,tr,tgw,875,tr875,tgw875
2026-08-05,scheduled,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,2,,2026-08-05T00:45:00+00:00,2026-08-05T00:45:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-05T05:40:00+00:00,,,,,,Batik Air Malaysia,OD,MXD,699,OD699,MXD699,,,,,,,,,,,,
2026-08-05,scheduled,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,,,,2026-08-05T00:30:00+00:00,2026-08-05T00:30:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-08-05T04:55:00+00:00,,,,,,EVA Air,BR,EVA,6061,BR6061,EVA6061,,,,,,,,,,,,
2026-08-05,scheduled,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,23,,2026-08-05T00:30:00+00:00,2026-08-05T00:30:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-08-05T05:15:00+00:00,,,,,,Emirates,EK,UAE,387,EK387,UAE387,,,,,,,,,,,,
2026-08-05,scheduled,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,2,,2026-08-05T00:20:00+00:00,2026-08-05T00:20:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,2,,,2026-08-05T05:00:00+00:00,,,,,,AirAsia,AK,AXM,379,AK379,AXM379,,,,,7500C8,,,,,,,
2026-08-05,scheduled,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,,,,2026-08-05T00:15:00+00:00,2026-08-05T00:15:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-08-05T02:15:00+00:00,,,,,,EVA Air,BR,EVA,681,BR681,EVA681,,,,,,,,,,,,
2026-08-05,scheduled,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,,,2026-08-05T00:10:00+00:00,2026-08-05T00:10:00+00:00,,,,Los Angeles International,America/Los_Angeles,LAX,KLAX,B,,,2026-08-04T21:45:00+00:00,,,,,,STARLUX,JX,SJX,2,JX2,SJX2,,,,,,,,,,,,
