flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-09-13,scheduled,,,Tanahmerah,Asia/Jayapura,TMH,WAKT,,,,2026-09-13T08:40:00+00:00,2026-09-13T08:40:00+00:00,,,,Mopah,Asia/Jayapura,MKQ,WAKK,,,,2026-09-13T09:25:00+00:00,,,,,,Trigana Air,IL,TGN,286,IL286,TGN286,,,,,,,,,,,
2026-09-13,scheduled,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,20,,2026-09-13T04:35:00+00:00,2026-09-13T04:35:00+00:00,,2026-09-13T04:35:00+00:00,,Narita International Airport,Asia/Tokyo,NRT,RJAA,2,65,,2026-09-13T16:15:00+00:00,,,,,,Japan Airlines,JL,JAL,740,JL740,JAL740,,,,,86D9B8,,,,,,
2026-09-13,scheduled,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,22,,2026-09-13T03:00:00+00:00,2026-09-13T03:00:00+00:00,,2026-09-13T03:10:00+00:00,,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,3,,13,2026-09-13T08:10:00+00:00,10.0,,,,,Lufthansa,LH,DLH,5227,LH5227,DLH5227,,,,,300A63,ita airways,az,ity,769,az769,ity769
2026-09-13,scheduled,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,17,,2026-09-13T02:55:00+00:00,2026-09-13T02:55:00+00:00,,2026-09-13T02:55:00+00:00,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,8,,2026-09-13T19:40:00+00:00,,,,,,Air New Zealand,NZ,ANZ,4318,NZ4318,ANZ4318,,,,,8015A8,air india,ai,aic,308,ai308,aic308
2026-09-13,scheduled,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,17,,2026-09-13T02:55:00+00:00,2026-09-13T02:55:00+00:00,,2026-09-13T02:55:00+00:00,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,8,,2026-09-13T19:40:00+00:00,,,,,,Lufthansa,LH,DLH,5278,LH5278,DLH5278,,,,,8015A8,air india,ai,aic,308,ai308,aic308
2026-09-13,scheduled,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,17,,2026-09-13T02:55:00+00:00,2026-09-13T02:55:00+00:00,,2026-09-13T02:55:00+00:00,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,8,,2026-09-13T19:40:00+00:00,,,,,,Swiss,LX,SWR,4124,LX4124,SWR4124,,,,,8015A8,air india,ai,aic,308,ai308,aic308
2026-09-13,scheduled,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,17,,2026-09-13T02:55:00+00:00,2026-09-13T02:55:00+00:00,,2026-09-13T02:55:00+00:00,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,8,,2026-09-13T19:40:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,1156,ET1156,ETH1156,,,,,8015A8,air india,ai,aic,308,ai308,aic308
2026-09-13,scheduled,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,12,,2026-09-13T02:50:00+00:00,2026-09-13T02:50:00+00:00,,2026-09-13T02:50:00+00:00,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,B22,,2026-09-13T08:30:00+00:00,,,,,,Alitalia,AZ,AZA,4823,AZ4823,AZA4823,,,,,3C4A23,lufthansa,lh,dlh,761,lh761,dlh761
2026-09-13,scheduled,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,12,,2026-09-13T02:50:00+00:00,2026-09-13T02:50:00+00:00,,2026-09-13T02:50:00+00:00,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,B22,,2026-09-13T08:30:00+00:00,,,,,,Air India,AI,AIC,8761,AI8761,AIC8761,,,,,3C4A23,lufthansa,lh,dlh,761,lh761,dlh761
2026-09-13,scheduled,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,12,,2026-09-13T02:50:00+00:00,2026-09-13T02:50:00+00:00,,2026-09-13T02:50:00+00:00,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,B22,,2026-09-13T08:30:00+00:00,,,,,,Air Canada,AC,ACA,9353,AC9353,ACA9353,,,,,3C4A23,lufthansa,lh,dlh,761,lh761,dlh761
