flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-07-17,scheduled,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,,,,2026-07-17T00:05:00+00:00,2026-07-17T00:05:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-07-17T02:35:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9001,CF9001,CYZ9001,,,,,,,,,,,
2026-07-17,scheduled,,,Yantai,Asia/Shanghai,YNT,ZSYT,,,,2026-07-17T00:05:00+00:00,2026-07-17T00:05:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,,,,2026-07-17T03:00:00+00:00,,,,,,Central Airlines,I9,HLF,8871,I98871,HLF8871,,,,,,,,,,,
2026-07-17,scheduled,,,Yiwu,Asia/Shanghai,YIW,ZSYW,,,,2026-07-17T00:05:00+00:00,2026-07-17T00:05:00+00:00,,,,Diosdado Macapagal International (Clark International),Asia/Manila,CRK,RPLC,,,,2026-07-17T02:55:00+00:00,,,,,,China Postal Airlines,CF,CYZ,287,CF287,CYZ287,,,,,,,,,,,
2026-07-17,scheduled,,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-07-17T00:05:00+00:00,2026-07-17T00:05:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-07-17T01:55:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9033,CF9033,CYZ9033,,,,,,,,,,,
2026-07-17,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,,,2026-07-17T00:05:00+00:00,2026-07-17T00:05:00+00:00,,,,San Francisco International,America/Los_Angeles,SFO,KSFO,I,,,2026-07-16T21:00:00+00:00,,,,,,STARLUX,JX,SJX,12,JX12,SJX12,,,,,,,,,,,
2026-07-17,scheduled,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,,2026-07-17T00:05:00+00:00,2026-07-17T00:05:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-07-17T01:55:00+00:00,,,,,,SF Airlines,O3,CSS,7013,O37013,CSS7013,,,,,,,,,,,
2026-07-17,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-07-17T00:05:00+00:00,2026-07-17T00:05:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,7,2026-07-17T01:10:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,107,ZH107,CSZ107,,,,,,,,,,,
2026-07-17,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,F,,2026-07-17T00:05:00+00:00,2026-07-17T00:05:00+00:00,,,,Haikou,Asia/Shanghai,HAK,ZJHK,1,,6,2026-07-17T01:15:00+00:00,,,,,,Donghai Airlines,DZ,EPA,6261,DZ6261,EPA6261,,,,,,,,,,,
2026-07-17,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,F,,2026-07-17T00:05:00+00:00,2026-07-17T00:05:00+00:00,,,,Haikou,Asia/Shanghai,HAK,ZJHK,1,,5,2026-07-17T01:15:00+00:00,,,,,,Donghai Airlines,DZ,EPA,6259,DZ6259,EPA6259,,,,,,,,,,,
2026-07-17,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-17T00:05:00+00:00,2026-07-17T00:05:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,,,2026-07-17T06:45:00+00:00,,,,,,Singapore Airlines,SQ,SIA,328,SQ328,SIA328,,,,,,,,,,,
2026-07-17,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-17T00:05:00+00:00,2026-07-17T00:05:00+00:00,,,,Kastrup,Europe/Copenhagen,CPH,EKCH,3,,,2026-07-17T07:10:00+00:00,,,,,,Singapore Airlines,SQ,SIA,352,SQ352,SIA352,,,,,,,,,,,
