flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-26,scheduled,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,1-12,,2026-08-26T01:05:00+00:00,2026-08-26T01:05:00+00:00,,,,Shenyang,Asia/Shanghai,SHE,ZYTX,,,,2026-08-26T00:30:00+00:00,,,,,,Chengdu Airlines,EU,UEA,2732,EU2732,UEA2732,,,,,,,,,,,
2026-08-26,scheduled,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-08-26T00:35:00+00:00,2026-08-26T00:35:00+00:00,,,,Harbin,Asia/Shanghai,HRB,ZYHB,,,,2026-08-26T00:05:00+00:00,,,,,,Aeroflot,SU,AFL,6645,SU6645,AFL6645,,,,,,,,,,,
2026-08-26,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-26T01:05:00+00:00,2026-08-26T01:05:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-26T01:35:00+00:00,,,,,,Qantas,QF,QFA,7420,QF7420,QFA7420,,,,,,,,,,,
2026-08-26,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-26T00:45:00+00:00,2026-08-26T00:45:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-26T02:20:00+00:00,,,,,,Qantas,QF,QFA,7488,QF7488,QFA7488,,,,,,,,,,,
2026-08-26,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-26T00:25:00+00:00,2026-08-26T00:25:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-26T02:00:00+00:00,,,,,,Qantas,QF,QFA,7445,QF7445,QFA7445,,,,,,,,,,,
2026-08-26,scheduled,,,Tontouta,Pacific/Noumea,NOU,NWWW,,,,2026-08-26T01:30:00+00:00,2026-08-26T01:30:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-08-26T07:55:00+00:00,,,,,,Aircalin,SB,ACI,500,SB500,ACI500,,,,,,,,,,,
2026-08-26,scheduled,,,Kansai International,Asia/Tokyo,KIX,RJBB,,,,2026-08-26T00:00:00+00:00,2026-08-26T00:00:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-08-26T01:40:00+00:00,,,,,,SF Airlines,O3,CSS,272,O3272,CSS272,,,,,,,,,,,
2026-08-26,scheduled,,,Novyy,Asia/Vladivostok,KHV,UHHH,A,,,2026-08-26T00:15:00+00:00,2026-08-26T00:15:00+00:00,,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-08-26T01:00:00+00:00,,,,,,IrAero,IO,IAE,6587,IO6587,IAE6587,,,,,,,,,,,
2026-08-26,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-08-26T00:05:00+00:00,2026-08-26T00:05:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-08-26T02:50:00+00:00,,,,,,Korean Air,KE,KAL,319,KE319,KAL319,,,,,,,,,,,
2026-08-26,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,18,,2026-08-26T00:05:00+00:00,2026-08-26T00:05:00+00:00,,2026-08-26T00:05:00+00:00,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-08-26T02:45:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,308,OM308,MGL308,,,,,,,,,,,
2026-08-26,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-26T00:05:00+00:00,2026-08-26T00:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-08-26T06:10:00+00:00,,,,,,Japan Airlines,JL,JTL,35,JL35,JTL35,,,,,,,,,,,
2026-08-26,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-26T00:05:00+00:00,2026-08-26T00:05:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-08-26T02:15:00+00:00,,,,,,Juneyao Air,HO,DKH,1386,HO1386,DKH1386,,,,,,,,,,,
2026-08-26,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-26T00:05:00+00:00,2026-08-26T00:05:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-08-26T05:40:00+00:00,,,,,,Emirates,EK,UAE,313,EK313,UAE313,,,,,,,,,,,
2026-08-26,scheduled,,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-08-26T00:50:00+00:00,2026-08-26T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,208,,2026-08-26T04:30:00+00:00,,,,,,Jin Air,LJ,JNA,916,LJ916,JNA916,,,,,71C244,,,,,,
2026-08-26,scheduled,,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-08-26T00:50:00+00:00,2026-08-26T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,208,,2026-08-26T04:30:00+00:00,,,,,,Korean Air,KE,KAL,5780,KE5780,KAL5780,,,,,71C244,jin air,lj,jna,916,lj916,jna916
2026-08-26,scheduled,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-26T01:00:00+00:00,2026-08-26T01:00:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-26T03:25:00+00:00,,,,,,Qantas,QF,QFA,7330,QF7330,QFA7330,,,,,,,,,,,
2026-08-26,scheduled,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-26T00:50:00+00:00,2026-08-26T00:50:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-26T04:10:00+00:00,,,,,,Qantas,QF,QFA,7305,QF7305,QFA7305,,,,,,,,,,,
2026-08-26,scheduled,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-26T00:30:00+00:00,2026-08-26T00:30:00+00:00,,2026-08-26T00:30:00+00:00,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-26T02:31:00+00:00,,,,,,Texel Air,,TFX,42,,TFX42,,,,,C842C7,,,,,,
2026-08-26,scheduled,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-26T00:20:00+00:00,2026-08-26T00:20:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,,,,2026-08-26T03:45:00+00:00,,,,,,Qantas,QF,QFA,7396,QF7396,QFA7396,,,,,,,,,,,
2026-08-26,scheduled,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-26T01:00:00+00:00,2026-08-26T01:00:00+00:00,,2026-08-26T01:00:00+00:00,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-26T02:57:00+00:00,,,,,,Team Global Express,,TFX,23,,TFX23,,,,,C82AE2,,,,,,
2026-08-26,scheduled,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,18,,2026-08-26T00:35:00+00:00,2026-08-26T00:35:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-08-26T07:05:00+00:00,,,,,,Cebu Pacific,5J,CEB,50,5J50,CEB50,,,,,7584A9,,,,,,
2026-08-26,scheduled,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-26T00:35:00+00:00,2026-08-26T00:35:00+00:00,,,,Auckland International,Pacific/Auckland,AKL,NZAA,,,,2026-08-26T06:05:00+00:00,,,,,,Qantas,QF,QFA,7527,QF7527,QFA7527,,,,,,,,,,,
2026-08-26,scheduled,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-26T00:30:00+00:00,2026-08-26T00:30:00+00:00,,2026-08-26T00:30:00+00:00,,Launceston,Australia/Hobart,LST,YMLT,,,,2026-08-26T01:20:00+00:00,,,,,,Team Global Express,,TFX,93,,TFX93,,,,,C82AE4,,,,,,
2026-08-26,scheduled,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,9,,2026-08-26T00:30:00+00:00,2026-08-26T00:30:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-08-26T06:05:00+00:00,,,,,,VietJet Air,VJ,VJC,82,VJ82,VJC82,,,,,,,,,,,
2026-08-26,scheduled,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,7,,2026-08-26T00:30:00+00:00,2026-08-26T00:30:00+00:00,,2026-08-26T00:30:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,2,,,2026-08-26T07:10:00+00:00,,,,,,AirAsia,AK,AXM,213,AK213,AXM213,,,,,75026B,,,,,,
2026-08-26,scheduled,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,8,,2026-08-26T00:25:00+00:00,2026-08-26T00:25:00+00:00,,2026-08-26T00:25:00+00:00,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2026-08-26T07:05:00+00:00,,,,,,Vietnam Airlines,VN,HVN,778,VN778,HVN778,,,,,888124,,,,,,
2026-08-26,scheduled,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,,,2026-08-26T00:05:00+00:00,2026-08-26T00:05:00+00:00,,2026-08-26T00:05:00+00:00,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-08-26T06:50:00+00:00,,,,,,Cathay Pacific,CX,CPA,156,CX156,CPA156,,,,,,,,,,,
2026-08-26,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,15,,2026-08-26T00:25:00+00:00,2026-08-26T00:25:00+00:00,,2026-08-26T00:25:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-26T07:55:00+00:00,,,,,,Oman Air,WY,OMA,5585,WY5585,OMA5585,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-26,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,15,,2026-08-26T00:25:00+00:00,2026-08-26T00:25:00+00:00,,2026-08-26T00:25:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-26T07:55:00+00:00,,,,,,SriLankan Airlines,UL,ALK,2120,UL2120,ALK2120,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-26,scheduled,,,Gold Coast (coolangatta),Australia/Brisbane,OOL,YBCG,,,,2026-08-26T00:00:00+00:00,2026-08-26T00:00:00+00:00,,2026-08-26T00:00:00+00:00,,Gold Coast (coolangatta),Australia/Brisbane,OOL,YBCG,,,,2026-08-26T02:00:00+00:00,,,,,,empty,,,,,,,,,,7C05D2,,,,,,
2026-08-26,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,15,,2026-08-26T00:25:00+00:00,2026-08-26T00:25:00+00:00,,2026-08-26T00:25:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-26T07:55:00+00:00,,,,,,Turkish Airlines,TK,THY,7902,TK7902,THY7902,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-26,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,15,,2026-08-26T00:25:00+00:00,2026-08-26T00:25:00+00:00,,2026-08-26T00:25:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-26T07:55:00+00:00,,,,,,Thai Airways,TG,THA,5002,TG5002,THA5002,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-26,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,15,,2026-08-26T00:25:00+00:00,2026-08-26T00:25:00+00:00,,2026-08-26T00:25:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-26T07:55:00+00:00,,,,,,Qatar Airways,QR,QTR,4970,QR4970,QTR4970,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-26,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,15,,2026-08-26T00:25:00+00:00,2026-08-26T00:25:00+00:00,,2026-08-26T00:25:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-26T07:55:00+00:00,,,,,,KLM,KL,KLM,4096,KL4096,KLM4096,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-26,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,15,,2026-08-26T00:25:00+00:00,2026-08-26T00:25:00+00:00,,2026-08-26T00:25:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-26T07:55:00+00:00,,,,,,Fly Sky Airlines,FY,FSQ,7170,FY7170,FSQ7170,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-26,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,15,,2026-08-26T00:25:00+00:00,2026-08-26T00:25:00+00:00,,2026-08-26T00:25:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-26T07:55:00+00:00,,,,,,Myanmar Airways International,8M,MMA,9588,8M9588,MMA9588,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-26,scheduled,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,15,,2026-08-26T00:25:00+00:00,2026-08-26T00:25:00+00:00,,2026-08-26T00:25:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-26T07:55:00+00:00,,,,,,Malaysia Airlines,MH,MAS,132,MH132,MAS132,,,,,,,,,,,
2026-08-25,scheduled,,,Miramare,Europe/Rome,RMI,LIPR,,,,2026-08-25T14:50:00+00:00,2026-08-25T14:50:00+00:00,,2026-08-25T14:50:00+00:00,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-25T18:05:00+00:00,,,,,,Wizz Air,W4,WMT,3954,W43954,WMT3954,,,,,471DAB,,,,,,
2026-08-25,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,T,,2026-08-25T20:10:00+00:00,2026-08-25T20:10:00+00:00,,2026-08-25T20:10:00+00:00,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-08-25T21:30:00+00:00,,,,,,Qantas,QF,QFA,8370,QF8370,QFA8370,,,,,,emirates,ek,uae,370,ek370,uae370
2026-08-25,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,258,,2026-08-25T20:20:00+00:00,2026-08-25T20:20:00+00:00,,2026-08-25T20:20:00+00:00,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-08-25T23:05:00+00:00,,,,,,Korean Air,KE,KAL,5511,KE5511,KAL5511,,,,,,asiana airlines,oz,aar,567,oz567,aar567
2026-08-25,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,258,,2026-08-25T20:20:00+00:00,2026-08-25T20:20:00+00:00,,2026-08-25T20:20:00+00:00,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-08-25T23:05:00+00:00,,,,,,Etihad Airways,EY,ETD,8460,EY8460,ETD8460,,,,,,asiana airlines,oz,aar,567,oz567,aar567
2026-08-25,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,4,65,,2026-08-25T21:05:00+00:00,2026-08-25T21:05:00+00:00,,2026-08-25T21:05:00+00:00,,Yichun Mingyueshan Airport,,YIC,ZSYC,,,,2026-08-25T22:35:00+00:00,,,,,,Kunming Airlines,KY,KNA,6900,KY6900,KNA6900,,,,,7811DC,tibet airlines,tv,tba,9890,tv9890,tba9890
2026-08-25,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,4,65,,2026-08-25T21:05:00+00:00,2026-08-25T21:05:00+00:00,,2026-08-25T21:05:00+00:00,,Yichun Mingyueshan Airport,,YIC,ZSYC,,,,2026-08-25T22:35:00+00:00,,,,,,Chengdu Airlines,EU,UEA,8000,EU8000,UEA8000,,,,,7811DC,tibet airlines,tv,tba,9890,tv9890,tba9890
2026-08-25,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-25T17:10:00+00:00,2026-08-25T17:10:00+00:00,,2026-08-25T17:25:00+00:00,,Stansted,Europe/London,STN,EGSS,,,,2026-08-25T18:40:00+00:00,15.0,,,,,FlyOne,5F,FIA,5547,5F5547,FIA5547,,,,,504E86,,,,,,
2026-08-25,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-25T22:55:00+00:00,2026-08-25T22:55:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-08-26T00:25:00+00:00,,,,,,Lucky Air,8L,LKE,9722,8L9722,LKE9722,,,,,780E9A,,,,,,
2026-08-25,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-25T22:40:00+00:00,2026-08-25T22:40:00+00:00,,,,Nanchang,Asia/Shanghai,KHN,ZSCN,T2,,6,2026-08-26T00:50:00+00:00,,,,,,Jiangxi Air,RY,CJX,6666,RY6666,CJX6666,,,,,780D5C,,,,,,
2026-08-25,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-25T22:20:00+00:00,2026-08-25T22:20:00+00:00,,,,Lijiang,Asia/Shanghai,LJG,ZPLJ,T1,,,2026-08-25T23:40:00+00:00,,,,,,Capital Airlines,JD,CBJ,5116,JD5116,CBJ5116,,,,,780D7E,,,,,,
2026-08-25,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,"B,C",,2026-08-25T22:15:00+00:00,2026-08-25T22:15:00+00:00,,,,Don Muang,Asia/Bangkok,DMK,VTBD,1,,,2026-08-26T00:15:00+00:00,,,,,,SAS Connect,SL,SZS,933,SL933,SZS933,,,,,,,,,,,
2026-08-25,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,G,,2026-08-25T22:15:00+00:00,2026-08-25T22:15:00+00:00,,2026-08-25T22:15:00+00:00,,,,NNG,ZGNN,T2,,,2026-08-25T23:55:00+00:00,,,,,,China Southern Airlines,CZ,CSN,3242,CZ3242,CSN3242,,,,,781129,,,,,,
2026-08-25,cancelled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,T2,,,2026-08-25T22:10:00+00:00,2026-08-25T22:10:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-08-26T01:00:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,9416,ZH9416,CSZ9416,,,,,,,,,,,
2026-08-25,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,T1,,,2026-08-25T22:10:00+00:00,2026-08-25T22:10:00+00:00,,,,Los Angeles International,America/Los_Angeles,LAX,KLAX,TBIT,,,2026-08-25T20:30:00+00:00,,,,,,Sichuan Airlines,3U,CSC,3837,3U3837,CSC3837,,,,,,,,,,,
2026-08-25,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,30,,2026-08-25T16:25:00+00:00,2026-08-25T16:25:00+00:00,,2026-08-25T16:46:00+00:00,,Harbin,Asia/Shanghai,HRB,ZYHB,T2,,,2026-08-25T20:15:00+00:00,21.0,,,,,Shenzhen Airlines,ZH,CSZ,4935,ZH4935,CSZ4935,,,,,,air china,ca,cca,2735,ca2735,cca2735
2026-08-25,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,30,,2026-08-25T16:25:00+00:00,2026-08-25T16:25:00+00:00,,2026-08-25T16:46:00+00:00,,Harbin,Asia/Shanghai,HRB,ZYHB,T2,,,2026-08-25T20:15:00+00:00,21.0,,,,,Shandong Airlines,SC,CDG,5392,SC5392,CDG5392,,,,,,air china,ca,cca,2735,ca2735,cca2735
2026-08-25,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,207,,2026-08-25T16:15:00+00:00,2026-08-25T16:15:00+00:00,,2026-08-25T16:06:00+00:00,,Hangzhou,Asia/Shanghai,HGH,ZSHC,4,,17,2026-08-25T18:40:00+00:00,,,,,,China Eastern Airlines,MU,CES,3339,MU3339,CES3339,,,,,781078,sichuan airlines,3u,csc,6933,3u6933,csc6933
2026-08-25,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,207,,2026-08-25T16:15:00+00:00,2026-08-25T16:15:00+00:00,,2026-08-25T16:06:00+00:00,,Hangzhou,Asia/Shanghai,HGH,ZSHC,4,,17,2026-08-25T18:40:00+00:00,,,,,,Xiamen Air,MF,CXA,4785,MF4785,CXA4785,,,,,781078,sichuan airlines,3u,csc,6933,3u6933,csc6933
