flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-16,,,,Moree,Australia/Sydney,MRZ,YMOR,,,,2026-08-16T19:00:00+00:00,2026-08-16T19:00:00+00:00,,,,Gold Coast (coolangatta),Australia/Brisbane,OOL,YBCG,,,,2026-08-13T13:15:00+00:00,,,,,,empty,,,,,,,,,,,,,,,,
2026-08-15,scheduled,,,Calgary International Airport,America/Edmonton,YYC,CYYC,,C51,,2026-08-15T01:00:00+00:00,2026-08-15T01:00:00+00:00,,,,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,3,B39,1,2026-08-15T06:55:00+00:00,,,,,,WestJet,WS,WJA,622,WS622,WJA622,,,,,C083AA,,,,,,
2026-08-15,scheduled,,,Calgary International Airport,America/Edmonton,YYC,CYYC,,C53,,2026-08-15T01:00:00+00:00,2026-08-15T01:00:00+00:00,,,,Pierre Elliott Trudeau International,America/Montreal,YUL,CYUL,,52,,2026-08-15T07:10:00+00:00,10.0,,,,,Air Canada,AC,ACA,328,AC328,ACA328,,,,,C064D8,,,,,,
2026-08-15,scheduled,,,Calgary International Airport,America/Edmonton,YYC,CYYC,,C58,,2026-08-15T00:55:00+00:00,2026-08-15T00:55:00+00:00,,,,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,1,D43,4,2026-08-15T06:44:00+00:00,10.0,,,,,Air Canada,AC,ACA,156,AC156,ACA156,,,,,C05BD5,,,,,,
2026-08-15,scheduled,,,Calgary International Airport,America/Edmonton,YYC,CYYC,,D71,,2026-08-15T00:50:00+00:00,2026-08-15T00:50:00+00:00,,,,Pierre Elliott Trudeau International,America/Montreal,YUL,CYUL,,,,2026-08-15T07:05:00+00:00,,,,,,WestJet,WS,WJA,568,WS568,WJA568,,,,,C03E07,,,,,,
2026-08-15,scheduled,,,Calgary International Airport,America/Edmonton,YYC,CYYC,,A20,,2026-08-15T00:50:00+00:00,2026-08-15T00:50:00+00:00,,,,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,3,B2C,4,2026-08-15T06:40:00+00:00,,,,,,Flair Airlines,F8,FLE,628,F8628,FLE628,,,,,,,,,,,
2026-08-15,scheduled,,,Calgary International Airport,America/Edmonton,YYC,CYYC,,D72,,2026-08-15T00:20:00+00:00,2026-08-15T00:20:00+00:00,,,,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,I,F5,,2026-08-15T06:45:00+00:00,10.0,,,,,WestJet,WS,WJA,1992,WS1992,WJA1992,,,,,C071A4,,,,,,
2026-08-15,scheduled,,,Calgary International Airport,America/Edmonton,YYC,CYYC,,D74,,2026-08-15T00:15:00+00:00,2026-08-15T00:15:00+00:00,,,,Halifax International,America/Halifax,YHZ,CYHZ,,20,,2026-08-15T08:10:00+00:00,,,,,,WestJet,WS,WJA,674,WS674,WJA674,,,,,C0669E,,,,,,
2026-08-15,scheduled,,,Techo International Airport,Asia/Phnom_Penh,KTI,VDTI,,,,2026-08-15T13:00:00+00:00,2026-08-15T13:00:00+00:00,,,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-08-15T13:55:00+00:00,,,,,,Cambodia Airways,KR,KME,805,KR805,KME805,,,,,,,,,,,
2026-08-15,scheduled,,,Utica N Railway,America/New_York,NGQ,ZUAL,,,,2026-08-15T11:20:00+00:00,2026-08-15T11:20:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-15T15:00:00+00:00,,,,,,Tibet Airlines,TV,TBA,9748,TV9748,TBA9748,,,,,781E38,,,,,,
2026-08-15,scheduled,,,Aba Hongyuan Airport,,AHJ,ZUHY,,1-4,,2026-08-15T13:50:00+00:00,2026-08-15T13:50:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-15T14:55:00+00:00,,,,,,Air China,CA,CCA,2536,CA2536,CCA2536,,,,,,,,,,,
2026-08-15,scheduled,,,Shashi,Asia/Shanghai,SHS,ZHJZ,,,,2026-08-15T12:50:00+00:00,2026-08-15T12:50:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-15T14:35:00+00:00,,,,,,Loong Air,GJ,CDC,8893,GJ8893,CDC8893,,,,,,,,,,,
2026-08-15,scheduled,,,Shanghai,Asia/Shanghai,HFE,ZSOF,,T,,2026-08-15T08:15:00+00:00,2026-08-15T08:15:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-15T10:40:00+00:00,,,,,,West Air,PN,CHB,6483,PN6483,CHB6483,,,,,7806FB,,,,,,
2026-08-15,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,328,,2026-08-15T13:15:00+00:00,2026-08-15T13:15:00+00:00,,,,Yichun Mingyueshan Airport,,YIC,ZSYC,,,,2026-08-15T14:50:00+00:00,,,,,,Shandong Airlines,SC,CDG,9147,SC9147,CDG9147,,,,,,shenzhen airlines,zh,csz,9111,zh9111,csz9111
2026-08-15,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,328,,2026-08-15T13:15:00+00:00,2026-08-15T13:15:00+00:00,,,,Yichun Mingyueshan Airport,,YIC,ZSYC,,,,2026-08-15T14:50:00+00:00,,,,,,Air China,CA,CCA,3411,CA3411,CCA3411,,,,,,shenzhen airlines,zh,csz,9111,zh9111,csz9111
2026-08-15,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,4,,2026-08-15T10:05:00+00:00,2026-08-15T10:05:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-08-15T11:45:00+00:00,,,,,,Turkish Airlines,TK,THY,270,TK270,THY270,,,,,,,,,,,
2026-08-15,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-15T09:40:00+00:00,2026-08-15T09:40:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-08-15T10:55:00+00:00,,,,,,Tarom,RO,ROT,204,RO204,ROT204,,,,,,,,,,,
2026-08-15,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-15T09:40:00+00:00,2026-08-15T09:40:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-08-15T10:55:00+00:00,,,,,,El Al,LY,ELY,9498,LY9498,ELY9498,,,,,,tarom,ro,rot,204,ro204,rot204
2026-08-15,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-15T09:40:00+00:00,2026-08-15T09:40:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-08-15T10:55:00+00:00,,,,,,KLM,KL,KLM,2705,KL2705,KLM2705,,,,,,tarom,ro,rot,204,ro204,rot204
2026-08-15,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-15T09:40:00+00:00,2026-08-15T09:40:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-08-15T10:55:00+00:00,,,,,,AirSERBIA,JU,ASL,7604,JU7604,ASL7604,,,,,,tarom,ro,rot,204,ro204,rot204
2026-08-15,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-15T09:35:00+00:00,2026-08-15T09:35:00+00:00,,,,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,,,,2026-08-15T11:15:00+00:00,,,,,,Wizz Air,W4,WMT,3963,W43963,WMT3963,,,,,4D204B,,,,,,
2026-08-15,scheduled,,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-08-15T14:05:00+00:00,2026-08-15T14:05:00+00:00,,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,2,,,2026-08-15T16:00:00+00:00,,,,,,Air Cambodia,K6,KHV,840,K6840,KHV840,,,,,,,,,,,
2026-08-15,scheduled,,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-08-15T14:05:00+00:00,2026-08-15T14:05:00+00:00,,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,2,,,2026-08-15T16:00:00+00:00,,,,,,Vietnam Airlines,VN,HVN,3828,VN3828,HVN3828,,,,,,air cambodia,k6,khv,840,k6840,khv840
2026-08-15,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-15T15:05:00+00:00,2026-08-15T15:05:00+00:00,,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,,,2026-08-15T17:40:00+00:00,,,,,,Xiamen Air,MF,CXA,8422,MF8422,CXA8422,,,,,,,,,,,
2026-08-15,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-15T15:05:00+00:00,2026-08-15T15:05:00+00:00,,,,Jiujiang,Asia/Shanghai,JIU,ZSJJ,,,,2026-08-15T17:05:00+00:00,,,,,,Colorful Guizhou Airlines,GY,CGZ,7209,GY7209,CGZ7209,,,,,,,,,,,
2026-08-15,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-15T15:05:00+00:00,2026-08-15T15:05:00+00:00,,,,Kashi,Asia/Shanghai,KHG,ZWSH,,,,2026-08-15T19:55:00+00:00,,,,,,China Southern Airlines,CZ,CSN,5704,CZ5704,CSN5704,,,,,,,,,,,
2026-08-15,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-15T15:00:00+00:00,2026-08-15T15:00:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,45,2026-08-15T17:35:00+00:00,,,,,,Sichuan Airlines,3U,CSC,6995,3U6995,CSC6995,,,,,7813FD,,,,,,
2026-08-15,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-15T15:00:00+00:00,2026-08-15T15:00:00+00:00,,,,Zhengzhou,Asia/Shanghai,CGO,ZHCC,2,,,2026-08-15T17:05:00+00:00,,,,,,Sichuan Airlines,3U,CSC,6737,3U6737,CSC6737,,,,,,,,,,,
2026-08-15,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-15T15:00:00+00:00,2026-08-15T15:00:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-08-15T17:10:00+00:00,,,,,,China Eastern Airlines,MU,CES,9893,MU9893,CES9893,,,,,78069D,,,,,,
2026-08-15,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-15T15:00:00+00:00,2026-08-15T15:00:00+00:00,,,,Yiwu,Asia/Shanghai,YIW,ZSYW,,,,2026-08-15T17:30:00+00:00,,,,,,Colorful Guizhou Airlines,GY,CGZ,7279,GY7279,CGZ7279,,,,,,,,,,,
2026-08-15,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-15T14:55:00+00:00,2026-08-15T14:55:00+00:00,,,,,,JHG,ZPJH,,,,2026-08-15T16:45:00+00:00,,,,,,Sichuan Airlines,3U,CSC,6655,3U6655,CSC6655,,,,,,,,,,,
2026-08-15,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-15T14:55:00+00:00,2026-08-15T14:55:00+00:00,,,,Yining,Asia/Shanghai,YIN,ZWYN,,,,2026-08-15T19:25:00+00:00,,,,,,China Eastern Airlines,MU,CES,6175,MU6175,CES6175,,,,,7813E7,,,,,,
2026-08-15,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,,,,2026-08-15T14:55:00+00:00,2026-08-15T14:55:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,2,,,2026-08-15T19:35:00+00:00,,,,,,AirAsia,AK,AXM,321,AK321,AXM321,,,,,7502CD,,,,,,
