flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared
2026-07-23,scheduled,,Zhuhai Airport,Asia/Shanghai,ZUH,ZGSD,,,,2026-07-23T15:50:00+00:00,2026-07-23T15:50:00+00:00,,,,Jinan,Asia/Shanghai,TNA,ZSJN,,,,2026-07-23T18:40:00+00:00,120.0,,,,,Shenzhen Airlines,ZH,CSZ,2532,ZH2532,CSZ2532,shandong airlines,sc,cdg,1196,sc1196,cdg1196,,,,,,
2026-07-23,scheduled,,,,WGN,ZGSY,,1,,2026-07-23T15:30:00+00:00,2026-07-23T15:30:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,10,2026-07-23T17:00:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,9438,ZH9438,CSZ9438,,,,,,,,,,,,
2026-07-23,scheduled,,,,WGN,ZGSY,,1,,2026-07-23T15:30:00+00:00,2026-07-23T15:30:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,10,2026-07-23T17:00:00+00:00,,,,,,Shandong Airlines,SC,CDG,9838,SC9838,CDG9838,shenzhen airlines,zh,csz,9438,zh9438,csz9438,,,,,,
2026-07-23,active,,,,WGN,ZGSY,,1,,2026-07-23T09:20:00+00:00,2026-07-23T09:20:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-23T10:55:00+00:00,,,,,,Shandong Airlines,SC,CDG,9837,SC9837,CDG9837,shenzhen airlines,zh,csz,9437,zh9437,csz9437,,,,780F74,,
2026-07-23,scheduled,,Utapao,Asia/Bangkok,UTP,VTBU,,,,2026-07-23T13:00:00+00:00,2026-07-23T13:00:00+00:00,,,,Phuket International,Asia/Bangkok,HKT,VTSP,D,,9,2026-07-23T14:40:00+00:00,,,,,,Oman Air,WY,OMA,5817,WY5817,OMA5817,bangkok airways,pg,bkp,281,pg281,bkp281,,,,,,
2026-07-23,scheduled,,Utapao,Asia/Bangkok,UTP,VTBU,,,,2026-07-23T13:00:00+00:00,2026-07-23T13:00:00+00:00,,,,Phuket International,Asia/Bangkok,HKT,VTSP,D,,9,2026-07-23T14:40:00+00:00,,,,,,Turkish Airlines,TK,THY,7589,TK7589,THY7589,bangkok airways,pg,bkp,281,pg281,bkp281,,,,,,
2026-07-23,scheduled,,Utapao,Asia/Bangkok,UTP,VTBU,,,,2026-07-23T13:00:00+00:00,2026-07-23T13:00:00+00:00,,,,Phuket International,Asia/Bangkok,HKT,VTSP,D,,9,2026-07-23T14:40:00+00:00,,,,,,Thai Airways,TG,THA,5783,TG5783,THA5783,bangkok airways,pg,bkp,281,pg281,bkp281,,,,,,
2026-07-23,scheduled,,Utapao,Asia/Bangkok,UTP,VTBU,,,,2026-07-23T13:00:00+00:00,2026-07-23T13:00:00+00:00,,,,Phuket International,Asia/Bangkok,HKT,VTSP,D,,9,2026-07-23T14:40:00+00:00,,,,,,Qatar Airways,QR,QTR,4431,QR4431,QTR4431,bangkok airways,pg,bkp,281,pg281,bkp281,,,,,,
2026-07-23,scheduled,,Utapao,Asia/Bangkok,UTP,VTBU,,,,2026-07-23T13:00:00+00:00,2026-07-23T13:00:00+00:00,,,,Phuket International,Asia/Bangkok,HKT,VTSP,D,,9,2026-07-23T14:40:00+00:00,,,,,,Etihad Airways,EY,ETD,7653,EY7653,ETD7653,bangkok airways,pg,bkp,281,pg281,bkp281,,,,,,
2026-07-23,scheduled,,Utapao,Asia/Bangkok,UTP,VTBU,,,,2026-07-23T13:00:00+00:00,2026-07-23T13:00:00+00:00,,,,Phuket International,Asia/Bangkok,HKT,VTSP,D,,9,2026-07-23T14:40:00+00:00,,,,,,Emirates,EK,UAE,4528,EK4528,UAE4528,bangkok airways,pg,bkp,281,pg281,bkp281,,,,,,
2026-07-23,scheduled,,Trang,Asia/Bangkok,TST,VTST,,,,2026-07-23T14:55:00+00:00,2026-07-23T14:55:00+00:00,,,,Don Muang,Asia/Bangkok,DMK,VTBD,2,,,2026-07-23T16:20:00+00:00,,,,,,Nok Air,DD,NOK,593,DD593,NOK593,,,,,,,,,,,,
2026-07-23,scheduled,,Dong Tac,Asia/Ho_Chi_Minh,TBB,VVTH,,,,2026-07-23T13:50:00+00:00,2026-07-23T13:50:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-07-23T15:35:00+00:00,,,,,,Vietnam Airlines,VN,HVN,1650,VN1650,HVN1650,,,,,,,,,,,,
2026-07-23,scheduled,,Salem,Asia/Kolkata,SXV,VOSM,,,,2026-07-23T12:55:00+00:00,2026-07-23T12:55:00+00:00,,,,Hyderabad Airport,Asia/Kolkata,HYD,VOHS,,,6,2026-07-23T14:45:00+00:00,5.0,,,,,IndiGo,6E,IGO,7923,6E7923,IGO7923,,,,,,,,,,80149F,,
2026-07-23,scheduled,,Barapani,Asia/Kolkata,SHL,VEBI,,,,2026-07-23T13:05:00+00:00,2026-07-23T13:05:00+00:00,,,,Netaji Subhas Chandra,Asia/Kolkata,CCU,VECC,,,,2026-07-23T14:45:00+00:00,5.0,,,,,IndiGo,6E,IGO,7314,6E7314,IGO7314,,,,,,,,,,801415,,
2026-07-23,scheduled,,Nadym,Asia/Yekaterinburg,NYM,USMM,,,,2026-07-23T10:35:00+00:00,2026-07-23T10:35:00+00:00,,,,Domodedovo,Europe/Moscow,DME,UUDD,,,,2026-07-23T12:10:00+00:00,,,,,,Yamal Airlines,YC,LLM,174,YC174,LLM174,,,,,,,,,,,,
2026-07-23,scheduled,,Lincang,Asia/Shanghai,LNJ,ZPLC,,2,,2026-07-23T11:50:00+00:00,2026-07-23T11:50:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,6,2026-07-23T15:05:00+00:00,,,,,,Etihad Airways,EY,ETD,5907,EY5907,ETD5907,china eastern airlines,mu,ces,9701,mu9701,ces9701,,,,780C5F,,
2026-07-23,scheduled,,Lincang,Asia/Shanghai,LNJ,ZPLC,,2,,2026-07-23T11:50:00+00:00,2026-07-23T11:50:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,6,2026-07-23T15:05:00+00:00,,,,,,Xiamen Air,MF,CXA,7860,MF7860,CXA7860,china eastern airlines,mu,ces,9701,mu9701,ces9701,,,,780C5F,,
2026-07-23,scheduled,,Lincang,Asia/Shanghai,LNJ,ZPLC,,3,,2026-07-23T11:45:00+00:00,2026-07-23T11:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-23T13:20:00+00:00,,,,,,Xiamen Air,MF,CXA,7898,MF7898,CXA7898,china eastern airlines,mu,ces,9749,mu9749,ces9749,,,,780B30,,
2026-07-23,scheduled,,Lincang,Asia/Shanghai,LNJ,ZPLC,,3,,2026-07-23T11:45:00+00:00,2026-07-23T11:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-23T13:20:00+00:00,,,,,,China United Airlines,KN,CUA,6347,KN6347,CUA6347,china eastern airlines,mu,ces,9749,mu9749,ces9749,,,,780B30,,
2026-07-23,scheduled,,Lincang,Asia/Shanghai,LNJ,ZPLC,,3,,2026-07-23T11:45:00+00:00,2026-07-23T11:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-23T13:20:00+00:00,,,,,,Sichuan Airlines,3U,CSC,5477,3U5477,CSC5477,china eastern airlines,mu,ces,9749,mu9749,ces9749,,,,780B30,,
2026-07-23,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,J,,2026-07-23T12:55:00+00:00,2026-07-23T12:55:00+00:00,,,,Fuyang,Asia/Shanghai,FUG,ZSFY,,,,2026-07-23T14:55:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1867,ZH1867,CSZ1867,air china,ca,cca,1867,ca1867,cca1867,,,,,,
2026-07-23,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,J,,2026-07-23T12:55:00+00:00,2026-07-23T12:55:00+00:00,,,,Fuyang,Asia/Shanghai,FUG,ZSFY,,,,2026-07-23T14:55:00+00:00,,,,,,Shandong Airlines,SC,CDG,5644,SC5644,CDG5644,air china,ca,cca,1867,ca1867,cca1867,,,,,,
2026-07-23,scheduled,,Fuyang,Asia/Shanghai,FUG,ZSFY,,A5,,2026-07-23T15:55:00+00:00,2026-07-23T15:55:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-07-23T17:45:00+00:00,,,,,,Air China,CA,CCA,1868,CA1868,CCA1868,,,,,,,,,,,,
2026-07-23,scheduled,,Fuyang,Asia/Shanghai,FUG,ZSFY,,A5,,2026-07-23T15:55:00+00:00,2026-07-23T15:55:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-07-23T17:45:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1868,ZH1868,CSZ1868,air china,ca,cca,1868,ca1868,cca1868,,,,,,
2026-07-23,scheduled,,Fuyang,Asia/Shanghai,FUG,ZSFY,,A5,,2026-07-23T15:55:00+00:00,2026-07-23T15:55:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-07-23T17:45:00+00:00,,,,,,Shandong Airlines,SC,CDG,5643,SC5643,CDG5643,air china,ca,cca,1868,ca1868,cca1868,,,,,,
2026-07-23,scheduled,,Fuyang,Asia/Shanghai,FUG,ZSFY,,A4,,2026-07-23T15:50:00+00:00,2026-07-23T15:50:00+00:00,,,,,,FUO,ZGFS,,,,2026-07-23T18:00:00+00:00,,,,,,China United Airlines,KN,CUA,5788,KN5788,CUA5788,,,,,,,,,,,,
2026-07-23,scheduled,,Fuyang,Asia/Shanghai,FUG,ZSFY,,A4,,2026-07-23T15:50:00+00:00,2026-07-23T15:50:00+00:00,,,,,,FUO,ZGFS,,,,2026-07-23T18:00:00+00:00,,,,,,China Eastern Airlines,MU,CES,8188,MU8188,CES8188,china united airlines,kn,cua,5788,kn5788,cua5788,,,,,,
2026-07-23,scheduled,,Fuyang,Asia/Shanghai,FUG,ZSFY,,A3,,2026-07-23T15:15:00+00:00,2026-07-23T15:15:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-07-23T17:20:00+00:00,,,,,,West Air,PN,CHB,6220,PN6220,CHB6220,,,,,,,,,,780BA6,,
2026-07-23,scheduled,,Fuyang,Asia/Shanghai,FUG,ZSFY,,A5,,2026-07-23T12:00:00+00:00,2026-07-23T12:00:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-07-23T14:20:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,4378,ZH4378,CSZ4378,air china,ca,cca,4226,ca4226,cca4226,,,,780068,,
2026-07-23,scheduled,,Fuyang,Asia/Shanghai,FUG,ZSFY,,A5,,2026-07-23T12:00:00+00:00,2026-07-23T12:00:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-07-23T14:20:00+00:00,,,,,,Shandong Airlines,SC,CDG,5645,SC5645,CDG5645,air china,ca,cca,4226,ca4226,cca4226,,,,780068,,
2026-07-23,scheduled,,Cape Town International,Africa/Johannesburg,CPT,FACT,,A75,,2026-07-23T10:05:00+00:00,2026-07-23T10:05:00+00:00,,,,Lanseria,Africa/Johannesburg,HLA,FALA,,,,2026-07-23T12:20:00+00:00,,,,,,FlySafair,FA,SFR,302,FA302,SFR302,,,,,,,,,,00B097,,
2026-07-23,scheduled,,Cape Town International,Africa/Johannesburg,CPT,FACT,,,,2026-07-23T10:00:00+00:00,2026-07-23T10:00:00+00:00,,,,Oliver Reginald Tambo International (Jan Smuts International),Africa/Johannesburg,JNB,FAOR,,,,2026-07-23T12:00:00+00:00,,,,,,Flexflight,W2,FXT,2022,W22022,FXT2022,,,,,,,,,,,,
2026-07-23,scheduled,,Cape Town International,Africa/Johannesburg,CPT,FACT,,A17,,2026-07-23T10:00:00+00:00,2026-07-23T10:00:00+00:00,,,,Oliver Reginald Tambo International (Jan Smuts International),Africa/Johannesburg,JNB,FAOR,B,C10,,2026-07-23T12:00:00+00:00,,,,,,Lift,GE,GBB,122,GE122,GBB122,,,,,,,,,,008126,,
2026-07-23,scheduled,,Cape Town International,Africa/Johannesburg,CPT,FACT,,A41,,2026-07-23T09:55:00+00:00,2026-07-23T09:55:00+00:00,,,,Oliver Reginald Tambo International (Jan Smuts International),Africa/Johannesburg,JNB,FAOR,B,D2,,2026-07-23T12:00:00+00:00,,,,,,Airlink,4Z,LNK,950,4Z950,LNK950,,,,,,,,,,00834C,,
2026-07-23,scheduled,,Cape Town International,Africa/Johannesburg,CPT,FACT,,A41,,2026-07-23T09:55:00+00:00,2026-07-23T09:55:00+00:00,,,,Oliver Reginald Tambo International (Jan Smuts International),Africa/Johannesburg,JNB,FAOR,B,D2,,2026-07-23T12:00:00+00:00,,,,,,Qantas,QF,QFA,8288,QF8288,QFA8288,airlink,4z,lnk,950,4z950,lnk950,,,,00834C,,
2026-07-23,scheduled,,Cape Town International,Africa/Johannesburg,CPT,FACT,,A41,,2026-07-23T09:45:00+00:00,2026-07-23T09:45:00+00:00,,,,Victoria Falls,Africa/Harare,VFA,FVFA,,,,2026-07-23T12:40:00+00:00,,,,,,Airlink,4Z,LNK,390,4Z390,LNK390,,,,,,,,,,00834D,,
2026-07-23,scheduled,,Cape Town International,Africa/Johannesburg,CPT,FACT,,A41,,2026-07-23T09:45:00+00:00,2026-07-23T09:45:00+00:00,,,,Victoria Falls,Africa/Harare,VFA,FVFA,,,,2026-07-23T12:40:00+00:00,,,,,,United Airlines,UA,UAL,6464,UA6464,UAL6464,airlink,4z,lnk,390,4z390,lnk390,,,,00834D,,
2026-07-23,scheduled,,Cape Town International,Africa/Johannesburg,CPT,FACT,,A41,,2026-07-23T09:45:00+00:00,2026-07-23T09:45:00+00:00,,,,Victoria Falls,Africa/Harare,VFA,FVFA,,,,2026-07-23T12:40:00+00:00,,,,,,Qatar Airways,QR,QTR,5744,QR5744,QTR5744,airlink,4z,lnk,390,4z390,lnk390,,,,00834D,,
2026-07-23,scheduled,,Cape Town International,Africa/Johannesburg,CPT,FACT,,A41,,2026-07-23T09:45:00+00:00,2026-07-23T09:45:00+00:00,,,,Victoria Falls,Africa/Harare,VFA,FVFA,,,,2026-07-23T12:40:00+00:00,,,,,,KLM,KL,KLM,4584,KL4584,KLM4584,airlink,4z,lnk,390,4z390,lnk390,,,,00834D,,
2026-07-23,scheduled,,Cape Town International,Africa/Johannesburg,CPT,FACT,,A41,,2026-07-23T09:45:00+00:00,2026-07-23T09:45:00+00:00,,,,Victoria Falls,Africa/Harare,VFA,FVFA,,,,2026-07-23T12:40:00+00:00,,,,,,British Airways,BA,BAW,6232,BA6232,BAW6232,airlink,4z,lnk,390,4z390,lnk390,,,,00834D,,
2026-07-23,scheduled,,Cape Town International,Africa/Johannesburg,CPT,FACT,,A58,,2026-07-23T09:30:00+00:00,2026-07-23T09:30:00+00:00,,,,Hoedspruit Airport,Africa/Johannesburg,HDS,FAHS,,,,2026-07-23T12:00:00+00:00,30.0,,,,,CemAir,5Z,KEM,991,5Z991,KEM991,,,,,,,,,,008697,,
2026-07-23,scheduled,,Cape Town International,Africa/Johannesburg,CPT,FACT,,A58,,2026-07-23T09:30:00+00:00,2026-07-23T09:30:00+00:00,,,,Hoedspruit Airport,Africa/Johannesburg,HDS,FAHS,,,,2026-07-23T12:00:00+00:00,30.0,,,,,South African Airways,SA,SAA,2466,SA2466,SAA2466,cemair,5z,kem,991,5z991,kem991,,,,008697,,
2026-07-23,scheduled,,Cape Town International,Africa/Johannesburg,CPT,FACT,,A75,,2026-07-23T09:25:00+00:00,2026-07-23T09:25:00+00:00,,,,Oliver Reginald Tambo International (Jan Smuts International),Africa/Johannesburg,JNB,FAOR,B,C11,,2026-07-23T11:30:00+00:00,,,,,,FlySafair,FA,SFR,605,FA605,SFR605,,,,,,,,,,008DE3,,
2026-07-23,scheduled,,Cape Town International,Africa/Johannesburg,CPT,FACT,,A91,,2026-07-23T09:15:00+00:00,2026-07-23T09:15:00+00:00,,,,Sir Seewoosagur Ramgoolam International,Indian/Mauritius,MRU,FIMP,,,,2026-07-23T16:15:00+00:00,,,,,,South African Airways,SA,SAA,194,SA194,SAA194,,,,,,,,,,009D4A,,
2026-07-23,scheduled,,Cukurova International Airport,Europe/Istanbul,COV,LTDB,,,,2026-07-23T10:50:00+00:00,2026-07-23T10:50:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-07-23T12:40:00+00:00,,,,,,Turkish Airlines,TK,THY,2459,TK2459,THY2459,,,,,,,,,,,,
2026-07-23,scheduled,,Cukurova International Airport,Europe/Istanbul,COV,LTDB,,,,2026-07-23T10:50:00+00:00,2026-07-23T10:50:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-07-23T12:40:00+00:00,,,,,,AirSERBIA,JU,ASL,8011,JU8011,ASL8011,turkish airlines,tk,thy,2459,tk2459,thy2459,,,,,,
2026-07-23,scheduled,,Cukurova International Airport,Europe/Istanbul,COV,LTDB,,,,2026-07-23T10:50:00+00:00,2026-07-23T10:50:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-07-23T12:40:00+00:00,,,,,,JetBlue,B6,JBU,6944,B66944,JBU6944,turkish airlines,tk,thy,2459,tk2459,thy2459,,,,,,
