flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-09-05,scheduled,,Changsha,Asia/Shanghai,CSX,ZGHA,,D,,2026-09-05T02:00:00+00:00,2026-09-05T02:00:00+00:00,,2026-09-05T02:14:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-09-05T06:50:00+00:00,,,,,,Batik Air,ID,BTK,643,ID643,BTK643,,,,,7505AA,,,,,,,
2026-09-05,scheduled,,Pyrzowice,Europe/Warsaw,KTW,EPKT,,,,2026-09-05T02:15:00+00:00,2026-09-05T02:15:00+00:00,,,,Antalya,Europe/Istanbul,AYT,LTAI,,,,2026-09-05T05:59:00+00:00,,,,,,Ryanair,RR,RYS,,RR,RYS,,,,,48C220,,,,,,,
2026-09-05,scheduled,,Pyrzowice,Europe/Warsaw,KTW,EPKT,,,,2026-09-05T02:05:00+00:00,2026-09-05T02:05:00+00:00,,,,Kos Island International Airport,Europe/Athens,KGS,LGKO,,,,2026-09-05T05:22:00+00:00,,,,,,AirExplore,E4,ENT,,E4,ENT,,,,,505F15,,,,,,,
2026-09-05,scheduled,,Pyrzowice,Europe/Warsaw,KTW,EPKT,,,,2026-09-05T00:25:00+00:00,2026-09-05T00:25:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-09-05T16:16:00+00:00,,,,,,Suparna Airlines,Y8,YZR,7440,Y87440,YZR7440,,,,,781273,,,,,,,
2026-09-05,scheduled,,Karaganda,Asia/Almaty,KGF,UAKK,,,,2026-09-05T02:35:00+00:00,2026-09-05T02:35:00+00:00,,,,Antalya,Europe/Istanbul,AYT,LTAI,,,,2026-09-05T05:56:00+00:00,,,,,,Turkish Airlines,TK,THY,3225,TK3225,THY3225,,,,,4BB324,,,,,,,
2026-09-05,scheduled,,Osh International Airport,Asia/Bishkek,OSS,UCFO,,,,2026-09-05T00:30:00+00:00,2026-09-05T00:30:00+00:00,,,,Krasnojarsk,Asia/Krasnoyarsk,KJA,UNKL,1,,,2026-09-05T04:35:00+00:00,,,,,,Rossiya,FV,SDM,6784,FV6784,SDM6784,,,,,151DF6,,,,,,,
2026-09-05,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,"G,H",,2026-09-05T08:35:00+00:00,2026-09-05T08:35:00+00:00,,2026-09-05T08:35:00+00:00,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,,48,2026-09-05T11:15:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,3308,ZH3308,CSZ3308,,,,,,,asiana airlines,oz,aar,369,oz369,aar369
2026-09-05,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,261,,2026-09-05T08:35:00+00:00,2026-09-05T08:35:00+00:00,,2026-09-05T08:35:00+00:00,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,C4,7,2026-09-05T10:25:00+00:00,,,,,,Korean Air,KE,KAL,5659,KE5659,KAL5659,,,,,,,asiana airlines,oz,aar,711,oz711,aar711
2026-09-05,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,261,,2026-09-05T08:35:00+00:00,2026-09-05T08:35:00+00:00,,2026-09-05T08:35:00+00:00,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,C4,7,2026-09-05T10:25:00+00:00,,,,,,EVA Air,BR,EVA,2147,BR2147,EVA2147,,,,,,,asiana airlines,oz,aar,711,oz711,aar711
2026-09-05,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,4,,,2026-09-05T06:50:00+00:00,2026-09-05T06:50:00+00:00,,2026-09-05T06:50:00+00:00,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,,9,2026-09-05T09:55:00+00:00,,,,,,Shandong Airlines,SC,CDG,5553,SC5553,CDG5553,,,,,,,air china,ca,cca,1765,ca1765,cca1765
2026-09-05,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-09-05T06:50:00+00:00,2026-09-05T06:50:00+00:00,,2026-09-05T06:50:00+00:00,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-09-05T09:25:00+00:00,,,,,,Hebei Airlines,NS,HBH,8471,NS8471,HBH8471,,,,,78174F,,xiamen air,mf,cxa,8471,mf8471,cxa8471
2026-09-05,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-09-05T06:50:00+00:00,2026-09-05T06:50:00+00:00,,2026-09-05T06:50:00+00:00,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-09-05T09:25:00+00:00,,,,,,China Eastern Airlines,MU,CES,4844,MU4844,CES4844,,,,,78174F,,xiamen air,mf,cxa,8471,mf8471,cxa8471
2026-09-05,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-09-05T06:50:00+00:00,2026-09-05T06:50:00+00:00,,2026-09-05T06:50:00+00:00,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-09-05T09:25:00+00:00,,,,,,Loong Air,GJ,CDC,3793,GJ3793,CDC3793,,,,,78174F,,xiamen air,mf,cxa,8471,mf8471,cxa8471
2026-09-05,scheduled,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-09-05T07:30:00+00:00,2026-09-05T07:30:00+00:00,,2026-09-05T07:30:00+00:00,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,1,,,2026-09-05T08:50:00+00:00,,,,,,Flexflight,W2,FXT,4503,W24503,FXT4503,,,,,,,vietjet air,vj,vjc,503,vj503,vjc503
2026-09-05,scheduled,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-09-05T07:30:00+00:00,2026-09-05T07:30:00+00:00,,2026-09-05T07:30:00+00:00,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,1,,,2026-09-05T08:50:00+00:00,,,,,,vietjet air,A1,A1,2503,A12503,A12503,,,,,,,vietjet air,vj,vjc,503,vj503,vjc503
2026-09-05,scheduled,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-09-05T07:30:00+00:00,2026-09-05T07:30:00+00:00,,2026-09-05T07:30:00+00:00,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,1,,,2026-09-05T08:50:00+00:00,,,,,,Japan Airlines,JL,JTL,5767,JL5767,JTL5767,,,,,,,vietjet air,vj,vjc,503,vj503,vjc503
2026-09-05,scheduled,,Heydar Aliyev International (Bina International),Asia/Baku,GYD,UBBB,,,,2026-09-05T02:00:00+00:00,2026-09-05T02:00:00+00:00,,,,Milano Malpensa,Europe/Rome,MXP,LIMC,T1,,,2026-09-05T05:00:00+00:00,,,,,,Silk Way West Airlines,7L,AZG,275,7L275,AZG275,,,,,4246B3,,,,,,,
