flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-07-23,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3D,,2026-07-23T06:55:00+00:00,2026-07-23T06:55:00+00:00,,,,Wenzhou,Asia/Shanghai,WNZ,ZSWZ,2,,,2026-07-23T09:35:00+00:00,,,,,,Loong Air,GJ,CDC,3373,GJ3373,CDC3373,sichuan airlines,3u,csc,8021,3u8021,csc8021,,,,,
2026-07-23,scheduled,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-07-23T04:40:00+00:00,2026-07-23T04:40:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-07-23T15:07:00+00:00,,,,,,FedEx,FX,FDX,6040,FX6040,FDX6040,,,,,,,,,,,ABBA6C
2026-07-23,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-23T04:05:00+00:00,2026-07-23T04:05:00+00:00,,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,1,,,2026-07-23T06:05:00+00:00,15.0,,,,,Virgin Atlantic,VS,VIR,8587,VS8587,VIR8587,indigo,6e,igo,136,6e136,igo136,,,,,80180E
2026-07-23,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-23T04:05:00+00:00,2026-07-23T04:05:00+00:00,,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,1,,,2026-07-23T06:05:00+00:00,15.0,,,,,KLM,KL,KLM,3686,KL3686,KLM3686,indigo,6e,igo,136,6e136,igo136,,,,,80180E
2026-07-23,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-23T04:05:00+00:00,2026-07-23T04:05:00+00:00,,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,1,,,2026-07-23T06:05:00+00:00,15.0,,,,,British Airways,BA,BAW,7991,BA7991,BAW7991,indigo,6e,igo,136,6e136,igo136,,,,,80180E
2026-07-23,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-23T04:05:00+00:00,2026-07-23T04:05:00+00:00,,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,1,,,2026-07-23T06:05:00+00:00,15.0,,,,,Air France,AF,AFR,3326,AF3326,AFR3326,indigo,6e,igo,136,6e136,igo136,,,,,80180E
2026-07-23,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-23T04:05:00+00:00,2026-07-23T04:05:00+00:00,,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,1,,,2026-07-23T06:05:00+00:00,15.0,,,,,Aegean Airlines,A3,AEE,2029,A32029,AEE2029,indigo,6e,igo,136,6e136,igo136,,,,,80180E
2026-07-23,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,78,,2026-07-23T04:05:00+00:00,2026-07-23T04:05:00+00:00,,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,2,B1,,2026-07-23T06:45:00+00:00,,,,,,Air India,AI,AIC,7551,AI7551,AIC7551,ethiopian airlines,et,eth,611,et611,eth611,,,,,04019A
2026-07-23,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-23T04:00:00+00:00,2026-07-23T04:00:00+00:00,,,,Sardar Vallabhbhai Patel International Airport,Asia/Kolkata,AMD,VAAH,1,,,2026-07-23T05:20:00+00:00,15.0,,,,,Virgin Atlantic,VS,VIR,8473,VS8473,VIR8473,indigo,6e,igo,632,6e632,igo632,,,,,800C12
2026-07-23,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-23T04:00:00+00:00,2026-07-23T04:00:00+00:00,,,,Sardar Vallabhbhai Patel International Airport,Asia/Kolkata,AMD,VAAH,1,,,2026-07-23T05:20:00+00:00,15.0,,,,,KLM,KL,KLM,4529,KL4529,KLM4529,indigo,6e,igo,632,6e632,igo632,,,,,800C12
2026-07-23,scheduled,,,Esenboga International,Europe/Istanbul,ESB,LTAC,,,,2026-07-23T00:05:00+00:00,2026-07-23T00:05:00+00:00,,,,Novo Alexeyevka International,Asia/Tbilisi,TBS,UGTB,,,,2026-07-23T02:45:00+00:00,10.0,,,,,Turkish Airlines,TK,THY,615,TK615,THY615,,,,,,,,,,,4BAA94
2026-07-23,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,C2,,2026-07-23T02:50:00+00:00,2026-07-23T02:50:00+00:00,,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,,2026-07-23T08:25:00+00:00,20.0,,,,,Air China,CA,CCA,8870,CA8870,CCA8870,shandong airlines,sc,cdg,4080,sc4080,cdg4080,,,,,
2026-07-23,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,S112,,2026-07-23T02:50:00+00:00,2026-07-23T02:50:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,14,2026-07-23T06:00:00+00:00,,,,,,TAP Air Portugal,TP,TAP,6351,TP6351,TAP6351,emirates,ek,uae,377,ek377,uae377,,,,,896191
2026-07-23,scheduled,,,Belgrade Nikola Tesla,Europe/Belgrade,BEG,LYBE,2,,,2026-07-23T00:45:00+00:00,2026-07-23T00:45:00+00:00,,,,"Athens International Airport ""Eleftherios Venizelos""",Europe/Athens,ATH,LGAV,,,01,2026-07-23T03:20:00+00:00,10.0,,,,,Bulgaria Air,FB,LZB,536,FB536,LZB536,,,,,,,,,,,451D8C
2026-07-23,scheduled,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,B19,,2026-07-23T01:30:00+00:00,2026-07-23T01:30:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-07-23T05:25:00+00:00,,,,,,All Nippon Airways,NH,ANA,6641,NH6641,ANA6641,turkish airlines,tk,thy,869,tk869,thy869,,,,,
2026-07-23,scheduled,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,B19,,2026-07-23T01:30:00+00:00,2026-07-23T01:30:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-07-23T05:25:00+00:00,,,,,,Etihad Airways,EY,ETD,4151,EY4151,ETD4151,turkish airlines,tk,thy,869,tk869,thy869,,,,,
2026-07-23,scheduled,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,,,2026-07-23T01:20:00+00:00,2026-07-23T01:20:00+00:00,,,,Kannur International Airport,Asia/Kolkata,CNN,VOKN,,,,2026-07-23T07:00:00+00:00,,,,,,Air India,AI,AIC,9062,AI9062,AIC9062,air india express,ix,axb,716,ix716,axb716,,,,,801874
2026-07-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,15,,2026-07-23T07:20:00+00:00,2026-07-23T07:20:00+00:00,,,,Naha,Asia/Tokyo,OKA,ROAH,D,,,2026-07-23T09:50:00+00:00,,,,,,China Airlines,CI,CAL,8363,CI8363,CAL8363,jet linx aviation,jl,jtl,903,jl903,jtl903,,,,,
2026-07-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,15,,2026-07-23T07:20:00+00:00,2026-07-23T07:20:00+00:00,,,,Naha,Asia/Tokyo,OKA,ROAH,D,,,2026-07-23T09:50:00+00:00,,,,,,Qatar Airways,QR,QTR,6075,QR6075,QTR6075,jet linx aviation,jl,jtl,903,jl903,jtl903,,,,,
2026-07-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,15,,2026-07-23T07:20:00+00:00,2026-07-23T07:20:00+00:00,,,,Naha,Asia/Tokyo,OKA,ROAH,D,,,2026-07-23T09:50:00+00:00,,,,,,AlphaSky,AS,JAG,7523,AS7523,JAG7523,jet linx aviation,jl,jtl,903,jl903,jtl903,,,,,
2026-07-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,18,,2026-07-23T07:20:00+00:00,2026-07-23T07:20:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-23T08:35:00+00:00,,,,,,Qantas,QF,QFA,3542,QF3542,QFA3542,jet linx aviation,jl,jtl,221,jl221,jtl221,,,,,
2026-07-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,18,,2026-07-23T07:20:00+00:00,2026-07-23T07:20:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-23T08:35:00+00:00,,,,,,AlphaSky,AS,JAG,7479,AS7479,JAG7479,jet linx aviation,jl,jtl,221,jl221,jtl221,,,,,
2026-07-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,18,,2026-07-23T07:20:00+00:00,2026-07-23T07:20:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-23T08:35:00+00:00,,,,,,Malaysia Airlines,MH,MAS,9167,MH9167,MAS9167,jet linx aviation,jl,jtl,221,jl221,jtl221,,,,,
2026-07-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,18,,2026-07-23T07:20:00+00:00,2026-07-23T07:20:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-23T08:35:00+00:00,,,,,,Qatar Airways,QR,QTR,6045,QR6045,QTR6045,jet linx aviation,jl,jtl,221,jl221,jtl221,,,,,
2026-07-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,35,,2026-07-23T07:20:00+00:00,2026-07-23T07:20:00+00:00,,,,Junmachi,Asia/Tokyo,GAJ,RJSC,,,,2026-07-23T08:15:00+00:00,,,,,,Qatar Airways,QR,QTR,4852,QR4852,QTR4852,jet linx aviation,jl,jtl,175,jl175,jtl175,,,,,
2026-07-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,35,,2026-07-23T07:20:00+00:00,2026-07-23T07:20:00+00:00,,,,Junmachi,Asia/Tokyo,GAJ,RJSC,,,,2026-07-23T08:15:00+00:00,,,,,,China Airlines,CI,CAL,9975,CI9975,CAL9975,jet linx aviation,jl,jtl,175,jl175,jtl175,,,,,
2026-07-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,35,,2026-07-23T07:20:00+00:00,2026-07-23T07:20:00+00:00,,,,Junmachi,Asia/Tokyo,GAJ,RJSC,,,,2026-07-23T08:15:00+00:00,,,,,,AlphaSky,AS,JAG,7997,AS7997,JAG7997,jet linx aviation,jl,jtl,175,jl175,jtl175,,,,,
2026-07-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,502,,2026-07-23T07:15:00+00:00,2026-07-23T07:15:00+00:00,,,,Kumamoto,Asia/Tokyo,KMJ,RJFT,,,,2026-07-23T09:00:00+00:00,,,,,,All Nippon Airways,NH,ANA,2411,NH2411,ANA2411,solaseed air,6j,snj,11,6j11,snj11,,,,,
2026-07-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,16,,2026-07-23T07:15:00+00:00,2026-07-23T07:15:00+00:00,,,,Chitose,Asia/Tokyo,CTS,RJCC,D,,,2026-07-23T08:50:00+00:00,,,,,,AlphaSky,AS,JAG,7395,AS7395,JAG7395,jet linx aviation,jl,jtl,503,jl503,jtl503,,,,,
2026-07-23,scheduled,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,B92,,2026-07-23T06:45:00+00:00,2026-07-23T06:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-23T09:50:00+00:00,,,,,,Tibet Airlines,TV,TBA,2371,TV2371,TBA2371,loong air,gj,cdc,8281,gj8281,cdc8281,,,,,
2026-07-23,scheduled,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,B92,,2026-07-23T06:45:00+00:00,2026-07-23T06:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-23T09:50:00+00:00,,,,,,Xiamen Air,MF,CXA,5210,MF5210,CXA5210,loong air,gj,cdc,8281,gj8281,cdc8281,,,,,
2026-07-23,scheduled,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,B92,,2026-07-23T06:45:00+00:00,2026-07-23T06:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-23T09:50:00+00:00,,,,,,Hainan Airlines,HU,CHH,2065,HU2065,CHH2065,loong air,gj,cdc,8281,gj8281,cdc8281,,,,,
2026-07-23,scheduled,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,B92,,2026-07-23T06:45:00+00:00,2026-07-23T06:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-23T09:50:00+00:00,,,,,,China Express Airlines,G5,HXA,6407,G56407,HXA6407,loong air,gj,cdc,8281,gj8281,cdc8281,,,,,
2026-07-23,scheduled,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,B92,,2026-07-23T06:45:00+00:00,2026-07-23T06:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-23T09:50:00+00:00,,,,,,Chengdu Airlines,EU,UEA,9071,EU9071,UEA9071,loong air,gj,cdc,8281,gj8281,cdc8281,,,,,
2026-07-23,scheduled,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,B92,,2026-07-23T06:45:00+00:00,2026-07-23T06:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-23T09:50:00+00:00,,,,,,Sichuan Airlines,3U,CSC,4781,3U4781,CSC4781,loong air,gj,cdc,8281,gj8281,cdc8281,,,,,
2026-07-23,scheduled,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,B91,,2026-07-23T06:45:00+00:00,2026-07-23T06:45:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-07-23T09:50:00+00:00,,,,,,Xiamen Air,MF,CXA,5168,MF5168,CXA5168,loong air,gj,cdc,8067,gj8067,cdc8067,,,,,7821AE
2026-07-23,active,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-07-23T00:40:00+00:00,2026-07-23T00:40:00+00:00,2026-07-23T01:18:00+00:00,2026-07-23T01:18:00+00:00,2026-07-23T01:18:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,,,,2026-07-23T03:15:00+00:00,38.0,2026-07-23T02:46:00+00:00,,,,Air Zeta,KJ,AIH,933,KJ933,AIH933,,,,,,,,,,,71BE16
2026-07-23,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2026-07-23T06:00:00+00:00,2026-07-23T06:00:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2026-07-23T08:10:00+00:00,,,,,,,A1,A1,2121,A12121,A12121,vietjet air,vj,vjc,121,vj121,vjc121,,,,,
2026-07-23,scheduled,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,14,,2026-07-23T00:05:00+00:00,2026-07-23T00:05:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,39,16,2026-07-23T10:40:00+00:00,,,,,,Asiana Airlines,OZ,AAR,6378,OZ6378,AAR6378,air india,ai,aic,312,ai312,aic312,,,,,80073C
2026-07-23,scheduled,,,Diosdado Macapagal International (Clark International),Asia/Manila,CRK,RPLC,,,,2026-07-23T07:00:00+00:00,2026-07-23T07:00:00+00:00,,,,Awang,Asia/Manila,CBO,RPMC,,,,2026-07-23T09:50:00+00:00,,,,,,Cebgo,DG,SRQ,7286,DG7286,SRQ7286,,,,,,,,,,,
2026-07-23,scheduled,,,Diosdado Macapagal International (Clark International),Asia/Manila,CRK,RPLC,,,,2026-07-23T07:00:00+00:00,2026-07-23T07:00:00+00:00,,,,Zhengzhou,Asia/Shanghai,CGO,ZHCC,,,,2026-07-23T11:00:00+00:00,,,,,,Royalair Philippines,RW,RYL,656,RW656,RYL656,,,,,,,,,,,
2026-07-23,scheduled,,,Diosdado Macapagal International (Clark International),Asia/Manila,CRK,RPLC,,,,2026-07-23T07:00:00+00:00,2026-07-23T07:00:00+00:00,,,,Francisco Reyes,Asia/Manila,USU,RPVV,,,,2026-07-23T08:25:00+00:00,,,,,,Cebgo,DG,SRQ,6037,DG6037,SRQ6037,,,,,,,,,,,
2026-07-23,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3D,,2026-07-23T06:55:00+00:00,2026-07-23T06:55:00+00:00,,,,Wenzhou,Asia/Shanghai,WNZ,ZSWZ,2,,,2026-07-23T09:35:00+00:00,,,,,,Chengdu Airlines,EU,UEA,7319,EU7319,UEA7319,sichuan airlines,3u,csc,8021,3u8021,csc8021,,,,,
2026-07-23,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3D,,2026-07-23T06:55:00+00:00,2026-07-23T06:55:00+00:00,,,,Wenzhou,Asia/Shanghai,WNZ,ZSWZ,2,,,2026-07-23T09:35:00+00:00,,,,,,China Southern Airlines,CZ,CSN,4933,CZ4933,CSN4933,sichuan airlines,3u,csc,8021,3u8021,csc8021,,,,,
2026-07-23,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3G,,2026-07-23T06:55:00+00:00,2026-07-23T06:55:00+00:00,,,,,,RIZ,ZSRZ,,,,2026-07-23T09:15:00+00:00,,,,,,Hainan Airlines,HU,CHH,4107,HU4107,CHH4107,pan american airways,pn,paa,6247,pn6247,paa6247,,,,,
2026-07-23,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-07-23T06:55:00+00:00,2026-07-23T06:55:00+00:00,,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,,10,2026-07-23T08:40:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,2441,ZH2441,CSZ2441,china express airlines,g5,hxa,4033,g54033,hxa4033,,,,,
2026-07-23,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-07-23T06:55:00+00:00,2026-07-23T06:55:00+00:00,,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,,10,2026-07-23T08:40:00+00:00,,,,,,Shandong Airlines,SC,CDG,3727,SC3727,CDG3727,china express airlines,g5,hxa,4033,g54033,hxa4033,,,,,
2026-07-23,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-07-23T06:55:00+00:00,2026-07-23T06:55:00+00:00,,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,,10,2026-07-23T08:40:00+00:00,,,,,,China Eastern Airlines,MU,CES,4514,MU4514,CES4514,china express airlines,g5,hxa,4033,g54033,hxa4033,,,,,
2026-07-23,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-07-23T06:55:00+00:00,2026-07-23T06:55:00+00:00,,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,,10,2026-07-23T08:40:00+00:00,,,,,,Xiamen Air,MF,CXA,4211,MF4211,CXA4211,china express airlines,g5,hxa,4033,g54033,hxa4033,,,,,
