flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-16,,,,Moree,Australia/Sydney,MRZ,YMOR,,,,2026-08-16T19:00:00+00:00,2026-08-16T19:00:00+00:00,,,,Gold Coast (coolangatta),Australia/Brisbane,OOL,YBCG,,,,2026-08-13T13:15:00+00:00,,,,,,empty,,,,,,,,,,,,,,,,
2026-08-14,scheduled,,,Horn Island,Australia/Brisbane,HID,YHID,,,,2026-08-14T11:15:00+00:00,2026-08-14T11:15:00+00:00,,,,Yam Island,Australia/Brisbane,XMY,YYMI,,,,2026-08-14T11:38:00+00:00,,,,,,Hinterland Aviation,OI,HND,477,OI477,HND477,,,,,7C3B3E,,,,,,
2026-08-14,scheduled,,,Kigoma,Africa/Dar_es_Salaam,TKQ,HTKA,,,,2026-08-14T08:40:00+00:00,2026-08-14T08:40:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,2,,,2026-08-14T11:00:00+00:00,,,,,,Air Tanzania,TC,ATC,127,TC127,ATC127,,,,,,,,,,,
2026-08-14,scheduled,,,Kigoma,Africa/Dar_es_Salaam,TKQ,HTKA,,,,2026-08-14T08:40:00+00:00,2026-08-14T08:40:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,2,,,2026-08-14T11:00:00+00:00,,,,,,,H1,H1,3686,H13686,H13686,,,,,,air tanzania,tc,atc,127,tc127,atc127
2026-08-14,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-14T12:35:00+00:00,2026-08-14T12:35:00+00:00,,,,Tuofeng,Asia/Shanghai,TCZ,ZPTC,,,,2026-08-14T14:40:00+00:00,,,,,,Xiamen Air,MF,CXA,7294,MF7294,CXA7294,,,,,78034A,china eastern airlines,mu,ces,5770,mu5770,ces5770
2026-08-14,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-14T12:35:00+00:00,2026-08-14T12:35:00+00:00,,,,Tuofeng,Asia/Shanghai,TCZ,ZPTC,,,,2026-08-14T14:40:00+00:00,,,,,,China United Airlines,KN,CUA,6200,KN6200,CUA6200,,,,,78034A,china eastern airlines,mu,ces,5770,mu5770,ces5770
2026-08-14,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-14T12:35:00+00:00,2026-08-14T12:35:00+00:00,,,,Tuofeng,Asia/Shanghai,TCZ,ZPTC,,,,2026-08-14T14:40:00+00:00,,,,,,Sichuan Airlines,3U,CSC,5298,3U5298,CSC5298,,,,,78034A,china eastern airlines,mu,ces,5770,mu5770,ces5770
2026-08-14,scheduled,,,Skiros,Europe/Athens,SKU,LGSY,,,,2026-08-14T08:55:00+00:00,2026-08-14T08:55:00+00:00,,,,"Athens International Airport ""Eleftherios Venizelos""",Europe/Athens,ATH,LGAV,,,07,2026-08-14T09:45:00+00:00,,,,,,Aegean Airlines,A3,AEE,7049,A37049,AEE7049,,,,,46BC50,olympic air,oa,oal,49,oa49,oal49
2026-08-14,active,,,Doha International,Asia/Qatar,DOH,OTHH,,C85,,2026-08-14T02:00:00+00:00,2026-08-14T02:00:00+00:00,2026-08-14T02:13:00+00:00,2026-08-14T02:13:00+00:00,2026-08-14T02:13:00+00:00,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,13,2026-08-14T09:15:00+00:00,,2026-08-14T08:39:00+00:00,,,,Qatar Airways,QR,QTR,4780,QR4780,QTR4780,,,,,8015FC,indigo,6e,igo,1346,6e1346,igo1346
2026-08-14,active,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,D5,,2026-08-14T06:40:00+00:00,2026-08-14T06:40:00+00:00,,,,Srinagar,Asia/Kolkata,SXR,VISR,,,,2026-08-14T08:05:00+00:00,,,,,,Air India,AI,AIC,9854,AI9854,AIC9854,,,,,801627,air india express,ix,axb,1012,ix1012,axb1012
