flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T16:09:00+00:00,2026-07-25T16:09:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,,,,2026-07-25T20:05:00+00:00,,,,,,All Nippon Airways,NH,ANA,8502,NH8502,ANA8502,,,,,,,,,,,
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T16:00:00+00:00,2026-07-25T16:00:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,6,2026-07-25T17:55:00+00:00,,,,,,China Eastern Airlines,MU,CES,7272,MU7272,CES7272,,,,,780FED,,,,,,
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T16:00:00+00:00,2026-07-25T16:00:00+00:00,,,,Yichun Mingyueshan Airport,,YIC,ZSYC,,,,2026-07-25T18:40:00+00:00,,,,,,Hainan Airlines,HU,CHH,7202,HU7202,CHH7202,,,,,780DBD,,,,,,
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T16:00:00+00:00,2026-07-25T16:00:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,1,,,2026-07-25T17:55:00+00:00,,,,,,Juneyao Air,HO,DKH,1714,HO1714,DKH1714,,,,,,,,,,,
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T16:00:00+00:00,2026-07-25T16:00:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,,31,2026-07-25T19:50:00+00:00,,,,,,China Southern Airlines,CZ,CSN,6467,CZ6467,CSN6467,,,,,78154E,,,,,,
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T15:55:00+00:00,2026-07-25T15:55:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,37,2026-07-25T18:05:00+00:00,,,,,,China Southern Airlines,CZ,CSN,6535,CZ6535,CSN6535,,,,,780C3E,,,,,,
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T15:55:00+00:00,2026-07-25T15:55:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-25T19:35:00+00:00,,,,,,China Southern Airlines,CZ,CSN,6435,CZ6435,CSN6435,,,,,780627,,,,,,
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T15:55:00+00:00,2026-07-25T15:55:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-25T19:35:00+00:00,,,,,,Sichuan Airlines,3U,CSC,1655,3U1655,CSC1655,,,,,780627,china southern airlines,cz,csn,6435,cz6435,csn6435
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T15:50:00+00:00,2026-07-25T15:50:00+00:00,,,,Taiyuan,Asia/Shanghai,TYN,ZBYN,2,,,2026-07-25T17:40:00+00:00,,,,,,China Eastern Airlines,MU,CES,9916,MU9916,CES9916,,,,,781236,,,,,,
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T15:50:00+00:00,2026-07-25T15:50:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-07-25T19:55:00+00:00,,,,,,Shanghai Airlines,FM,CSH,9477,FM9477,CSH9477,,,,,,,,,,,
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T15:50:00+00:00,2026-07-25T15:50:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-07-25T19:55:00+00:00,,,,,,China Eastern Airlines,MU,CES,8537,MU8537,CES8537,,,,,,shanghai airlines,fm,csh,9477,fm9477,csh9477
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T15:35:00+00:00,2026-07-25T15:35:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-07-25T17:45:00+00:00,,,,,,Juneyao Air,HO,DKH,2032,HO2032,DKH2032,,,,,,,,,,,
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T15:35:00+00:00,2026-07-25T15:35:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-07-25T17:45:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,5244,ZH5244,CSZ5244,,,,,,juneyao air,ho,dkh,2032,ho2032,dkh2032
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T15:35:00+00:00,2026-07-25T15:35:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-07-25T17:45:00+00:00,,,,,,China Eastern Airlines,MU,CES,3905,MU3905,CES3905,,,,,,juneyao air,ho,dkh,2032,ho2032,dkh2032
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T15:35:00+00:00,2026-07-25T15:35:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-07-25T17:45:00+00:00,,,,,,Xiamen Air,MF,CXA,5909,MF5909,CXA5909,,,,,,juneyao air,ho,dkh,2032,ho2032,dkh2032
2026-07-25,scheduled,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-07-25T15:25:00+00:00,2026-07-25T15:25:00+00:00,,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,3,,,2026-07-25T17:55:00+00:00,,,,,,China Southern Airlines,CZ,CSN,6514,CZ6514,CSN6514,,,,,,,,,,,
