flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-09-19,scheduled,,Adelaide International Airport,Australia/Adelaide,ADL,YPAD,,,0.0,2026-09-19T01:25:00+00:00,2026-09-19T01:25:00+00:00,2026-09-18T01:45:00+00:00,2026-09-18T01:45:00+00:00,2026-09-18T01:45:00+00:00,Mount Gambier,Australia/Adelaide,MGB,YMTG,,,,2026-09-18T02:20:00+00:00,,,,,,empty,,,,,,,,,,7C2E09,,,,,,,
2026-09-19,,,Mount Gambier,Australia/Adelaide,MGB,YMTG,,,0.0,2026-09-19T02:50:00+00:00,2026-09-19T02:50:00+00:00,,2026-09-18T03:30:00+00:00,,Adelaide International Airport,Australia/Adelaide,ADL,YPAD,,,,2026-09-18T04:28:00+00:00,,,,,,empty,,,,,,,,,,7C2E09,,,,,,,
2026-09-18,scheduled,,Murray Island,Australia/Brisbane,MYI,YMAE,,,,2026-09-18T14:05:00+00:00,2026-09-18T14:05:00+00:00,,,,Horn Island,Australia/Brisbane,HID,YHID,,,,2026-09-18T14:55:00+00:00,,,,,,empty,,,,,,,,,,7C809C,,,,,,,
2026-09-18,active,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,108B,0.0,2026-09-18T10:25:00+00:00,2026-09-18T10:25:00+00:00,,2026-09-18T10:15:00+00:00,,George Bush Intercontinental,America/Chicago,IAH,KIAH,E,,,2026-09-18T08:45:00+00:00,,,,,,United Airlines,UA,UAL,7936,UA7936,UAL7936,,,,,86E800,all nippon airways,nh,ana,114,nh114,ana114,
2026-09-18,active,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,6,3.0,2026-09-18T10:25:00+00:00,2026-09-18T10:25:00+00:00,,2026-09-18T10:28:00+00:00,,Tokushima,Asia/Tokyo,TKS,RJOS,,,,2026-09-18T11:40:00+00:00,,,,,,Japan Airlines,JL,JAL,455,JL455,JAL455,,,,,851580,,,,,,,
2026-09-18,active,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,110,2.0,2026-09-18T10:20:00+00:00,2026-09-18T10:20:00+00:00,,2026-09-18T10:22:00+00:00,,Washington Dulles International,America/New_York,IAD,KIAD,,,17,2026-09-18T10:05:00+00:00,,,,,,Thai Airways,TG,THA,6084,TG6084,THA6084,,,,,86CF16,all nippon airways,nh,ana,102,nh102,ana102,
2026-09-18,active,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,110,2.0,2026-09-18T10:20:00+00:00,2026-09-18T10:20:00+00:00,,2026-09-18T10:22:00+00:00,,Washington Dulles International,America/New_York,IAD,KIAD,,,17,2026-09-18T10:05:00+00:00,,,,,,Singapore Airlines,SQ,SIA,5922,SQ5922,SIA5922,,,,,86CF16,all nippon airways,nh,ana,102,nh102,ana102,
2026-09-18,active,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,110,2.0,2026-09-18T10:20:00+00:00,2026-09-18T10:20:00+00:00,,2026-09-18T10:22:00+00:00,,Washington Dulles International,America/New_York,IAD,KIAD,,,17,2026-09-18T10:05:00+00:00,,,,,,United Airlines,UA,UAL,7942,UA7942,UAL7942,,,,,86CF16,all nippon airways,nh,ana,102,nh102,ana102,
2026-09-18,active,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,86,9.0,2026-09-18T10:20:00+00:00,2026-09-18T10:20:00+00:00,,2026-09-18T10:29:00+00:00,,Okayama,Asia/Tokyo,OKJ,RJOB,,,,2026-09-18T11:40:00+00:00,,,,,,Japan Airlines,JL,JAL,233,JL233,JAL233,,,,,840659,,,,,,,
2026-09-18,active,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,114,4.0,2026-09-18T10:20:00+00:00,2026-09-18T10:20:00+00:00,,2026-09-18T10:24:00+00:00,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,114,31,2026-09-18T17:55:00+00:00,,,,,,British Airways,BA,BAW,4622,BA4622,BAW4622,,,,,846098,japan airlines,jl,jal,45,jl45,jal45,
2026-09-18,active,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,8,24.0,2026-09-18T09:55:00+00:00,2026-09-18T09:55:00+00:00,2026-09-18T10:19:00+00:00,2026-09-18T10:19:00+00:00,2026-09-18T10:19:00+00:00,Miyazaki,Asia/Tokyo,KMI,RJFM,,,,2026-09-18T11:35:00+00:00,4.0,2026-09-18T11:39:00+00:00,,2026-09-18T11:39:00+00:00,,Japan Airlines,JL,JAL,689,JL689,JAL689,,,,,84C29C,,,,,,,
2026-09-18,active,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,10,50.0,2026-09-18T09:40:00+00:00,2026-09-18T09:40:00+00:00,2026-09-18T10:30:00+00:00,2026-09-18T10:30:00+00:00,2026-09-18T10:30:00+00:00,Naha,Asia/Tokyo,OKA,ROAH,D,,,2026-09-18T12:15:00+00:00,8.0,2026-09-18T12:23:00+00:00,,2026-09-18T12:23:00+00:00,,Japan Airlines,JL,JAL,909,JL909,JAL909,,,,,840A7C,,,,,,,
2026-09-18,scheduled,,Phuket International,Asia/Bangkok,HKT,VTSP,2,83,0.0,2026-09-18T13:45:00+00:00,2026-09-18T13:45:00+00:00,,2026-09-18T13:45:00+00:00,,Koh Samui,Asia/Bangkok,USM,VTSM,,,,2026-09-18T14:40:00+00:00,,,,,,Turkish Airlines,TK,THY,7595,TK7595,THY7595,,,,,,bangkok airways,pg,bkp,406,pg406,bkp406,
2026-09-18,scheduled,,Phuket International,Asia/Bangkok,HKT,VTSP,2,83,0.0,2026-09-18T13:45:00+00:00,2026-09-18T13:45:00+00:00,,2026-09-18T13:45:00+00:00,,Koh Samui,Asia/Bangkok,USM,VTSM,,,,2026-09-18T14:40:00+00:00,,,,,,Thai Airways,TG,THA,5604,TG5604,THA5604,,,,,,bangkok airways,pg,bkp,406,pg406,bkp406,
2026-09-18,scheduled,,Phuket International,Asia/Bangkok,HKT,VTSP,2,83,0.0,2026-09-18T13:45:00+00:00,2026-09-18T13:45:00+00:00,,2026-09-18T13:45:00+00:00,,Koh Samui,Asia/Bangkok,USM,VTSM,,,,2026-09-18T14:40:00+00:00,,,,,,Singapore Airlines,SQ,SIA,5360,SQ5360,SIA5360,,,,,,bangkok airways,pg,bkp,406,pg406,bkp406,
2026-09-18,scheduled,,Phuket International,Asia/Bangkok,HKT,VTSP,2,83,0.0,2026-09-18T13:45:00+00:00,2026-09-18T13:45:00+00:00,,2026-09-18T13:45:00+00:00,,Koh Samui,Asia/Bangkok,USM,VTSM,,,,2026-09-18T14:40:00+00:00,,,,,,Qatar Airways,QR,QTR,4364,QR4364,QTR4364,,,,,,bangkok airways,pg,bkp,406,pg406,bkp406,
2026-09-18,scheduled,,Phuket International,Asia/Bangkok,HKT,VTSP,2,83,0.0,2026-09-18T13:45:00+00:00,2026-09-18T13:45:00+00:00,,2026-09-18T13:45:00+00:00,,Koh Samui,Asia/Bangkok,USM,VTSM,,,,2026-09-18T14:40:00+00:00,,,,,,Malaysia Airlines,MH,MAS,4999,MH4999,MAS4999,,,,,,bangkok airways,pg,bkp,406,pg406,bkp406,
2026-09-18,scheduled,,Phuket International,Asia/Bangkok,HKT,VTSP,2,83,0.0,2026-09-18T13:45:00+00:00,2026-09-18T13:45:00+00:00,,2026-09-18T13:45:00+00:00,,Koh Samui,Asia/Bangkok,USM,VTSM,,,,2026-09-18T14:40:00+00:00,,,,,,Etihad Airways,EY,ETD,7727,EY7727,ETD7727,,,,,,bangkok airways,pg,bkp,406,pg406,bkp406,
2026-09-18,scheduled,,Phuket International,Asia/Bangkok,HKT,VTSP,I,12,,2026-09-18T13:30:00+00:00,2026-09-18T13:30:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,G2,,2026-09-18T16:00:00+00:00,,,,,,Turkish Airlines,TK,THY,7688,TK7688,THY7688,,,,,,batik air malaysia,od,mxd,541,od541,mxd541,
