flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-09-18,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,,,,2026-09-18T03:20:00+00:00,2026-09-18T03:20:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-09-18T04:59:00+00:00,,,,,,DHL Air,HJ,TMN,7,HJ7,TMN7,,,,,7C1795,,,,,,,
2026-09-18,scheduled,,Timaru,Pacific/Auckland,TIU,NZTU,,,0.0,2026-09-18T06:55:00+00:00,2026-09-18T06:55:00+00:00,,2026-09-18T06:55:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,9,,2026-09-18T08:15:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5190,NZ5190,ANZ5190,,,,,C818DA,,,,,,,
2026-09-18,scheduled,,Timaru,Pacific/Auckland,TIU,NZTU,,,0.0,2026-09-18T06:55:00+00:00,2026-09-18T06:55:00+00:00,,2026-09-18T06:55:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,9,,2026-09-18T08:15:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4568,SQ4568,SIA4568,,,,,C818DA,air new zealand,nz,anz,5190,nz5190,anz5190,
2026-09-18,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-09-18T04:15:00+00:00,2026-09-18T04:15:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,,,,2026-09-18T06:00:00+00:00,,,,,,Team Global Express,,TFX,12,,TFX12,,,,,C82AE4,,,,,,,
2026-09-18,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,14,0.0,2026-09-18T00:20:00+00:00,2026-09-18T00:20:00+00:00,,2026-09-18T00:20:00+00:00,,Bole International,Africa/Addis_Ababa,ADD,HAAB,2,A7,,2026-09-18T05:50:00+00:00,,,,,,Asiana Airlines,OZ,AAR,9302,OZ9302,AAR9302,,,,,040197,ethiopian airlines,et,eth,673,et673,eth673,
2026-09-18,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,14,0.0,2026-09-18T00:20:00+00:00,2026-09-18T00:20:00+00:00,,2026-09-18T00:20:00+00:00,,Bole International,Africa/Addis_Ababa,ADD,HAAB,2,A7,,2026-09-18T05:50:00+00:00,,,,,,All Nippon Airways,NH,ANA,5341,NH5341,ANA5341,,,,,040197,ethiopian airlines,et,eth,673,et673,eth673,
2026-09-18,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,H9,0.0,2026-09-18T00:15:00+00:00,2026-09-18T00:15:00+00:00,,2026-09-18T00:15:00+00:00,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2026-09-18T03:10:00+00:00,,,,,,sun phuquoc airways,W1,W1,6093,W16093,W16093,,,,,,sun phuquoc airways,9g,spq,411,9g411,spq411,
2026-09-18,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,H9,0.0,2026-09-18T00:10:00+00:00,2026-09-18T00:10:00+00:00,,2026-09-18T00:10:00+00:00,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-09-18T03:35:00+00:00,,,,,,sun phuquoc airways,W1,W1,6091,W16091,W16091,,,,,,sun phuquoc airways,9g,spq,401,9g401,spq401,
2026-09-18,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,24,0.0,2026-09-18T00:10:00+00:00,2026-09-18T00:10:00+00:00,,2026-09-18T00:10:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-09-18T05:45:00+00:00,,,,,,SriLankan Airlines,UL,ALK,2769,UL2769,ALK2769,,,,,,malaysia airlines,mh,mas,39,mh39,mas39,
2026-09-18,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,24,0.0,2026-09-18T00:10:00+00:00,2026-09-18T00:10:00+00:00,,2026-09-18T00:10:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-09-18T05:45:00+00:00,,,,,,Qatar Airways,QR,QTR,4497,QR4497,QTR4497,,,,,,malaysia airlines,mh,mas,39,mh39,mas39,
2026-09-18,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,24,0.0,2026-09-18T00:10:00+00:00,2026-09-18T00:10:00+00:00,,2026-09-18T00:10:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-09-18T05:45:00+00:00,,,,,,Korean Air,KE,KAL,5669,KE5669,KAL5669,,,,,,malaysia airlines,mh,mas,39,mh39,mas39,
2026-09-18,scheduled,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,,,10.0,2026-09-18T02:00:00+00:00,2026-09-18T02:00:00+00:00,,2026-09-18T02:10:00+00:00,,Helsinki-vantaa,Europe/Helsinki,HEL,EFHK,,,,2026-09-18T05:51:00+00:00,,,,,,Sichuan Airlines,3U,CSC,,3U,CSC,,,,,7816BD,,,,,,,
2026-09-18,scheduled,,Changsha,Asia/Shanghai,CSX,ZGHA,2,D,,2026-09-18T01:05:00+00:00,2026-09-18T01:05:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,283,,2026-09-18T05:20:00+00:00,,,,,,Xiamen Air,MF,CXA,9081,MF9081,CXA9081,,,,,,korean air,ke,kal,146,ke146,kal146,
2026-09-18,scheduled,,Changsha,Asia/Shanghai,CSX,ZGHA,2,D,,2026-09-18T01:05:00+00:00,2026-09-18T01:05:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,283,,2026-09-18T05:20:00+00:00,,,,,,China Eastern Airlines,MU,CES,8945,MU8945,CES8945,,,,,,korean air,ke,kal,146,ke146,kal146,
2026-09-18,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-09-18T02:30:00+00:00,2026-09-18T02:30:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,T2,,,2026-09-18T04:10:00+00:00,,,,,,vietjet air,H1,H1,4507,H14507,H14507,,,,,,vietjet air,vj,vjc,3909,vj3909,vjc3909,
2026-09-18,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-09-18T02:10:00+00:00,2026-09-18T02:10:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T2,,5,2026-09-18T03:05:00+00:00,,,,,,vietjet air,H1,H1,5167,H15167,H15167,,,,,,vietjet air,vj,vjc,7527,vj7527,vjc7527,
2026-09-18,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,A152,,2026-09-18T01:35:00+00:00,2026-09-18T01:35:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,5,2026-09-18T04:30:00+00:00,,,,,,RwandAir,WB,RWD,1555,WB1555,RWD1555,,,,,06A13D,qatar airways,qr,qtr,875,qr875,qtr875,
2026-09-18,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,A152,,2026-09-18T01:35:00+00:00,2026-09-18T01:35:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,5,2026-09-18T04:30:00+00:00,,,,,,British Airways,BA,BAW,7693,BA7693,BAW7693,,,,,06A13D,qatar airways,qr,qtr,875,qr875,qtr875,
2026-09-18,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,A152,,2026-09-18T01:35:00+00:00,2026-09-18T01:35:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,5,2026-09-18T04:30:00+00:00,,,,,,Finnair,AY,FIN,2770,AY2770,FIN2770,,,,,06A13D,qatar airways,qr,qtr,875,qr875,qtr875,
2026-09-18,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,A152,,2026-09-18T01:35:00+00:00,2026-09-18T01:35:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,5,2026-09-18T04:30:00+00:00,,,,,,Iberia,IB,IBE,6377,IB6377,IBE6377,,,,,06A13D,qatar airways,qr,qtr,875,qr875,qtr875,
2026-09-18,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,A152,,2026-09-18T01:35:00+00:00,2026-09-18T01:35:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,5,2026-09-18T04:30:00+00:00,,,,,,China Southern Airlines,CZ,CSN,711,CZ711,CSN711,,,,,06A13D,qatar airways,qr,qtr,875,qr875,qtr875,
2026-09-18,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,,,2026-09-18T01:20:00+00:00,2026-09-18T01:20:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-09-18T05:30:00+00:00,,,,,,Virgin Australia,VA,VOZ,5763,VA5763,VOZ5763,,,,,,singapore airlines,sq,sia,853,sq853,sia853,
2026-09-18,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,,,2026-09-18T01:20:00+00:00,2026-09-18T01:20:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-09-18T05:30:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,1347,ET1347,ETH1347,,,,,,singapore airlines,sq,sia,853,sq853,sia853,
2026-09-18,scheduled,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,M,,2026-09-18T01:15:00+00:00,2026-09-18T01:15:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,260,,2026-09-18T05:45:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,3309,ZH3309,CSZ3309,,,,,,asiana airlines,oz,aar,356,oz356,aar356,
