flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared,aircraft
2026-07-28,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-07-28T00:55:00+00:00,2026-07-28T00:55:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-07-28T08:00:00+00:00,,,,,,Garuda Indonesia,GA,GIA,9300,GA9300,GIA9300,china eastern airlines,mu,ces,5030,mu5030,ces5030,,,,781105,,
2026-07-28,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-07-28T00:35:00+00:00,2026-07-28T00:35:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,7,2026-07-28T04:45:00+00:00,,,,,,Iberia,IB,IBE,6287,IB6287,IBE6287,qatar airways,qr,qtr,961,qr961,qtr961,,,,,,
2026-07-28,scheduled,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-07-28T01:05:00+00:00,2026-07-28T01:05:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-07-28T06:10:00+00:00,,,,,,Malaysia Airlines,MH,MAS,527,MH527,MAS527,,,,,,,,,,,,
2026-07-28,scheduled,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-07-28T01:00:00+00:00,2026-07-28T01:00:00+00:00,,,,Vancouver International,America/Vancouver,YVR,CYVR,M,,,2026-07-27T21:45:00+00:00,,,,,,Sichuan Airlines,3U,CSC,3859,3U3859,CSC3859,,,,,,,,,,,,
2026-07-28,scheduled,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-07-28T00:30:00+00:00,2026-07-28T00:30:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,,,2026-07-28T05:25:00+00:00,,,,,,Asiana Airlines,OZ,AAR,324,OZ324,AAR324,,,,,,,,,,,,
2026-07-28,scheduled,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-07-28T00:25:00+00:00,2026-07-28T00:25:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,264,,2026-07-28T04:45:00+00:00,,,,,,Asiana Airlines,OZ,AAR,568,OZ568,AAR568,,,,,,,,,,,,
2026-07-28,scheduled,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-07-28T00:25:00+00:00,2026-07-28T00:25:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,264,,2026-07-28T04:45:00+00:00,,,,,,Etihad Airways,EY,ETD,8461,EY8461,ETD8461,asiana airlines,oz,aar,568,oz568,aar568,,,,,,
2026-07-28,scheduled,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-07-28T00:10:00+00:00,2026-07-28T00:10:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,15,5,2026-07-28T04:20:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,303,OM303,MGL303,,,,,,,,,,,,
2026-07-28,scheduled,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-07-28T01:05:00+00:00,2026-07-28T01:05:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,T2,,,2026-07-28T05:00:00+00:00,,,,,,VietJet Air,VJ,VJC,3949,VJ3949,VJC3949,,,,,,,,,,,,
2026-07-28,scheduled,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-07-28T00:30:00+00:00,2026-07-28T00:30:00+00:00,,,,Bandar Seri Begwan International Airport,Asia/Brunei,BWN,WBSB,,,,2026-07-28T06:00:00+00:00,,,,,,Royal Brunei Airlines,BI,RBA,624,BI624,RBA624,,,,,,,,,,,,
2026-07-28,scheduled,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-07-28T00:20:00+00:00,2026-07-28T00:20:00+00:00,,,,Kota-Kinabalu International Airport,Asia/Kuching,BKI,WBKK,1,,,2026-07-28T05:40:00+00:00,,,,,,AirAsia,AK,AXM,1561,AK1561,AXM1561,,,,,,,,,,7504AF,,
2026-07-28,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,,,2026-07-28T00:30:00+00:00,2026-07-28T00:30:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,,,,2026-07-28T03:25:00+00:00,,,,,,Central Airlines,I9,HLF,8871,I98871,HLF8871,,,,,,,,,,,,
2026-07-28,scheduled,,Yantai,Asia/Shanghai,YNT,ZSYT,,,,2026-07-28T00:30:00+00:00,2026-07-28T00:30:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-07-28T03:00:00+00:00,,,,,,Central Airlines,I9,HLF,8809,I98809,HLF8809,,,,,,,,,,,,
2026-07-28,scheduled,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-07-28T01:00:00+00:00,2026-07-28T01:00:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-07-28T03:05:00+00:00,,,,,,SF Airlines,O3,CSS,7509,O37509,CSS7509,,,,,,,,,,,,
2026-07-28,scheduled,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-07-28T00:45:00+00:00,2026-07-28T00:45:00+00:00,,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,,,,2026-07-28T06:45:00+00:00,,,,,,CMA CGM Air Cargo,2C,CMA,841,2C841,CMA841,,,,,,,,,,,,
2026-07-28,scheduled,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-07-28T00:15:00+00:00,2026-07-28T00:15:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-07-28T03:05:00+00:00,,,,,,Cobalt Air,CO,FCB,9617,CO9617,FCB9617,,,,,,,,,,,,
2026-07-28,scheduled,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-07-28T00:55:00+00:00,2026-07-28T00:55:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-07-28T02:00:00+00:00,,,,,,Loong Air,GJ,CDC,8372,GJ8372,CDC8372,,,,,,,,,,,,
2026-07-28,scheduled,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-07-28T00:50:00+00:00,2026-07-28T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-07-28T04:00:00+00:00,,,,,,JDL Airlines,JG,JDL,2979,JG2979,JDL2979,,,,,,,,,,,,
2026-07-28,scheduled,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-07-28T00:45:00+00:00,2026-07-28T00:45:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-07-28T03:15:00+00:00,,,,,,SF Airlines,O3,CSS,6840,O36840,CSS6840,,,,,,,,,,,,
2026-07-28,scheduled,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-07-28T00:40:00+00:00,2026-07-28T00:40:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-07-28T02:25:00+00:00,,,,,,SF Airlines,O3,CSS,7343,O37343,CSS7343,,,,,,,,,,,,
2026-07-28,scheduled,,Tianhe International,Asia/Shanghai,WUH,ZHHH,3,329,,2026-07-28T00:55:00+00:00,2026-07-28T00:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-28T05:40:00+00:00,,,,,,Scoot,TR,TGW,121,TR121,TGW121,,,,,,,,,,,,
2026-07-28,scheduled,,Tianhe International,Asia/Shanghai,WUH,ZHHH,,,,2026-07-28T00:15:00+00:00,2026-07-28T00:15:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-07-28T02:05:00+00:00,,,,,,SF Airlines,O3,CSS,7232,O37232,CSS7232,,,,,,,,,,,,
2026-07-28,scheduled,,Xiamen,Asia/Shanghai,XMN,ZSAM,,,,2026-07-28T00:30:00+00:00,2026-07-28T00:30:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-07-28T02:15:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9065,CF9065,CYZ9065,,,,,,,,,,,,
2026-07-28,scheduled,,Newport News Railway,America/New_York,URC,ZWWW,,,,2026-07-28T01:00:00+00:00,2026-07-28T01:00:00+00:00,,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,,,,2026-07-28T04:25:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,3679,ET3679,ETH3679,,,,,,,,,,,,
2026-07-28,scheduled,,Hasanudin,Asia/Makassar,UPG,WAAA,,,,2026-07-28T00:30:00+00:00,2026-07-28T00:30:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,1,,,2026-07-28T01:50:00+00:00,,,,,,Citilink,QG,CTV,217,QG217,CTV217,,,,,,,,,,8A060D,,
2026-07-28,scheduled,,Tianjin Binhai International,Asia/Shanghai,TSN,ZBTJ,,,,2026-07-28T00:40:00+00:00,2026-07-28T00:40:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-07-28T02:25:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9101,CF9101,CYZ9101,,,,,,,,,,,,
2026-07-28,scheduled,,Tianjin Binhai International,Asia/Shanghai,TSN,ZBTJ,,,,2026-07-28T00:10:00+00:00,2026-07-28T00:10:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-28T04:40:00+00:00,,,,,,Suparna Airlines,Y8,YZR,7901,Y87901,YZR7901,,,,,,,,,,,,
2026-07-28,scheduled,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,,,2026-07-28T00:55:00+00:00,2026-07-28T00:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-28T05:20:00+00:00,,,,,,Scoot,TR,TGW,875,TR875,TGW875,,,,,,,,,,,,
2026-07-28,scheduled,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,,,2026-07-28T00:55:00+00:00,2026-07-28T00:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-28T05:20:00+00:00,,,,,,Singapore Airlines,SQ,SIA,8523,SQ8523,SIA8523,scoot,tr,tgw,875,tr875,tgw875,,,,,,
2026-07-28,scheduled,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,2,,2026-07-28T00:20:00+00:00,2026-07-28T00:20:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,2,,,2026-07-28T05:00:00+00:00,,,,,,AirAsia,AK,AXM,379,AK379,AXM379,,,,,,,,,,7504CD,,
2026-07-28,scheduled,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,,,2026-07-28T00:10:00+00:00,2026-07-28T00:10:00+00:00,,,,Los Angeles International,America/Los_Angeles,LAX,KLAX,B,,,2026-07-27T21:45:00+00:00,,,,,,STARLUX,JX,SJX,2,JX2,SJX2,,,,,,,,,,,,
2026-07-28,scheduled,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,,,2026-07-28T00:10:00+00:00,2026-07-28T00:10:00+00:00,,,,Los Angeles International,America/Los_Angeles,LAX,KLAX,B,,,2026-07-27T21:45:00+00:00,,,,,,AlphaSky,AS,JAG,7214,AS7214,JAG7214,starlux,jx,sjx,2,jx2,sjx2,,,,,,
2026-07-28,scheduled,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,7,,2026-07-28T00:10:00+00:00,2026-07-28T00:10:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-28T04:25:00+00:00,,,,,,Tigerair Taiwan,IT,TTW,216,IT216,TTW216,,,,,,,,,,,,
2026-07-28,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-07-28T01:00:00+00:00,2026-07-28T01:00:00+00:00,,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-07-28T03:00:00+00:00,,,,,,SF Airlines,O3,CSS,6839,O36839,CSS6839,,,,,,,,,,,,
2026-07-28,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-07-28T00:45:00+00:00,2026-07-28T00:45:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-07-28T04:20:00+00:00,,,,,,Emirates,EK,UAE,329,EK329,UAE329,,,,,,,,,,,,
2026-07-28,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-07-28T00:25:00+00:00,2026-07-28T00:25:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-07-28T03:40:00+00:00,,,,,,Suparna Airlines,Y8,YZR,7979,Y87979,YZR7979,,,,,,,,,,,,
2026-07-28,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-07-28T00:25:00+00:00,2026-07-28T00:25:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-07-28T02:40:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9037,CF9037,CYZ9037,,,,,,,,,,,,
2026-07-28,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-07-28T00:20:00+00:00,2026-07-28T00:20:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-07-28T03:15:00+00:00,,,,,,SF Airlines,O3,CSS,6811,O36811,CSS6811,,,,,,,,,,,,
2026-07-28,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-07-28T00:15:00+00:00,2026-07-28T00:15:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-28T02:15:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,305,ZH305,CSZ305,,,,,,,,,,,,
2026-07-28,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-07-28T00:15:00+00:00,2026-07-28T00:15:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-07-28T01:50:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,117,ZH117,CSZ117,,,,,,,,,,,,
2026-07-28,scheduled,,Fua'amotu International,Pacific/Tongatapu,TBU,NFTF,,,,2026-07-28T05:40:00+00:00,2026-07-28T05:40:00+00:00,,,,Nadi International,Pacific/Fiji,NAN,NFFN,,,,2026-07-28T06:15:00+00:00,,,,,,Fiji Airways,FJ,FJI,212,FJ212,FJI212,,,,,,,,,,C88092,,
2026-07-28,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-28T01:05:00+00:00,2026-07-28T01:05:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,2,,,2026-07-28T08:00:00+00:00,,,,,,Singapore Airlines,SQ,SIA,306,SQ306,SIA306,,,,,,,,,,,,
2026-07-28,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-28T01:00:00+00:00,2026-07-28T01:00:00+00:00,,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,,1,2026-07-28T05:45:00+00:00,,,,,,Scoot,TR,TGW,866,TR866,TGW866,,,,,,,,,,,,
2026-07-28,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-28T00:55:00+00:00,2026-07-28T00:55:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-07-28T07:25:00+00:00,,,,,,China Eastern Airlines,MU,CES,5032,MU5032,CES5032,,,,,,,,,,781E3F,,
2026-07-28,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-28T00:55:00+00:00,2026-07-28T00:55:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-07-28T06:20:00+00:00,,,,,,China Eastern Airlines,MU,CES,544,MU544,CES544,,,,,,,,,,7804A7,,
2026-07-28,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-28T00:55:00+00:00,2026-07-28T00:55:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,,,2026-07-28T08:15:00+00:00,,,,,,KLM,KL,KLM,836,KL836,KLM836,,,,,,,,,,,,
2026-07-28,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,13,,2026-07-28T00:50:00+00:00,2026-07-28T00:50:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-07-28T04:05:00+00:00,,,,,,Emirates,EK,UAE,353,EK353,UAE353,,,,,,,,,,,,
2026-07-28,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-28T00:45:00+00:00,2026-07-28T00:45:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,57,7,2026-07-28T10:25:00+00:00,,,,,,Singapore Airlines,SQ,SIA,231,SQ231,SIA231,,,,,,,,,,,,
2026-07-28,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-28T00:45:00+00:00,2026-07-28T00:45:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,,,2026-07-28T10:20:00+00:00,,,,,,Singapore Airlines,SQ,SIA,255,SQ255,SIA255,,,,,,,,,,,,
2026-07-28,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,3,,2026-07-28T00:30:00+00:00,2026-07-28T00:30:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-07-28T06:35:00+00:00,,,,,,Singapore Airlines,SQ,SIA,810,SQ810,SIA810,,,,,,,,,,,,
2026-07-28,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,4,2,,2026-07-28T00:25:00+00:00,2026-07-28T00:25:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-07-28T08:10:00+00:00,,,,,,Jeju Air,7C,JJA,2662,7C2662,JJA2662,,,,,,,,,,,,
2026-07-28,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,,,2026-07-28T00:20:00+00:00,2026-07-28T00:20:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,,,2026-07-28T07:45:00+00:00,,,,,,Singapore Airlines,SQ,SIA,608,SQ608,SIA608,,,,,,,,,,,,
2026-07-28,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-07-28T00:15:00+00:00,2026-07-28T00:15:00+00:00,,,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-07-28T01:45:00+00:00,,,,,,Korean Air,KE,KAL,363,KE363,KAL363,,,,,,,,,,,,
2026-07-28,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-28T00:15:00+00:00,2026-07-28T00:15:00+00:00,,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,1,,,2026-07-28T07:45:00+00:00,,,,,,Singapore Airlines,SQ,SIA,336,SQ336,SIA336,,,,,,,,,,,,
2026-07-28,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-28T00:10:00+00:00,2026-07-28T00:10:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-07-28T05:10:00+00:00,,,,,,Singapore Airlines,SQ,SIA,225,SQ225,SIA225,,,,,,,,,,,,
2026-07-28,scheduled,,Shenyang,Asia/Shanghai,SHE,ZYTX,,,,2026-07-28T00:35:00+00:00,2026-07-28T00:35:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-07-28T02:50:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9049,CF9049,CYZ9049,,,,,,,,,,,,
2026-07-28,scheduled,,Daguocun,Asia/Shanghai,SJW,ZBSJ,,,,2026-07-28T00:50:00+00:00,2026-07-28T00:50:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-07-28T02:35:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9005,CF9005,CYZ9005,,,,,,,,,,,,
2026-07-28,scheduled,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2026-07-28T00:05:00+00:00,2026-07-28T00:05:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-07-28T06:55:00+00:00,,,,,,VietJet Air,VJ,VJC,868,VJ868,VJC868,,,,,,,,,,,,
2026-07-28,scheduled,,Saipan International,Pacific/Saipan,SPN,PGSN,,,,2026-07-28T03:05:00+00:00,2026-07-28T03:05:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,12,,2026-07-28T06:50:00+00:00,,,,,,Jeju Air,7C,JJA,3212,7C3212,JJA3212,,,,,,,,,,,,
2026-07-28,scheduled,,Babelthuap/Koror,Pacific/Palau,ROR,PTRO,,1,,2026-07-28T02:05:00+00:00,2026-07-28T02:05:00+00:00,,,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-07-28T05:10:00+00:00,8.0,,,,,United Airlines,UA,UAL,158,UA158,UAL158,,,,,,,,,,A126EC,,
2026-07-28,scheduled,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,D67,,2026-07-28T01:05:00+00:00,2026-07-28T01:05:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,260,,2026-07-28T04:05:00+00:00,,,,,,Asiana Airlines,OZ,AAR,368,OZ368,AAR368,,,,,,,,,,,,
2026-07-28,scheduled,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-07-28T01:05:00+00:00,2026-07-28T01:05:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-28T05:00:00+00:00,,,,,,Peach,MM,APJ,876,MM876,APJ876,,,,,,,,,,,,
