flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-13,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-13T00:30:00+00:00,2026-08-13T00:30:00+00:00,,,,Bundaberg,Australia/Brisbane,BDB,YBUD,,,,2026-08-13T01:16:00+00:00,,,,,,empty,,,,,,,,,,7C19C8,,,,,,,
2026-08-13,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-13T00:30:00+00:00,2026-08-13T00:30:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-13T02:48:00+00:00,,,,,,Team Global Express,,TFX,42,,TFX42,,,,,C82AA5,,,,,,,
2026-08-13,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-13T01:00:00+00:00,2026-08-13T01:00:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-13T02:48:00+00:00,,,,,,Team Global Express,,TFX,23,,TFX23,,,,,C82AFF,,,,,,,
2026-08-13,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-13T00:30:00+00:00,2026-08-13T00:30:00+00:00,,,,Launceston,Australia/Hobart,LST,YMLT,,,,2026-08-13T01:26:00+00:00,,,,,,Team Global Express,,TFX,93,,TFX93,,,,,C82AE4,,,,,,,
2026-08-13,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-08-13T00:05:00+00:00,2026-08-13T00:05:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-08-13T02:50:00+00:00,,,,,,Korean Air,KE,KAL,319,KE319,KAL319,,,,,,,,,,,,
2026-08-13,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,8,,2026-08-13T00:05:00+00:00,2026-08-13T00:05:00+00:00,,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-08-13T02:45:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,308,OM308,MGL308,,,,,,,,,,,,
2026-08-13,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-13T00:05:00+00:00,2026-08-13T00:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-08-13T06:10:00+00:00,,,,,,Japan Airlines,JL,JTL,35,JL35,JTL35,,,,,,,,,,,,
2026-08-13,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,H,,2026-08-13T00:05:00+00:00,2026-08-13T00:05:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-08-13T05:40:00+00:00,,,,,,Emirates,EK,UAE,313,EK313,UAE313,,,,,,,,,,,,
2026-08-13,scheduled,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-08-13T00:50:00+00:00,2026-08-13T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,222,,2026-08-13T04:30:00+00:00,,,,,,Jin Air,LJ,JNA,916,LJ916,JNA916,,,,,,,,,,,,
2026-08-13,scheduled,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-08-13T00:50:00+00:00,2026-08-13T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,222,,2026-08-13T04:30:00+00:00,,,,,,Korean Air,KE,KAL,5780,KE5780,KAL5780,,,,,,,jin air,lj,jna,916,lj916,jna916
2026-08-13,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,,,,2026-08-13T03:05:00+00:00,2026-08-13T03:05:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,,,,2026-08-13T10:50:00+00:00,,,,,,Emirates,EK,UAE,9618,EK9618,UAE9618,,,,,,,,,,,,
2026-08-13,scheduled,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-13T01:05:00+00:00,2026-08-13T01:05:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-13T01:35:00+00:00,,,,,,Qantas,QF,QFA,7420,QF7420,QFA7420,,,,,,,,,,,,
2026-08-13,scheduled,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-13T00:45:00+00:00,2026-08-13T00:45:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-13T02:20:00+00:00,,,,,,Qantas,QF,QFA,7488,QF7488,QFA7488,,,,,,,,,,,,
2026-08-13,scheduled,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-13T00:25:00+00:00,2026-08-13T00:25:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-13T02:00:00+00:00,,,,,,Qantas,QF,QFA,7445,QF7445,QFA7445,,,,,,,,,,,,
2026-08-13,scheduled,,Kansai International,Asia/Tokyo,KIX,RJBB,,,,2026-08-13T00:00:00+00:00,2026-08-13T00:00:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-08-13T01:40:00+00:00,,,,,,SF Airlines,O3,CSS,272,O3272,CSS272,,,,,,,,,,,,
2026-08-13,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-13T01:00:00+00:00,2026-08-13T01:00:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-13T03:25:00+00:00,,,,,,Qantas,QF,QFA,7330,QF7330,QFA7330,,,,,,,,,,,,
2026-08-13,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-13T00:50:00+00:00,2026-08-13T00:50:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-13T04:10:00+00:00,,,,,,Qantas,QF,QFA,7305,QF7305,QFA7305,,,,,,,,,,,,
2026-08-13,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-13T00:20:00+00:00,2026-08-13T00:20:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,,,,2026-08-13T03:45:00+00:00,,,,,,Qantas,QF,QFA,7396,QF7396,QFA7396,,,,,,,,,,,,
