flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-08-01,scheduled,,Kastrup,Europe/Copenhagen,CPH,EKCH,,,,2026-08-01T07:35:00+00:00,2026-08-01T07:35:00+00:00,,,,Souda,Europe/Athens,CHQ,LGSA,,,,2026-08-01T11:53:00+00:00,,,,,,SAS,SK,SAS,7791,SK7791,SAS7791,,,,,4CAD93,,,,,,,
2026-08-01,scheduled,,Hobart,Australia/Hobart,HBA,YMHB,,,,2026-08-01T12:15:00+00:00,2026-08-01T12:15:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-01T14:32:00+00:00,,,,,,QantasLink,,QLK,,,QLK,,,,,7C78B1,,,,,,,
2026-08-01,scheduled,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,4,,2026-08-01T11:40:00+00:00,2026-08-01T11:40:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,21,D02,2026-08-01T13:15:00+00:00,,,,,,Emirates,EK,UAE,5491,EK5491,UAE5491,,,,,7C6D8E,qantas,qf,qfa,522,qf522,qfa522,
2026-08-01,scheduled,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,4,,2026-08-01T11:40:00+00:00,2026-08-01T11:40:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,21,D02,2026-08-01T13:15:00+00:00,,,,,,Air New Zealand,NZ,ANZ,1713,NZ1713,ANZ1713,,,,,7C6D8E,qantas,qf,qfa,522,qf522,qfa522,
2026-08-01,scheduled,,Maitland,Australia/Sydney,MTL,YMND,,,,2026-08-01T11:15:00+00:00,2026-08-01T11:15:00+00:00,,,,Canberra,Australia/Sydney,CBR,YSCB,,,,2026-08-01T12:33:00+00:00,,,,,,empty,,,,,,,,,,7C19EA,,,,,,,
2026-08-01,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,1,26,,2026-08-01T10:50:00+00:00,2026-08-01T10:50:00+00:00,,,,Canberra,Australia/Sydney,CBR,YSCB,,14,,2026-08-01T12:10:00+00:00,,,,,,QantasLink,,QLK,1466,,QLK1466,,,,,7C52F9,,,,,,,
2026-08-01,scheduled,,Techo International Airport,Asia/Phnom_Penh,KTI,VDTI,,,,2026-08-01T08:15:00+00:00,2026-08-01T08:15:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,19,2026-08-01T09:30:00+00:00,,,,,,Turkish Airlines,TK,THY,9117,TK9117,THY9117,,,,,,air cambodia,k6,khv,722,k6722,khv722,
2026-08-01,active,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E2,,2026-08-01T08:00:00+00:00,2026-08-01T08:00:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-08-01T11:35:00+00:00,,,,,,Austrian Airlines,OS,AUA,8593,OS8593,AUA8593,,,,,,thai airways,tg,tha,433,tg433,tha433,
2026-08-01,active,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,G4,,2026-08-01T07:55:00+00:00,2026-08-01T07:55:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,2,93,,2026-08-01T16:05:00+00:00,6.0,,,,,Japan Airlines,JL,JAL,708,JL708,JAL708,,,,,86D5E0,,,,,,,
2026-08-01,scheduled,,Don Muang,Asia/Bangkok,DMK,VTBD,2,32,,2026-08-01T08:10:00+00:00,2026-08-01T08:10:00+00:00,,,,Chiang Rai,Asia/Bangkok,CEI,VTCT,,,1,2026-08-01T09:30:00+00:00,,,,,,Thai Lion Air,SL,TLM,532,SL532,TLM532,,,,,8830F2,,,,,,,
