flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-09-02,scheduled,,Borroloola,Australia/Darwin,BOX,YBRL,,,,2026-09-02T06:30:00+00:00,2026-09-02T06:30:00+00:00,,2026-09-01T10:00:00+00:00,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-09-01T12:08:00+00:00,,,,,,empty,,JMH,,,JMH,,,,,7C2F47,,,,,,,
2026-09-01,scheduled,,Rijeka,Europe/Zagreb,RJK,LDRI,,,,2026-09-01T10:50:00+00:00,2026-09-01T10:50:00+00:00,,2026-09-01T10:55:00+00:00,,Papola Casale,Europe/Rome,BDS,LIBR,,,,2026-09-01T11:50:00+00:00,5.0,,,,,empty,,,,,,,,,,501E6E,,,,,,,
2026-09-01,scheduled,,Kassala,Africa/Khartoum,KSL,HSKA,,,,2026-09-01T09:30:00+00:00,2026-09-01T09:30:00+00:00,,,,Port Sudan,Africa/Khartoum,PZU,HSPN,,,,2026-09-01T10:30:00+00:00,,,,,,Tarco Air,3T,TQQ,213,3T213,TQQ213,,,,,,,,,,,,
2026-09-01,scheduled,,Port Sudan,Africa/Khartoum,PZU,HSPN,,,,2026-09-01T10:30:00+00:00,2026-09-01T10:30:00+00:00,,,,Yohannes IV,Africa/Asmara,ASM,HHAS,,,,2026-09-01T12:45:00+00:00,,,,,,Badr Airlines,J4,BDR,630,J4630,BDR630,,,,,,,,,,,,
2026-09-01,scheduled,,Port Sudan,Africa/Khartoum,PZU,HSPN,,,,2026-09-01T10:30:00+00:00,2026-09-01T10:30:00+00:00,,,,Kassala,Africa/Khartoum,KSL,HSKA,,,,2026-09-01T11:30:00+00:00,,,,,,Badr Airlines,J4,BDR,310,J4310,BDR310,,,,,,,,,,,,
2026-09-01,scheduled,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-09-01T13:45:00+00:00,2026-09-01T13:45:00+00:00,,,,Duong Dong,Asia/Ho_Chi_Minh,PQC,VVPQ,,,,2026-09-01T15:50:00+00:00,,,,,,sun phuquoc airways,W1,W1,6028,W16028,W16028,,,,,,,sun phuquoc airways,9g,spq,1229,9g1229,spq1229
2026-09-01,scheduled,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2026-09-01T14:50:00+00:00,2026-09-01T14:50:00+00:00,,,,Duong Dong,Asia/Ho_Chi_Minh,PQC,VVPQ,,,,2026-09-01T15:50:00+00:00,,,,,,vietjet air,H1,H1,4220,H14220,H14220,,,,,,,vietjet air,vj,vjc,327,vj327,vjc327
2026-09-01,scheduled,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2026-09-01T14:50:00+00:00,2026-09-01T14:50:00+00:00,,,,Duong Dong,Asia/Ho_Chi_Minh,PQC,VVPQ,,,,2026-09-01T15:50:00+00:00,,,,,,Flexflight,W2,FXT,4327,W24327,FXT4327,,,,,,,vietjet air,vj,vjc,327,vj327,vjc327
2026-09-01,scheduled,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2026-09-01T14:50:00+00:00,2026-09-01T14:50:00+00:00,,,,Duong Dong,Asia/Ho_Chi_Minh,PQC,VVPQ,,,,2026-09-01T15:50:00+00:00,,,,,,vietjet air,A1,A1,2327,A12327,A12327,,,,,,,vietjet air,vj,vjc,327,vj327,vjc327
2026-09-01,scheduled,,Techo International Airport,Asia/Phnom_Penh,KTI,VDTI,,,,2026-09-01T14:15:00+00:00,2026-09-01T14:15:00+00:00,,,,Duong Dong,Asia/Ho_Chi_Minh,PQC,VVPQ,,,,2026-09-01T15:25:00+00:00,,,,,,Air Cambodia,K6,KHV,830,K6830,KHV830,,,,,,,,,,,,
