flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-06-16,active,,,Mackay,Australia/Brisbane,MKY,YBMK,,1,,2026-06-16T11:35:00+00:00,2026-06-16T11:35:00+00:00,,,,Townsville International,Australia/Brisbane,TSV,YBTL,,8,,2026-06-16T12:35:00+00:00,,,,,,Qantas,QF,QFA,2354,QF2354,QFA2354,,,,,,,,,,,
2026-06-16,scheduled,,,Mubarak International,Africa/Cairo,HMB,HESG,,,,2026-06-16T10:10:00+00:00,2026-06-16T10:10:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,1,,,2026-06-16T13:35:00+00:00,,,,,,flynas,XY,KNE,280,XY280,KNE280,,,,,,,,,,,
2026-06-16,scheduled,,,Mubarak International,Africa/Cairo,HMB,HESG,,,,2026-06-16T10:10:00+00:00,2026-06-16T10:10:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,1,,,2026-06-16T13:35:00+00:00,,,,,,Gulf Air,GF,GFA,5941,GF5941,GFA5941,,flynas,xy,kne,280,xy280,kne280,,,,
2026-06-16,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-16T14:35:00+00:00,2026-06-16T14:35:00+00:00,,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,1,,,2026-06-16T16:00:00+00:00,,,,,,Air Cambodia,K6,KHV,3173,K63173,KHV3173,,vietnam airlines,vn,hvn,173,vn173,hvn173,,,,
2026-06-16,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-16T14:35:00+00:00,2026-06-16T14:35:00+00:00,,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,1,,,2026-06-16T16:00:00+00:00,,,,,,China Airlines,CI,CAL,8873,CI8873,CAL8873,,vietnam airlines,vn,hvn,173,vn173,hvn173,,,,
2026-06-16,scheduled,,,Love Field,America/Chicago,DAL,KDAL,,,,2026-06-16T01:10:00+00:00,2026-06-16T01:10:00+00:00,,,,Addison Airport,America/Chicago,ADS,KADS,,,,2026-06-16T01:24:00+00:00,,,,,,GTA Air,,GTX,490,,GTX490,,,,,,,,,,,
2026-06-16,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,55,,2026-06-16T13:50:00+00:00,2026-06-16T13:50:00+00:00,,,,Chitose,Asia/Tokyo,CTS,RJCC,D,,,2026-06-16T15:25:00+00:00,,,,,,All Nippon Airways,NH,ANA,4725,NH4725,ANA4725,,air do,hd,ado,25,hd25,ado25,,,,
2026-06-16,active,,,Hiroshima Airport,Asia/Tokyo,HIJ,RJOA,,B,,2026-06-16T10:50:00+00:00,2026-06-16T10:50:00+00:00,2026-06-16T10:51:00+00:00,2026-06-16T10:51:00+00:00,2026-06-16T10:51:00+00:00,Chitose,Asia/Tokyo,CTS,RJCC,D,4,,2026-06-16T12:50:00+00:00,,2026-06-16T12:31:00+00:00,,,,Japan Airlines,JL,JAL,3403,JL3403,JAL3403,,,,,,,,,,,851C20
2026-06-16,scheduled,,,Kastrup,Europe/Copenhagen,CPH,EKCH,3,B9,,2026-06-16T08:50:00+00:00,2026-06-16T08:50:00+00:00,,,,"Athens International Airport ""Eleftherios Venizelos""",Europe/Athens,ATH,LGAV,,,12,2026-06-16T13:10:00+00:00,10.0,,,,,Aegean Airlines,A3,AEE,3327,A33327,AEE3327,,sas,sk,sas,777,sk777,sas777,,,,4CAD92
2026-06-16,scheduled,,,Kastrup,Europe/Copenhagen,CPH,EKCH,,,,2026-06-16T07:05:00+00:00,2026-06-16T07:05:00+00:00,,,,Sola,Europe/Oslo,SVG,ENZV,,,,2026-06-16T08:22:00+00:00,10.0,,,,,Compass Air Cargo,HQ,ADZ,,HQ,ADZ,,,,,,,,,,,452101
2026-06-16,active,,,Jandakot,Australia/Perth,JAD,YPJT,,TON,,2026-06-16T09:45:00+00:00,2026-06-16T09:45:00+00:00,2026-06-16T09:57:00+00:00,2026-06-16T09:57:00+00:00,2026-06-16T09:57:00+00:00,Carnarvon,Australia/Perth,CVQ,YCAR,,TON,,2026-06-16T11:44:00+00:00,,,,,,empty,,,,,,,,,,,,,,,,7C4A09
2026-06-16,scheduled,,,Carnarvon,Australia/Perth,CVQ,YCAR,,,,2026-06-16T12:20:00+00:00,2026-06-16T12:20:00+00:00,,,,Shark Bay,Australia/Perth,MJK,YSHK,,,,2026-06-16T12:40:00+00:00,,,,,,empty,,,,,,,,,,,,,,,,7C4A09
2026-06-16,active,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,J14,,2026-06-16T11:15:00+00:00,2026-06-16T11:15:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,B05,2026-06-16T13:30:00+00:00,,,,,,China Southern Airlines,CZ,CSN,7118,CZ7118,CSN7118,,loong air,gj,cdc,8692,gj8692,cdc8692,,,,
2026-06-16,active,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,J14,,2026-06-16T11:15:00+00:00,2026-06-16T11:15:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,B05,2026-06-16T13:30:00+00:00,,,,,,China Express Airlines,G5,HXA,9536,G59536,HXA9536,,loong air,gj,cdc,8692,gj8692,cdc8692,,,,
2026-06-16,active,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,J14,,2026-06-16T11:15:00+00:00,2026-06-16T11:15:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,B05,2026-06-16T13:30:00+00:00,,,,,,China Eastern Airlines,MU,CES,4340,MU4340,CES4340,,loong air,gj,cdc,8692,gj8692,cdc8692,,,,
2026-06-16,active,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,J14,,2026-06-16T11:15:00+00:00,2026-06-16T11:15:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,B05,2026-06-16T13:30:00+00:00,,,,,,Sichuan Airlines,3U,CSC,4866,3U4866,CSC4866,,loong air,gj,cdc,8692,gj8692,cdc8692,,,,
2026-06-16,active,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,J14,,2026-06-16T11:15:00+00:00,2026-06-16T11:15:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,B05,2026-06-16T13:30:00+00:00,,,,,,Chengdu Airlines,EU,UEA,9156,EU9156,UEA9156,,loong air,gj,cdc,8692,gj8692,cdc8692,,,,
2026-06-16,active,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,G09,,2026-06-16T11:10:00+00:00,2026-06-16T11:10:00+00:00,,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,18,,2026-06-16T13:40:00+00:00,,,,,,Hebei Airlines,NS,HBH,8404,NS8404,HBH8404,,xiamen air,mf,cxa,8404,mf8404,cxa8404,,,,781111
2026-06-16,active,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,G09,,2026-06-16T11:10:00+00:00,2026-06-16T11:10:00+00:00,,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,18,,2026-06-16T13:40:00+00:00,,,,,,China Eastern Airlines,MU,CES,4769,MU4769,CES4769,,xiamen air,mf,cxa,8404,mf8404,cxa8404,,,,781111
2026-06-16,active,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,G09,,2026-06-16T11:10:00+00:00,2026-06-16T11:10:00+00:00,,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,18,,2026-06-16T13:40:00+00:00,,,,,,China Express Airlines,G5,HXA,9384,G59384,HXA9384,,xiamen air,mf,cxa,8404,mf8404,cxa8404,,,,781111
2026-06-16,active,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,G09,,2026-06-16T11:10:00+00:00,2026-06-16T11:10:00+00:00,,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,18,,2026-06-16T13:40:00+00:00,,,,,,China Southern Airlines,CZ,CSN,4301,CZ4301,CSN4301,,xiamen air,mf,cxa,8404,mf8404,cxa8404,,,,781111
2026-06-16,active,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,G09,,2026-06-16T11:10:00+00:00,2026-06-16T11:10:00+00:00,,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,18,,2026-06-16T13:40:00+00:00,,,,,,Sichuan Airlines,3U,CSC,2522,3U2522,CSC2522,,xiamen air,mf,cxa,8404,mf8404,cxa8404,,,,781111
2026-06-16,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3F,,2026-06-16T11:05:00+00:00,2026-06-16T11:05:00+00:00,,,,Changsha,Asia/Shanghai,CSX,ZGHA,2,,N,2026-06-16T12:45:00+00:00,,,,,,Sichuan Airlines,3U,CSC,1158,3U1158,CSC1158,,china southern airlines,cz,csn,3422,cz3422,csn3422,,,,7800D7
2026-06-16,active,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,E06,,2026-06-16T10:55:00+00:00,2026-06-16T10:55:00+00:00,,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,10,2026-06-16T13:30:00+00:00,60.0,,,,,Tibet Airlines,TV,TBA,3238,TV3238,TBA3238,,shandong airlines,sc,cdg,4834,sc4834,cdg4834,,,,780B08
2026-06-16,active,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,E06,,2026-06-16T10:55:00+00:00,2026-06-16T10:55:00+00:00,,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,10,2026-06-16T13:30:00+00:00,60.0,,,,,China Express Airlines,G5,HXA,6564,G56564,HXA6564,,shandong airlines,sc,cdg,4834,sc4834,cdg4834,,,,780B08
2026-06-16,active,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,E06,,2026-06-16T10:55:00+00:00,2026-06-16T10:55:00+00:00,,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,10,2026-06-16T13:30:00+00:00,60.0,,,,,Air China,CA,CCA,4782,CA4782,CCA4782,,shandong airlines,sc,cdg,4834,sc4834,cdg4834,,,,780B08
