flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-21,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-21T01:00:00+00:00,2026-08-21T01:00:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-21T02:53:00+00:00,,,,,,Team Global Express,,TFX,23,,TFX23,,,,,C82AE2,,,,,,,
2026-08-21,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,18,,2026-08-21T00:35:00+00:00,2026-08-21T00:35:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-08-21T07:05:00+00:00,,,,,,Cebu Pacific,5J,CEB,50,5J50,CEB50,,,,,,,,,,,,
2026-08-21,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,7,,2026-08-21T00:30:00+00:00,2026-08-21T00:30:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-08-21T06:05:00+00:00,,,,,,VietJet Air,VJ,VJC,82,VJ82,VJC82,,,,,,,,,,,,
2026-08-21,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,9,,2026-08-21T00:25:00+00:00,2026-08-21T00:25:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2026-08-21T07:05:00+00:00,,,,,,Vietnam Airlines,VN,HVN,778,VN778,HVN778,,,,,,,,,,,,
2026-08-21,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-21T01:00:00+00:00,2026-08-21T01:00:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-21T03:25:00+00:00,,,,,,Qantas,QF,QFA,7330,QF7330,QFA7330,,,,,,,,,,,,
2026-08-21,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-21T00:50:00+00:00,2026-08-21T00:50:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-21T04:10:00+00:00,,,,,,Qantas,QF,QFA,7305,QF7305,QFA7305,,,,,,,,,,,,
2026-08-21,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-21T00:30:00+00:00,2026-08-21T00:30:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-21T02:42:00+00:00,,,,,,Team Global Express,,TFX,42,,TFX42,,,,,C82AFF,,,,,,,
2026-08-21,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-21T00:20:00+00:00,2026-08-21T00:20:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,,,,2026-08-21T03:45:00+00:00,,,,,,Qantas,QF,QFA,7396,QF7396,QFA7396,,,,,,,,,,,,
2026-08-21,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-21T00:25:00+00:00,2026-08-21T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-21T07:55:00+00:00,,,,,,Oman Air,WY,OMA,5585,WY5585,OMA5585,,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-21,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-21T00:25:00+00:00,2026-08-21T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-21T07:55:00+00:00,,,,,,SriLankan Airlines,UL,ALK,2120,UL2120,ALK2120,,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-21,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-21T00:25:00+00:00,2026-08-21T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-21T07:55:00+00:00,,,,,,Turkish Airlines,TK,THY,7902,TK7902,THY7902,,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-21,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-21T00:25:00+00:00,2026-08-21T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-21T07:55:00+00:00,,,,,,Thai Airways,TG,THA,5002,TG5002,THA5002,,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-21,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-21T00:25:00+00:00,2026-08-21T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-21T07:55:00+00:00,,,,,,Qatar Airways,QR,QTR,4970,QR4970,QTR4970,,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-21,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-21T00:25:00+00:00,2026-08-21T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-21T07:55:00+00:00,,,,,,KLM,KL,KLM,4096,KL4096,KLM4096,,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-21,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-21T00:25:00+00:00,2026-08-21T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-21T07:55:00+00:00,,,,,,Fly Sky Airlines,FY,FSQ,7170,FY7170,FSQ7170,,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-21,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-21T00:25:00+00:00,2026-08-21T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-21T07:55:00+00:00,,,,,,Myanmar Airways International,8M,MMA,9588,8M9588,MMA9588,,,,,,,malaysia airlines,mh,mas,132,mh132,mas132
2026-08-21,scheduled,,Tontouta,Pacific/Noumea,NOU,NWWW,,,,2026-08-21T01:00:00+00:00,2026-08-21T01:00:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-08-21T07:20:00+00:00,,,,,,Aircalin,SB,ACI,740,SB740,ACI740,,,,,,,,,,,,
2026-08-21,scheduled,,Tontouta,Pacific/Noumea,NOU,NWWW,,,,2026-08-21T01:00:00+00:00,2026-08-21T01:00:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-08-21T07:20:00+00:00,,,,,,Singapore Airlines,SQ,SIA,6058,SQ6058,SIA6058,,,,,,,aircalin,sb,aci,740,sb740,aci740
2026-08-21,scheduled,,Tontouta,Pacific/Noumea,NOU,NWWW,,,,2026-08-21T01:00:00+00:00,2026-08-21T01:00:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-08-21T07:20:00+00:00,,,,,,Air France,AF,AFR,4022,AF4022,AFR4022,,,,,,,aircalin,sb,aci,740,sb740,aci740
2026-08-21,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,,,2026-08-21T00:05:00+00:00,2026-08-21T00:05:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-08-21T06:50:00+00:00,,,,,,Cathay Pacific,CX,CPA,156,CX156,CPA156,,,,,,,,,,,,
2026-08-21,scheduled,,Nausori,Pacific/Fiji,SUV,NFNA,,,,2026-08-21T00:15:00+00:00,2026-08-21T00:15:00+00:00,,,,Nauru International,Pacific/Nauru,INU,ANYN,,,,2026-08-21T03:50:00+00:00,,,,,,Nauru Airlines,ON,RON,20,ON20,RON20,,,,,,,,,,,,
2026-08-21,scheduled,,Nausori,Pacific/Fiji,SUV,NFNA,,,,2026-08-21T00:15:00+00:00,2026-08-21T00:15:00+00:00,,,,Nauru International,Pacific/Nauru,INU,ANYN,,,,2026-08-21T03:50:00+00:00,,,,,,,H1,H1,6210,H16210,H16210,,,,,,,nauru airlines,on,ron,20,on20,ron20
2026-08-21,scheduled,,Nausori,Pacific/Fiji,SUV,NFNA,,,,2026-08-21T00:15:00+00:00,2026-08-21T00:15:00+00:00,,,,Nauru International,Pacific/Nauru,INU,ANYN,,,,2026-08-21T03:50:00+00:00,,,,,,Flexflight,W2,FXT,810,W2810,FXT810,,,,,,,nauru airlines,on,ron,20,on20,ron20
2026-08-21,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,I,10,,2026-08-21T00:25:00+00:00,2026-08-21T00:25:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-08-21T07:55:00+00:00,,,,,,Malaysia Airlines,MH,MAS,132,MH132,MAS132,,,,,,,,,,,,
