flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-07-30,scheduled,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-30T01:10:00+00:00,2026-07-30T01:10:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,9,,,2026-07-30T06:25:00+00:00,,,,,,Qatar Airways,QR,QTR,8287,QR8287,QTR8287,,,,,06A2E3,,,,,,,
2026-07-30,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,111,,2026-07-30T01:20:00+00:00,2026-07-30T01:20:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-30T05:45:00+00:00,,,,,,Japan Airlines,JL,JAL,33,JL33,JAL33,,,,,86E7A2,,,,,,,
2026-07-30,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,S116,,2026-07-30T02:50:00+00:00,2026-07-30T02:50:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,14,2026-07-30T06:00:00+00:00,,,,,,Qantas,QF,QFA,8377,QF8377,QFA8377,,,,,896184,emirates,ek,uae,377,ek377,uae377,
2026-07-30,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,S116,,2026-07-30T02:50:00+00:00,2026-07-30T02:50:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,14,2026-07-30T06:00:00+00:00,,,,,,airBaltic,BT,BTI,5814,BT5814,BTI5814,,,,,896184,emirates,ek,uae,377,ek377,uae377,
2026-07-30,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,D1,,2026-07-30T02:40:00+00:00,2026-07-30T02:40:00+00:00,,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,A3,3,2026-07-30T07:25:00+00:00,,,,,,Bangkok Airways,PG,BKP,4907,PG4907,BKP4907,,,,,899115,china airlines,ci,cal,838,ci838,cal838,
2026-07-30,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,G1,,2026-07-30T02:35:00+00:00,2026-07-30T02:35:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,219,9,2026-07-30T10:15:00+00:00,,,,,,Air Canada,AC,ACA,6291,AC6291,ACA6291,,,,,71C590,korean air,ke,kal,656,ke656,kal656,
2026-07-30,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,G1,,2026-07-30T02:35:00+00:00,2026-07-30T02:35:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,219,9,2026-07-30T10:15:00+00:00,,,,,,Delta Air Lines,DL,DAL,7922,DL7922,DAL7922,,,,,71C590,korean air,ke,kal,656,ke656,kal656,
2026-07-30,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,S112,,2026-07-30T02:30:00+00:00,2026-07-30T02:30:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,2,2026-07-30T05:05:00+00:00,,,,,,Azerbaijan Airlines,J2,AHY,6837,J26837,AHY6837,,,,,06A146,qatar airways,qr,qtr,837,qr837,qtr837,
2026-07-30,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,S112,,2026-07-30T02:30:00+00:00,2026-07-30T02:30:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,2,2026-07-30T05:05:00+00:00,,,,,,Iberia,IB,IBE,6257,IB6257,IBE6257,,,,,06A146,qatar airways,qr,qtr,837,qr837,qtr837,
2026-07-30,scheduled,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,73,,2026-07-30T04:15:00+00:00,2026-07-30T04:15:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,3,,,2026-07-30T10:00:00+00:00,,,,,,Delta Air Lines,DL,DAL,5928,DL5928,DAL5928,,,,,,virgin atlantic,vs,vir,359,vs359,vir359,
2026-07-30,scheduled,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-30T04:10:00+00:00,2026-07-30T04:10:00+00:00,,,,Heydar Aliyev International (Bina International),Asia/Baku,GYD,UBBB,1,,,2026-07-30T08:00:00+00:00,19.0,,,,,Air India,AI,AIC,6763,AI6763,AIC6763,,,,,600854,azerbaijan airlines,j2,ahy,60,j260,ahy60,
2026-07-30,scheduled,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-30T04:05:00+00:00,2026-07-30T04:05:00+00:00,,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,1,,,2026-07-30T06:05:00+00:00,15.0,,,,,Virgin Atlantic,VS,VIR,8587,VS8587,VIR8587,,,,,8017E4,indigo,6e,igo,136,6e136,igo136,
2026-07-30,scheduled,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-30T04:05:00+00:00,2026-07-30T04:05:00+00:00,,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,1,,,2026-07-30T06:05:00+00:00,15.0,,,,,KLM,KL,KLM,3686,KL3686,KLM3686,,,,,8017E4,indigo,6e,igo,136,6e136,igo136,
2026-07-30,scheduled,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-30T04:05:00+00:00,2026-07-30T04:05:00+00:00,,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,1,,,2026-07-30T06:05:00+00:00,15.0,,,,,British Airways,BA,BAW,7991,BA7991,BAW7991,,,,,8017E4,indigo,6e,igo,136,6e136,igo136,
2026-07-30,scheduled,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-30T04:05:00+00:00,2026-07-30T04:05:00+00:00,,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,1,,,2026-07-30T06:05:00+00:00,15.0,,,,,Air France,AF,AFR,3326,AF3326,AFR3326,,,,,8017E4,indigo,6e,igo,136,6e136,igo136,
2026-07-30,scheduled,,Trabzon,Europe/Istanbul,TZX,LTCG,,,,2026-07-30T01:30:00+00:00,2026-07-30T01:30:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-07-30T03:20:00+00:00,,,,,,Turkish Airlines,TK,THY,6961,TK6961,THY6961,,,,,,,,,,,,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,545,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Shanghai,Asia/Shanghai,HFE,ZSOF,,,,2026-07-30T09:10:00+00:00,,,,,,Shandong Airlines,SC,CDG,9505,SC9505,CDG9505,,,,,78050E,shenzhen airlines,zh,csz,9941,zh9941,csz9941,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,545,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Shanghai,Asia/Shanghai,HFE,ZSOF,,,,2026-07-30T09:10:00+00:00,,,,,,Juneyao Air,HO,DKH,5300,HO5300,DKH5300,,,,,78050E,shenzhen airlines,zh,csz,9941,zh9941,csz9941,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,545,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Shanghai,Asia/Shanghai,HFE,ZSOF,,,,2026-07-30T09:10:00+00:00,,,,,,Air China,CA,CCA,7969,CA7969,CCA7969,,,,,78050E,shenzhen airlines,zh,csz,9941,zh9941,csz9941,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,328,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,2,,9,2026-07-30T08:35:00+00:00,,,,,,Shandong Airlines,SC,CDG,9793,SC9793,CDG9793,,,,,,shenzhen airlines,zh,csz,9859,zh9859,csz9859,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,328,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,2,,9,2026-07-30T08:35:00+00:00,,,,,,Air China,CA,CCA,7921,CA7921,CCA7921,,,,,,shenzhen airlines,zh,csz,9859,zh9859,csz9859,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,343,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Lijiang,Asia/Shanghai,LJG,ZPLJ,,,,2026-07-30T09:25:00+00:00,60.0,,,,,China Eastern Airlines,MU,CES,3886,MU3886,CES3886,,,,,780976,juneyao air,ho,dkh,1945,ho1945,dkh1945,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,343,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Lijiang,Asia/Shanghai,LJG,ZPLJ,,,,2026-07-30T09:25:00+00:00,60.0,,,,,Shenzhen Airlines,ZH,CSZ,5225,ZH5225,CSZ5225,,,,,780976,juneyao air,ho,dkh,1945,ho1945,dkh1945,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,343,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Lijiang,Asia/Shanghai,LJG,ZPLJ,,,,2026-07-30T09:25:00+00:00,60.0,,,,,Sichuan Airlines,3U,CSC,4619,3U4619,CSC4619,,,,,780976,juneyao air,ho,dkh,1945,ho1945,dkh1945,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,343,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Lijiang,Asia/Shanghai,LJG,ZPLJ,,,,2026-07-30T09:25:00+00:00,60.0,,,,,China Southern Airlines,CZ,CSN,218,CZ218,CSN218,,,,,780976,juneyao air,ho,dkh,1945,ho1945,dkh1945,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,343,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Lijiang,Asia/Shanghai,LJG,ZPLJ,,,,2026-07-30T09:25:00+00:00,60.0,,,,,Xiamen Air,MF,CXA,5890,MF5890,CXA5890,,,,,780976,juneyao air,ho,dkh,1945,ho1945,dkh1945,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,564,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Enshi,Asia/Shanghai,ENH,ZHES,T2,,,2026-07-30T08:55:00+00:00,,,,,,Xiamen Air,MF,CXA,5292,MF5292,CXA5292,,,,,,loong air,gj,cdc,8683,gj8683,cdc8683,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,564,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Enshi,Asia/Shanghai,ENH,ZHES,T2,,,2026-07-30T08:55:00+00:00,,,,,,Hainan Airlines,HU,CHH,2141,HU2141,CHH2141,,,,,,loong air,gj,cdc,8683,gj8683,cdc8683,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,564,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Enshi,Asia/Shanghai,ENH,ZHES,T2,,,2026-07-30T08:55:00+00:00,,,,,,Tibet Airlines,TV,TBA,2453,TV2453,TBA2453,,,,,,loong air,gj,cdc,8683,gj8683,cdc8683,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,564,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Enshi,Asia/Shanghai,ENH,ZHES,T2,,,2026-07-30T08:55:00+00:00,,,,,,China Southern Airlines,CZ,CSN,7115,CZ7115,CSN7115,,,,,,loong air,gj,cdc,8683,gj8683,cdc8683,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,564,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Enshi,Asia/Shanghai,ENH,ZHES,T2,,,2026-07-30T08:55:00+00:00,,,,,,China Express Airlines,G5,HXA,9521,G59521,HXA9521,,,,,,loong air,gj,cdc,8683,gj8683,cdc8683,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,564,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Enshi,Asia/Shanghai,ENH,ZHES,T2,,,2026-07-30T08:55:00+00:00,,,,,,Sichuan Airlines,3U,CSC,4863,3U4863,CSC4863,,,,,,loong air,gj,cdc,8683,gj8683,cdc8683,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,564,,2026-07-30T06:40:00+00:00,2026-07-30T06:40:00+00:00,,,,Enshi,Asia/Shanghai,ENH,ZHES,T2,,,2026-07-30T08:55:00+00:00,,,,,,Chengdu Airlines,EU,UEA,9153,EU9153,UEA9153,,,,,,loong air,gj,cdc,8683,gj8683,cdc8683,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,C,,2026-07-30T06:35:00+00:00,2026-07-30T06:35:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-30T09:10:00+00:00,,,,,,China Eastern Airlines,MU,CES,3308,MU3308,CES3308,,,,,7804D9,sichuan airlines,3u,csc,6796,3u6796,csc6796,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,C,,2026-07-30T06:35:00+00:00,2026-07-30T06:35:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-30T09:10:00+00:00,,,,,,Xiamen Air,MF,CXA,4746,MF4746,CXA4746,,,,,7804D9,sichuan airlines,3u,csc,6796,3u6796,csc6796,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,C,,2026-07-30T06:35:00+00:00,2026-07-30T06:35:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-30T09:10:00+00:00,,,,,,Chengdu Airlines,EU,UEA,7262,EU7262,UEA7262,,,,,7804D9,sichuan airlines,3u,csc,6796,3u6796,csc6796,
2026-07-30,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,C,,2026-07-30T06:35:00+00:00,2026-07-30T06:35:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-30T09:10:00+00:00,,,,,,China Southern Airlines,CZ,CSN,4852,CZ4852,CSN4852,,,,,7804D9,sichuan airlines,3u,csc,6796,3u6796,csc6796,
2026-07-30,active,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,A11,,2026-07-30T01:25:00+00:00,2026-07-30T01:25:00+00:00,,,,Zurich,Europe/Zurich,ZRH,LSZH,2,,,2026-07-30T08:15:00+00:00,,,,,,Croatia Airlines,OU,CTN,5815,OU5815,CTN5815,,,,,76CEEB,singapore airlines,sq,sia,346,sq346,sia346,
2026-07-30,active,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,A11,,2026-07-30T01:25:00+00:00,2026-07-30T01:25:00+00:00,,,,Zurich,Europe/Zurich,ZRH,LSZH,2,,,2026-07-30T08:15:00+00:00,,,,,,Air New Zealand,NZ,ANZ,3346,NZ3346,ANZ3346,,,,,76CEEB,singapore airlines,sq,sia,346,sq346,sia346,
