flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared
2026-09-06,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E9,,2026-09-06T03:15:00+00:00,2026-09-06T03:15:00+00:00,,2026-09-06T03:15:00+00:00,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-06T07:10:00+00:00,,,,,,Thai Airways,TG,THA,6456,TG6456,THA6456,shenzhen airlines,zh,csz,306,zh306,csz306,,,,,,
2026-09-06,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E9,,2026-09-06T03:15:00+00:00,2026-09-06T03:15:00+00:00,,2026-09-06T03:15:00+00:00,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-06T07:10:00+00:00,,,,,,Air China,CA,CCA,7980,CA7980,CCA7980,shenzhen airlines,zh,csz,306,zh306,csz306,,,,,,
2026-09-06,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-06T07:10:00+00:00,2026-09-06T07:10:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-09-06T09:15:00+00:00,,,,,,Shandong Airlines,SC,CDG,9471,SC9471,CDG9471,shenzhen airlines,zh,csz,9881,zh9881,csz9881,,,,78050C,,
2026-09-06,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-06T07:10:00+00:00,2026-09-06T07:10:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-09-06T09:15:00+00:00,,,,,,Juneyao Air,HO,DKH,5210,HO5210,DKH5210,shenzhen airlines,zh,csz,9881,zh9881,csz9881,,,,78050C,,
2026-09-06,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-06T07:10:00+00:00,2026-09-06T07:10:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-09-06T09:15:00+00:00,,,,,,Air China,CA,CCA,3765,CA3765,CCA3765,shenzhen airlines,zh,csz,9881,zh9881,csz9881,,,,78050C,,
2026-09-06,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,"G,H",,2026-09-06T07:10:00+00:00,2026-09-06T07:10:00+00:00,,2026-09-06T07:10:00+00:00,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-09-06T09:45:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,4436,ZH4436,CSZ4436,air china,ca,cca,4340,ca4340,cca4340,,,,781BB3,,
2026-09-06,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-06T07:05:00+00:00,2026-09-06T07:05:00+00:00,,,,,,JUH,ZSJH,,,,2026-09-06T09:15:00+00:00,,,,,,Shandong Airlines,SC,CDG,9105,SC9105,CDG9105,shenzhen airlines,zh,csz,8939,zh8939,csz8939,,,,,,
2026-09-06,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-06T07:05:00+00:00,2026-09-06T07:05:00+00:00,,,,,,JUH,ZSJH,,,,2026-09-06T09:15:00+00:00,,,,,,Air China,CA,CCA,3519,CA3519,CCA3519,shenzhen airlines,zh,csz,8939,zh8939,csz8939,,,,,,
2026-09-06,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-06T07:05:00+00:00,2026-09-06T07:05:00+00:00,,,,Daguocun,Asia/Shanghai,SJW,ZBSJ,T2,,,2026-09-06T10:05:00+00:00,,,,,,Shandong Airlines,SC,CDG,9161,SC9161,CDG9161,shenzhen airlines,zh,csz,9137,zh9137,csz9137,,,,78206E,,
2026-09-06,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-06T07:05:00+00:00,2026-09-06T07:05:00+00:00,,,,Daguocun,Asia/Shanghai,SJW,ZBSJ,T2,,,2026-09-06T10:05:00+00:00,,,,,,Air China,CA,CCA,3447,CA3447,CCA3447,shenzhen airlines,zh,csz,9137,zh9137,csz9137,,,,78206E,,
2026-09-06,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,D,46,,2026-09-06T08:40:00+00:00,2026-09-06T08:40:00+00:00,,2026-09-06T08:40:00+00:00,,Taupo,Pacific/Auckland,TUO,NZAP,,,,2026-09-06T09:35:00+00:00,,,,,,Air China,CA,CCA,5938,CA5938,CCA5938,air new zealand,nz,anz,5091,nz5091,anz5091,,,,C81B24,,
2026-09-06,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,D,46,,2026-09-06T08:40:00+00:00,2026-09-06T08:40:00+00:00,,2026-09-06T08:40:00+00:00,,Taupo,Pacific/Auckland,TUO,NZAP,,,,2026-09-06T09:35:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4430,SQ4430,SIA4430,air new zealand,nz,anz,5091,nz5091,anz5091,,,,C81B24,,
2026-09-06,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,D,46,,2026-09-06T08:40:00+00:00,2026-09-06T08:40:00+00:00,,2026-09-06T08:40:00+00:00,,Taupo,Pacific/Auckland,TUO,NZAP,,,,2026-09-06T09:35:00+00:00,,,,,,Air China,CA,CCA,5960,CA5960,CCA5960,air new zealand,nz,anz,5091,nz5091,anz5091,,,,C81B24,,
2026-09-06,scheduled,,Rendani,Asia/Jayapura,MKW,WAUU,,,,2026-09-06T07:40:00+00:00,2026-09-06T07:40:00+00:00,,,,Hasanudin,Asia/Makassar,UPG,WAAA,,,,2026-09-06T09:10:00+00:00,,,,,,Super Air Jet,IU,SJV,220,IU220,SJV220,,,,,,,,,,,,
2026-09-06,scheduled,,Rendani,Asia/Jayapura,MKW,WAUU,,,,2026-09-06T07:40:00+00:00,2026-09-06T07:40:00+00:00,,,,Hasanudin,Asia/Makassar,UPG,WAAA,,,,2026-09-06T09:10:00+00:00,,,,,,Lion Air,JT,LNI,5521,JT5521,LNI5521,super air jet,iu,sjv,220,iu220,sjv220,,,,,,
2026-09-06,scheduled,,Lord Howe Island,Australia/Lord_Howe,LDH,YLHI,,,,2026-09-06T10:10:00+00:00,2026-09-06T10:10:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,2,,,2026-09-06T11:55:00+00:00,,,,,,Flexflight,W2,FXT,502,W2502,FXT502,,,,,,,,,,,,
2026-09-06,scheduled,,Larnaca,Asia/Nicosia,LCA,LCLK,,,,2026-09-06T01:55:00+00:00,2026-09-06T01:55:00+00:00,,,,Ben Gurion International,Asia/Jerusalem,TLV,LLBG,,,,2026-09-06T02:37:00+00:00,,,,,,Flylili,,LIL,9136,,LIL9136,,,,,,,,,,5140DE,,
2026-09-06,active,,Harbin,Asia/Shanghai,HRB,ZYHB,,H,,2026-09-06T01:30:00+00:00,2026-09-06T01:30:00+00:00,,2026-09-06T01:15:00+00:00,,Krasnojarsk,Asia/Krasnoyarsk,KJA,UNKL,1,,,2026-09-06T04:35:00+00:00,,,,,,Rossiya,FV,SDM,6636,FV6636,SDM6636,,,,,,,,,,155C3A,,
2026-09-06,scheduled,,Dubai,Asia/Dubai,DXB,OMDB,3,A17,,2026-09-06T02:05:00+00:00,2026-09-06T02:05:00+00:00,,2026-09-06T02:05:00+00:00,,Adelaide International Airport,Australia/Adelaide,ADL,YPAD,1,20,,2026-09-06T20:05:00+00:00,,,,,,Qantas,QF,QFA,8440,QF8440,QFA8440,emirates,ek,uae,440,ek440,uae440,,,,89667D,,
2026-09-06,scheduled,,Dubai,Asia/Dubai,DXB,OMDB,3,A17,,2026-09-06T02:05:00+00:00,2026-09-06T02:05:00+00:00,,2026-09-06T02:05:00+00:00,,Adelaide International Airport,Australia/Adelaide,ADL,YPAD,1,20,,2026-09-06T20:05:00+00:00,,,,,,Condor,DE,CFG,5954,DE5954,CFG5954,emirates,ek,uae,440,ek440,uae440,,,,89667D,,
2026-09-06,scheduled,,Dubai,Asia/Dubai,DXB,OMDB,3,B23,,2026-09-06T02:00:00+00:00,2026-09-06T02:00:00+00:00,,2026-09-06T02:00:00+00:00,,Zia International,Asia/Dhaka,DAC,VGHS,MAIN,,,2026-09-06T08:40:00+00:00,,,,,,flydubai,FZ,FDB,6582,FZ6582,FDB6582,emirates,ek,uae,582,ek582,uae582,,,,89611E,,
2026-09-06,scheduled,,Dubai,Asia/Dubai,DXB,OMDB,3,B23,,2026-09-06T02:00:00+00:00,2026-09-06T02:00:00+00:00,,2026-09-06T02:00:00+00:00,,Zia International,Asia/Dhaka,DAC,VGHS,MAIN,,,2026-09-06T08:40:00+00:00,,,,,,Air Canada,AC,ACA,7567,AC7567,ACA7567,emirates,ek,uae,582,ek582,uae582,,,,89611E,,
2026-09-06,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,7,,2026-09-06T04:35:00+00:00,2026-09-06T04:35:00+00:00,,2026-09-06T04:35:00+00:00,,Narita International Airport,Asia/Tokyo,NRT,RJAA,2,95,,2026-09-06T16:15:00+00:00,,,,,,Japan Airlines,JL,JAL,740,JL740,JAL740,,,,,,,,,,86D952,,
2026-09-06,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,19A,,2026-09-06T02:05:00+00:00,2026-09-06T02:05:00+00:00,,2026-09-06T02:05:00+00:00,,Heathrow,Europe/London,LHR,EGLL,3,,,2026-09-06T07:20:00+00:00,,,,,,Delta Air Lines,DL,DAL,5949,DL5949,DAL5949,virgin atlantic,vs,vir,303,vs303,vir303,,,,406E10,,
2026-09-06,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,14,,2026-09-06T02:00:00+00:00,2026-09-06T02:00:00+00:00,,2026-09-06T02:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,34,5,2026-09-06T19:05:00+00:00,,,,,,Air New Zealand,NZ,ANZ,4302,NZ4302,ANZ4302,air india,ai,aic,302,ai302,aic302,,,,80073C,,
2026-09-06,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,14,,2026-09-06T02:00:00+00:00,2026-09-06T02:00:00+00:00,,2026-09-06T02:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,34,5,2026-09-06T19:05:00+00:00,,,,,,Swiss,LX,SWR,4128,LX4128,SWR4128,air india,ai,aic,302,ai302,aic302,,,,80073C,,
2026-09-06,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,14,,2026-09-06T02:00:00+00:00,2026-09-06T02:00:00+00:00,,2026-09-06T02:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,34,5,2026-09-06T19:05:00+00:00,,,,,,Lufthansa,LH,DLH,5268,LH5268,DLH5268,air india,ai,aic,302,ai302,aic302,,,,80073C,,
2026-09-06,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,14,,2026-09-06T02:00:00+00:00,2026-09-06T02:00:00+00:00,,2026-09-06T02:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,34,5,2026-09-06T19:05:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,1158,ET1158,ETH1158,air india,ai,aic,302,ai302,aic302,,,,80073C,,
2026-09-06,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,15,,2026-09-06T01:45:00+00:00,2026-09-06T01:45:00+00:00,,2026-09-06T03:25:00+00:00,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,H48,16,2026-09-06T06:35:00+00:00,100.0,,,,,Alitalia,AZ,AZA,4825,AZ4825,AZA4825,lufthansa,lh,dlh,763,lh763,dlh763,,,,3C65AE,,
2026-09-06,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,15,,2026-09-06T01:45:00+00:00,2026-09-06T01:45:00+00:00,,2026-09-06T03:25:00+00:00,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,H48,16,2026-09-06T06:35:00+00:00,100.0,,,,,Air India,AI,AIC,8763,AI8763,AIC8763,lufthansa,lh,dlh,763,lh763,dlh763,,,,3C65AE,,
2026-09-06,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,15,,2026-09-06T01:45:00+00:00,2026-09-06T01:45:00+00:00,,2026-09-06T03:25:00+00:00,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,H48,16,2026-09-06T06:35:00+00:00,100.0,,,,,Air Canada,AC,ACA,9587,AC9587,ACA9587,lufthansa,lh,dlh,763,lh763,dlh763,,,,3C65AE,,
2026-09-06,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,7,,2026-09-06T01:35:00+00:00,2026-09-06T01:35:00+00:00,,2026-09-06T02:10:00+00:00,,Heathrow,Europe/London,LHR,EGLL,5,,,2026-09-06T06:50:00+00:00,35.0,,,,,American Airlines,AA,AAL,6662,AA6662,AAL6662,british airways,ba,baw,142,ba142,baw142,,,,407FCD,,
2026-09-06,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,4,,2026-09-06T01:20:00+00:00,2026-09-06T01:20:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T2,,,2026-09-06T07:20:00+00:00,,,,,,EVA Air,BR,EVA,3722,BR3722,EVA3722,air india,ai,aic,2390,ai2390,aic2390,,,,801625,,
2026-09-06,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,1,,2026-09-06T01:10:00+00:00,2026-09-06T01:10:00+00:00,,2026-09-06T01:10:00+00:00,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-09-06T09:20:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,5751,OM5751,MGL5751,cathay pacific,cx,cpa,694,cx694,cpa694,,,,780A9B,,
2026-09-06,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-09-06T06:55:00+00:00,2026-09-06T06:55:00+00:00,,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,,6,2026-09-06T08:55:00+00:00,,,,,,China Eastern Airlines,MU,CES,4514,MU4514,CES4514,china express airlines,g5,hxa,4033,g54033,hxa4033,,,,,,
2026-09-06,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-09-06T06:55:00+00:00,2026-09-06T06:55:00+00:00,,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,,6,2026-09-06T08:55:00+00:00,,,,,,Xiamen Air,MF,CXA,4211,MF4211,CXA4211,china express airlines,g5,hxa,4033,g54033,hxa4033,,,,,,
2026-09-06,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,,,,2026-09-06T05:00:00+00:00,2026-09-06T05:00:00+00:00,,,,Novo Alexeyevka International,Asia/Tbilisi,TBS,UGTB,,,,2026-09-06T09:00:00+00:00,,,,,,Geosky,D4,GEL,1602,D41602,GEL1602,,,,,,,,,,5140E4,,
2026-09-06,scheduled,,Alexander The Great Airport,Europe/Skopje,SKP,LWSK,,,,2026-09-06T00:10:00+00:00,2026-09-06T00:10:00+00:00,,,,Cukurova International Airport,Europe/Istanbul,COV,LTDB,,,,2026-09-06T03:01:00+00:00,,,,,,AJet,VF,TKJ,,VF,TKJ,,,,,,,,,,4BA905,,
2026-09-06,scheduled,,Maroochydore,Australia/Brisbane,MCY,YBSU,,,,2026-09-06T03:20:00+00:00,2026-09-06T03:20:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-09-06T03:34:00+00:00,,,,,,empty,,,,,,,,,,,,,,,7C4D28,,
2026-09-06,scheduled,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,78,,2026-09-06T04:00:00+00:00,2026-09-06T04:00:00+00:00,,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,2,B1,,2026-09-06T06:35:00+00:00,,,,,,Air India,AI,AIC,7551,AI7551,AIC7551,ethiopian airlines,et,eth,611,et611,eth611,,,,,,
2026-09-06,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,2,D24,,2026-09-06T05:30:00+00:00,2026-09-06T05:30:00+00:00,,2026-09-06T05:30:00+00:00,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,02,2026-09-06T08:25:00+00:00,,,,,,Saudia,SV,SVA,4663,SV4663,SVA4663,air india,ai,aic,2414,ai2414,aic2414,,,,800C8E,,
2026-09-06,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,2,D24,,2026-09-06T05:30:00+00:00,2026-09-06T05:30:00+00:00,,2026-09-06T05:30:00+00:00,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,02,2026-09-06T08:25:00+00:00,,,,,,Lufthansa,LH,DLH,5313,LH5313,DLH5313,air india,ai,aic,2414,ai2414,aic2414,,,,800C8E,,
2026-09-06,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,31,,2026-09-06T05:30:00+00:00,2026-09-06T05:30:00+00:00,,2026-09-06T05:45:00+00:00,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-09-06T07:15:00+00:00,15.0,,,,,Virgin Atlantic,VS,VIR,8348,VS8348,VIR8348,indigo,6e,igo,5089,6e5089,igo5089,,,,801736,,
2026-09-06,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,31,,2026-09-06T05:30:00+00:00,2026-09-06T05:30:00+00:00,,2026-09-06T05:45:00+00:00,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-09-06T07:15:00+00:00,15.0,,,,,Qantas,QF,QFA,5061,QF5061,QFA5061,indigo,6e,igo,5089,6e5089,igo5089,,,,801736,,
2026-09-06,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,31,,2026-09-06T05:30:00+00:00,2026-09-06T05:30:00+00:00,,2026-09-06T05:45:00+00:00,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-09-06T07:15:00+00:00,15.0,,,,,KLM,KL,KLM,4302,KL4302,KLM4302,indigo,6e,igo,5089,6e5089,igo5089,,,,801736,,
2026-09-06,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,31,,2026-09-06T05:30:00+00:00,2026-09-06T05:30:00+00:00,,2026-09-06T05:45:00+00:00,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-09-06T07:15:00+00:00,15.0,,,,,Japan Airlines,JL,JTL,5192,JL5192,JTL5192,indigo,6e,igo,5089,6e5089,igo5089,,,,801736,,
2026-09-06,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,12,,2026-09-06T05:20:00+00:00,2026-09-06T05:20:00+00:00,,2026-09-06T05:35:00+00:00,,Cochin International,Asia/Kolkata,COK,VOCI,1,,,2026-09-06T06:25:00+00:00,15.0,,,,,Virgin Atlantic,VS,VIR,8230,VS8230,VIR8230,indigo,6e,igo,6702,6e6702,igo6702,,,,80149E,,
2026-09-06,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,12,,2026-09-06T05:20:00+00:00,2026-09-06T05:20:00+00:00,,2026-09-06T05:35:00+00:00,,Cochin International,Asia/Kolkata,COK,VOCI,1,,,2026-09-06T06:25:00+00:00,15.0,,,,,Qantas,QF,QFA,8389,QF8389,QFA8389,indigo,6e,igo,6702,6e6702,igo6702,,,,80149E,,
2026-09-06,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,12,,2026-09-06T05:20:00+00:00,2026-09-06T05:20:00+00:00,,2026-09-06T05:35:00+00:00,,Cochin International,Asia/Kolkata,COK,VOCI,1,,,2026-09-06T06:25:00+00:00,15.0,,,,,KLM,KL,KLM,4352,KL4352,KLM4352,indigo,6e,igo,6702,6e6702,igo6702,,,,80149E,,
2026-09-06,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,12,,2026-09-06T05:20:00+00:00,2026-09-06T05:20:00+00:00,,2026-09-06T05:35:00+00:00,,Cochin International,Asia/Kolkata,COK,VOCI,1,,,2026-09-06T06:25:00+00:00,15.0,,,,,Japan Airlines,JL,JTL,8459,JL8459,JTL8459,indigo,6e,igo,6702,6e6702,igo6702,,,,80149E,,
2026-09-06,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,12,,2026-09-06T05:20:00+00:00,2026-09-06T05:20:00+00:00,,2026-09-06T05:35:00+00:00,,Cochin International,Asia/Kolkata,COK,VOCI,1,,,2026-09-06T06:25:00+00:00,15.0,,,,,Air France,AF,AFR,3330,AF3330,AFR3330,indigo,6e,igo,6702,6e6702,igo6702,,,,80149E,,
2026-09-06,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,21,,2026-09-06T05:15:00+00:00,2026-09-06T05:15:00+00:00,,2026-09-06T05:05:00+00:00,,Borjhar,Asia/Kolkata,GAU,VEGT,2,,,2026-09-06T08:20:00+00:00,,,,,,Virgin Atlantic,VS,VIR,8386,VS8386,VIR8386,indigo,6e,igo,457,6e457,igo457,,,,80173C,,
2026-09-06,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,21,,2026-09-06T05:15:00+00:00,2026-09-06T05:15:00+00:00,,2026-09-06T05:05:00+00:00,,Borjhar,Asia/Kolkata,GAU,VEGT,2,,,2026-09-06T08:20:00+00:00,,,,,,Qantas,QF,QFA,8674,QF8674,QFA8674,indigo,6e,igo,457,6e457,igo457,,,,80173C,,
2026-09-06,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,D4,,2026-09-06T03:15:00+00:00,2026-09-06T03:15:00+00:00,,2026-09-06T03:36:00+00:00,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,,,2026-09-06T06:45:00+00:00,21.0,,,,,Egyptair,MS,MSR,8137,MS8137,MSR8137,etihad airways,ey,etd,401,ey401,etd401,,,,89656F,,
2026-09-06,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,D4,,2026-09-06T03:15:00+00:00,2026-09-06T03:15:00+00:00,,2026-09-06T03:36:00+00:00,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,,,2026-09-06T06:45:00+00:00,21.0,,,,,Air Cambodia,K6,KHV,5401,K65401,KHV5401,etihad airways,ey,etd,401,ey401,etd401,,,,89656F,,
