flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-07-06,scheduled,,Nikos Kazantzakis Airport,Europe/Athens,HER,LGIR,,,,2026-07-06T01:15:00+00:00,2026-07-06T01:15:00+00:00,,,,Lech Walesa,Europe/Warsaw,GDN,EPGD,,,,2026-07-06T03:40:00+00:00,,,,,,Ryanair,FR,RYR,,FR,RYR,,,,,48E9F6,,,,,,,
2026-07-06,scheduled,,Dubai,Asia/Dubai,DXB,OMDB,3,B4,,2026-07-06T02:10:00+00:00,2026-07-06T02:10:00+00:00,,,,Krabi,Asia/Bangkok,KBV,VTSG,,,,2026-07-06T11:35:00+00:00,,,,,,Emirates,EK,UAE,2359,EK2359,UAE2359,,,,,8965B2,flydubai,fz,fdb,1463,fz1463,fdb1463,
2026-07-06,scheduled,,Dubai,Asia/Dubai,DXB,OMDB,3,A15,,2026-07-06T02:05:00+00:00,2026-07-06T02:05:00+00:00,,,,Adelaide International Airport,Australia/Adelaide,ADL,YPAD,1,20,,2026-07-06T20:05:00+00:00,,,,,,Qantas,QF,QFA,8440,QF8440,QFA8440,,,,,,emirates,ek,uae,440,ek440,uae440,
2026-07-06,scheduled,,Dubai,Asia/Dubai,DXB,OMDB,3,A15,,2026-07-06T02:05:00+00:00,2026-07-06T02:05:00+00:00,,,,Adelaide International Airport,Australia/Adelaide,ADL,YPAD,1,20,,2026-07-06T20:05:00+00:00,,,,,,Condor,DE,CFG,5954,DE5954,CFG5954,,,,,,emirates,ek,uae,440,ek440,uae440,
2026-07-06,scheduled,,Erfurt,Europe/Berlin,ERF,EDDE,,,,2026-07-06T00:10:00+00:00,2026-07-06T00:10:00+00:00,,,,Antalya,Europe/Istanbul,AYT,LTAI,,,,2026-07-06T04:24:00+00:00,,,,,,Mavi Gök Airlines,4M,MGH,796,4M796,MGH796,,,,,4BB4F0,,,,,,,
2026-07-06,scheduled,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-06T01:10:00+00:00,2026-07-06T01:10:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,4,,,2026-07-06T06:25:00+00:00,,,,,,Qatar Airways,QR,QTR,,QR,QTR,,,,,06A1BE,,,,,,,
2026-07-06,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3D,,2026-07-06T06:50:00+00:00,2026-07-06T06:50:00+00:00,,,,Changzhou,Asia/Shanghai,CZX,ZSCG,,,,2026-07-06T08:55:00+00:00,,,,,,China Express Airlines,G5,HXA,8791,G58791,HXA8791,,,,,,sichuan airlines,3u,csc,8097,3u8097,csc8097,
2026-07-06,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3D,,2026-07-06T06:50:00+00:00,2026-07-06T06:50:00+00:00,,,,Changzhou,Asia/Shanghai,CZX,ZSCG,,,,2026-07-06T08:55:00+00:00,,,,,,China Southern Airlines,CZ,CSN,4961,CZ4961,CSN4961,,,,,,sichuan airlines,3u,csc,8097,3u8097,csc8097,
2026-07-06,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-07-06T06:50:00+00:00,2026-07-06T06:50:00+00:00,,,,,,HUZ,ZGHZ,,,,2026-07-06T08:50:00+00:00,,,,,,Sichuan Airlines,3U,CSC,5439,3U5439,CSC5439,,,,,7807D4,china eastern airlines,mu,ces,6691,mu6691,ces6691,
2026-07-06,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-07-06T06:50:00+00:00,2026-07-06T06:50:00+00:00,,,,Dongsheng,Asia/Shanghai,DSN,ZBDS,,,,2026-07-06T08:45:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,2491,ZH2491,CSZ2491,,,,,780E04,china express airlines,g5,hxa,4397,g54397,hxa4397,
