flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-09-06,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,D13,,2026-09-06T01:30:00+00:00,2026-09-06T01:30:00+00:00,,2026-09-06T01:44:00+00:00,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,C36,,2026-09-06T06:25:00+00:00,14.0,,,,,Etihad Airways,EY,ETD,479,EY479,ETD479,,,,,896488,,,,,,,
2026-09-06,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,D,40,,2026-09-06T01:30:00+00:00,2026-09-06T01:30:00+00:00,,2026-09-06T01:30:00+00:00,,Samratulangi,Asia/Makassar,MDC,WAMM,,,,2026-09-06T04:00:00+00:00,,,,,,TransNusa,8B,TNU,5888,8B5888,TNU5888,,,,,,,,,,,,
2026-09-06,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-09-06T01:10:00+00:00,2026-09-06T01:10:00+00:00,,2026-09-06T01:10:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,242,,2026-09-06T09:25:00+00:00,,,,,,Korean Air,KE,KAL,434,KE434,KAL434,,,,,,,,,,,,
2026-09-06,scheduled,,Zhengzhou,Asia/Shanghai,CGO,ZHCC,,,,2026-09-06T01:50:00+00:00,2026-09-06T01:50:00+00:00,,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,,,,2026-09-06T05:30:00+00:00,,,,,,Capital Airlines,JD,CBJ,681,JD681,CBJ681,,,,,,,,,,,,
2026-09-06,scheduled,,Zhengzhou,Asia/Shanghai,CGO,ZHCC,T2,,,2026-09-06T01:35:00+00:00,2026-09-06T01:35:00+00:00,,,,Findel,Europe/Luxembourg,LUX,ELLX,,,,2026-09-06T10:05:00+00:00,,,,,,Cargolux,CV,CLX,9736,CV9736,CLX9736,,,,,,,,,,,,
2026-09-06,scheduled,,Zhengzhou,Asia/Shanghai,CGO,ZHCC,,,,2026-09-06T01:10:00+00:00,2026-09-06T01:10:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,,,,2026-09-06T03:10:00+00:00,,,,,,Gridiron Air,GI,RZN,4019,GI4019,RZN4019,,,,,,,,,,,,
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,1,,,2026-09-06T01:00:00+00:00,2026-09-06T01:00:00+00:00,,,,Samratulangi,Asia/Makassar,MDC,WAMM,,,,2026-09-06T05:25:00+00:00,,,,,,Citilink,QG,CTV,300,QG300,CTV300,,,,,8A04A4,,,,,,,
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,1,,,2026-09-06T01:00:00+00:00,2026-09-06T01:00:00+00:00,,,,Samratulangi,Asia/Makassar,MDC,WAMM,,,,2026-09-06T05:25:00+00:00,,,,,,Garuda Indonesia,GA,GIA,8790,GA8790,GIA8790,,,,,8A04A4,,citilink,qg,ctv,300,qg300,ctv300
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:55:00+00:00,2026-09-06T00:55:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-09-06T05:05:00+00:00,,,,,,Qatar Airways,QR,QTR,955,QR955,QTR955,,,,,,,,,,,,
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:55:00+00:00,2026-09-06T00:55:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-09-06T05:05:00+00:00,,,,,,Iberia,IB,IBE,6282,IB6282,IBE6282,,,,,,,qatar airways,qr,qtr,955,qr955,qtr955
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:55:00+00:00,2026-09-06T00:55:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-09-06T05:05:00+00:00,,,,,,British Airways,BA,BAW,6395,BA6395,BAW6395,,,,,,,qatar airways,qr,qtr,955,qr955,qtr955
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:55:00+00:00,2026-09-06T00:55:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-09-06T05:05:00+00:00,,,,,,JetBlue,B6,JBU,6534,B66534,JBU6534,,,,,,,qatar airways,qr,qtr,955,qr955,qtr955
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:55:00+00:00,2026-09-06T00:55:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-09-06T05:05:00+00:00,,,,,,Finnair,AY,FIN,6668,AY6668,FIN6668,,,,,,,qatar airways,qr,qtr,955,qr955,qtr955
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:55:00+00:00,2026-09-06T00:55:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-09-06T05:05:00+00:00,,,,,,AlphaSky,AS,JAG,5780,AS5780,JAG5780,,,,,,,qatar airways,qr,qtr,955,qr955,qtr955
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:55:00+00:00,2026-09-06T00:55:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-09-06T05:05:00+00:00,,,,,,American Airlines,AA,AAL,8151,AA8151,AAL8151,,,,,,,qatar airways,qr,qtr,955,qr955,qtr955
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:55:00+00:00,2026-09-06T00:55:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,1,,,2026-09-06T06:15:00+00:00,,,,,,Philippine Airlines,PR,PAL,536,PR536,PAL536,,,,,,,,,,,,
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:55:00+00:00,2026-09-06T00:55:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,1,,,2026-09-06T06:15:00+00:00,,,,,,Garuda Indonesia,GA,GIA,9986,GA9986,GIA9986,,,,,,,philippine airlines,pr,pal,536,pr536,pal536
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,1,,,2026-09-06T00:50:00+00:00,2026-09-06T00:50:00+00:00,,,,Pattimura,Asia/Jayapura,AMQ,WAPP,,,,2026-09-06T06:25:00+00:00,,,,,,Lion Air,JT,LNI,890,JT890,LNI890,,,,,,,,,,,,
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,2,,,2026-09-06T00:45:00+00:00,2026-09-06T00:45:00+00:00,,,,Sentani,Asia/Jayapura,DJJ,WAJJ,,,,2026-09-06T08:05:00+00:00,,,,,,Batik Air,ID,BTK,6180,ID6180,BTK6180,,,,,,,,,,,,
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:45:00+00:00,2026-09-06T00:45:00+00:00,,2026-09-06T00:45:00+00:00,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-09-06T05:30:00+00:00,,,,,,Emirates,EK,UAE,359,EK359,UAE359,,,,,,,,,,,,
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:45:00+00:00,2026-09-06T00:45:00+00:00,,2026-09-06T00:45:00+00:00,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-09-06T05:30:00+00:00,,,,,,Garuda Indonesia,GA,GIA,8853,GA8853,GIA8853,,,,,,,emirates,ek,uae,359,ek359,uae359
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:45:00+00:00,2026-09-06T00:45:00+00:00,,2026-09-06T00:45:00+00:00,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-09-06T05:30:00+00:00,,,,,,flydubai,FZ,FDB,6359,FZ6359,FDB6359,,,,,,,emirates,ek,uae,359,ek359,uae359
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:45:00+00:00,2026-09-06T00:45:00+00:00,,2026-09-06T00:45:00+00:00,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-09-06T05:30:00+00:00,,,,,,Condor,DE,CFG,5964,DE5964,CFG5964,,,,,,,emirates,ek,uae,359,ek359,uae359
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:45:00+00:00,2026-09-06T00:45:00+00:00,,2026-09-06T00:45:00+00:00,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-09-06T05:30:00+00:00,,,,,,airBaltic,BT,BTI,5808,BT5808,BTI5808,,,,,,,emirates,ek,uae,359,ek359,uae359
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,,,,2026-09-06T00:40:00+00:00,2026-09-06T00:40:00+00:00,,,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-09-06T07:50:00+00:00,,,,,,Sichuan Airlines,3U,CSC,9006,3U9006,CSC9006,,,,,,,,,,,,
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:40:00+00:00,2026-09-06T00:40:00+00:00,,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,,,2026-09-06T06:10:00+00:00,,,,,,Saudia,SV,SVA,827,SV827,SVA827,,,,,7100C1,,,,,,,
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:40:00+00:00,2026-09-06T00:40:00+00:00,,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,,,2026-09-06T06:10:00+00:00,,,,,,Vietnam Airlines,VN,HVN,3215,VN3215,HVN3215,,,,,7100C1,,saudia,sv,sva,827,sv827,sva827
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:40:00+00:00,2026-09-06T00:40:00+00:00,,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,,,2026-09-06T06:10:00+00:00,,,,,,Garuda Indonesia,GA,GIA,9437,GA9437,GIA9437,,,,,7100C1,,saudia,sv,sva,827,sv827,sva827
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,2,,,2026-09-06T00:30:00+00:00,2026-09-06T00:30:00+00:00,,,,Jefman,Asia/Jayapura,SOQ,WASS,,,,2026-09-06T06:35:00+00:00,,,,,,Batik Air,ID,BTK,7797,ID7797,BTK7797,,,,,,,,,,,,
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:30:00+00:00,2026-09-06T00:30:00+00:00,,,,Sentani,Asia/Jayapura,DJJ,WAJJ,,,,2026-09-06T08:00:00+00:00,,,,,,Garuda Indonesia,GA,GIA,664,GA664,GIA664,,,,,,,,,,,,
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,2,,,2026-09-06T00:25:00+00:00,2026-09-06T00:25:00+00:00,,,,Pattimura,Asia/Jayapura,AMQ,WAPP,,,,2026-09-06T06:00:00+00:00,,,,,,Batik Air,ID,BTK,6170,ID6170,BTK6170,,,,,,,,,,,,
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:25:00+00:00,2026-09-06T00:25:00+00:00,,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,,,2026-09-06T06:55:00+00:00,,,,,,Shandong Airlines,SC,CDG,2154,SC2154,CDG2154,,,,,,,,,,,,
2026-09-06,scheduled,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-09-06T00:25:00+00:00,2026-09-06T00:25:00+00:00,,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,,,2026-09-06T06:55:00+00:00,,,,,,Air China,CA,CCA,8900,CA8900,CCA8900,,,,,,,shandong airlines,sc,cdg,2154,sc2154,cdg2154
