flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-07-26,scheduled,,,Shanghai,Asia/Shanghai,HFE,ZSOF,,,,2026-07-26T12:50:00+00:00,2026-07-26T12:50:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T15:35:00+00:00,,,,,,Pan American Airways,PN,PAA,6383,PN6383,PAA6383,,,,,,,,,,,
2026-07-26,scheduled,,,Moron,Asia/Ulaanbaatar,MXV,ZMMN,,,,2026-07-26T14:20:00+00:00,2026-07-26T14:20:00+00:00,,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-07-26T15:50:00+00:00,,,,,,Skypower Express Airways,NV,EAN,7118,NV7118,EAN7118,,,,,,,,,,,
2026-07-26,scheduled,,,Moron,Asia/Ulaanbaatar,MXV,ZMMN,,,,2026-07-26T14:20:00+00:00,2026-07-26T14:20:00+00:00,,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-07-26T15:30:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,82,OM82,MGL82,,,,,,,,,,,
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T14:35:00+00:00,2026-07-26T14:35:00+00:00,,,,"Gannan Xiahe Airport
",,GXH,ZLXH,,,,2026-07-26T15:55:00+00:00,,,,,,China Eastern Airlines,MU,CES,3221,MU3221,CES3221,,sichuan airlines,3u,csc,6359,3u6359,csc6359,,,,7811AD
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T14:35:00+00:00,2026-07-26T14:35:00+00:00,,,,"Gannan Xiahe Airport
",,GXH,ZLXH,,,,2026-07-26T15:55:00+00:00,,,,,,Xiamen Air,MF,CXA,4639,MF4639,CXA4639,,sichuan airlines,3u,csc,6359,3u6359,csc6359,,,,7811AD
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T14:35:00+00:00,2026-07-26T14:35:00+00:00,,,,"Gannan Xiahe Airport
",,GXH,ZLXH,,,,2026-07-26T15:55:00+00:00,,,,,,China Southern Airlines,CZ,CSN,4751,CZ4751,CSN4751,,sichuan airlines,3u,csc,6359,3u6359,csc6359,,,,7811AD
2026-07-26,scheduled,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,1,,,2026-07-26T13:35:00+00:00,2026-07-26T13:35:00+00:00,,,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-07-26T14:50:00+00:00,,,,,,Garuda Indonesia,GA,GIA,8786,GA8786,GIA8786,,citilink,qg,ctv,778,qg778,ctv778,,,,
2026-07-26,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-07-26T10:10:00+00:00,2026-07-26T10:10:00+00:00,,,,Milano Malpensa,Europe/Rome,MXP,LIMC,1,,06,2026-07-26T11:55:00+00:00,,,,,,Wizz Air,W6,WZZ,3935,W63935,WZZ3935,,,,,,,,,,,4D2068
2026-07-26,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-07-26T07:00:00+00:00,2026-07-26T07:00:00+00:00,,,,Antalya,Europe/Istanbul,AYT,LTAI,,,,2026-07-26T08:56:00+00:00,15.0,,,,,Turkish Airlines,TK,THY,3253,TK3253,THY3253,,,,,,,,,,,4BAB2C
2026-07-26,scheduled,,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-07-26T14:45:00+00:00,2026-07-26T14:45:00+00:00,,,,Sihanoukville,Asia/Phnom_Penh,KOS,VDSV,,,,2026-07-26T16:00:00+00:00,,,,,,Cambodia Airways,KR,KME,804,KR804,KME804,,,,,,,,,,,
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T16:05:00+00:00,2026-07-26T16:05:00+00:00,,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,,2026-07-26T18:50:00+00:00,,,,,,Lucky Air,8L,LKE,9709,8L9709,LKE9709,,,,,,,,,,,780567
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T16:05:00+00:00,2026-07-26T16:05:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,1,,,2026-07-26T18:20:00+00:00,,,,,,Sichuan Airlines,3U,CSC,6913,3U6913,CSC6913,,,,,,,,,,,
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T16:05:00+00:00,2026-07-26T16:05:00+00:00,,,,Gonggar/Lhasa,Asia/Shanghai,LXA,ZULS,,,,2026-07-26T18:20:00+00:00,,,,,,Sichuan Airlines,3U,CSC,6637,3U6637,CSC6637,,,,,,,,,,,780B88
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T16:05:00+00:00,2026-07-26T16:05:00+00:00,,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-07-26T18:55:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,9546,ZH9546,CSZ9546,,,,,,,,,,,
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T16:05:00+00:00,2026-07-26T16:05:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-07-26T18:35:00+00:00,,,,,,China Eastern Airlines,MU,CES,6185,MU6185,CES6185,,,,,,,,,,,780612
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-07-26T16:05:00+00:00,2026-07-26T16:05:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-26T18:10:00+00:00,,,,,,China Eastern Airlines,MU,CES,5035,MU5035,CES5035,,,,,,,,,,,
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T16:05:00+00:00,2026-07-26T16:05:00+00:00,,,,Haikou,Asia/Shanghai,HAK,ZJHK,2,,,2026-07-26T18:20:00+00:00,,,,,,Hainan Airlines,HU,CHH,7086,HU7086,CHH7086,,,,,,,,,,,7809CF
2026-07-26,cancelled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T16:05:00+00:00,2026-07-26T16:05:00+00:00,,,,Daguocun,Asia/Shanghai,SJW,ZBSJ,,,,2026-07-26T18:25:00+00:00,,,,,,Air China,CA,CCA,2707,CA2707,CCA2707,,,,,,,,,,,780279
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T16:00:00+00:00,2026-07-26T16:00:00+00:00,,,,Hailar,Asia/Shanghai,HLD,ZBLA,,,,2026-07-26T19:40:00+00:00,,,,,,Sichuan Airlines,3U,CSC,6855,3U6855,CSC6855,,,,,,,,,,,7815B2
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-07-26T16:00:00+00:00,2026-07-26T16:00:00+00:00,,,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,2,,,2026-07-26T18:35:00+00:00,,,,,,Sichuan Airlines,3U,CSC,3939,3U3939,CSC3939,,,,,,,,,,,
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T16:00:00+00:00,2026-07-26T16:00:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-07-26T18:35:00+00:00,,,,,,Shanghai Airlines,FM,CSH,9544,FM9544,CSH9544,,,,,,,,,,,
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T16:00:00+00:00,2026-07-26T16:00:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-07-26T18:45:00+00:00,,,,,,Air China,CA,CCA,4193,CA4193,CCA4193,,,,,,,,,,,7822DD
2026-07-26,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-26T16:00:00+00:00,2026-07-26T16:00:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,,,2026-07-26T18:25:00+00:00,,,,,,9 Air,AQ,JYH,1116,AQ1116,JYH1116,,,,,,,,,,,
