flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,144,0.0,2026-09-23T02:00:00+00:00,2026-09-23T02:00:00+00:00,,2026-09-23T02:00:00+00:00,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-09-23T06:10:00+00:00,,,,,,vietjet air,H1,H1,4012,H14012,H14012,vietjet air,vj,vjc,821,vj821,vjc821,,,,,
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,0.0,2026-09-23T02:00:00+00:00,2026-09-23T02:00:00+00:00,,2026-09-23T02:00:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,236,9,2026-09-23T04:35:00+00:00,,,,,,Asiana Airlines,OZ,AAR,9854,OZ9854,AAR9854,korean air,ke,kal,752,ke752,kal752,,,,,71BD32
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,0.0,2026-09-23T02:00:00+00:00,2026-09-23T02:00:00+00:00,,2026-09-23T02:00:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,236,9,2026-09-23T04:35:00+00:00,,,,,,Virgin Atlantic,VS,VIR,5530,VS5530,VIR5530,korean air,ke,kal,752,ke752,kal752,,,,,71BD32
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,0.0,2026-09-23T02:00:00+00:00,2026-09-23T02:00:00+00:00,,2026-09-23T02:00:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,236,9,2026-09-23T04:35:00+00:00,,,,,,Japan Airlines,JL,JTL,5257,JL5257,JTL5257,korean air,ke,kal,752,ke752,kal752,,,,,71BD32
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,0.0,2026-09-23T02:00:00+00:00,2026-09-23T02:00:00+00:00,,2026-09-23T02:00:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,236,9,2026-09-23T04:35:00+00:00,,,,,,Air France,AF,AFR,5367,AF5367,AFR5367,korean air,ke,kal,752,ke752,kal752,,,,,71BD32
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,111,0.0,2026-09-23T01:50:00+00:00,2026-09-23T01:50:00+00:00,,2026-09-23T01:50:00+00:00,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-09-23T05:25:00+00:00,,,,,,AlphaSky,AS,JAG,7327,AS7327,JAG7327,jet linx aviation,jl,jtl,79,jl79,jtl79,,,,,
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,111,0.0,2026-09-23T01:50:00+00:00,2026-09-23T01:50:00+00:00,,2026-09-23T01:50:00+00:00,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-09-23T05:25:00+00:00,,,,,,American Airlines,AA,AAL,8493,AA8493,AAL8493,jet linx aviation,jl,jtl,79,jl79,jtl79,,,,,
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,148,0.0,2026-09-23T01:35:00+00:00,2026-09-23T01:35:00+00:00,,2026-09-23T01:35:00+00:00,,Doha International,Asia/Qatar,DOH,OTHH,,,6,2026-09-23T06:45:00+00:00,,,,,,LATAM Airlines,LA,LAN,7429,LA7429,LAN7429,qatar airways,qr,qtr,813,qr813,qtr813,,,,,06A068
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,148,0.0,2026-09-23T01:35:00+00:00,2026-09-23T01:35:00+00:00,,2026-09-23T01:35:00+00:00,,Doha International,Asia/Qatar,DOH,OTHH,,,6,2026-09-23T06:45:00+00:00,,,,,,Japan Airlines,JL,JTL,4823,JL4823,JTL4823,qatar airways,qr,qtr,813,qr813,qtr813,,,,,06A068
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,67,0.0,2026-09-23T01:35:00+00:00,2026-09-23T01:35:00+00:00,,2026-09-23T01:35:00+00:00,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-09-23T05:15:00+00:00,,,,,,United Airlines,UA,UAL,7933,UA7933,UAL7933,all nippon airways,nh,ana,813,nh813,ana813,,,,,86D98E
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,142,0.0,2026-09-23T01:30:00+00:00,2026-09-23T01:30:00+00:00,,2026-09-23T01:30:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,263,10,2026-09-23T04:10:00+00:00,,,,,,Korean Air,KE,KAL,5706,KE5706,KAL5706,asiana airlines,oz,aar,177,oz177,aar177,,,,,
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,142,0.0,2026-09-23T01:30:00+00:00,2026-09-23T01:30:00+00:00,,2026-09-23T01:30:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,263,10,2026-09-23T04:10:00+00:00,,,,,,All Nippon Airways,NH,ANA,6895,NH6895,ANA6895,asiana airlines,oz,aar,177,oz177,aar177,,,,,
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,69,0.0,2026-09-23T01:25:00+00:00,2026-09-23T01:25:00+00:00,,2026-09-23T01:25:00+00:00,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-09-23T05:55:00+00:00,,,,,,Thai Airways,TG,THA,6102,TG6102,THA6102,all nippon airways,nh,ana,877,nh877,ana877,,,,,86E7DE
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,113,0.0,2026-09-23T01:20:00+00:00,2026-09-23T01:20:00+00:00,,2026-09-23T01:20:00+00:00,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-09-23T05:45:00+00:00,,,,,,Air Astana,KC,KZR,1033,KC1033,KZR1033,jet linx aviation,jl,jtl,33,jl33,jtl33,,,,,
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,113,0.0,2026-09-23T01:20:00+00:00,2026-09-23T01:20:00+00:00,,2026-09-23T01:20:00+00:00,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-09-23T05:45:00+00:00,,,,,,IndiGo,6E,IGO,3807,6E3807,IGO3807,jet linx aviation,jl,jtl,33,jl33,jtl33,,,,,
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,113,0.0,2026-09-23T01:20:00+00:00,2026-09-23T01:20:00+00:00,,2026-09-23T01:20:00+00:00,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-09-23T05:45:00+00:00,,,,,,SriLankan Airlines,UL,ALK,3357,UL3357,ALK3357,jet linx aviation,jl,jtl,33,jl33,jtl33,,,,,
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,113,0.0,2026-09-23T01:20:00+00:00,2026-09-23T01:20:00+00:00,,2026-09-23T01:20:00+00:00,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-09-23T05:45:00+00:00,,,,,,Bangkok Airways,PG,BKP,4152,PG4152,BKP4152,jet linx aviation,jl,jtl,33,jl33,jtl33,,,,,
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,113,0.0,2026-09-23T01:20:00+00:00,2026-09-23T01:20:00+00:00,,2026-09-23T01:20:00+00:00,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-09-23T05:45:00+00:00,,,,,,AlphaSky,AS,JAG,7337,AS7337,JAG7337,jet linx aviation,jl,jtl,33,jl33,jtl33,,,,,
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,113,0.0,2026-09-23T01:20:00+00:00,2026-09-23T01:20:00+00:00,,2026-09-23T01:20:00+00:00,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-09-23T05:45:00+00:00,,,,,,American Airlines,AA,AAL,8485,AA8485,AAL8485,jet linx aviation,jl,jtl,33,jl33,jtl33,,,,,
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,0.0,2026-09-23T01:00:00+00:00,2026-09-23T01:00:00+00:00,,2026-09-23T01:00:00+00:00,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-09-23T04:40:00+00:00,,,,,,Cathay Pacific,CX,CPA,5623,CX5623,CPA5623,hk express,uo,hke,623,uo623,hke623,,,,,7892A5
2026-09-23,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,72,0.0,2026-09-23T00:40:00+00:00,2026-09-23T00:40:00+00:00,,2026-09-23T00:40:00+00:00,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,,,2026-09-23T06:40:00+00:00,,,,,,United Airlines,UA,UAL,7991,UA7991,UAL7991,all nippon airways,nh,ana,843,nh843,ana843,,,,,872766
2026-09-23,scheduled,,,Lake Evella,Australia/Darwin,LEL,YLEV,,,,2026-09-23T00:10:00+00:00,2026-09-23T00:10:00+00:00,,,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-09-23T01:42:00+00:00,,,,,,CareFlight,,CFH,26,,CFH26,,,,,,,,,,,7C7EE0
2026-09-23,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-09-23T02:55:00+00:00,2026-09-23T02:55:00+00:00,,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,2,,,2026-09-23T07:15:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,2637,ET2637,ETH2637,,,,,,,,,,,04004C
2026-09-23,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,,,0.0,2026-09-23T02:50:00+00:00,2026-09-23T02:50:00+00:00,,2026-09-23T02:50:00+00:00,,Don Muang,Asia/Bangkok,DMK,VTBD,1,,3,2026-09-23T04:45:00+00:00,,,,,,AirAsia,AK,AXM,563,AK563,AXM563,,,,,,,,,,,880842
2026-09-23,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,,,10.0,2026-09-23T01:30:00+00:00,2026-09-23T01:30:00+00:00,,2026-09-23T01:40:00+00:00,,Barajas,Europe/Madrid,MAD,LEMD,,,,2026-09-23T06:56:00+00:00,,,,,,Sichuan Airlines,3U,CSC,,3U,CSC,,,,,,,,,,,781DF6
2026-09-23,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-23T03:00:00+00:00,2026-09-23T03:00:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-09-23T06:10:00+00:00,,,,,,JDL Airlines,JG,JDL,2997,JG2997,JDL2997,,,,,,,,,,,
2026-09-23,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-23T02:35:00+00:00,2026-09-23T02:35:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-09-23T06:10:00+00:00,,,,,,HK express,UO,HKE,235,UO235,HKE235,,,,,,,,,,,789228
2026-09-23,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,0.0,2026-09-23T02:15:00+00:00,2026-09-23T02:15:00+00:00,,2026-09-23T02:15:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,2,,,2026-09-23T08:30:00+00:00,,,,,,AirAsia,AK,AXM,343,AK343,AXM343,,,,,,,,,,,7501F9
2026-09-23,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-23T02:10:00+00:00,2026-09-23T02:10:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-23T05:30:00+00:00,,,,,,JDL Airlines,JG,JDL,2645,JG2645,JDL2645,,,,,,,,,,,
2026-09-23,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-23T02:10:00+00:00,2026-09-23T02:10:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-09-23T05:30:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9020,CF9020,CYZ9020,,,,,,,,,,,
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-09-23T08:30:00+00:00,,,,,,Qantas,QF,QFA,124,QF124,QFA124,,,,,,,,,,,7C77FD
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-09-23T08:30:00+00:00,,,,,,China Eastern Airlines,MU,CES,4128,MU4128,CES4128,qantas,qf,qfa,124,qf124,qfa124,,,,,7C77FD
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-09-23T08:30:00+00:00,,,,,,IndiGo,6E,IGO,4920,6E4920,IGO4920,qantas,qf,qfa,124,qf124,qfa124,,,,,7C77FD
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-09-23T08:30:00+00:00,,,,,,Finnair,AY,FIN,5038,AY5038,FIN5038,qantas,qf,qfa,124,qf124,qfa124,,,,,7C77FD
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-09-23T08:30:00+00:00,,,,,,Emirates,EK,UAE,5021,EK5021,UAE5021,qantas,qf,qfa,124,qf124,qfa124,,,,,7C77FD
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-09-23T08:30:00+00:00,,,,,,AlphaSky,AS,JAG,5024,AS5024,JAG5024,qantas,qf,qfa,124,qf124,qfa124,,,,,7C77FD
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-09-23T08:30:00+00:00,,,,,,American Airlines,AA,AAL,7401,AA7401,AAL7401,qantas,qf,qfa,124,qf124,qfa124,,,,,7C77FD
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,2,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,31,2,2026-09-23T08:50:00+00:00,,,,,,Air New Zealand,NZ,ANZ,638,NZ638,ANZ638,,,,,,,,,,,C8234A
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,2,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,31,2,2026-09-23T08:50:00+00:00,,,,,,Etihad Airways,EY,ETD,4560,EY4560,ETD4560,air new zealand,nz,anz,638,nz638,anz638,,,,,C8234A
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,2,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,31,2,2026-09-23T08:50:00+00:00,,,,,,EVA Air,BR,EVA,3276,BR3276,EVA3276,air new zealand,nz,anz,638,nz638,anz638,,,,,C8234A
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,2,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,31,2,2026-09-23T08:50:00+00:00,,,,,,Turkish Airlines,TK,THY,8726,TK8726,THY8726,air new zealand,nz,anz,638,nz638,anz638,,,,,C8234A
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,2,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,31,2,2026-09-23T08:50:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4457,SQ4457,SIA4457,air new zealand,nz,anz,638,nz638,anz638,,,,,C8234A
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,2,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,31,2,2026-09-23T08:50:00+00:00,,,,,,All Nippon Airways,NH,ANA,7959,NH7959,ANA7959,air new zealand,nz,anz,638,nz638,anz638,,,,,C8234A
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,2,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,31,2,2026-09-23T08:50:00+00:00,,,,,,Etihad Airways,EY,ETD,4580,EY4580,ETD4580,air new zealand,nz,anz,638,nz638,anz638,,,,,C8234A
2026-09-23,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,2,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,31,2,2026-09-23T08:50:00+00:00,,,,,,EVA Air,BR,EVA,3226,BR3226,EVA3226,air new zealand,nz,anz,638,nz638,anz638,,,,,C8234A
2026-09-23,scheduled,,,Seletar,Asia/Singapore,XSP,WSSL,,,0.0,2026-09-23T03:00:00+00:00,2026-09-23T03:00:00+00:00,,2026-09-23T03:00:00+00:00,,Port Hedland,Australia/Perth,PHE,YPPD,,,,2026-09-23T06:27:00+00:00,,,,,,LifeFlight Australia,,GDY,,,GDY,,,,,,,,,,,7C4794
2026-09-23,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-09-23T02:55:00+00:00,2026-09-23T02:55:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-23T04:55:00+00:00,,,,,,JDL Airlines,JG,JDL,2862,JG2862,JDL2862,,,,,,,,,,,
2026-09-23,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-09-23T02:25:00+00:00,2026-09-23T02:25:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,,,,2026-09-23T06:00:00+00:00,,,,,,JDL Airlines,JG,JDL,2759,JG2759,JDL2759,,,,,,,,,,,
2026-09-23,scheduled,,,Wenzhou,Asia/Shanghai,WNZ,ZSWZ,,,,2026-09-23T02:10:00+00:00,2026-09-23T02:10:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-09-23T05:20:00+00:00,,,,,,YTO Cargo Airlines,YG,HYT,9051,YG9051,HYT9051,,,,,,,,,,,
2026-09-23,scheduled,,,Wanganui,Pacific/Auckland,WAG,NZWU,,,,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,,,Auckland International,Pacific/Auckland,AKL,NZAA,D,50,3,2026-09-23T08:00:00+00:00,,,,,,Air Chathams,3C,CVA,703,3C703,CVA703,,,,,,,,,,,
2026-09-23,scheduled,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-09-23T04:15:00+00:00,2026-09-23T04:15:00+00:00,,,,Petropavlovsk-Kamchatsky,Asia/Kamchatka,PKC,UHPP,,,,2026-09-23T09:25:00+00:00,,,,,,S7 Airlines,S7,SBI,6215,S76215,SBI6215,,,,,,,,,,,
2026-09-23,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,18,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Hamilton,Pacific/Auckland,HLZ,NZHN,,,,2026-09-23T08:15:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5810,NZ5810,ANZ5810,,,,,,,,,,,C82726
2026-09-23,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-23T08:05:00+00:00,,,,,,Air New Zealand,NZ,ANZ,476,NZ476,ANZ476,,,,,,,,,,,C82268
2026-09-23,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,0.0,2026-09-23T07:00:00+00:00,2026-09-23T07:00:00+00:00,,2026-09-23T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-23T08:05:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4441,SQ4441,SIA4441,air new zealand,nz,anz,476,nz476,anz476,,,,,C82268
