flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-07-18,scheduled,,,Yanbu,Asia/Riyadh,YNB,OEYN,T1,2,,2026-07-18T00:50:00+00:00,2026-07-18T00:50:00+00:00,,,,Cairo International Airport,Africa/Cairo,CAI,HECA,S,,S2,2026-07-18T02:35:00+00:00,,,,,,Air Cairo,SM,MSC,442,SM442,MSC442,,,,,,,,,,,
2026-07-18,scheduled,,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-07-18T01:20:00+00:00,2026-07-18T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,7,2026-07-18T06:25:00+00:00,,,,,,Xiamen Air,MF,CXA,6236,MF6236,CXA6236,,qatar airways,qr,qtr,1342,qr1342,qtr1342,,,,
2026-07-18,scheduled,,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-07-18T01:20:00+00:00,2026-07-18T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,7,2026-07-18T06:25:00+00:00,,,,,,AlphaSky,AS,JAG,5847,AS5847,JAG5847,,qatar airways,qr,qtr,1342,qr1342,qtr1342,,,,
2026-07-18,scheduled,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,1,,,2026-07-18T06:45:00+00:00,2026-07-18T06:45:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-07-18T08:30:00+00:00,,,,,,Vietnam Airlines,VN,HVN,3941,VN3941,HVN3941,,philippine airlines,pr,pal,591,pr591,pal591,,,,
2026-07-18,scheduled,,,Zia International,Asia/Dhaka,DAC,VGHS,1,,,2026-07-18T01:10:00+00:00,2026-07-18T01:10:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-07-18T07:00:00+00:00,,,,,,Batik Air,ID,BTK,161,ID161,BTK161,,,,,,,,,,,750574
2026-07-18,scheduled,,,Halle,Europe/Berlin,LEJ,EDDP,,,,2026-07-18T00:35:00+00:00,2026-07-18T00:35:00+00:00,,,,Stansted,Europe/London,STN,EGSS,,,,2026-07-18T01:01:00+00:00,,,,,,DHL Air,D0,DHK,,D0,DHK,,,,,,,,,,,440BCA
2026-07-18,scheduled,,,Halle,Europe/Berlin,LEJ,EDDP,,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,,,DWC,OMDW,,,,2026-07-18T09:00:00+00:00,,,,,,ASL Airlines,5H,ABR,516,5H516,ABR516,,,,,,,,,,,4408FF
2026-07-18,scheduled,,,,,LAH,WAPH,,,,2026-07-18T07:30:00+00:00,2026-07-18T07:30:00+00:00,,,,Babullah,Asia/Jayapura,TTE,WAMT,,,,2026-07-18T08:15:00+00:00,,,,,,Wings Air,IW,WON,1173,IW1173,WON1173,,,,,,,,,,,
2026-07-18,scheduled,,,John Paul II Balice International,Europe/Warsaw,KRK,EPKK,,,,2026-07-18T00:55:00+00:00,2026-07-18T00:55:00+00:00,,,,Antalya,Europe/Istanbul,AYT,LTAI,,,,2026-07-18T04:25:00+00:00,,,,,,Freebird Airlines,FH,FHY,754,FH754,FHY754,,,,,,,,,,,4B990E
2026-07-18,scheduled,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,,,2026-07-18T01:05:00+00:00,2026-07-18T01:05:00+00:00,,,,King Fahd International Airport,Asia/Riyadh,DMM,OEDF,,,B5,2026-07-18T03:10:00+00:00,,,,,,Air France,AF,AFR,9241,AF9241,AFR9241,,saudia,sv,sva,1128,sv1128,sva1128,,,,
