flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared
2026-07-18,scheduled,,,Kansai International,Asia/Tokyo,KIX,RJBB,2,,,2026-07-18T17:00:00+00:00,2026-07-18T17:00:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,27,5,2026-07-18T19:00:00+00:00,,,,,,Jeju Air,7C,JJA,1394,7C1394,JJA1394,,,,,,,,,,,
2026-07-18,scheduled,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-18T17:00:00+00:00,2026-07-18T17:00:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-18T20:10:00+00:00,,,,,,HK express,UO,HKE,899,UO899,HKE899,,,,,,,,,,789293,
2026-07-18,scheduled,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-18T17:00:00+00:00,2026-07-18T17:00:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-18T20:10:00+00:00,,,,,,Cathay Pacific,CX,CPA,5899,CX5899,CPA5899,hk express,uo,hke,899,uo899,hke899,,,,789293,
2026-07-18,scheduled,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-18T17:00:00+00:00,2026-07-18T17:00:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-18T20:20:00+00:00,,,,,,Hong Kong Airlines,HX,CRK,619,HX619,CRK619,,,,,,,,,,,
2026-07-18,scheduled,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,18,,2026-07-18T16:55:00+00:00,2026-07-18T16:55:00+00:00,,,,San Francisco International,America/Los_Angeles,SFO,KSFO,I,G3,,2026-07-18T11:05:00+00:00,,,,,,United Airlines,UA,UAL,34,UA34,UAL34,,,,,,,,,,AACC5B,
2026-07-18,scheduled,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,34,,2026-07-18T16:45:00+00:00,2026-07-18T16:45:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,26,2026-07-18T18:30:00+00:00,,,,,,Air China,CA,CCA,858,CA858,CCA858,,,,,,,,,,,
2026-07-18,scheduled,,,Kansai International,Asia/Tokyo,KIX,RJBB,2,,,2026-07-18T16:30:00+00:00,2026-07-18T16:30:00+00:00,,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,I,2,2,2026-07-18T18:15:00+00:00,,,,,,Jeju Air,7C,JJA,1328,7C1328,JJA1328,,,,,,,,,,,
2026-07-18,scheduled,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-18T16:15:00+00:00,2026-07-18T16:15:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,288,16,2026-07-18T18:25:00+00:00,,,,,,Air Seoul,RS,ASV,714,RS714,ASV714,,,,,,,,,,,
2026-07-18,scheduled,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,E,,2026-07-18T16:15:00+00:00,2026-07-18T16:15:00+00:00,,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,B7,1,2026-07-18T18:15:00+00:00,,,,,,Cathay Pacific,CX,CPA,565,CX565,CPA565,,,,,,,,,,,
2026-07-18,active,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,39,,2026-07-18T10:05:00+00:00,2026-07-18T10:05:00+00:00,,,,Chitose,Asia/Tokyo,CTS,RJCC,D,19,,2026-07-18T12:05:00+00:00,,,,,,Jetstar,JQ,JST,153,JQ153,JST153,,,,,,,,,,84CB5B,
2026-07-18,scheduled,,,Kisumu,Africa/Nairobi,KIS,HKKI,,,,2026-07-18T10:40:00+00:00,2026-07-18T10:40:00+00:00,,,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1D,,,2026-07-18T11:40:00+00:00,,,,,,Jambojet,JM,JMA,8653,JM8653,JMA8653,,,,,,,,,,04C390,
2026-07-18,scheduled,,,Kisumu,Africa/Nairobi,KIS,HKKI,,,,2026-07-18T10:40:00+00:00,2026-07-18T10:40:00+00:00,,,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1D,,,2026-07-18T11:40:00+00:00,,,,,,Kenya Airways,KQ,KQA,8653,KQ8653,KQA8653,jambojet,jm,jma,8653,jm8653,jma8653,,,,04C390,
2026-07-18,scheduled,,,Kisumu,Africa/Nairobi,KIS,HKKI,,,,2026-07-18T10:40:00+00:00,2026-07-18T10:40:00+00:00,,,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1D,,,2026-07-18T11:40:00+00:00,,,,,,,A1,A1,5725,A15725,A15725,jambojet,jm,jma,8653,jm8653,jma8653,,,,04C390,
2026-07-18,scheduled,,,Kisumu,Africa/Nairobi,KIS,HKKI,,,,2026-07-18T10:15:00+00:00,2026-07-18T10:15:00+00:00,,,,Wilson,Africa/Nairobi,WIL,HKNW,,,,2026-07-18T10:55:00+00:00,,,,,,Safarilink Aviation,F2,XLK,72,F272,XLK72,,,,,,,,,,,
2026-07-18,scheduled,,,Yakushima,Asia/Tokyo,KUM,RJFC,,1,,2026-07-18T16:25:00+00:00,2026-07-18T16:25:00+00:00,,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,,,2026-07-18T17:05:00+00:00,,,,,,Japan Airlines,JL,JTL,3750,JL3750,JTL3750,,,,,,,,,,,
2026-07-18,scheduled,,,Yakushima,Asia/Tokyo,KUM,RJFC,,1,,2026-07-18T16:25:00+00:00,2026-07-18T16:25:00+00:00,,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,,,2026-07-18T17:05:00+00:00,,,,,,All Nippon Airways,NH,ANA,4334,NH4334,ANA4334,jet linx aviation,jl,jtl,3750,jl3750,jtl3750,,,,,
2026-07-18,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,52,,2026-07-18T15:05:00+00:00,2026-07-18T15:05:00+00:00,,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,,,2026-07-18T16:50:00+00:00,,,,,,All Nippon Airways,NH,ANA,2477,NH2477,ANA2477,solaseed air,6j,snj,77,6j77,snj77,,,,,
2026-07-18,scheduled,,,Yoronjima,Asia/Tokyo,RNJ,RORY,,1,,2026-07-18T15:00:00+00:00,2026-07-18T15:00:00+00:00,,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,,,2026-07-18T16:30:00+00:00,,,,,,Japan Airlines,JL,JTL,3826,JL3826,JTL3826,,,,,,,,,,,
2026-07-18,scheduled,,,Yoronjima,Asia/Tokyo,RNJ,RORY,,1,,2026-07-18T15:00:00+00:00,2026-07-18T15:00:00+00:00,,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,,,2026-07-18T16:30:00+00:00,,,,,,All Nippon Airways,NH,ANA,4384,NH4384,ANA4384,jet linx aviation,jl,jtl,3826,jl3826,jtl3826,,,,,
2026-07-18,active,,,Okino Erabu,Asia/Tokyo,OKE,RJKB,,1,,2026-07-18T09:20:00+00:00,2026-07-18T09:20:00+00:00,2026-07-18T09:41:00+00:00,2026-07-18T09:41:00+00:00,2026-07-18T09:41:00+00:00,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,,,2026-07-18T10:40:00+00:00,,,,,,Japan Air Commuter,JC,JAC,3800,JC3800,JAC3800,,,,,,,,,,8413FA,
2026-07-18,scheduled,,,Yakushima,Asia/Tokyo,KUM,RJFC,,1,,2026-07-18T09:50:00+00:00,2026-07-18T09:50:00+00:00,2026-07-18T09:53:00+00:00,2026-07-18T09:53:00+00:00,2026-07-18T09:53:00+00:00,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,,,2026-07-18T10:25:00+00:00,,,,,,Japan Air Commuter,JC,JAC,3740,JC3740,JAC3740,,,,,,,,,,841EB6,
2026-07-18,active,,,Tanegashima,Asia/Tokyo,TNE,RJFG,,1,,2026-07-18T09:20:00+00:00,2026-07-18T09:20:00+00:00,2026-07-18T09:34:00+00:00,2026-07-18T09:34:00+00:00,2026-07-18T09:34:00+00:00,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,,,2026-07-18T09:55:00+00:00,,,,,,Japan Air Commuter,JC,JAC,3760,JC3760,JAC3760,,,,,,,,,,84224A,
2026-07-18,scheduled,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C1,,2026-07-18T14:55:00+00:00,2026-07-18T14:55:00+00:00,,,,,,KNO,WIMM,,,,2026-07-18T15:00:00+00:00,,,,,,Oman Air,WY,OMA,5582,WY5582,OMA5582,malaysia airlines,mh,mas,864,mh864,mas864,,,,,
2026-07-18,scheduled,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C1,,2026-07-18T14:55:00+00:00,2026-07-18T14:55:00+00:00,,,,,,KNO,WIMM,,,,2026-07-18T15:00:00+00:00,,,,,,Qatar Airways,QR,QTR,5475,QR5475,QTR5475,malaysia airlines,mh,mas,864,mh864,mas864,,,,,
2026-07-18,scheduled,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C1,,2026-07-18T14:55:00+00:00,2026-07-18T14:55:00+00:00,,,,,,KNO,WIMM,,,,2026-07-18T15:00:00+00:00,,,,,,Garuda Indonesia,GA,GIA,8948,GA8948,GIA8948,malaysia airlines,mh,mas,864,mh864,mas864,,,,,
2026-07-18,scheduled,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C1,,2026-07-18T14:55:00+00:00,2026-07-18T14:55:00+00:00,,,,,,KNO,WIMM,,,,2026-07-18T15:00:00+00:00,,,,,,Fly Sky Airlines,FY,FSQ,7402,FY7402,FSQ7402,malaysia airlines,mh,mas,864,mh864,mas864,,,,,
2026-07-18,scheduled,,,,,LKI,WIML,,,,2026-07-18T13:15:00+00:00,2026-07-18T13:15:00+00:00,,,,,,KNO,WIMM,,,,2026-07-18T14:25:00+00:00,,,,,,Wings Air,IW,WON,1241,IW1241,WON1241,,,,,,,,,,,
2026-07-18,scheduled,,,Sihanoukville,Asia/Phnom_Penh,KOS,VDSV,,,,2026-07-18T14:55:00+00:00,2026-07-18T14:55:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,2,,,2026-07-18T17:50:00+00:00,,,,,,Sky Angkor Airlines,ZA,SWM,663,ZA663,SWM663,,,,,,,,,,,
2026-07-18,scheduled,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,9,,2026-07-18T16:55:00+00:00,2026-07-18T16:55:00+00:00,,,,Amami,Asia/Tokyo,ASJ,RJKA,,,,2026-07-18T17:50:00+00:00,,,,,,Japan Airlines,JL,JTL,3735,JL3735,JTL3735,,,,,,,,,,,
2026-07-18,scheduled,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,9,,2026-07-18T16:55:00+00:00,2026-07-18T16:55:00+00:00,,,,Amami,Asia/Tokyo,ASJ,RJKA,,,,2026-07-18T17:50:00+00:00,,,,,,China Airlines,CI,CAL,9927,CI9927,CAL9927,jet linx aviation,jl,jtl,3735,jl3735,jtl3735,,,,,
2026-07-18,scheduled,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,11,,2026-07-18T16:50:00+00:00,2026-07-18T16:50:00+00:00,,,,Tanegashima,Asia/Tokyo,TNE,RJFG,,,,2026-07-18T17:30:00+00:00,,,,,,Japan Airlines,JL,JTL,3777,JL3777,JTL3777,,,,,,,,,,,
2026-07-18,scheduled,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,11,,2026-07-18T16:50:00+00:00,2026-07-18T16:50:00+00:00,,,,Tanegashima,Asia/Tokyo,TNE,RJFG,,,,2026-07-18T17:30:00+00:00,,,,,,All Nippon Airways,NH,ANA,4327,NH4327,ANA4327,jet linx aviation,jl,jtl,3777,jl3777,jtl3777,,,,,
2026-07-18,scheduled,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,10,,2026-07-18T16:40:00+00:00,2026-07-18T16:40:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-18T18:40:00+00:00,,,,,,Japan Airlines,JL,JTL,650,JL650,JTL650,,,,,,,,,,,
2026-07-18,scheduled,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,10,,2026-07-18T16:40:00+00:00,2026-07-18T16:40:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-18T18:40:00+00:00,,,,,,Finnair,AY,FIN,5148,AY5148,FIN5148,jet linx aviation,jl,jtl,650,jl650,jtl650,,,,,
2026-07-18,scheduled,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,10,,2026-07-18T16:40:00+00:00,2026-07-18T16:40:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-18T18:40:00+00:00,,,,,,AlphaSky,AS,JAG,7954,AS7954,JAG7954,jet linx aviation,jl,jtl,650,jl650,jtl650,,,,,
2026-07-18,scheduled,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,10,,2026-07-18T16:40:00+00:00,2026-07-18T16:40:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-18T18:40:00+00:00,,,,,,Qatar Airways,QR,QTR,6809,QR6809,QTR6809,jet linx aviation,jl,jtl,650,jl650,jtl650,,,,,
2026-07-18,scheduled,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,,,,2026-07-18T16:30:00+00:00,2026-07-18T16:30:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,2,,,2026-07-18T17:50:00+00:00,,,,,,Peach,MM,APJ,198,MM198,APJ198,,,,,,,,,,,
2026-07-18,scheduled,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,6,,2026-07-18T16:25:00+00:00,2026-07-18T16:25:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,,,2026-07-18T18:25:00+00:00,,,,,,All Nippon Airways,NH,ANA,628,NH628,ANA628,,,,,,,,,,,
2026-07-18,scheduled,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,6,,2026-07-18T16:25:00+00:00,2026-07-18T16:25:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,,,2026-07-18T18:25:00+00:00,,,,,,Turkish Airlines,TK,THY,8427,TK8427,THY8427,all nippon airways,nh,ana,628,nh628,ana628,,,,,
2026-07-18,scheduled,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,12,,2026-07-18T16:15:00+00:00,2026-07-18T16:15:00+00:00,,,,Kikaiga Shima,Asia/Tokyo,KKX,RJKI,,,,2026-07-18T17:30:00+00:00,,,,,,Japan Airlines,JL,JTL,3785,JL3785,JTL3785,,,,,,,,,,,
2026-07-18,scheduled,,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,12,,2026-07-18T16:15:00+00:00,2026-07-18T16:15:00+00:00,,,,Kikaiga Shima,Asia/Tokyo,KKX,RJKI,,,,2026-07-18T17:30:00+00:00,,,,,,All Nippon Airways,NH,ANA,4341,NH4341,ANA4341,jet linx aviation,jl,jtl,3785,jl3785,jtl3785,,,,,
2026-07-18,scheduled,,,Orkney Island,Europe/London,KOI,EGPA,,,,2026-07-18T09:00:00+00:00,2026-07-18T09:00:00+00:00,,,,Inverness,Europe/London,INV,EGPE,,,,2026-07-18T09:34:00+00:00,10.0,,,,,empty,,,,,,,,,,,,,,,,
2026-07-18,scheduled,,,Orkney Island,Europe/London,KOI,EGPA,,,,2026-07-18T08:45:00+00:00,2026-07-18T08:45:00+00:00,,,,Sumburgh,Europe/London,LSI,EGPB,,,,2026-07-18T09:25:00+00:00,,,,,,Loganair,LM,LOG,131,LM131,LOG131,,,,,,,,,,406DCE,
2026-07-18,scheduled,,,Orkney Island,Europe/London,KOI,EGPA,,,,2026-07-18T08:45:00+00:00,2026-07-18T08:45:00+00:00,,,,Sumburgh,Europe/London,LSI,EGPB,,,,2026-07-18T09:25:00+00:00,,,,,,British Airways,BA,BAW,4039,BA4039,BAW4039,loganair,lm,log,131,lm131,log131,,,,406DCE,
2026-07-18,scheduled,,,Eltari,Asia/Dili,KOE,WATT,,,,2026-07-18T15:50:00+00:00,2026-07-18T15:50:00+00:00,,,,Waioti,Asia/Makassar,MOF,WATC,,,,2026-07-18T16:50:00+00:00,,,,,,Wings Air,IW,WON,1829,IW1829,WON1829,,,,,,,,,,,
2026-07-18,scheduled,,,Eltari,Asia/Dili,KOE,WATT,,,,2026-07-18T15:20:00+00:00,2026-07-18T15:20:00+00:00,,,,Waingapu,Asia/Makassar,WGP,WATU,,,,2026-07-18T16:35:00+00:00,,,,,,Wings Air,IW,WON,1923,IW1923,WON1923,,,,,,,,,,,
2026-07-18,scheduled,,,Kununurra,Australia/Perth,KNX,YPKU,,,,2026-07-18T15:40:00+00:00,2026-07-18T15:40:00+00:00,,,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-07-18T18:10:00+00:00,,,,,,Airnorth,TL,ANO,333,TL333,ANO333,,,,,,,,,,,
2026-07-18,scheduled,,,Kununurra,Australia/Perth,KNX,YPKU,,,,2026-07-18T15:40:00+00:00,2026-07-18T15:40:00+00:00,,,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-07-18T18:10:00+00:00,,,,,,Qantas,QF,QFA,8650,QF8650,QFA8650,airnorth,tl,ano,333,tl333,ano333,,,,,
2026-07-18,scheduled,,,Polonia,Asia/Jakarta,KNO,WIMM,,,,2026-07-18T15:05:00+00:00,2026-07-18T15:05:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-07-18T17:35:00+00:00,,,,,,Garuda Indonesia,GA,GIA,189,GA189,GIA189,,,,,,,,,,,
2026-07-18,scheduled,,,Polonia,Asia/Jakarta,KNO,WIMM,,,,2026-07-18T15:05:00+00:00,2026-07-18T15:05:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-07-18T17:35:00+00:00,,,,,,Etihad Airways,EY,ETD,7129,EY7129,ETD7129,garuda indonesia,ga,gia,189,ga189,gia189,,,,,
2026-07-18,scheduled,,,Polonia,Asia/Jakarta,KNO,WIMM,,,,2026-07-18T15:05:00+00:00,2026-07-18T15:05:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-07-18T17:35:00+00:00,,,,,,China Airlines,CI,CAL,9768,CI9768,CAL9768,garuda indonesia,ga,gia,189,ga189,gia189,,,,,
2026-07-18,scheduled,,,Polonia,Asia/Jakarta,KNO,WIMM,,,,2026-07-18T15:05:00+00:00,2026-07-18T15:05:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-07-18T17:35:00+00:00,,,,,,IndiGo,6E,IGO,3528,6E3528,IGO3528,garuda indonesia,ga,gia,189,ga189,gia189,,,,,
2026-07-18,scheduled,,,Polonia,Asia/Jakarta,KNO,WIMM,,,,2026-07-18T14:45:00+00:00,2026-07-18T14:45:00+00:00,,,,Binaka,Asia/Jakarta,GNS,WIMB,,,,2026-07-18T15:50:00+00:00,,,,,,Wings Air,IW,WON,1260,IW1260,WON1260,,,,,,,,,,,
2026-07-18,scheduled,,,Polonia,Asia/Jakarta,KNO,WIMM,,,,2026-07-18T14:25:00+00:00,2026-07-18T14:25:00+00:00,,,,Juanda,Asia/Jakarta,SUB,WARR,1,,B1,2026-07-18T17:35:00+00:00,,,,,,Super Air Jet,IU,SJV,363,IU363,SJV363,,,,,,,,,,,
2026-07-18,scheduled,,,Polonia,Asia/Jakarta,KNO,WIMM,,11,,2026-07-18T14:10:00+00:00,2026-07-18T14:10:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,1,,,2026-07-18T16:35:00+00:00,,,,,,Citilink,QG,CTV,919,QG919,CTV919,,,,,,,,,,8A03AD,
2026-07-18,scheduled,,,Shang-Yi,Asia/Taipei,KNH,RCBS,,,,2026-07-18T16:00:00+00:00,2026-07-18T16:00:00+00:00,,,,Kaoshiung International Airport,Asia/Taipei,KHH,RCKH,D,,,2026-07-18T17:00:00+00:00,,,,,,UNI Air,B7,UIA,8922,B78922,UIA8922,,,,,,,,,,,
2026-07-18,scheduled,,,Shang-Yi,Asia/Taipei,KNH,RCBS,,,,2026-07-18T15:50:00+00:00,2026-07-18T15:50:00+00:00,,,,Taipei Songshan (Sung Shan),Asia/Taipei,TSA,RCSS,2,,,2026-07-18T17:00:00+00:00,,,,,,Mandarin Airlines,AE,MDA,1272,AE1272,MDA1272,,,,,,,,,,,
2026-07-18,scheduled,,,Shang-Yi,Asia/Taipei,KNH,RCBS,,,,2026-07-18T15:20:00+00:00,2026-07-18T15:20:00+00:00,,,,Chingchuankang,Asia/Taipei,RMQ,RCMQ,1,,,2026-07-18T16:20:00+00:00,,,,,,Mandarin Airlines,AE,MDA,768,AE768,MDA768,,,,,,,,,,,
2026-07-18,scheduled,,,Shang-Yi,Asia/Taipei,KNH,RCBS,,,,2026-07-18T15:10:00+00:00,2026-07-18T15:10:00+00:00,,,,Kaoshiung International Airport,Asia/Taipei,KHH,RCKH,D,,,2026-07-18T16:10:00+00:00,,,,,,Mandarin Airlines,AE,MDA,308,AE308,MDA308,,,,,,,,,,,
2026-07-18,scheduled,,,Kumasi,Africa/Accra,KMS,DGSI,,,,2026-07-18T07:50:00+00:00,2026-07-18T07:50:00+00:00,,,,Kotoka,Africa/Accra,ACC,DGAA,2,,,2026-07-18T08:30:00+00:00,,,,,,Africa World Airlines,AW,AFW,103,AW103,AFW103,,,,,,,,,,,
2026-07-18,scheduled,,,Kumasi,Africa/Accra,KMS,DGSI,,,,2026-07-18T07:50:00+00:00,2026-07-18T07:50:00+00:00,,,,Kotoka,Africa/Accra,ACC,DGAA,2,,,2026-07-18T08:30:00+00:00,,,,,,euroairlines,Q4,ELE,4203,Q44203,ELE4203,africa world airlines,aw,afw,103,aw103,afw103,,,,,
2026-07-18,scheduled,,,Kumasi,Africa/Accra,KMS,DGSI,,,,2026-07-18T07:30:00+00:00,2026-07-18T07:30:00+00:00,,,,Kotoka,Africa/Accra,ACC,DGAA,2,,,2026-07-18T08:20:00+00:00,,,,,,PassionAir,OP,DIG,143,OP143,DIG143,,,,,,,,,,,
2026-07-18,scheduled,,,Kumasi,Africa/Accra,KMS,DGSI,,,,2026-07-18T07:30:00+00:00,2026-07-18T07:30:00+00:00,,,,Kotoka,Africa/Accra,ACC,DGAA,2,,,2026-07-18T08:10:00+00:00,,,,,,Africa World Airlines,AW,AFW,101,AW101,AFW101,,,,,,,,,,,
