flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-06-18,landed,,Cairns,Australia/Brisbane,CNS,YBCS,,,,2026-06-18T10:00:00+00:00,2026-06-18T10:00:00+00:00,2026-06-17T10:41:00+00:00,2026-06-17T10:41:00+00:00,2026-06-17T10:41:00+00:00,Cairns,Australia/Brisbane,CNS,YBCS,,,,2026-06-17T12:30:00+00:00,,,2026-06-17T11:24:00+00:00,2026-06-17T11:24:00+00:00,2026-06-17T11:24:00+00:00,empty,,,,,,,,,,7C7E9B,,,,,,,
2026-06-17,scheduled,,Nalchik,Europe/Moscow,NAL,URMN,,,,2026-06-17T10:30:00+00:00,2026-06-17T10:30:00+00:00,,,,Sheremetyevo International,Europe/Moscow,SVO,UUEE,D,,,2026-06-17T13:30:00+00:00,,,,,,Pobeda,DP,PBD,6902,DP6902,PBD6902,,,,,,,,,,,,
2026-06-17,active,,Kilimanjaro,Africa/Dar_es_Salaam,JRO,HTKJ,,,,2026-06-17T05:05:00+00:00,2026-06-17T05:05:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-06-17T12:15:00+00:00,10.0,,,,,Turkish Airlines,TK,THY,563,TK563,THY563,,,,,4BB073,,,,,,,
2026-06-17,scheduled,,Halle,Europe/Berlin,LEJ,EDDP,,025,,2026-06-17T10:40:00+00:00,2026-06-17T10:40:00+00:00,,,,Son Sant Joan Airport,Europe/Madrid,PMI,LEPA,,,14,2026-06-17T13:10:00+00:00,,,,,,Eurowings,EW,EWG,6801,EW6801,EWG6801,,,,,4D2014,,,,,,,
2026-06-17,scheduled,,Halle,Europe/Berlin,LEJ,EDDP,,24,,2026-06-17T10:20:00+00:00,2026-06-17T10:20:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,A30,,2026-06-17T11:20:00+00:00,10.0,,,,,Lufthansa,LH,DLH,153,LH153,DLH153,,,,,3C6583,,,,,,,
2026-06-17,scheduled,,Halle,Europe/Berlin,LEJ,EDDP,,24,,2026-06-17T10:20:00+00:00,2026-06-17T10:20:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,A30,,2026-06-17T11:20:00+00:00,10.0,,,,,All Nippon Airways,NH,ANA,6226,NH6226,ANA6226,,,,,3C6583,,lufthansa,lh,dlh,153,lh153,dlh153
2026-06-17,scheduled,,Halle,Europe/Berlin,LEJ,EDDP,,24,,2026-06-17T10:20:00+00:00,2026-06-17T10:20:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,A30,,2026-06-17T11:20:00+00:00,10.0,,,,,United Airlines,UA,UAL,9011,UA9011,UAL9011,,,,,3C6583,,lufthansa,lh,dlh,153,lh153,dlh153
2026-06-17,scheduled,,Halle,Europe/Berlin,LEJ,EDDP,,24,,2026-06-17T10:20:00+00:00,2026-06-17T10:20:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,A30,,2026-06-17T11:20:00+00:00,10.0,,,,,Thai Airways,TG,THA,7787,TG7787,THA7787,,,,,3C6583,,lufthansa,lh,dlh,153,lh153,dlh153
2026-06-17,scheduled,,Halle,Europe/Berlin,LEJ,EDDP,,24,,2026-06-17T10:20:00+00:00,2026-06-17T10:20:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,A30,,2026-06-17T11:20:00+00:00,10.0,,,,,Air China,CA,CCA,6082,CA6082,CCA6082,,,,,3C6583,,lufthansa,lh,dlh,153,lh153,dlh153
2026-06-17,scheduled,,Halle,Europe/Berlin,LEJ,EDDP,,24,,2026-06-17T10:20:00+00:00,2026-06-17T10:20:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,A30,,2026-06-17T11:20:00+00:00,10.0,,,,,Air Canada,AC,ACA,9148,AC9148,ACA9148,,,,,3C6583,,lufthansa,lh,dlh,153,lh153,dlh153
2026-06-17,scheduled,,Halle,Europe/Berlin,LEJ,EDDP,,,,2026-06-17T05:35:00+00:00,2026-06-17T05:35:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-06-17T09:15:00+00:00,,,,,,Solinair,ZS,SOP,9346,ZS9346,SOP9346,,,,,506C46,,,,,,,
2026-06-17,scheduled,,Almeria,Europe/Madrid,LEI,LEAM,1,3,,2026-06-17T10:50:00+00:00,2026-06-17T10:50:00+00:00,,,,Rotterdam Zestienhoven,Europe/Amsterdam,RTM,EHRD,,,1,2026-06-17T13:35:00+00:00,,,,,,Transavia,HV,TRA,5644,HV5644,TRA5644,,,,,48520C,,,,,,,
2026-06-17,scheduled,,Almeria,Europe/Madrid,LEI,LEAM,1,1,,2026-06-17T10:45:00+00:00,2026-06-17T10:45:00+00:00,,,,Melilla,Africa/Ceuta,MLN,GEML,TP,,1,2026-06-17T11:35:00+00:00,5.0,,,,,Iberia,IB,IBE,2254,IB2254,IBE2254,,,,,4D2465,,,,,,,
2026-06-17,scheduled,,Almeria,Europe/Madrid,LEI,LEAM,1,5,,2026-06-17T10:35:00+00:00,2026-06-17T10:35:00+00:00,,,,Luton Airport,Europe/London,LTN,EGGW,,,,2026-06-17T12:15:00+00:00,5.0,,,,,easyJet,U2,EZY,2358,U22358,EZY2358,,,,,405631,,,,,,,
2026-06-17,scheduled,,Almeria,Europe/Madrid,LEI,LEAM,1,6,,2026-06-17T10:25:00+00:00,2026-06-17T10:25:00+00:00,,,,Gatwick,Europe/London,LGW,EGKK,N,,,2026-06-17T12:15:00+00:00,5.0,,,,,easyJet,U2,EZY,8004,U28004,EZY8004,,,,,407E5F,,,,,,,
2026-06-17,scheduled,,Almeria,Europe/Madrid,LEI,LEAM,1,2,,2026-06-17T10:20:00+00:00,2026-06-17T10:20:00+00:00,,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,,02,2026-06-17T11:45:00+00:00,,,,,,Vueling,VY,VLG,1252,VY1252,VLG1252,,,,,3444CF,,,,,,,
2026-06-17,scheduled,,Almeria,Europe/Madrid,LEI,LEAM,1,2,,2026-06-17T10:20:00+00:00,2026-06-17T10:20:00+00:00,,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,,02,2026-06-17T11:45:00+00:00,,,,,,Qatar Airways,QR,QTR,3691,QR3691,QTR3691,,,,,3444CF,,vueling,vy,vlg,1252,vy1252,vlg1252
2026-06-17,scheduled,,Almeria,Europe/Madrid,LEI,LEAM,1,2,,2026-06-17T10:20:00+00:00,2026-06-17T10:20:00+00:00,,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,,02,2026-06-17T11:45:00+00:00,,,,,,Miami Air International,LL,BSK,5032,LL5032,BSK5032,,,,,3444CF,,vueling,vy,vlg,1252,vy1252,vlg1252
2026-06-17,scheduled,,Almeria,Europe/Madrid,LEI,LEAM,1,2,,2026-06-17T10:20:00+00:00,2026-06-17T10:20:00+00:00,,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,,02,2026-06-17T11:45:00+00:00,,,,,,Iberia,IB,IBE,5299,IB5299,IBE5299,,,,,3444CF,,vueling,vy,vlg,1252,vy1252,vlg1252
