flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-07-12,scheduled,,Kiruna,Europe/Stockholm,KRN,ESNQ,T1,01,,2026-07-12T10:05:00+00:00,2026-07-12T10:05:00+00:00,,,,Arlanda,Europe/Stockholm,ARN,ESSA,5,,3,2026-07-12T11:40:00+00:00,10.0,,,,,SAS,SK,SAS,1041,SK1041,SAS1041,,,,,4CAEE0,,,,,,,
2026-07-12,scheduled,,Kiruna,Europe/Stockholm,KRN,ESNQ,T1,01,,2026-07-12T10:05:00+00:00,2026-07-12T10:05:00+00:00,,,,Arlanda,Europe/Stockholm,ARN,ESSA,5,,3,2026-07-12T11:40:00+00:00,10.0,,,,,Etihad Airways,EY,ETD,3990,EY3990,ETD3990,,,,,4CAEE0,sas,sk,sas,1041,sk1041,sas1041,
2026-07-12,scheduled,,Kiruna,Europe/Stockholm,KRN,ESNQ,T1,01,,2026-07-12T10:05:00+00:00,2026-07-12T10:05:00+00:00,,,,Arlanda,Europe/Stockholm,ARN,ESSA,5,,3,2026-07-12T11:40:00+00:00,10.0,,,,,Air France,AF,AFR,3850,AF3850,AFR3850,,,,,4CAEE0,sas,sk,sas,1041,sk1041,sas1041,
2026-07-12,scheduled,,Kiruna,Europe/Stockholm,KRN,ESNQ,T1,01,,2026-07-12T10:05:00+00:00,2026-07-12T10:05:00+00:00,,,,Arlanda,Europe/Stockholm,ARN,ESSA,5,,3,2026-07-12T11:40:00+00:00,10.0,,,,,KLM,KL,KLM,8483,KL8483,KLM8483,,,,,4CAEE0,sas,sk,sas,1041,sk1041,sas1041,
2026-07-12,scheduled,,Kiruna,Europe/Stockholm,KRN,ESNQ,T1,01,,2026-07-12T10:05:00+00:00,2026-07-12T10:05:00+00:00,,,,Arlanda,Europe/Stockholm,ARN,ESSA,5,,3,2026-07-12T11:40:00+00:00,10.0,,,,,Etihad Airways,EY,ETD,3989,EY3989,ETD3989,,,,,4CAEE0,sas,sk,sas,1041,sk1041,sas1041,
2026-07-12,scheduled,,Kiruna,Europe/Stockholm,KRN,ESNQ,T1,01,,2026-07-12T10:05:00+00:00,2026-07-12T10:05:00+00:00,,,,Arlanda,Europe/Stockholm,ARN,ESSA,5,,3,2026-07-12T11:40:00+00:00,10.0,,,,,airBaltic,BT,BTI,6193,BT6193,BTI6193,,,,,4CAEE0,sas,sk,sas,1041,sk1041,sas1041,
2026-07-12,scheduled,,Kiruna,Europe/Stockholm,KRN,ESNQ,T1,01,,2026-07-12T10:05:00+00:00,2026-07-12T10:05:00+00:00,,,,Arlanda,Europe/Stockholm,ARN,ESSA,5,,3,2026-07-12T11:40:00+00:00,10.0,,,,,Air France,AF,AFR,4599,AF4599,AFR4599,,,,,4CAEE0,sas,sk,sas,1041,sk1041,sas1041,
2026-07-12,scheduled,,Moorabbin,Australia/Melbourne,MBW,YMMB,,,26.0,2026-07-12T07:15:00+00:00,2026-07-12T07:15:00+00:00,2026-07-12T07:32:00+00:00,2026-07-12T07:32:00+00:00,2026-07-12T07:32:00+00:00,King Island,Australia/Currie,KNS,YKII,,,,2026-07-12T08:13:00+00:00,26.0,2026-07-12T08:39:00+00:00,,,,empty,,,,,,,,,,7CAC47,,,,,,,
2026-07-12,scheduled,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,9,,2026-07-12T16:55:00+00:00,2026-07-12T16:55:00+00:00,,,,Amami,Asia/Tokyo,ASJ,RJKA,,,,2026-07-12T17:50:00+00:00,,,,,,Japan Airlines,JL,JTL,3735,JL3735,JTL3735,,,,,,,,,,,,
2026-07-12,scheduled,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,9,,2026-07-12T16:55:00+00:00,2026-07-12T16:55:00+00:00,,,,Amami,Asia/Tokyo,ASJ,RJKA,,,,2026-07-12T17:50:00+00:00,,,,,,China Airlines,CI,CAL,9927,CI9927,CAL9927,,,,,,jet linx aviation,jl,jtl,3735,jl3735,jtl3735,
2026-07-12,scheduled,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,10,,2026-07-12T16:40:00+00:00,2026-07-12T16:40:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-12T18:40:00+00:00,,,,,,Japan Airlines,JL,JTL,650,JL650,JTL650,,,,,,,,,,,,
2026-07-12,scheduled,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,10,,2026-07-12T16:40:00+00:00,2026-07-12T16:40:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-12T18:40:00+00:00,,,,,,Finnair,AY,FIN,5148,AY5148,FIN5148,,,,,,jet linx aviation,jl,jtl,650,jl650,jtl650,
2026-07-12,scheduled,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,10,,2026-07-12T16:40:00+00:00,2026-07-12T16:40:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-12T18:40:00+00:00,,,,,,AlphaSky,AS,JAG,7954,AS7954,JAG7954,,,,,,jet linx aviation,jl,jtl,650,jl650,jtl650,
2026-07-12,scheduled,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,10,,2026-07-12T16:40:00+00:00,2026-07-12T16:40:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-12T18:40:00+00:00,,,,,,Qatar Airways,QR,QTR,6809,QR6809,QTR6809,,,,,,jet linx aviation,jl,jtl,650,jl650,jtl650,
2026-07-12,scheduled,,Kagoshima,Asia/Tokyo,KOJ,RJFK,,,,2026-07-12T16:30:00+00:00,2026-07-12T16:30:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,2,,,2026-07-12T17:50:00+00:00,,,,,,Peach,MM,APJ,198,MM198,APJ198,,,,,,,,,,,,
2026-07-12,scheduled,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,6,,2026-07-12T16:25:00+00:00,2026-07-12T16:25:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,,,2026-07-12T18:25:00+00:00,,,,,,All Nippon Airways,NH,ANA,628,NH628,ANA628,,,,,,,,,,,,
2026-07-12,scheduled,,Kagoshima,Asia/Tokyo,KOJ,RJFK,D,6,,2026-07-12T16:25:00+00:00,2026-07-12T16:25:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,,,2026-07-12T18:25:00+00:00,,,,,,Turkish Airlines,TK,THY,8427,TK8427,THY8427,,,,,,all nippon airways,nh,ana,628,nh628,ana628,
2026-07-12,scheduled,,Eltari,Asia/Dili,KOE,WATT,,,,2026-07-12T15:50:00+00:00,2026-07-12T15:50:00+00:00,,,,Waioti,Asia/Makassar,MOF,WATC,,,,2026-07-12T16:50:00+00:00,,,,,,Wings Air,IW,WON,1829,IW1829,WON1829,,,,,,,,,,,,
2026-07-12,scheduled,,Kununurra,Australia/Perth,KNX,YPKU,,,,2026-07-12T15:40:00+00:00,2026-07-12T15:40:00+00:00,,,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-07-12T18:10:00+00:00,,,,,,Airnorth,TL,ANO,333,TL333,ANO333,,,,,,,,,,,,
2026-07-12,scheduled,,Kununurra,Australia/Perth,KNX,YPKU,,,,2026-07-12T15:40:00+00:00,2026-07-12T15:40:00+00:00,,,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-07-12T18:10:00+00:00,,,,,,Qantas,QF,QFA,8650,QF8650,QFA8650,,,,,,airnorth,tl,ano,333,tl333,ano333,
2026-07-12,scheduled,,Polonia,Asia/Jakarta,KNO,WIMM,,,,2026-07-12T15:05:00+00:00,2026-07-12T15:05:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-07-12T17:35:00+00:00,,,,,,Garuda Indonesia,GA,GIA,189,GA189,GIA189,,,,,,,,,,,,
2026-07-12,scheduled,,Polonia,Asia/Jakarta,KNO,WIMM,,,,2026-07-12T15:05:00+00:00,2026-07-12T15:05:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-07-12T17:35:00+00:00,,,,,,Etihad Airways,EY,ETD,7129,EY7129,ETD7129,,,,,,garuda indonesia,ga,gia,189,ga189,gia189,
2026-07-12,scheduled,,Polonia,Asia/Jakarta,KNO,WIMM,,,,2026-07-12T15:05:00+00:00,2026-07-12T15:05:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-07-12T17:35:00+00:00,,,,,,China Airlines,CI,CAL,9768,CI9768,CAL9768,,,,,,garuda indonesia,ga,gia,189,ga189,gia189,
2026-07-12,scheduled,,Polonia,Asia/Jakarta,KNO,WIMM,,,,2026-07-12T15:05:00+00:00,2026-07-12T15:05:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-07-12T17:35:00+00:00,,,,,,IndiGo,6E,IGO,3528,6E3528,IGO3528,,,,,,garuda indonesia,ga,gia,189,ga189,gia189,
