flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-06-26,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-06-26T04:30:00+00:00,2026-06-26T04:30:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,2,,,2026-06-26T10:15:00+00:00,105.0,,,,,TAP Air Portugal,TP,TAP,7039,TP7039,TAP7039,air india,ai,aic,129,ai129,aic129,,,,,8015A7
2026-06-26,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-06-26T04:25:00+00:00,2026-06-26T04:25:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,1,2026-06-26T05:30:00+00:00,,,,,,Qatar Airways,QR,QTR,4791,QR4791,QTR4791,indigo,6e,igo,1303,6e1303,igo1303,,,,,80142B
2026-06-26,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-06-26T04:20:00+00:00,2026-06-26T04:20:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,5,,,2026-06-26T06:15:00+00:00,,,,,,Saudia,SV,SVA,4614,SV4614,SVA4614,air india,ai,aic,2213,ai2213,aic2213,,,,,801625
2026-06-26,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,75,,2026-06-26T04:15:00+00:00,2026-06-26T04:15:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,3,,,2026-06-26T10:00:00+00:00,,,,,,Vietnam Airlines,VN,HVN,3225,VN3225,HVN3225,virgin atlantic,vs,vir,359,vs359,vir359,,,,,
2026-06-26,scheduled,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-06-26T05:50:00+00:00,2026-06-26T05:50:00+00:00,,,,Emerald,Australia/Brisbane,EMD,YEML,,,,2026-06-26T07:18:00+00:00,,,,,,QantasLink,,QLK,,,QLK,,,,,,,,,,,7C39F1
2026-06-26,scheduled,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-06-26T05:45:00+00:00,2026-06-26T05:45:00+00:00,,,,Gladstone,Australia/Brisbane,GLT,YGLA,,,,2026-06-26T06:41:00+00:00,,,,,,QantasLink,,QLK,,,QLK,,,,,,,,,,,7CB066
2026-06-26,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E4,,2026-06-26T07:00:00+00:00,2026-06-26T07:00:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,53,,2026-06-26T15:20:00+00:00,,,,,,Thai Airways,TG,THA,6004,TG6004,THA6004,all nippon airways,nh,ana,806,nh806,ana806,,,,,
2026-06-26,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E4,,2026-06-26T07:00:00+00:00,2026-06-26T07:00:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,53,,2026-06-26T15:20:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,1404,ET1404,ETH1404,all nippon airways,nh,ana,806,nh806,ana806,,,,,
2026-06-26,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E4,,2026-06-26T07:00:00+00:00,2026-06-26T07:00:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,53,,2026-06-26T15:20:00+00:00,,,,,,Air Canada,AC,ACA,6230,AC6230,ACA6230,all nippon airways,nh,ana,806,nh806,ana806,,,,,
2026-06-26,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E4,,2026-06-26T07:00:00+00:00,2026-06-26T07:00:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,53,,2026-06-26T15:20:00+00:00,,,,,,United Airlines,UA,UAL,7968,UA7968,UAL7968,all nippon airways,nh,ana,806,nh806,ana806,,,,,
2026-06-26,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-26T06:40:00+00:00,2026-06-26T06:40:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-06-26T12:40:00+00:00,19.0,,,,,Thai Airways,TG,THA,7549,TG7549,THA7549,turkish airlines,tk,thy,59,tk59,thy59,,,,,4BA9D4
2026-06-26,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-26T06:40:00+00:00,2026-06-26T06:40:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-06-26T12:40:00+00:00,19.0,,,,,Air Cambodia,K6,KHV,4059,K64059,KHV4059,turkish airlines,tk,thy,59,tk59,thy59,,,,,4BA9D4
2026-06-26,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-26T06:30:00+00:00,2026-06-26T06:30:00+00:00,,,,Netaji Subhas Chandra,Asia/Kolkata,CCU,VECC,,,,2026-06-26T07:45:00+00:00,,,,,,,X1,X1,410,X1410,X1410,bhutan airlines,b3,btn,704,b3704,btn704,,,,,
2026-06-26,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-26T06:30:00+00:00,2026-06-26T06:30:00+00:00,,,,Netaji Subhas Chandra,Asia/Kolkata,CCU,VECC,,,,2026-06-26T07:45:00+00:00,,,,,,Flexflight,W2,FXT,530,W2530,FXT530,bhutan airlines,b3,btn,704,b3704,btn704,,,,,
2026-06-26,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-26T06:30:00+00:00,2026-06-26T06:30:00+00:00,,,,Netaji Subhas Chandra,Asia/Kolkata,CCU,VECC,,,,2026-06-26T07:45:00+00:00,,,,,,,X1,X1,401,X1401,X1401,bhutan airlines,b3,btn,701,b3701,btn701,,,,,
2026-06-26,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,A1,,2026-06-26T06:05:00+00:00,2026-06-26T06:05:00+00:00,,,,Koh Samui,Asia/Bangkok,USM,VTSM,,,,2026-06-26T07:10:00+00:00,,,,,,Turkish Airlines,TK,THY,7558,TK7558,THY7558,bangkok airways,pg,bkp,101,pg101,bkp101,,,,,
2026-06-26,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,A1,,2026-06-26T06:05:00+00:00,2026-06-26T06:05:00+00:00,,,,Koh Samui,Asia/Bangkok,USM,VTSM,,,,2026-06-26T07:10:00+00:00,,,,,,Thai Airways,TG,THA,5942,TG5942,THA5942,bangkok airways,pg,bkp,101,pg101,bkp101,,,,,
2026-06-26,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,A1,,2026-06-26T06:05:00+00:00,2026-06-26T06:05:00+00:00,,,,Koh Samui,Asia/Bangkok,USM,VTSM,,,,2026-06-26T07:10:00+00:00,,,,,,Philippine Airlines,PR,PAL,3736,PR3736,PAL3736,bangkok airways,pg,bkp,101,pg101,bkp101,,,,,
2026-06-26,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,A1,,2026-06-26T06:05:00+00:00,2026-06-26T06:05:00+00:00,,,,Koh Samui,Asia/Bangkok,USM,VTSM,,,,2026-06-26T07:10:00+00:00,,,,,,Malaysia Airlines,MH,MAS,4853,MH4853,MAS4853,bangkok airways,pg,bkp,101,pg101,bkp101,,,,,
2026-06-26,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,A1,,2026-06-26T06:05:00+00:00,2026-06-26T06:05:00+00:00,,,,Koh Samui,Asia/Bangkok,USM,VTSM,,,,2026-06-26T07:10:00+00:00,,,,,,Hong Kong Airlines,HX,CRK,3845,HX3845,CRK3845,bangkok airways,pg,bkp,101,pg101,bkp101,,,,,
2026-06-26,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-06-26T08:00:00+00:00,2026-06-26T08:00:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,,36,2026-06-26T11:10:00+00:00,,,,,,KLM,KL,KLM,4268,KL4268,KLM4268,xiamen air,mf,cxa,8395,mf8395,cxa8395,,,,,781F4B
2026-06-26,scheduled,,,Waingapu,Asia/Makassar,WGP,WATU,,,,2026-06-26T07:45:00+00:00,2026-06-26T07:45:00+00:00,,,,Lombok International,Asia/Makassar,LOP,WADL,,,,2026-06-26T09:05:00+00:00,,,,,,Wings Air,IW,WON,1887,IW1887,WON1887,,,,,,,,,,,
2026-06-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,507B,,2026-06-26T07:00:00+00:00,2026-06-26T07:00:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,1,,,2026-06-26T09:35:00+00:00,,,,,,Sichuan Airlines,3U,CSC,1507,3U1507,CSC1507,china southern airlines,cz,csn,5861,cz5861,csn5861,,,,,
2026-06-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,570,,2026-06-26T06:55:00+00:00,2026-06-26T06:55:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-26T09:10:00+00:00,,,,,,China Eastern Airlines,MU,CES,3308,MU3308,CES3308,sichuan airlines,3u,csc,6796,3u6796,csc6796,,,,,7808B7
2026-06-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,570,,2026-06-26T06:55:00+00:00,2026-06-26T06:55:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-26T09:10:00+00:00,,,,,,Xiamen Air,MF,CXA,4746,MF4746,CXA4746,sichuan airlines,3u,csc,6796,3u6796,csc6796,,,,,7808B7
2026-06-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,570,,2026-06-26T06:55:00+00:00,2026-06-26T06:55:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-26T09:10:00+00:00,,,,,,Chengdu Airlines,EU,UEA,7262,EU7262,UEA7262,sichuan airlines,3u,csc,6796,3u6796,csc6796,,,,,7808B7
2026-06-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,570,,2026-06-26T06:55:00+00:00,2026-06-26T06:55:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-26T09:10:00+00:00,,,,,,China Southern Airlines,CZ,CSN,4852,CZ4852,CSN4852,sichuan airlines,3u,csc,6796,3u6796,csc6796,,,,,7808B7
2026-06-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,351,,2026-06-26T06:55:00+00:00,2026-06-26T06:55:00+00:00,,,,Xining,Asia/Shanghai,XNN,ZLXN,T3,,,2026-06-26T10:35:00+00:00,,,,,,Shandong Airlines,SC,CDG,9193,SC9193,CDG9193,shenzhen airlines,zh,csz,9235,zh9235,csz9235,,,,,
2026-06-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,351,,2026-06-26T06:55:00+00:00,2026-06-26T06:55:00+00:00,,,,Xining,Asia/Shanghai,XNN,ZLXN,T3,,,2026-06-26T10:35:00+00:00,,,,,,Air China,CA,CCA,3535,CA3535,CCA3535,shenzhen airlines,zh,csz,9235,zh9235,csz9235,,,,,
2026-06-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,343,,2026-06-26T06:55:00+00:00,2026-06-26T06:55:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-06-26T09:55:00+00:00,,,,,,Etihad Airways,EY,ETD,5937,EY5937,ETD5937,china eastern airlines,mu,ces,6662,mu6662,ces6662,,,,,780DE4
2026-06-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,343,,2026-06-26T06:55:00+00:00,2026-06-26T06:55:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-06-26T09:55:00+00:00,,,,,,Xiamen Air,MF,CXA,7729,MF7729,CXA7729,china eastern airlines,mu,ces,6662,mu6662,ces6662,,,,,780DE4
2026-06-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,343,,2026-06-26T06:55:00+00:00,2026-06-26T06:55:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-06-26T09:55:00+00:00,,,,,,China United Airlines,KN,CUA,6310,KN6310,CUA6310,china eastern airlines,mu,ces,6662,mu6662,ces6662,,,,,780DE4
2026-06-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,344,,2026-06-26T06:55:00+00:00,2026-06-26T06:55:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,10,2026-06-26T09:20:00+00:00,,,,,,Tibet Airlines,TV,TBA,8100,TV8100,TBA8100,kunming airlines,ky,kna,8272,ky8272,kna8272,,,,,
2026-06-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,344,,2026-06-26T06:55:00+00:00,2026-06-26T06:55:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,10,2026-06-26T09:20:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,5572,ZH5572,CSZ5572,kunming airlines,ky,kna,8272,ky8272,kna8272,,,,,
2026-06-26,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,D41,,2026-06-26T02:30:00+00:00,2026-06-26T02:30:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,16,1,2026-06-26T11:45:00+00:00,,,,,,Singapore Airlines,SQ,SIA,8530,SQ8530,SIA8530,scoot,tr,tgw,58,tr58,tgw58,,,,,
2026-06-26,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,E11,,2026-06-26T02:25:00+00:00,2026-06-26T02:25:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,46,17,2026-06-26T09:50:00+00:00,,,,,,Virgin Australia,VA,VOZ,5682,VA5682,VOZ5682,singapore airlines,sq,sia,612,sq612,sia612,,,,,
2026-06-26,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,E11,,2026-06-26T02:25:00+00:00,2026-06-26T02:25:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,46,17,2026-06-26T09:50:00+00:00,,,,,,Asiana Airlines,OZ,AAR,6726,OZ6726,AAR6726,singapore airlines,sq,sia,612,sq612,sia612,,,,,
2026-06-26,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,E11,,2026-06-26T02:25:00+00:00,2026-06-26T02:25:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,46,17,2026-06-26T09:50:00+00:00,,,,,,Air India,AI,AIC,8174,AI8174,AIC8174,singapore airlines,sq,sia,612,sq612,sia612,,,,,
2026-06-26,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,B5,,2026-06-26T02:15:00+00:00,2026-06-26T02:15:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-06-26T08:30:00+00:00,,,,,,Turkish Airlines,TK,THY,9301,TK9301,THY9301,singapore airlines,sq,sia,392,sq392,sia392,,,,,76CDB6
2026-06-26,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,B5,,2026-06-26T02:15:00+00:00,2026-06-26T02:15:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-06-26T08:30:00+00:00,,,,,,Air New Zealand,NZ,ANZ,3392,NZ3392,ANZ3392,singapore airlines,sq,sia,392,sq392,sia392,,,,,76CDB6
2026-06-26,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,B5,,2026-06-26T02:15:00+00:00,2026-06-26T02:15:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-06-26T08:30:00+00:00,,,,,,Malaysia Airlines,MH,MAS,5794,MH5794,MAS5794,singapore airlines,sq,sia,392,sq392,sia392,,,,,76CDB6
2026-06-26,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,B5,,2026-06-26T02:15:00+00:00,2026-06-26T02:15:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-06-26T08:30:00+00:00,,,,,,Aegean Airlines,A3,AEE,1226,A31226,AEE1226,singapore airlines,sq,sia,392,sq392,sia392,,,,,76CDB6
2026-06-26,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,C26,,2026-06-26T02:10:00+00:00,2026-06-26T02:10:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,61,3,2026-06-26T11:45:00+00:00,,,,,,Singapore Airlines,SQ,SIA,8598,SQ8598,SIA8598,scoot,tr,tgw,10,tr10,tgw10,,,,,76BD49
2026-06-26,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,B3,,2026-06-26T02:10:00+00:00,2026-06-26T02:10:00+00:00,,,,Manchester Airport,Europe/London,MAN,EGCC,2,,,2026-06-26T09:15:00+00:00,,,,,,Air New Zealand,NZ,ANZ,3302,NZ3302,ANZ3302,singapore airlines,sq,sia,302,sq302,sia302,,,,,76CDA9
2026-06-26,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,F59,,2026-06-26T02:00:00+00:00,2026-06-26T02:00:00+00:00,,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,2,B4,,2026-06-26T05:50:00+00:00,,,,,,Singapore Airlines,SQ,SIA,6091,SQ6091,SIA6091,ethiopian airlines,et,eth,639,et639,eth639,,,,,04012A
2026-06-26,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-06-26T07:00:00+00:00,2026-06-26T07:00:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,52,,2026-06-26T15:05:00+00:00,,,,,,Vietnam Airlines,VN,HVN,3308,VN3308,HVN3308,all nippon airways,nh,ana,834,nh834,ana834,,,,,
2026-06-26,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-06-26T07:00:00+00:00,2026-06-26T07:00:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,52,,2026-06-26T15:05:00+00:00,,,,,,Air Canada,AC,ACA,6282,AC6282,ACA6282,all nippon airways,nh,ana,834,nh834,ana834,,,,,
2026-06-26,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-06-26T07:00:00+00:00,2026-06-26T07:00:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,52,,2026-06-26T15:05:00+00:00,,,,,,United Airlines,UA,UAL,7904,UA7904,UAL7904,all nippon airways,nh,ana,834,nh834,ana834,,,,,
2026-06-26,scheduled,,,Sabiha Gokcen,Europe/Istanbul,SAW,LTFJ,,,,2026-06-26T00:30:00+00:00,2026-06-26T00:30:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,3,,,2026-06-26T04:05:00+00:00,15.0,,,,,flynas,XY,KNE,5690,XY5690,KNE5690,pegasus,pc,pgt,690,pc690,pgt690,,,,,4BC84D
2026-06-26,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,2,,,2026-06-26T02:35:00+00:00,2026-06-26T02:35:00+00:00,,,,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,3,,,2026-06-26T07:15:00+00:00,16.0,,,,,Alitalia,AZ,AZA,7246,AZ7246,AZA7246,saudia,sv,sva,209,sv209,sva209,,,,,71011F
2026-06-26,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,2,,,2026-06-26T02:35:00+00:00,2026-06-26T02:35:00+00:00,,,,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,3,,,2026-06-26T07:15:00+00:00,16.0,,,,,Aerolineas Argentinas,AR,ARG,7919,AR7919,ARG7919,saudia,sv,sva,209,sv209,sva209,,,,,71011F
2026-06-26,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-06-26T02:30:00+00:00,2026-06-26T02:30:00+00:00,,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,,14,2026-06-26T04:15:00+00:00,,,,,,Kenya Airways,KQ,KQA,5807,KQ5807,KQA5807,saudia,sv,sva,1057,sv1057,sva1057,,,,,71004D
2026-06-26,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-06-26T02:30:00+00:00,2026-06-26T02:30:00+00:00,,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,,14,2026-06-26T04:15:00+00:00,,,,,,KLM,KL,KLM,3955,KL3955,KLM3955,saudia,sv,sva,1057,sv1057,sva1057,,,,,71004D
2026-06-26,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-06-26T02:30:00+00:00,2026-06-26T02:30:00+00:00,,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,,14,2026-06-26T04:15:00+00:00,,,,,,Alitalia,AZ,AZA,5397,AZ5397,AZA5397,saudia,sv,sva,1057,sv1057,sva1057,,,,,71004D
2026-06-26,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,2,,,2026-06-26T02:30:00+00:00,2026-06-26T02:30:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,4,,,2026-06-26T07:30:00+00:00,19.0,,,,,Virgin Atlantic,VS,VIR,5710,VS5710,VIR5710,saudia,sv,sva,111,sv111,sva111,,,,,7100B3
2026-06-26,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,2,,,2026-06-26T02:30:00+00:00,2026-06-26T02:30:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,4,,,2026-06-26T07:30:00+00:00,19.0,,,,,Delta Air Lines,DL,DAL,7330,DL7330,DAL7330,saudia,sv,sva,111,sv111,sva111,,,,,7100B3
2026-06-26,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-06-26T02:50:00+00:00,2026-06-26T02:50:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-06-26T04:05:00+00:00,,,,,,Air Zeta,KJ,AIH,947,KJ947,AIH947,,,,,,,,,,,71C338
