flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-09-05,scheduled,,Gisborne,Pacific/Auckland,GIS,NZGS,,,,2026-09-05T06:30:00+00:00,2026-09-05T06:30:00+00:00,,2026-09-05T06:30:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,6,,2026-09-05T07:50:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5507,NZ5507,ANZ5507,,,,,C81A92,,,,,,,
2026-09-05,scheduled,,Gisborne,Pacific/Auckland,GIS,NZGS,,,,2026-09-05T06:15:00+00:00,2026-09-05T06:15:00+00:00,,2026-09-05T06:15:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,46,3,2026-09-05T07:25:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5160,NZ5160,ANZ5160,,,,,C819DC,,,,,,,
2026-09-05,scheduled,,Gisborne,Pacific/Auckland,GIS,NZGS,,,,2026-09-05T06:15:00+00:00,2026-09-05T06:15:00+00:00,,2026-09-05T06:15:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,46,3,2026-09-05T07:25:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4386,SQ4386,SIA4386,,,,,C819DC,air new zealand,nz,anz,5160,nz5160,anz5160,
2026-09-05,scheduled,,Gisborne,Pacific/Auckland,GIS,NZGS,,,,2026-09-05T06:15:00+00:00,2026-09-05T06:15:00+00:00,,2026-09-05T06:15:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,46,3,2026-09-05T07:25:00+00:00,,,,,,Qantas,QF,QFA,8493,QF8493,QFA8493,,,,,C819DC,air new zealand,nz,anz,5160,nz5160,anz5160,
2026-09-05,scheduled,,Goa International,Asia/Kolkata,GOI,VOGO,,,,2026-09-05T00:05:00+00:00,2026-09-05T00:05:00+00:00,,2026-09-05T00:15:00+00:00,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-09-05T01:25:00+00:00,10.0,,,,,IndiGo,6E,IGO,6156,6E6156,IGO6156,,,,,8016E1,,,,,,,
2026-09-05,scheduled,,Goa International,Asia/Kolkata,GOI,VOGO,,,,2026-09-05T00:05:00+00:00,2026-09-05T00:05:00+00:00,,2026-09-05T00:15:00+00:00,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-09-05T01:25:00+00:00,10.0,,,,,Virgin Atlantic,VS,VIR,9009,VS9009,VIR9009,,,,,8016E1,indigo,6e,igo,6156,6e6156,igo6156,
2026-09-05,scheduled,,Goa International,Asia/Kolkata,GOI,VOGO,,,,2026-09-05T00:05:00+00:00,2026-09-05T00:05:00+00:00,,2026-09-05T00:15:00+00:00,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-09-05T01:25:00+00:00,10.0,,,,,Malaysia Airlines,MH,MAS,5282,MH5282,MAS5282,,,,,8016E1,indigo,6e,igo,6156,6e6156,igo6156,
2026-09-05,scheduled,,Goa International,Asia/Kolkata,GOI,VOGO,,,,2026-09-05T00:05:00+00:00,2026-09-05T00:05:00+00:00,,2026-09-05T00:15:00+00:00,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-09-05T01:25:00+00:00,10.0,,,,,British Airways,BA,BAW,8770,BA8770,BAW8770,,,,,8016E1,indigo,6e,igo,6156,6e6156,igo6156,
2026-09-05,scheduled,,Dunedin International,Pacific/Auckland,DUD,NZDN,,8,,2026-09-05T06:40:00+00:00,2026-09-05T06:40:00+00:00,,2026-09-05T07:00:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,18,,2026-09-05T08:25:00+00:00,20.0,,,,,Air New Zealand,NZ,ANZ,5680,NZ5680,ANZ5680,,,,,C822EC,,,,,,,
2026-09-05,scheduled,,Dunedin International,Pacific/Auckland,DUD,NZDN,,8,,2026-09-05T06:40:00+00:00,2026-09-05T06:40:00+00:00,,2026-09-05T07:00:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,18,,2026-09-05T08:25:00+00:00,20.0,,,,,Qantas,QF,QFA,8571,QF8571,QFA8571,,,,,C822EC,air new zealand,nz,anz,5680,nz5680,anz5680,
2026-09-05,scheduled,,Dunedin International,Pacific/Auckland,DUD,NZDN,,8,,2026-09-05T06:40:00+00:00,2026-09-05T06:40:00+00:00,,2026-09-05T07:00:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,18,,2026-09-05T08:25:00+00:00,20.0,,,,,Etihad Airways,EY,ETD,4620,EY4620,ETD4620,,,,,C822EC,air new zealand,nz,anz,5680,nz5680,anz5680,
2026-09-05,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-09-05T01:10:00+00:00,2026-09-05T01:10:00+00:00,,2026-09-05T01:10:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,225,7,2026-09-05T09:25:00+00:00,,,,,,Asiana Airlines,OZ,AAR,9922,OZ9922,AAR9922,,,,,,korean air,ke,kal,434,ke434,kal434,
