flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-22,scheduled,,Cairns,Australia/Brisbane,CNS,YBCS,,,,2026-08-22T00:10:00+00:00,2026-08-22T00:10:00+00:00,,,,Cairns,Australia/Brisbane,CNS,YBCS,,,,2026-08-22T00:43:00+00:00,,,,,,empty,,,,,,,,,,7C7654,,,,,,,
2026-08-22,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-08-22T00:05:00+00:00,2026-08-22T00:05:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-08-22T02:50:00+00:00,,,,,,Korean Air,KE,KAL,319,KE319,KAL319,,,,,,,,,,,,
2026-08-22,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-08-22T00:05:00+00:00,2026-08-22T00:05:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,,,,2026-08-22T03:15:00+00:00,,,,,,Atlas Air,5Y,GTI,8152,5Y8152,GTI8152,,,,,,,,,,,,
2026-08-22,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,21,,2026-08-22T00:05:00+00:00,2026-08-22T00:05:00+00:00,,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-08-22T02:45:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,308,OM308,MGL308,,,,,,,,,,,,
2026-08-22,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-22T00:05:00+00:00,2026-08-22T00:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-08-22T06:10:00+00:00,,,,,,Japan Airlines,JL,JTL,35,JL35,JTL35,,,,,,,,,,,,
2026-08-22,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-22T00:05:00+00:00,2026-08-22T00:05:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-08-22T05:40:00+00:00,,,,,,Emirates,EK,UAE,313,EK313,UAE313,,,,,,,,,,,,
2026-08-22,scheduled,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-08-22T00:50:00+00:00,2026-08-22T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,212,,2026-08-22T04:30:00+00:00,,,,,,Jin Air,LJ,JNA,916,LJ916,JNA916,,,,,71C568,,,,,,,
2026-08-22,scheduled,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-08-22T00:50:00+00:00,2026-08-22T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,212,,2026-08-22T04:30:00+00:00,,,,,,Korean Air,KE,KAL,5780,KE5780,KAL5780,,,,,71C568,,jin air,lj,jna,916,lj916,jna916
2026-08-22,scheduled,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-08-22T00:35:00+00:00,2026-08-22T00:35:00+00:00,,,,Harbin,Asia/Shanghai,HRB,ZYHB,,,,2026-08-22T00:05:00+00:00,,,,,,Aeroflot,SU,AFL,6645,SU6645,AFL6645,,,,,,,,,,,,
2026-08-22,scheduled,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-08-22T00:15:00+00:00,2026-08-22T00:15:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-08-22T00:55:00+00:00,,,,,,Aeroflot,SU,AFL,5468,SU5468,AFL5468,,,,,,,,,,,,
