flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-16,,,,Moree,Australia/Sydney,MRZ,YMOR,,,,2026-08-16T19:00:00+00:00,2026-08-16T19:00:00+00:00,,,,Gold Coast (coolangatta),Australia/Brisbane,OOL,YBCG,,,,2026-08-13T13:15:00+00:00,,,,,,empty,,,,,,,,,,,,,,,,
2026-08-15,cancelled,,,Tontouta,Pacific/Noumea,NOU,NWWW,,,,2026-08-15T01:30:00+00:00,2026-08-15T01:30:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-08-15T07:55:00+00:00,,,,,,Aircalin,SB,ACI,500,SB500,ACI500,,,,,,,,,,,
2026-08-15,scheduled,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,12,,2026-08-15T00:30:00+00:00,2026-08-15T00:30:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-08-15T06:05:00+00:00,,,,,,VietJet Air,VJ,VJC,82,VJ82,VJC82,,,,,,,,,,,
2026-08-15,scheduled,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-08-15T00:35:00+00:00,2026-08-15T00:35:00+00:00,,,,Harbin,Asia/Shanghai,HRB,ZYHB,,,,2026-08-15T00:05:00+00:00,,,,,,Aeroflot,SU,AFL,6645,SU6645,AFL6645,,,,,,,,,,,
2026-08-15,scheduled,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-08-15T00:15:00+00:00,2026-08-15T00:15:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-08-15T00:55:00+00:00,,,,,,Aeroflot,SU,AFL,5468,SU5468,AFL5468,,,,,,,,,,,
2026-08-15,scheduled,,,Kansai International,Asia/Tokyo,KIX,RJBB,,,,2026-08-15T00:00:00+00:00,2026-08-15T00:00:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-08-15T01:40:00+00:00,,,,,,SF Airlines,O3,CSS,272,O3272,CSS272,,,,,,,,,,,
2026-08-15,scheduled,,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-08-15T00:55:00+00:00,2026-08-15T00:55:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-08-15T02:05:00+00:00,,,,,,Aeroflot,SU,AFL,5430,SU5430,AFL5430,,,,,,,,,,,
2026-08-15,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-08-15T00:05:00+00:00,2026-08-15T00:05:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-08-15T02:50:00+00:00,,,,,,Korean Air,KE,KAL,319,KE319,KAL319,,,,,,,,,,,
2026-08-15,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-08-15T00:05:00+00:00,2026-08-15T00:05:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,,,,2026-08-15T03:15:00+00:00,,,,,,Atlas Air,5Y,GTI,8152,5Y8152,GTI8152,,,,,,,,,,,
2026-08-15,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,,,2026-08-15T00:05:00+00:00,2026-08-15T00:05:00+00:00,,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-08-15T02:45:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,308,OM308,MGL308,,,,,,,,,,,
2026-08-15,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-15T00:05:00+00:00,2026-08-15T00:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-08-15T06:10:00+00:00,,,,,,Japan Airlines,JL,JTL,35,JL35,JTL35,,,,,,,,,,,
2026-08-15,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-15T00:05:00+00:00,2026-08-15T00:05:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-08-15T05:40:00+00:00,,,,,,Emirates,EK,UAE,313,EK313,UAE313,,,,,,,,,,,
2026-08-15,scheduled,,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-08-15T00:50:00+00:00,2026-08-15T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,220,,2026-08-15T04:30:00+00:00,,,,,,Jin Air,LJ,JNA,916,LJ916,JNA916,,,,,71C014,,,,,,
2026-08-15,scheduled,,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-08-15T00:50:00+00:00,2026-08-15T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,220,,2026-08-15T04:30:00+00:00,,,,,,Korean Air,KE,KAL,5780,KE5780,KAL5780,,,,,71C014,jin air,lj,jna,916,lj916,jna916
2026-08-15,scheduled,,,Ceduna,Australia/Adelaide,CED,YCDU,,,,2026-08-15T18:45:00+00:00,2026-08-15T18:45:00+00:00,,,,Adelaide International Airport,Australia/Adelaide,ADL,YPAD,,,,2026-08-14T19:55:00+00:00,,,,,,empty,,,,,,,,,,7C74AD,,,,,,
2026-08-15,scheduled,,,Yalata Mission,Australia/Adelaide,KYI,YYTA,,,,2026-08-15T17:45:00+00:00,2026-08-15T17:45:00+00:00,,,,Ceduna,Australia/Adelaide,CED,YCDU,,,,2026-08-14T18:11:00+00:00,,,,,,empty,,,,,,,,,,7C74AD,,,,,,
2026-08-15,scheduled,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,,,2026-08-15T00:05:00+00:00,2026-08-15T00:05:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-08-15T06:50:00+00:00,30.0,,,,,Cathay Pacific,CX,CPA,156,CX156,CPA156,,,,,,,,,,,
