flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-09,active,,Charleville,Australia/Brisbane,CTL,YBCV,,,,2026-08-09T10:30:00+00:00,2026-08-09T10:30:00+00:00,2026-08-07T11:34:00+00:00,2026-08-07T11:34:00+00:00,2026-08-07T11:34:00+00:00,Longreach,Australia/Brisbane,LRE,YLRE,,,,2026-08-07T13:00:00+00:00,,,,,,empty,,,,,,,,,,7C404A,,,,,,,
2026-08-08,scheduled,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-08-08T00:35:00+00:00,2026-08-08T00:35:00+00:00,,,,Harbin,Asia/Shanghai,HRB,ZYHB,,,,2026-08-08T00:05:00+00:00,,,,,,Aeroflot,SU,AFL,6645,SU6645,AFL6645,,,,,,,,,,,,
2026-08-08,scheduled,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-08-08T00:15:00+00:00,2026-08-08T00:15:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-08-08T00:55:00+00:00,,,,,,Aeroflot,SU,AFL,5468,SU5468,AFL5468,,,,,,,,,,,,
2026-08-08,scheduled,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-08-08T00:15:00+00:00,2026-08-08T00:15:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-08-08T00:55:00+00:00,,,,,,Aurora,HZ,SHU,5468,HZ5468,SHU5468,,,,,,,,,,,,
2026-08-08,scheduled,,Williamtown,Australia/Sydney,NTL,YWLM,,,,2026-08-08T00:10:00+00:00,2026-08-08T00:10:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-08T00:29:00+00:00,,,,,,empty,,,,,,,,,,7C01BC,,,,,,,
2026-08-08,scheduled,,Tontouta,Pacific/Noumea,NOU,NWWW,,,,2026-08-08T01:30:00+00:00,2026-08-08T01:30:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-08-08T07:55:00+00:00,,,,,,Aircalin,SB,ACI,500,SB500,ACI500,,,,,,,,,,,,
2026-08-08,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,,,2026-08-08T00:30:00+00:00,2026-08-08T00:30:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-08-08T06:05:00+00:00,,,,,,VietJet Air,VJ,VJC,82,VJ82,VJC82,,,,,,,,,,,,
2026-08-08,scheduled,,Kansai International,Asia/Tokyo,KIX,RJBB,,,,2026-08-08T00:00:00+00:00,2026-08-08T00:00:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-08-08T01:40:00+00:00,,,,,,SF Airlines,O3,CSS,272,O3272,CSS272,,,,,,,,,,,,
2026-08-08,scheduled,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-08-08T00:55:00+00:00,2026-08-08T00:55:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-08-08T02:05:00+00:00,,,,,,Aeroflot,SU,AFL,5430,SU5430,AFL5430,,,,,,,,,,,,
2026-08-08,scheduled,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-08-08T00:55:00+00:00,2026-08-08T00:55:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-08-08T02:05:00+00:00,,,,,,Aurora,HZ,SHU,5430,HZ5430,SHU5430,,,,,,,,,,,,
2026-08-08,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-08-08T00:05:00+00:00,2026-08-08T00:05:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-08-08T02:50:00+00:00,,,,,,Korean Air,KE,KAL,319,KE319,KAL319,,,,,,,,,,,,
2026-08-08,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,10,,2026-08-08T00:05:00+00:00,2026-08-08T00:05:00+00:00,,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-08-08T02:45:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,308,OM308,MGL308,,,,,,,,,,,,
2026-08-08,scheduled,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,10,,2026-08-08T00:05:00+00:00,2026-08-08T00:05:00+00:00,,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-08-08T02:45:00+00:00,,,,,,Korean Air,KE,KAL,5649,KE5649,KAL5649,,,,,,,miat mongolian airlines,om,mgl,308,om308,mgl308
2026-08-08,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-08T00:05:00+00:00,2026-08-08T00:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-08-08T06:10:00+00:00,,,,,,Japan Airlines,JL,JTL,35,JL35,JTL35,,,,,,,,,,,,
2026-08-08,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,H,,2026-08-08T00:05:00+00:00,2026-08-08T00:05:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,11,2026-08-08T05:40:00+00:00,,,,,,Emirates,EK,UAE,313,EK313,UAE313,,,,,,,,,,,,
2026-08-08,scheduled,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-08-08T00:50:00+00:00,2026-08-08T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,215,,2026-08-08T04:30:00+00:00,,,,,,Jin Air,LJ,JNA,916,LJ916,JNA916,,,,,71C225,,,,,,,
2026-08-08,scheduled,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-08-08T00:50:00+00:00,2026-08-08T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,215,,2026-08-08T04:30:00+00:00,,,,,,Korean Air,KE,KAL,5780,KE5780,KAL5780,,,,,71C225,,jin air,lj,jna,916,lj916,jna916
2026-08-08,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,78,,2026-08-08T00:05:00+00:00,2026-08-08T00:05:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-08-08T06:50:00+00:00,,,,,,Cathay Pacific,CX,CPA,156,CX156,CPA156,,,,,780ABB,,,,,,,
2026-08-08,scheduled,,Cairns,Australia/Brisbane,CNS,YBCS,,,,2026-08-08T00:45:00+00:00,2026-08-08T00:45:00+00:00,,,,Kowanyama,Australia/Brisbane,KWM,YKOW,,,,2026-08-07T16:04:00+00:00,,,,,,empty,,,,,,,,,,7C7ACC,,,,,,,
2026-08-08,landed,,Kowanyama,Australia/Brisbane,KWM,YKOW,,,,2026-08-08T02:30:00+00:00,2026-08-08T02:30:00+00:00,2026-08-07T16:23:00+00:00,2026-08-07T16:23:00+00:00,2026-08-07T16:23:00+00:00,Cairns,Australia/Brisbane,CNS,YBCS,,,,2026-08-07T18:03:00+00:00,,2026-08-07T17:58:00+00:00,2026-08-07T17:54:00+00:00,2026-08-07T17:54:00+00:00,2026-08-07T17:54:00+00:00,empty,,,,,,,,,,7C7ACC,,,,,,,
2026-08-08,landed,,Cairns,Australia/Brisbane,CNS,YBCS,,,,2026-08-08T01:30:00+00:00,2026-08-08T01:30:00+00:00,2026-08-07T15:29:00+00:00,2026-08-07T15:29:00+00:00,2026-08-07T15:29:00+00:00,Cairns,Australia/Brisbane,CNS,YBCS,,,,2026-08-07T16:10:00+00:00,,2026-08-07T15:59:00+00:00,2026-08-07T16:00:00+00:00,2026-08-07T16:00:00+00:00,2026-08-07T16:00:00+00:00,empty,,,,,,,,,,7C296E,,,,,,,
2026-08-07,active,,Hurghada,Africa/Cairo,HRG,HEGN,2,,,2026-08-07T11:00:00+00:00,2026-08-07T11:00:00+00:00,,,,Hamburg Airport,Europe/Berlin,HAM,EDDH,1,,10,2026-08-07T15:20:00+00:00,15.0,,,,,BH Air,8H,BGH,6514,8H6514,BGH6514,,,,,452086,,,,,,,
2026-08-07,scheduled,,Harbin,Asia/Shanghai,HRB,ZYHB,,8,,2026-08-07T19:10:00+00:00,2026-08-07T19:10:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,4,2026-08-07T21:55:00+00:00,,,,,,Air France,AF,AFR,5244,AF5244,AFR5244,,,,,780BAD,,china eastern airlines,mu,ces,6562,mu6562,ces6562
2026-08-07,scheduled,,Harbin,Asia/Shanghai,HRB,ZYHB,,8,,2026-08-07T19:10:00+00:00,2026-08-07T19:10:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,4,2026-08-07T21:55:00+00:00,,,,,,Etihad Airways,EY,ETD,5988,EY5988,ETD5988,,,,,780BAD,,china eastern airlines,mu,ces,6562,mu6562,ces6562
2026-08-07,scheduled,,Harbin,Asia/Shanghai,HRB,ZYHB,,8,,2026-08-07T19:10:00+00:00,2026-08-07T19:10:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,4,2026-08-07T21:55:00+00:00,,,,,,Xiamen Air,MF,CXA,3924,MF3924,CXA3924,,,,,780BAD,,china eastern airlines,mu,ces,6562,mu6562,ces6562
2026-08-07,scheduled,,Harbin,Asia/Shanghai,HRB,ZYHB,,36,,2026-08-07T19:00:00+00:00,2026-08-07T19:00:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-08-07T21:10:00+00:00,,,,,,Sichuan Airlines,3U,CSC,1561,3U1561,CSC1561,,,,,7803CC,,china southern airlines,cz,csn,6203,cz6203,csn6203
2026-08-07,scheduled,,Harbin,Asia/Shanghai,HRB,ZYHB,,31,,2026-08-07T18:55:00+00:00,2026-08-07T18:55:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,B07,2026-08-07T22:15:00+00:00,,,,,,Xiamen Air,MF,CXA,5259,MF5259,CXA5259,,,,,,,loong air,gj,cdc,8206,gj8206,cdc8206
