flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-09-27,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-09-27T02:55:00+00:00,2026-09-27T02:55:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-27T04:55:00+00:00,,,,,,JDL Airlines,JG,JDL,2862,JG2862,JDL2862,,,,,,,,,,,
2026-09-27,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-09-27T02:25:00+00:00,2026-09-27T02:25:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,,,,2026-09-27T06:00:00+00:00,,,,,,JDL Airlines,JG,JDL,2759,JG2759,JDL2759,,,,,,,,,,,
2026-09-27,scheduled,,,Xianyang,Asia/Shanghai,XIY,ZLXY,5,,,2026-09-27T02:10:00+00:00,2026-09-27T02:10:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-09-27T06:30:00+00:00,,,,,,Air Busan,BX,ABL,342,BX342,ABL342,,,,,,,,,,,
2026-09-27,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,60.0,2026-09-27T07:45:00+00:00,2026-09-27T07:45:00+00:00,,2026-09-27T08:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,29,2,2026-09-27T08:50:00+00:00,,,,,,Air New Zealand,NZ,ANZ,410,NZ410,ANZ410,,,,,C82081,,,,,,
2026-09-27,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,60.0,2026-09-27T07:45:00+00:00,2026-09-27T07:45:00+00:00,,2026-09-27T08:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,29,2,2026-09-27T08:50:00+00:00,,,,,,Turkish Airlines,TK,THY,8746,TK8746,THY8746,,,,,C82081,air new zealand,nz,anz,410,nz410,anz410
2026-09-27,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,60.0,2026-09-27T07:45:00+00:00,2026-09-27T07:45:00+00:00,,2026-09-27T08:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,29,2,2026-09-27T08:50:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4479,SQ4479,SIA4479,,,,,C82081,air new zealand,nz,anz,410,nz410,anz410
2026-09-27,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,60.0,2026-09-27T07:45:00+00:00,2026-09-27T07:45:00+00:00,,2026-09-27T08:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,29,2,2026-09-27T08:50:00+00:00,,,,,,Asiana Airlines,OZ,AAR,6550,OZ6550,AAR6550,,,,,C82081,air new zealand,nz,anz,410,nz410,anz410
2026-09-27,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,60.0,2026-09-27T07:45:00+00:00,2026-09-27T07:45:00+00:00,,2026-09-27T08:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,29,2,2026-09-27T08:50:00+00:00,,,,,,All Nippon Airways,NH,ANA,7957,NH7957,ANA7957,,,,,C82081,air new zealand,nz,anz,410,nz410,anz410
2026-09-27,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,60.0,2026-09-27T07:45:00+00:00,2026-09-27T07:45:00+00:00,,2026-09-27T08:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,29,2,2026-09-27T08:50:00+00:00,,,,,,Etihad Airways,EY,ETD,4624,EY4624,ETD4624,,,,,C82081,air new zealand,nz,anz,410,nz410,anz410
2026-09-27,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,60.0,2026-09-27T07:45:00+00:00,2026-09-27T07:45:00+00:00,,2026-09-27T08:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,29,2,2026-09-27T08:50:00+00:00,,,,,,EVA Air,BR,EVA,3290,BR3290,EVA3290,,,,,C82081,air new zealand,nz,anz,410,nz410,anz410
2026-09-27,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,11,60.0,2026-09-27T07:40:00+00:00,2026-09-27T07:40:00+00:00,,2026-09-27T08:40:00+00:00,,Woodbourne Air Station,Pacific/Auckland,BHE,NZWB,,,,2026-09-27T08:10:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5725,NZ5725,ANZ5725,,,,,C819DD,,,,,,
2026-09-27,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,11,60.0,2026-09-27T07:40:00+00:00,2026-09-27T07:40:00+00:00,,2026-09-27T08:40:00+00:00,,Woodbourne Air Station,Pacific/Auckland,BHE,NZWB,,,,2026-09-27T08:10:00+00:00,,,,,,Qantas,QF,QFA,8590,QF8590,QFA8590,,,,,C819DD,air new zealand,nz,anz,5725,nz5725,anz5725
2026-09-27,scheduled,,,Weihai,Asia/Shanghai,WEH,ZSWH,,,,2026-09-27T02:50:00+00:00,2026-09-27T02:50:00+00:00,,,,Zhengzhou,Asia/Shanghai,CGO,ZHCC,,,,2026-09-27T04:50:00+00:00,,,,,,Air Central,GI,LHA,4012,GI4012,LHA4012,,,,,,,,,,,
2026-09-27,scheduled,,,Weifang,Asia/Shanghai,WEF,ZSWF,,,,2026-09-27T02:15:00+00:00,2026-09-27T02:15:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-27T05:15:00+00:00,,,,,,Central Airlines,I9,HLF,8846,I98846,HLF8846,,,,,,,,,,,
