flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-06-24,scheduled,,Dubbo,Australia/Sydney,DBO,YSDU,,,,2026-06-24T10:30:00+00:00,2026-06-24T10:30:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-06-23T12:45:00+00:00,,,,,,empty,,,,,,,,,,7C01C0,,,,,,,
2026-06-23,scheduled,,Chaoyang Airport,Asia/Shanghai,CHG,ZYCY,,,,2026-06-23T11:15:00+00:00,2026-06-23T11:15:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,5,2026-06-23T13:20:00+00:00,,,,,,Etihad Airways,EY,ETD,5766,EY5766,ETD5766,,,,,780C52,china eastern airlines,mu,ces,6448,mu6448,ces6448,
2026-06-23,scheduled,,Chaoyang Airport,Asia/Shanghai,CHG,ZYCY,,,,2026-06-23T11:15:00+00:00,2026-06-23T11:15:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,5,2026-06-23T13:20:00+00:00,,,,,,Juneyao Air,HO,DKH,5397,HO5397,DKH5397,,,,,780C52,china eastern airlines,mu,ces,6448,mu6448,ces6448,
2026-06-23,scheduled,,Kununurra,Australia/Perth,KNX,YPKU,,,,2026-06-23T10:30:00+00:00,2026-06-23T10:30:00+00:00,,,,Broome,Australia/Perth,BME,YBRM,,,,2026-06-23T13:19:00+00:00,,,,,,empty,,,,,,,,,,7C5EB2,,,,,,,
2026-06-23,scheduled,,Broome,Australia/Perth,BME,YBRM,,,,2026-06-23T14:15:00+00:00,2026-06-23T14:15:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,3,17,,2026-06-23T16:55:00+00:00,,,,,,QantasLink,,QLK,1655,,QLK1655,,,,,7CAE05,,,,,,,
2026-06-23,scheduled,,Billund,Europe/Copenhagen,BLL,EKBI,,,,2026-06-23T08:10:00+00:00,2026-06-23T08:10:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-06-24T01:45:00+00:00,,,,,,Maersk Air Cargo,DJ,SRR,901,DJ901,SRR901,,,,,45B424,,,,,,,
2026-06-23,active,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E10,,2026-06-23T09:15:00+00:00,2026-06-23T09:15:00+00:00,,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,A7,10,2026-06-23T12:35:00+00:00,30.0,,,,,Vietnam Airlines,VN,HVN,3725,VN3725,HVN3725,,,,,8964BC,etihad airways,ey,etd,403,ey403,etd403,
2026-06-23,active,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E10,,2026-06-23T09:15:00+00:00,2026-06-23T09:15:00+00:00,,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,A7,10,2026-06-23T12:35:00+00:00,30.0,,,,,Air Europa,UX,AEA,2704,UX2704,AEA2704,,,,,8964BC,etihad airways,ey,etd,403,ey403,etd403,
2026-06-23,active,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E10,,2026-06-23T09:15:00+00:00,2026-06-23T09:15:00+00:00,,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,A7,10,2026-06-23T12:35:00+00:00,30.0,,,,,Bangkok Airways,PG,BKP,4016,PG4016,BKP4016,,,,,8964BC,etihad airways,ey,etd,403,ey403,etd403,
2026-06-23,active,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E10,,2026-06-23T09:15:00+00:00,2026-06-23T09:15:00+00:00,,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,A7,10,2026-06-23T12:35:00+00:00,30.0,,,,,Egyptair,MS,MSR,8131,MS8131,MSR8131,,,,,8964BC,etihad airways,ey,etd,403,ey403,etd403,
